source,public_metrics,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,in_reply_to_user_id,geo,referenced_tweets
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3115008369,@someuser warum muss ein update ein offline Spiel unterbrechen? Ich hasse es!!!! #angry #GTAV #XboxOne,581540282023440385,581540282023440385,de,everyone,2015-03-27T19:36:22.000Z,#angry,1703008724,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",470539625,wie einen manche menschen einfach aufregn können 😡 ^^ #unbelievable #angry #annoyed #somepeople,579014610126254080,579014610126254080,de,everyone,2015-03-20T20:20:15.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",31399046,"Liebes #Prominent, checkt doch bitte eure Fakten bevor ihr längst dementierte Dinge über 1D sendet! Danke! #angry 💩😡",578996082488819712,578996082488819712,de,everyone,2015-03-20T19:06:37.000Z,#angry,,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",894421428,Wenn der spanischunterricht mal wieder zulange dauert :) #Roboter #Angry #Robot #gezeichnet by musikunddrogen http://someurl,577550255891324928,577550255891324928,de,everyone,2015-03-16T19:21:26.000Z,#angry,,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2510048902,#Angry Wolves maul Dedebit FC - SuperSport http://someurl,577449117296816129,577449117296816129,de,everyone,2015-03-16T12:39:32.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",150302793,"Wofür haben Menschen eigentlich ein Handy, wenn die es nie benutzten oder ran gehen!? #hate #angry #freitagder13te #nullbock",576406725600931841,576406725600931841,de,everyone,2015-03-13T15:37:27.000Z,#angry,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",144788018,Killer spaniel #cockerspaniel #spaniel #slowmo #iphone6 #angry #grumpy #dog http://someurl,575413309006049280,575413309006049280,de,everyone,2015-03-10T21:49:58.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1366908919,"Warum muss gerade dann in der Innenstadt demonstriert werden, wenn ich ins Fitnessstudio möchte 😠 #angry #I #hate #Karlsruhe",575376451744219136,575376451744219136,de,everyone,2015-03-10T19:23:30.000Z,#angry,,,
Go247SportsBet,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",288507478,LVG #Angry At Welbeck/Falcao #Questions http://someurl #March102015 http://someurl,575220928071622656,575220928071622656,de,everyone,2015-03-10T09:05:30.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1883927100,Kaufmann still ill. #castchange #met #angry,573997453701181441,573997453701181441,de,everyone,2015-03-07T00:03:51.000Z,#angry,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",396637198,New tattoo. #my #new #tattoo #angry #bull @ Trabzon Efekt Tattoo Studio http://someurl,573865072830771201,573865072830771201,de,everyone,2015-03-06T15:17:49.000Z,#angry,,"{'place_id': '011e279b4f223b25', 'coordinates': {'type': 'Point', 'coordinates': [39.73053076, 41.0051337]}}",
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2463447469,@someuser du bisch #scheisse ! mach de #penis in din eigene schueh #angry #fucku #vertrauNIEamdetlef,573790738066112513,573790738066112513,de,everyone,2015-03-06T10:22:27.000Z,#angry,3069524493,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2607797406,Die Unfreundlichkeit mancher Mitmenschen ist wirklich unglaublich.| #angry,573440744805007360,573440744805007360,de,everyone,2015-03-05T11:11:42.000Z,#angry,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",240324673,VW Sport Coupé GTE concept previews next Passat CC? Nice DRG treatment #angry http://someurl,572826588921925634,572826588921925634,de,everyone,2015-03-03T18:31:16.000Z,#angry,,,
Twitter for Windows Phone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1710656022,"@someuser warum kann man jetzt auf einmal die verluste so genau bestimmen? 5 jahre hieß es jetzt, das kann man seriös nicht sagen #angry",572079571778060288,572068450488717312,de,everyone,2015-03-01T17:02:53.000Z,#angry,20694291,,"[{'type': 'replied_to', 'id': '572068450488717312'}]"
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1246063914,#12 #angry #men #die #12 # geschworenen #drama#statt#siegen #theater http://someurl,571407670055444480,571407670055444480,de,everyone,2015-02-27T20:32:59.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3017420051,Kennt ihr das auch? Trotz Termin eeeewig beim Frisör warten -.- #angry #genervt #warten,571244850680610816,571244850680610816,de,everyone,2015-02-27T09:46:00.000Z,#angry,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",55810811,Manche Leute haben echt den Arsch offen. Ich bin doch nicht euer Laufbursche nur weil ihr nicht LESEN könnt. #work #angry,571216699099365376,571216699099365376,de,everyone,2015-02-27T07:54:08.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3057699250,Der Profilbildupload geht nicht. #soeine #scheiße #isso #funktioniertnicht #angry #mayo,570019439070064641,570019439070064641,de,everyone,2015-02-24T00:36:39.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",59806607,EIne Stunde und 140 likes später entschloss ich mich welche zum verkauf zu machenXD #Angry Birds,569581477442273280,569581477442273280,de,everyone,2015-02-22T19:36:21.000Z,#angry,,,
Twitter for Windows Phone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3035261368,@someuser und nicht wie diese verfluchten wichtig tuher die stolz weiter laufen !! >:(#Angry-mod.Nano.,568491962883579904,568491646784036864,de,everyone,2015-02-19T19:27:00.000Z,#angry,3035261368,,"[{'type': 'replied_to', 'id': '568491646784036864'}]"
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3035127407,"Immernoch kein funktionierender Pulsmesser, Bluestack kann kein Bluetooth simulieren. Werde noch wahnsinnig! #stream #puls #angry",568082712973746176,568082712973746176,de,everyone,2015-02-18T16:20:47.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2977695293,Boese Kosmetik von Angry birds| http://someurl| #Boese #Kosmetik #Angry #birds #Kreative  #Angrybirds http://someurl,568022915993763840,568022915993763840,de,everyone,2015-02-18T12:23:11.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",2607797406,"Jemand Vorschläge, um mein erhitztes Gemüt etwas abzukühlen?! #angry| #followerpower",567386952530272256,567386952530272256,de,everyone,2015-02-16T18:16:05.000Z,#angry,,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2876557616,#Promo #Angry Bird 16 Feb 2015 Rp.375000 Angry Birds Space ABSFR1033-01B Jam Tangan Unisex - Hitam http://someurl,567227497096695808,567227497096695808,de,everyone,2015-02-16T07:42:28.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3021272801,Wieso gibt es eigentlich kein Schmetterlings Smiley?| Unerhört. Sie sind wunderschön! #angry,567001227519873024,567001227519873024,de,everyone,2015-02-15T16:43:21.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3020107945,Ich glaub ich schlepp den blöden Anhänger auf dem Besucherparkplatz mal ab. Der steht seit 2 Wochen da drauf. Das nervt gewaltig. #angry,566956172629274624,566956172629274624,de,everyone,2015-02-15T13:44:19.000Z,#angry,,,
Twitter for Windows Phone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3035261368,Jetzt habt ihr es geschafft! Zufrieden?Jaa kann man ja in euren dreckigen Hackfressen sehen! Wie ihr scheiße daher grinst. -.-*#Angry-mod.,566727759360430082,566727759360430082,de,everyone,2015-02-14T22:36:41.000Z,#angry,,,
Twitter for Windows Phone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3035261368,"Glaub mir, du bist der nächste der sterben wird >:( #angry-mod.",566724350364372992,566724350364372992,de,everyone,2015-02-14T22:23:09.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",48481731,Liegt es an der #Brutzeit?#Angry# Bird: Aggressive #Eule greift #Menschen an| @someuser @someuser Es liegt an Brutzeit u immer mehr und,566407650301464577,566180117450211329,de,everyone,2015-02-14T01:24:41.000Z,#angry,1092188078,,"[{'type': 'replied_to', 'id': '566180117450211329'}]"
Google,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1177834044,Ich habe ein @someuser positiv bewertet: http://someurl Life of Teerbeisser #angry guy #new bike,565433289230807040,565433289230807040,de,everyone,2015-02-11T08:52:56.000Z,#angry,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2906237997,"Mein Blick, wenn #ich aufwache und weiß, dass ich #heute A R B E I T E N muss 🙈 #angry #nomotivation... http://someurl",565073813617274880,565073813617274880,de,everyone,2015-02-10T09:04:30.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",47606236,"@someuser es gibt nichts nervigeres als eine serie anzufangen, die drei tage später ohne vorwarnung aus eurem sortiment fliegt!! #angry",564470781678481408,564470781678481408,de,everyone,2015-02-08T17:08:16.000Z,#angry,2341884084,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2993858738,@someuser HEY WIESO WAR ICH NICHT EINGELADEN #ANGRY #ANDHUNGRY #HANGRY,563773939088773120,563755070685454336,de,everyone,2015-02-06T18:59:16.000Z,#angry,2266523827,,"[{'type': 'replied_to', 'id': '563755070685454336'}]"
Twitter for BlackBerry,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2613119173,"Unterirdischer Service mal wieder von @someuser koffer weg und irgendwo auf der reise durch die USA, Hotline besch... wo es geht! #angry",562284959738499072,562284959738499072,de,everyone,2015-02-02T16:22:35.000Z,#angry,,,
Twitter for BlackBerry,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2613119173,Bin ja mal gespannt wann @someuser es schafft meinen Koffer zu liefern! 1. Flug 2015 und schon ohne Koffer in der USA unterwegs! #angry,562215740070055936,562215740070055936,de,everyone,2015-02-02T11:47:32.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2769361042,Geilstes feeling wenn jegliche Freude im keim erstickt wird. Kannst mich mal. #angry,561842192793468929,561842192793468929,de,everyone,2015-02-01T11:03:11.000Z,#angry,,,
Twitter for BlackBerry,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",405907441,@someuser ja. Und die schmecken dann auch nicht mehr. Da kann man sie gleich wegschmeißen. :-) diese TV Bastarde. #angry,561663460329930752,561660667770707968,de,everyone,2015-01-31T23:12:58.000Z,#angry,123763383,,"[{'type': 'replied_to', 'id': '561662211408801792'}]"
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",94821785,Was kann an einem Passwort-Reset so schwierig sein. Mal seheny was der richtige Support meint! #angry #dhlpaket,561090105528815616,561090105528815616,de,everyone,2015-01-30T09:14:40.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1263243732,"Wenn #CMpunk vs. #TheRock in #WWE2k15 beim #2kShowcast nur noch einmal vorm Finafinisher kontert, zerbricht glaub die CD. #PS3 #angry",560875302956855296,560875302956855296,de,everyone,2015-01-29T19:01:07.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2850894792,Jeden Morgen das gleiche (Schule) #tired #angry #boring,560691659336597504,560691659336597504,de,everyone,2015-01-29T06:51:23.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",195380079,Warum macht man sein persönliches Glück immer von anderen abhängig? Was soll die Scheiße? #sad #angry #me,560293532708003840,560293532708003840,de,everyone,2015-01-28T04:29:22.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2169061548,Da hätte ich eine hammer alternative zu #ibes und dann klappt das nicht da ich in deutschland lebe.Ich hasse es #angry,559106510098530305,559106510098530305,de,everyone,2015-01-24T21:52:34.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2954660582,Wann kann meine Mitbewohnerin ihre Maul halten? #angry #Annoying  #stress,558744765429456896,558744765429456896,de,everyone,2015-01-23T21:55:07.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",948610765,"Bekloppt, den IZRS in die #srfarena einzuladen. Warum nicht auch den Querulanten Eric Weber mit seiner Pegida BS?  #ANGRY",558695555124441089,558695555124441089,de,everyone,2015-01-23T18:39:35.000Z,#angry,,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",572024575,RT WalterBishopFAN: #bored #anime #japanese #selfie #lol #angry #steveaoki http://someurl,558386283287171072,558386283287171072,de,everyone,2015-01-22T22:10:38.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2365620125,@someuser du wolltest mir doch n Bild schicken! #angry,558384702860849154,558371571732340737,de,everyone,2015-01-22T22:04:22.000Z,#angry,2734206941,,"[{'type': 'replied_to', 'id': '558371571732340737'}]"
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1562835218,#Spacenews ++Eil++ #angry #Gremlings auf #Jupiter ++Eil++ http://someurl,557920005510414337,557920005510414337,de,everyone,2015-01-21T15:17:49.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2523584003,Jetzt mal ehrlich. Das Straßenbahn Netz in Essen kannst du echt vergessen. So eine Verarsche! 😡| #evag #shit #straßenbahn #angry #shutup,557897149611274242,557897149611274242,de,everyone,2015-01-21T13:47:00.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",34911230,Vögel vs. Burger - #Burger King kooperiert mit #Angry Birds http://someurl,557560837930762241,557560837930762241,de,everyone,2015-01-20T15:30:37.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2984517718,@someuser warum benutzt du mein Profilbild. #Angry,557177134121099264,557177134121099264,de,everyone,2015-01-19T14:05:55.000Z,#angry,2982788494,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",47110246,"Wann hab ich noch einmal wieder Zeit für die schönen Dinge im Leben? Ah, in einem Monat, okay. #angry",557159982786183169,557159982786183169,de,everyone,2015-01-19T12:57:46.000Z,#angry,,,
Twitter for Windows,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",404317206,"Ich bin manchmal echt entsetzt, wie dumm Menschen sein können. Und es regt mich unglaublich auf. #angry",557145793346678784,557145793346678784,de,everyone,2015-01-19T12:01:23.000Z,#angry,,,
twitterfeed,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2877988512,#Promo #Angry Bird 17 Jan 2015 Rp.375000 Angry Birds Space ABSFR1016-01B Jam Tangan Unisex - Ungu http://someurl,556480190562320386,556480190562320386,de,everyone,2015-01-17T15:56:30.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2193081053,@someuser ja ich wette mit niemanden mehr #fuklife  #Angry,555753283508531200,555752205933109248,de,everyone,2015-01-15T15:48:02.000Z,#angry,2523695686,,"[{'type': 'replied_to', 'id': '555752844008386560'}]"
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",87396493,Ovechkin-Huechkin| #angry,554815501269237761,554815501269237761,de,everyone,2015-01-13T01:41:38.000Z,#angry,,{'place_id': '99a1bc586151c0bd'},
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2705236759,Wanna play shitty Games? Raidi ärgert sich mächtig über #AVGN Adventures: http://someurl #Angry #Video #Game #Nerd #videogames,554796116076949506,554796116076949506,de,everyone,2015-01-13T00:24:36.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2304326620,Will mich ins Bett legen und Videos gucken. Aber mein Handy ist leer :(. Und ich will das @someuser mir wieder folgt :( #Angry****,554740152200101888,554740152200101888,de,everyone,2015-01-12T20:42:13.000Z,#angry,,,
Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",21190655,"@someuser hätte die Wahl zum Weltfußballer gewinnen sollen, nicht die Schmalzlocke von CR7 #ManuelNeuer #angry #NeuerforBallonDor",554718328556908544,554718328556908544,de,everyone,2015-01-12T19:15:30.000Z,#angry,1269425228,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2533042698,Ich hasse es wenn in #GTAOnline nur Kinder unterwegs sind die einen grundlos jagen. 😤😡 #GTA #angry,554626999730577408,554626999730577408,de,everyone,2015-01-12T13:12:35.000Z,#angry,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",327007076,toll wenn bei Preise & Angebote keine Preise und keine Angebote angezeigt werden #not #angry,554594397011312641,554594397011312641,de,everyone,2015-01-12T11:03:02.000Z,#angry,,,
