in_reply_to_user_id,lang,public_metrics,id,text,author_id,referenced_tweets,reply_settings,created_at,conversation_id,source,search_query,geo
500788659,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",778538947500732416,@someuser de cliënten zijn weer heel creatief aan het werk...... #super!! http://someurl,246928893,,everyone,2016-09-21T10:18:44.000Z,778538947500732416,Twitter for iPhone,#super,{'place_id': '59e65bce4978b551'}
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",778537433839259648,1004 (Angel) @someuser Moonbin @someuser #Kyuhyun #Moonbin #Fanfiction #2016 #Cheonsa #Super Junior #Astro  #아스트로 http://someurl,1662891240,"[{'type': 'quoted', 'id': '778535699565780993'}]",everyone,2016-09-21T10:12:43.000Z,778537433839259648,Twitter Web App,#super,
,nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",778524258012135424,Brede school activiteiten op Dynamica XL. Heel veel keuze en groot aantal deelnemers #super http://someurl,873211466,,everyone,2016-09-21T09:20:22.000Z,778524258012135424,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",778351248588345344,"Gaaf gedaan Breda.. Alle wegen in de binnenstad afzetten voor een of andere kut fiets dag, waardoor heel Breda èèn grote file word. #Super",216018430,,everyone,2016-09-20T21:52:53.000Z,778351248588345344,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",778323418919866369,Intervalletjes dank aan onze trainer die het al bijna 10 jaar met ons volhoudt #super #running @someuser http://someurl,151597353,,everyone,2016-09-20T20:02:18.000Z,778323418919866369,Twitter for iPhone,#super,{'place_id': '90641f413e4ded3e'}
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",778301056761683968,We zijn klaar #IAA2016 Nutzfahrzeuge #super resultaat. Komt u ook? Hal 24 stand 24 http://someurl,4444999755,,everyone,2016-09-20T18:33:26.000Z,778301056761683968,Twitter for iPhone,#super,{'place_id': '48504653e183c91c'}
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",778299551430152192,Die is #super.Zon plaatje geeft wat extra kleur aan een intensieve lange dag #WithLove for #special wings #LetsFly! http://someurl,258962117,"[{'type': 'quoted', 'id': '777958839484231680'}]",everyone,2016-09-20T18:27:27.000Z,778299551430152192,Twitter for Android,#super,
40838914,nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",777951313376210944,@someuser Geweldig! | Nieuwe wasmachine in recordtijd geplaatst door Peppie&Kokkie 👍😀; oude en verpakkingsmateriaal mee terug! #super,129450788,,everyone,2016-09-19T19:23:41.000Z,777951313376210944,Twitter for iPad,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",777895937167556608,Hail King Kanu #Super Striker @someuser Legend @someuser,2312185896,,everyone,2016-09-19T15:43:38.000Z,777895937167556608,Twitter for Android,#super,
,nl,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",777807432030547968,"RT @someuser Rotterdam voetbalhoofdstad van Nederland! Nr 1, nr 7, nr 8. @someuser @someuser @someuser #super http://someurl",571141742,"[{'type': 'retweeted', 'id': '777514318019584001'}]",everyone,2016-09-19T09:51:57.000Z,777807432030547968,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",777560733173383168,Dank @someuser voor de mooie fotos! En zo snel al bij ons op de mail. #super #beweegweek030,3683905461,,everyone,2016-09-18T17:31:39.000Z,777560733173383168,Twitter Web App,#super,
,nl,"{'retweet_count': 9, 'reply_count': 3, 'like_count': 22, 'quote_count': 0}",777514318019584001,"Rotterdam voetbalhoofdstad van Nederland! Nr 1, nr 7, nr 8. @someuser @someuser @someuser #super http://someurl",190731336,,everyone,2016-09-18T14:27:13.000Z,777514318019584001,Twitter for iPhone,#super,{'place_id': '54e7b3cf61001218'}
274520253,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",777480049238966272,"@someuser Weer eens bedankt om België - Het goede doel / bijna te laten uitspelen, net even niet vandaag #super! Blijft mijn nr1 #JOE",1886674916,,everyone,2016-09-18T12:11:03.000Z,777480049238966272,Twitter for Android,#super,
,nl,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",777437978616537088,RT @someuser: Onder de scheve toren treft multicultureel Bedum elkaar tijdens @someuser #super #Bedum #MooiBedum http://someurl,3115437190,"[{'type': 'retweeted', 'id': '777112197734535169'}]",everyone,2016-09-18T09:23:52.000Z,777437978616537088,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",777429916316999681,Gister een #heerlijke dag gehad op #Schiphol met de #SuperBurenDag. Wat was dit #super goed... http://someurl,161184588,,everyone,2016-09-18T08:51:50.000Z,777429916316999681,Instagram,#super,"{'place_id': 'cd003ebe3a96fcc6', 'coordinates': {'type': 'Point', 'coordinates': [4.72777, 52.29726]}}"
,nl,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",777382712986464256,RT @someuser Ook dit jaar weer genoten met o.a. @someuser van @someuser #super,2446458485,"[{'type': 'retweeted', 'id': '777261410409734144'}]",everyone,2016-09-18T05:44:16.000Z,777382712986464256,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",777298773835931648,Superbreizh is in Paris!| #mamierajeunit #superstar #superman #supernatural #superman #super #hero #paris #france... http://someurl,3036688036,,everyone,2016-09-18T00:10:43.000Z,777298773835931648,Facebook,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",777262876063039488,RT @someuser @someuser @someuser #topavond in #Enschede #super sfeer http://someurl,28141390,"[{'type': 'retweeted', 'id': '777258781482811392'}]",everyone,2016-09-17T21:48:05.000Z,777262876063039488,TweetDeck,#super,
,nl,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",777261410409734144,Ook dit jaar weer genoten met o.a. @someuser van @someuser #super,202203859,,everyone,2016-09-17T21:42:15.000Z,777261410409734144,Twitter for iPhone,#super,
74974940,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",777258781482811392,@someuser @someuser #topavond in #Enschede #super sfeer http://someurl,1124485964,,everyone,2016-09-17T21:31:48.000Z,777258781482811392,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",777247201202503685,3FM stopt met ochtendshow Giel Beelen http://someurl FANTASTISCH! Opzouten met die @someuser #super #afschminken,19725412,,everyone,2016-09-17T20:45:47.000Z,777247201202503685,Twitter Web Client,#super,
292945752,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",777230796050591744,"@someuser Op #Canvas is er nochtans 3de jg van #TheBridge, elke keer 2 afl. #super!",1886674916,"[{'type': 'replied_to', 'id': '777226232685596672'}]",everyone,2016-09-17T19:40:36.000Z,777226232685596672,Twitter for Android,#super,
21755994,nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",777128028988203009,@someuser En dat voor een rode auto! #Super ;-),30941318,"[{'type': 'replied_to', 'id': '777114410297024512'}]",everyone,2016-09-17T12:52:15.000Z,777114410297024512,Twitter Web Client,#super,
,nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",777112739940564992,"Goeie wedstrijd gespeeld, eindstand 0-6 gewonnen @someuser #meidenvoetbal #super #plezier http://someurl",1715838576,,everyone,2016-09-17T11:51:29.000Z,777112739940564992,Twitter for Android,#super,
,nl,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",777112197734535169,Onder de scheve toren treft multicultureel Bedum elkaar tijdens @someuser #super #Bedum #MooiBedum http://someurl,103312822,,everyone,2016-09-17T11:49:20.000Z,777112197734535169,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",777089232380637184,#super proud Kathniel fan,2907961068,,everyone,2016-09-17T10:18:05.000Z,777089232380637184,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",776870894199304193,Halverwege een #fantastische muziekavond @someuser met @someuser en met een ijzersterke bezetting #super http://someurl,108899371,,everyone,2016-09-16T19:50:29.000Z,776870894199304193,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",776799203565641728,Vandaag weer een nieuwe proefversie! #super #werkaandewinkel #HRvanNU,310273857,,everyone,2016-09-16T15:05:37.000Z,776799203565641728,Hootsuite,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",776511966491836417,Net met renmaatje #Bert parcours @someuser loop #westlandsmooiste verkend. Ging hard. #super,2987842671,,everyone,2016-09-15T20:04:14.000Z,776511966491836417,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",776496713213304832,Wij zijn ontzettend blij met deze nieuwe trend!| #I.m.A.g.i.n.e #NEW #Trend #Alert #Super #Leuk #Hip #Classy #Merk... http://someurl,368294420,,everyone,2016-09-15T19:03:37.000Z,776496713213304832,Facebook,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",776482411475533824,Is ook zo! #Super speler die we niet kunnen #missen. http://someurl,258962117,"[{'type': 'quoted', 'id': '776476180853755904'}]",everyone,2016-09-15T18:06:47.000Z,776482411475533824,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",776339848923873280,"Gewoon te laat op je werk komen omdat je persé #grafzondernaam wil terugkijken, zegt iets over programma en @someuser !#super#top#geweldig",448995605,,everyone,2016-09-15T08:40:18.000Z,776339848923873280,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",776290671586082816,#Super #Hot #IndustryNewEngland = Bell @someuser DeVoe - #Run http://someurl via @someuser #OrchardPark #Roxbury #MA #BeFamiliar,5971652,,everyone,2016-09-15T05:24:53.000Z,776290671586082816,Twitter Web Client,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",776149512075223040,RT @someuser Nieuwe manier Afslanken!| Start Gezond ontbijt #NIEUW #super#resultaten#lekker# makkelijk#.   Ook een Proefpakket? https:...,424273724,"[{'type': 'retweeted', 'id': '776075419196030976'}]",everyone,2016-09-14T20:03:58.000Z,776149512075223040,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",776079833575071748,Verrassing voor mishandelde Henry: Hij is als een kind zo blij http://someurl   #super van @someuser,244966238,,everyone,2016-09-14T15:27:05.000Z,776079833575071748,Twitter Web Client,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",776075419196030976,Nieuwe manier Afslanken!| Start Gezond ontbijt #NIEUW #super#resultaten#lekker# makkelijk#.   Ook een Proefpakket? http://someurl,115070849,,everyone,2016-09-14T15:09:33.000Z,776075419196030976,Twitter for iPhone,#super,{'place_id': 'f77c3854f1c7c807'}
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",776021222706544640,En waarom ga jij naar de supermarkt? http://someurl #Super #illustrator #blog #supermarkt http://someurl,2803500715,,everyone,2016-09-14T11:34:11.000Z,776021222706544640,Twitter Web Client,#super,
,nl,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",775952861020553217,RT @someuser #Super Filmpje voor beweiders! Grasgroei in Ierland http://someurl via @someuser,3380671893,"[{'type': 'retweeted', 'id': '775693654476324865'}]",everyone,2016-09-14T07:02:33.000Z,775952861020553217,TweetDeck,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",775925313238740993,"#Motor Test TV : #KTM 1290 #Super Duke GT, bouwjaar 2016,  lange video, GoP... http://someurl via @someuser",773967618600558593,,everyone,2016-09-14T05:13:05.000Z,775925313238740993,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",775864881882902529,#adrianhalpern #wip #super #layers #light#groove#wordsofwisdom #totem #totempole #burst #eyes... http://someurl,453728103,,everyone,2016-09-14T01:12:57.000Z,775864881882902529,Instagram,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",775820083713146880,RT @someuser Bedankt aan @someuser en @someuser voor de vergoeding van de verkeersboetes! #super #weerkomen,286818881,"[{'type': 'retweeted', 'id': '775372004220366848'}]",everyone,2016-09-13T22:14:56.000Z,775820083713146880,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",775806029837676546,Retweeted Bert Philipsen (@someuser| | #Super Filmpje voor beweiders! Grasgroei in Ierland... http://someurl,125201153,,everyone,2016-09-13T21:19:05.000Z,775806029837676546,Facebook,#super,
,nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",775776108419702784,RT @someuser: Morgen laatste cursusavond oriëntatie op de lokale politiek @someuser @someuser @someuser @someuser #sup...,733012545385181184,"[{'type': 'retweeted', 'id': '775769398829285376'}]",everyone,2016-09-13T19:20:12.000Z,775776108419702784,Twitter for iPhone,#super,
,nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",775769398829285376,Morgen laatste cursusavond oriëntatie op de lokale politiek @someuser @someuser @someuser @someuser #super @someuser,103312822,,everyone,2016-09-13T18:53:32.000Z,775769398829285376,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",775711237866938368,WOW per oktober krijgen wij topvrijwillig(st)er in de Speelotheek uit Oostende #super #uitwisseling #fulltimetopper http://someurl,1900816302,,everyone,2016-09-13T15:02:25.000Z,775711237866938368,Twitter Web Client,#super,
,nl,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",775693654476324865,#Super Filmpje voor beweiders! Grasgroei in Ierland http://someurl via @someuser,287365884,,everyone,2016-09-13T13:52:33.000Z,775693654476324865,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",775646022877999105,Draaidag van #popularscience was #kapot #hard. S/o naar @someuser #babayagatorimang shit was #super #litty http://someurl,4356357917,,everyone,2016-09-13T10:43:17.000Z,775646022877999105,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",775627459035271168,Ook @someuser van @someuser gebruikt #super http://someurl,262278716,"[{'type': 'quoted', 'id': '775605051683397632'}]",everyone,2016-09-13T09:29:31.000Z,775627459035271168,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",775604195080609794,Dat filmpje moet toch het beste materiaal uit het hele BRT-archief zijn. #super #geweldig #enorm,16808568,,everyone,2016-09-13T07:57:04.000Z,775604195080609794,TweetDeck,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",775585677761191936,"Warme doek €25,99! Voor de nazomerse avond of straks voor de #herfst. #super #leuk nu bij @someuser in Lochem. http://someurl",2208805783,,everyone,2016-09-13T06:43:29.000Z,775585677761191936,Facebook,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",775585668135284736,"Warme doek €25,99! Voor de nazomerse avond of straks voor de #herfst. #super #leuk nu bij... http://someurl",2208805783,,everyone,2016-09-13T06:43:27.000Z,775585668135284736,Instagram,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",775430552350498816,#MooiBericht van de jonge garde met #topper Barazite erbij. Prima 3-0 zege op Sittard #Super #GeeftEenGoedGevoel http://someurl,258962117,"[{'type': 'quoted', 'id': '775421620202696705'}]",everyone,2016-09-12T20:27:05.000Z,775430552350498816,Twitter for Android,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",775372004220366848,Bedankt aan @someuser en @someuser voor de vergoeding van de verkeersboetes! #super #weerkomen,285696844,,everyone,2016-09-12T16:34:26.000Z,775372004220366848,Twitter for iPhone,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",775298286202806272,RT @someuser Proficiat #LaurensDevos met 🏅 op @someuser #Nr1 #ping #pong #super #prestatie #16j #fier t Is nu aan @someuser...,1543512810,"[{'type': 'retweeted', 'id': '775263700420849664'}]",everyone,2016-09-12T11:41:30.000Z,775298286202806272,Twitter for Windows Phone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",775293265004400644,Werkelijk top weer ! .. #genieten #super #qualitytime #meteencafelatte #omdathetmoet #lunteren #instaweather #insta http://someurl,27314325,,everyone,2016-09-12T11:21:33.000Z,775293265004400644,Twitter for Android,#super,{'place_id': '482a43b7da1a5a8d'}
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",775263700420849664,Proficiat #LaurensDevos met 🏅 op @someuser #Nr1 #ping #pong #super #prestatie #16j #fier t Is nu aan @someuser #poef #erop 🇧🇪,375286903,,everyone,2016-09-12T09:24:04.000Z,775263700420849664,Twitter for iPhone,#super,
