lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,in_reply_to_user_id,geo,referenced_tweets
en,813204147554177024,813204147554177024,2016-12-26T02:05:52.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 15, 'quote_count': 0}",1550792520,Twitter Web Client,I hope the Broncos get nothing but coal for Christmas. #annoyed,everyone,#annoyed,,,
en,813201995578429440,813201995578429440,2016-12-26T01:57:18.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",253752785,Twitter for iPhone,you obviously dont wanna make the playoffs so you should just quit now #annoyed,everyone,#annoyed,,,
en,813194503720996864,813194503720996864,2016-12-26T01:27:32.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",412779415,Twitter for iPhone,why are every pair of earbuds too big to fit in my ears 😠 #annoyed,everyone,#annoyed,,,
en,813194276704292864,813194276704292864,2016-12-26T01:26:38.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1154503908,Twitter for Android,Cant sleep & have to be up in 5 hours for work #tired #annoyed 😴🛌⏰,everyone,#annoyed,,{'place_id': '6a2ca4c089ddb418'},
en,813193780220268544,813193780220268544,2016-12-26T01:24:40.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",125381988,Twitter for iPhone,Patience is not simply the ability to wait-its how we behave while were waiting...-welp I guess my patience is gone 🙄 #annoyed,everyone,#annoyed,,,
en,813193010095804416,813193010095804416,2016-12-26T01:21:36.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",1862166390,Twitter for iPhone,So annoyed I dont have a man yet lol #annoyed 😒😒😒😒😒😒😒😒😓😓😒😒,everyone,#annoyed,,,
en,813190108295954433,813190108295954433,2016-12-26T01:10:04.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",487721291,Twitter for iPhone,I swear I can be dying and call my mom n she still wont answer 🙄🙄 #annoyed,everyone,#annoyed,,,
en,813188420294021120,813188420294021120,2016-12-26T01:03:22.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",812572754511806464,Twitter for iPhone,I fucking hate it when people say they dont care because the clearly care. | #annoyed #rant #why,everyone,#annoyed,,,
en,813177585844654080,813177585844654080,2016-12-26T00:20:19.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",26285577,Twitter for Android,Dear Universe: Grant me the wish of having no consequences when I punch the face of people that cant seem to stick to a plan. #annoyed,everyone,#annoyed,,,
en,813171773873209344,813171773873209344,2016-12-25T23:57:13.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",793535523243433984,Twitter for iPhone,I wanna get a cat just to fuck with Kobe #annoyed,everyone,#annoyed,,,
en,813156352516206596,813158848299204609,2016-12-25T23:05:51.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",286080885,Twitter for iPhone,@someuser ewww disgusting pray they find the people that did it and charged to the full extent. ☮️☮️✝️😐😠#annoyed,everyone,#annoyed,372050829,,"[{'type': 'replied_to', 'id': '813156352516206596'}]"
en,813157931562729472,813157931562729472,2016-12-25T23:02:13.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",4847292641,Twitter for iPhone,There is always someone who ruins Christmas. Always. #annoyed #pissed #done,everyone,#annoyed,,,
en,813138662875598849,813138662875598849,2016-12-25T21:45:39.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",280584938,Twitter for iPhone,#EastEnders WHY HAS NO ONE INVITED DOT FOR XMAS DINNER? #annoyed #angry,everyone,#annoyed,,,
en,813136407187324928,813136407187324928,2016-12-25T21:36:41.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",216901004,Foursquare,If the sticker is still up on the item you need to honor the sticker price!!!! #customerservice #101 #annoyed http://someurl,everyone,#annoyed,,"{'place_id': '2eb715ad70a02224', 'coordinates': {'type': 'Point', 'coordinates': [-83.89314405, 33.98772165]}}",
en,813104080927203328,813135731820531713,2016-12-25T21:34:00.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",329407676,Twitter for Android,@someuser woke up in a bad mood. #annoyed,everyone,#annoyed,972844794,,"[{'type': 'replied_to', 'id': '813135550098051072'}]"
en,813132296689684480,813132296689684480,2016-12-25T21:20:21.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2264516606,Twitter for Android,The phone bill was paid on the 23rd and I already used up all my data cause my parents keep taking the wifi box. #annoyed,everyone,#annoyed,,,
en,813127523261415427,813127966729338880,2016-12-25T21:03:09.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",585794560,Twitter for iPad,@someuser Not more repeats as if Christmas TV isnt full of them. TV planners getting lazier every year #Annoyed,everyone,#annoyed,1249896876,{'place_id': '4830f831ac6449c3'},"[{'type': 'replied_to', 'id': '813127523261415427'}]"
en,813126842546814976,813126842546814976,2016-12-25T20:58:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",585794560,Twitter for iPad,@someuser @someuser Am I one of the only ones annoyed and sickened by the lame and lazy to scheduling for this Christmas Eve and Day #Annoyed,everyone,#annoyed,86925202,{'place_id': '4830f831ac6449c3'},
en,813123716695683072,813123716695683072,2016-12-25T20:46:15.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",14517010,Hootsuite,"Hormones raging on Christmas day = shut your damn mouth & give me some liquor, chocolate or both. #annoyed",everyone,#annoyed,,,
en,813116918290907136,813116918290907136,2016-12-25T20:19:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",120340014,Twitter for iPhone,@someuser or @someuser Whats the warranty on these? I got it in February and use it like once every other month. 😑 #Annoyed http://someurl,everyone,#annoyed,14626738,,
en,813116436608647168,813116436608647168,2016-12-25T20:17:20.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",809490422691221504,Twitter for iPhone,Gosh I hate drama #annoyed,everyone,#annoyed,,,
en,813111880311078912,813111880311078912,2016-12-25T19:59:13.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",32129270,Twitter for Android,Wow...only you can make me feel bad on Christmas. #annoyed,everyone,#annoyed,,,
en,813109700648718337,813109700648718337,2016-12-25T19:50:34.000Z,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}",1056747476,Twitter for iPhone,Holidays just remind me how divided my family is 🙄 #annoyed,everyone,#annoyed,,,
en,813108679042068480,813108679042068480,2016-12-25T19:46:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",63141610,Twitter for iPhone,Did she really just ruin my Christmas dinner? #annoyed,everyone,#annoyed,,,
en,813101402629304320,813101402629304320,2016-12-25T19:17:35.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",275451727,Twitter for iPhone,Wish @someuser made it obvious you need a ps camera to get PSVR to work #annoyed. Cant play with sons Xmas pressie.,everyone,#annoyed,,,
en,813098993030955009,813098993030955009,2016-12-25T19:08:01.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",808123143382593537,Twitter Web Client,Alvin and the Chipmunks is on AGAIN #annoyed #killmenow http://someurl,everyone,#annoyed,,,
en,813098764386861056,813098764386861056,2016-12-25T19:07:06.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",29336226,Twitter Web Client,Wasnt that last play a jump ball for @someuser Porzingis? Why not call all blocked shots jump balls? #Annoyed,everyone,#annoyed,,,
en,813089576365518849,813089576365518849,2016-12-25T18:30:36.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",237155834,Twitter for iPhone,Like bih dont watch me if you not talking to me #annoyed,everyone,#annoyed,,,
en,813088723399245826,813088723399245826,2016-12-25T18:27:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",792105258,Twitter for iPhone,Where did the traditional Christmas James Bond film go?#annoyed#not the same#😢,everyone,#annoyed,,,
en,813087789927567360,813087789927567360,2016-12-25T18:23:30.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",96251519,Twitter for iPhone,So I know why I dont hang out with my aunts and my mom together. They literally just talk abut shit that dont know shit about. #annoyed,everyone,#annoyed,,{'place_id': '42e46bc3663a4b5f'},
en,813084244771819520,813084820070957056,2016-12-25T18:11:42.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",746699109814407168,Twitter for iPhone,@someuser these packs are utter shit.. #annoyed,everyone,#annoyed,777570318105841664,,"[{'type': 'replied_to', 'id': '813084244771819520'}]"
en,813083778524610561,813083778524610561,2016-12-25T18:07:33.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",71557944,Twitter for BlackBerry®,@someuser Stop eating in my room!!!!! #Annoyed,everyone,#annoyed,776269849,,
en,813081103095316480,813081103095316480,2016-12-25T17:56:55.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",17274207,Twitter for iPhone,"Well, Im pretty sure Ill never fly @someuser again. This has been a terrible experience and we still havent left Denver. #annoyed",everyone,#annoyed,,,
en,813080712580468737,813080712580468737,2016-12-25T17:55:22.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",17690611,Twitter for iPhone,Stuck for more than an hour on @someuser plane 3561 at #SanJose on Christmas morning w/ no coffee or update on departure #annoyed,everyone,#annoyed,,,
en,813077152228773888,813077152228773888,2016-12-25T17:41:13.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",293126109,Twitter Web Client,"The Great #Christmas Escape. After I dropped in some tasty food, cockroach realized it could climb out and did.| #annoyed",everyone,#annoyed,,,
en,813070107026935809,813076160477331457,2016-12-25T17:37:17.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",40755324,Twitter for iPhone,@someuser @someuser same here 🙄 #Annoyed #WTF #CantFuckingDeal,everyone,#annoyed,72068043,,"[{'type': 'replied_to', 'id': '813073300352069632'}]"
en,813069329608613895,813072600482140161,2016-12-25T17:23:08.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",3108741079,Twitter for Android,@someuser @someuser @someuser Nope. Im gonna try to watch it online if possible. This is ridiculous though. This is the 2nd time. #annoyed,everyone,#annoyed,97934269,,"[{'type': 'replied_to', 'id': '813071761482928128'}]"
en,813070488763252736,813071258501971968,2016-12-25T17:17:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",300499894,Twitter for Android,@someuser oh damn! I would be so #annoyed 😒,everyone,#annoyed,3377867859,,"[{'type': 'replied_to', 'id': '813070488763252736'}]"
en,813069662913056769,813069662913056769,2016-12-25T17:11:28.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",812193479317032960,Twitter for Android,@someuser is d only prsn in d house who doesnt hv any malice abt anybdy..bt @someuser has made the HM thnk dat she z d wrst! #annoyed #BB10,everyone,#annoyed,29951362,,
en,813064106039189505,813064106039189505,2016-12-25T16:49:23.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2353908380,Twitter for iPhone,I cant express how annoyed I am in 140 characters #annoyed,everyone,#annoyed,,,
en,812946058993106945,813062712502718472,2016-12-25T16:43:51.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",729818097813733376,Twitter Web Client,@someuser why cant @someuser be like every other gym and put their Christmas opening times on their webite????? #annoyed,everyone,#annoyed,53349365,,"[{'type': 'replied_to', 'id': '812946058993106945'}]"
en,813044175725875200,813060239499128832,2016-12-25T16:34:01.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",123049674,Twitter for iPhone,@someuser #annoyed - dont come to church to sit on your hands.,everyone,#annoyed,277734997,,"[{'type': 'replied_to', 'id': '813059876066885632'}]"
en,813058967924576256,813058967924576256,2016-12-25T16:28:58.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",76760428,Twitter for Android,Neighbor kid showed up uninvited @ 10. Glad I wasnt still in pjs. Want to start lunch - how do I encourage him to leave? #annoyed #Rude,everyone,#annoyed,,,
en,813058523361906692,813058523361906692,2016-12-25T16:27:12.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3381746141,Twitter for Android,@someuser | | You should lose no skill rating if a player leaves early and you lose.| | #overwatch #xmas #gaming #vote #annoyed #play,everyone,#annoyed,2420931980,,
en,813058026600923136,813058026600923136,2016-12-25T16:25:14.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",434640036,Twitter for iPhone,That one word text back got me heated. Seriously... why even bother trying to start a conversation with me then? #annoyed 😡,everyone,#annoyed,,,
en,813053767503540224,813053767503540224,2016-12-25T16:08:18.000Z,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",356266976,Twitter for iPhone,#Terryschocolateorange is no the same #annoyed,everyone,#annoyed,,,
en,813053439374663684,813053439374663684,2016-12-25T16:07:00.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4886400813,Twitter for iPhone,I love when people post their gifts on their story congrats you got presents not like its fuckin Xmas #salty #igotpresentstho #annoyed,everyone,#annoyed,,,
en,812738414537801728,813036090764496896,2016-12-25T14:58:04.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",66116442,Twitter for iPhone,@someuser dont forget EPIC and calling every athlete who makes a great play the GOAT. #annoyed,everyone,#annoyed,67153975,,"[{'type': 'replied_to', 'id': '812738414537801728'}]"
en,813034140232810496,813034140232810496,2016-12-25T14:50:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2626290000,Twitter for Android,Hate fact I cant get most tattoos I want because people will think Im copying them. . But yet they copied someone else ??... #annoyed,everyone,#annoyed,,,
en,813022791138213889,813022791138213889,2016-12-25T14:05:13.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1480535654,Twitter for iPhone,When your Christmas video post has a black box around it 😩#socialfail #annoyed,everyone,#annoyed,,,
en,813018221775294464,813018221775294464,2016-12-25T13:47:03.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",62991776,Twitter for Android,Whats with the baby boomers generation and sending random videos and long ass generic messages??! Ugh! #Annoyed,everyone,#annoyed,,,
en,813015149179240448,813015149179240448,2016-12-25T13:34:51.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",85129861,Echofon,"I hate Chrismas, for me its not about family or warmth, and I dont know what to do with myself. So im lying in bed 🙄😳 #Annoyed",everyone,#annoyed,,,
en,813001129734848512,813001129734848512,2016-12-25T12:39:08.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",703388288,Twitter for Android,Just opened my present that was bought from @someuser and its broken! Thank you guys #annoyed,everyone,#annoyed,,,
en,812986928471556096,812986928471556096,2016-12-25T11:42:42.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",760478083103137792,Twitter for iPhone,Im highly irritated by the fact that youre selfish #Annoyed 😒😑,everyone,#annoyed,,,
