lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,in_reply_to_user_id,referenced_tweets,geo
nl,811603274960732160,811603274960732160,2016-12-21T16:04:34.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1622548135,Instagram,"Iets met blijheid, toch femkefaberr ? 👯....#happy #winningteam #comeonldodk #korfbalgoals #goals... http://someurl",everyone,#happy,,,
nl,811602747363651584,811602747363651584,2016-12-21T16:02:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1437988256,Twitter Web Client,"jeej, 400 euro bijeengedanst voor #DeWarmsteWeek #pRETTforlife #rettsyndroom #happy",everyone,#happy,,,
nl,811598294849908736,811598294849908736,2016-12-21T15:44:46.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",192240375,TweetDeck,RT @someuser @someuser is al 3e jaar op rij partner van @someuser by @someuser #happy! 3 laatste Silver partnerships >>> mail to d...,everyone,#happy,,"[{'type': 'retweeted', 'id': '811596983567847424'}]",
nl,811596983567847424,811596983567847424,2016-12-21T15:39:34.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",59452784,Twitter Web Client,@someuser is al 3e jaar op rij partner van @someuser by @someuser #happy! 3 laatste Silver partnerships >>> mail to daphne@someuser http://someurl,everyone,#happy,334060529,,
nl,811584597704249344,811584597704249344,2016-12-21T14:50:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",618328279,Twitter Web App,"Fijne Yoemy harem vanaf 14,95 http://someurl 🌲#cute #fun #sweet #yoemy #rednose #reindeer #wood #happy #baby http://someurl",everyone,#happy,,,
nl,811579703291244544,811579703291244544,2016-12-21T14:30:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3307505674,Instagram,Jayden met zn oma en overgroot oma ❤ #family #happy #memory http://someurl,everyone,#happy,,,
nl,811578533533323264,811578533533323264,2016-12-21T14:26:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",282405135,Twitter for iPhone,Toch nog een #kerstpakket bedankt #Deimantours #happy#chauffeuropalles #merrychristmas http://someurl,everyone,#happy,,,
nl,811577916098224130,811577916098224130,2016-12-21T14:23:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",173861892,Twitter for Android,De nieuwe WeekendKlas groep zit helemaal vol.#Happy#2017#groep7| #Dromen#Durven#Doen,everyone,#happy,,,
nl,811570598375784452,811570598375784452,2016-12-21T13:54:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",758894378,Twitter for iPhone,Ik ben zo blij heb gewoon een giga verwenpakket gewonnen van cattier paris dankzij @someuser 🎉🎉#HAPPY,everyone,#happy,,,
nl,811555530443460608,811555530443460608,2016-12-21T12:54:51.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",197578727,Twitter for iPhone,RT @someuser Vorig jaar Wft Basis en dan nu Wft Schadeverz. Particulier behaald! #happy http://someurl,everyone,#happy,,"[{'type': 'retweeted', 'id': '811504827608010752'}]",
nl,811552133686370304,811552133686370304,2016-12-21T12:41:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",320384700,Twitter for Android,"@someuser Tot vanavond, groeten Peter en @someuser #celebration #happy birthday",everyone,#happy,18776605,,
nl,811539604469936128,811539604469936128,2016-12-21T11:51:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",203294505,Twitter for iPhone,Op mijn vrije dag het huis opruimen met @someuser op @someuser uit de nieuwe boxen #happy http://someurl,everyone,#happy,,,
nl,811520691635888128,811520691635888128,2016-12-21T10:36:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",37865448,Twitter for iPhone,Hoppetéé wat n één leuk en luister en beweegrijk kerstpakket gekregen... #Happy met de #IPodnano http://someurl,everyone,#happy,,,{'place_id': '9f2585a6c6025f53'}
nl,811518640793206784,811518640793206784,2016-12-21T10:28:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",191611926,Instagram,Lachen maakt gelukkig. Heb jij al gelachen vandaag? #happy #fitdutchies #smile #everday http://someurl,everyone,#happy,,,
nl,811504827608010752,811504827608010752,2016-12-21T09:33:22.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",352197993,Twitter for iPhone,Vorig jaar Wft Basis en dan nu Wft Schadeverz. Particulier behaald! #happy http://someurl,everyone,#happy,,,
nl,811494283836526597,811494283836526597,2016-12-21T08:51:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3908881053,Instagram,Goedemorgen! 💖😌🛁 #goodmorning #morning #relax #bath #foam #lush #happy #blog #blogger #mysweetlook http://someurl,everyone,#happy,,,
nl,811482921924235264,811482921924235264,2016-12-21T08:06:19.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",153863154,Twitter for iPhone,#happy met Mn nieuwe @someuser #Barista heerlijke #koffie,everyone,#happy,,,
nl,811480344247549952,811480344247549952,2016-12-21T07:56:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",16390201,Buffer,Stiekem hopen we allemaal dat we toch minstens 1x in de winter in een Anton Pieck plaatje terecht komen #dewinterisbegonnen #happy #winter http://someurl,everyone,#happy,,,
nl,811466662046289920,811466662046289920,2016-12-21T07:01:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2415817065,Twitter for iPhone,Nog twee keer vroeg op... en dan heerlijk twee weken vakantie!!  #Happy,everyone,#happy,,,
nl,811362972153081856,811362972153081856,2016-12-21T00:09:41.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3365006674,Twitter for iPhone,RT @someuser Namens #Doortje en #Prinses #Ozma heel fijne #feestdagen gewenst. #LFrankBaum #Oz #boeken (art by @someuser #happy #hol...,everyone,#happy,,"[{'type': 'retweeted', 'id': '811362213126696960'}]",
nl,811362213126696960,811362213126696960,2016-12-21T00:06:40.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2743838469,Twitter for iPhone,Namens #Doortje en #Prinses #Ozma heel fijne #feestdagen gewenst. #LFrankBaum #Oz #boeken (art by @someuser #happy #holidays #Xmas http://someurl,everyone,#happy,,,
nl,811346005862051840,811346005862051840,2016-12-20T23:02:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2233180772,Instagram,Fruity tutti smoothie 🍍🍌🍓   #smoothies #robeksjuice #postworkout #happy #filterfun @ Robeks... http://someurl,everyone,#happy,,,
nl,811324744087859200,811324744087859200,2016-12-20T21:37:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",88322559,Instagram,🎄🔨🎅 Woodsmen 🎄🔨🎅   #happy #boys #almostchristmas #bonsoir #buonpomeriggio #dziendobry... http://someurl,everyone,#happy,,,
nl,811297558198972416,811297558198972416,2016-12-20T19:49:45.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",28505659,Instagram,Iedereen blij! #pelletkachel #pellets #fireplace #fire #cosy #happy #enjoying #dog #home... http://someurl,everyone,#happy,,,"{'place_id': '2b8355618fde72ab', 'coordinates': {'type': 'Point', 'coordinates': [5.4, 50.8]}}"
nl,811281857493012480,811281857493012480,2016-12-20T18:47:22.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",157252343,Twitter Web Client,"Dat ik weer heb leren lopen, dansen en pijnvrij zonder pijnstillers ben. #nieuweheup en #herniaweg #dingendiewelleukwarenin2016 #HAPPY!",everyone,#happy,,,
nl,811270475804512256,811270475804512256,2016-12-20T18:02:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2297167917,Twitter for Android,Helemaal happy met mijn kerstkadootje!!| ⭐🎄⭐🎄⭐🎄⭐🎄⭐🎄| Gemaaktdoor@someuser|  van @someuser| #armband #Haevn #happy #blue #beautiful http://someurl,everyone,#happy,,,{'place_id': '879d7cfc66c9c290'}
nl,811256369886138369,811256369886138369,2016-12-20T17:06:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",196517528,Twitter for iPhone,En toch vrijwilligen voor #SR16 zaterdag van 2 tot 12. Lekker in het callcenter #happy,everyone,#happy,,,{'place_id': '5fd4fdd4d8112cf5'}
nl,811243386967621636,811243386967621636,2016-12-20T16:14:30.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",321997381,Twitter for Android,RT @someuser Nice loop with dem boyz! #sunisback #happy #trainingcamp  Bekijk mijn rit op Strava: http://someurl http://someurl,everyone,#happy,,"[{'type': 'retweeted', 'id': '811240049392095236'}]",
nl,811240049392095236,811240049392095236,2016-12-20T16:01:14.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 16, 'quote_count': 0}",1171508779,Twitter for Android,Nice loop with dem boyz! #sunisback #happy #trainingcamp  Bekijk mijn rit op Strava: http://someurl http://someurl,everyone,#happy,,,{'place_id': '132fdb5153c47f41'}
nl,811228993135329280,811228993135329280,2016-12-20T15:17:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",91061560,LinkedIn,Leuk initiatief van @someuser #Happy #New #Job banenbeurs op 23 december http://someurl,everyone,#happy,,,
nl,811212978926272512,811212978926272512,2016-12-20T14:13:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1527747248,Instagram,"Arme Toby 🐈💜| Zijn oogvlies is ontstoken, nu aan de antibiotica.| #Happy #blogger #tobyentommyspam... http://someurl",everyone,#happy,,,
nl,811209873983700996,811209873983700996,2016-12-20T14:01:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",211074085,Finch App for Android,"Eindelijk hebben we weer een blauwe lucht, veel beter dan grijs! #happy",everyone,#happy,,,
nl,811157690663731200,811157690663731200,2016-12-20T10:33:58.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",796061612926976000,Twitter for Android,"Tranen van vreugde😢❤ Ben aangenomen, en ik mag in maart 2017 beginnen met de werk- en leeropleiding tot operatieassistent🎉🎉 #Happy",everyone,#happy,,,
nl,811140770405224448,811140770405224448,2016-12-20T09:26:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",805674138862047232,Twitter for Android,Er staat een nieuwe Nikkis Life Week  online. #new #december #happy #online | http://someurl http://someurl,everyone,#happy,,,
nl,811140370444779520,811140370444779520,2016-12-20T09:25:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",47746389,Twitter for Windows,Fijn om de dag te starten met goed nieuws. #zonnig #happy,everyone,#happy,,,
nl,811115822357905408,811115822357905408,2016-12-20T07:47:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",102134676,Twitter for Android,Vandaag in het @someuser interview over mijn nominatie voor een @someuser #trouwfotograaf #dwa #nominatie #happy http://someurl,everyone,#happy,,"[{'type': 'quoted', 'id': '811114965348323328'}]",
nl,811112563136204800,811112563136204800,2016-12-20T07:34:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",26080584,TweetDeck,Mooie luistercijfers voor @someuser deze maand. #happy #grootstestijger #luistercijfers @someuser http://someurl,everyone,#happy,,,
nl,811094766800748544,811094766800748544,2016-12-20T06:23:56.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 1}",202113921,Twitter for Android,Hoera! 15 kg afgevallen dankzij een goede diëtiste en koolhydraatarm eten #happy #Eetenleef http://someurl,everyone,#happy,,,
nl,811093704362565637,811093704362565637,2016-12-20T06:19:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",487569424,Twitter for iPad,Het gaat al een stuk beter met mij dan gisteren #happy,everyone,#happy,,,
nl,811088532437630976,811088532437630976,2016-12-20T05:59:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",190159319,Instagram,Thank you Djauws Genk 😘😘| | #instagood #instaphoto #smile #girl #girls #happy #instalike... http://someurl,everyone,#happy,,,
nl,811046009853902849,811046009853902849,2016-12-20T03:10:11.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3416494168,Twitter for Android,RT @someuser #Lizard #Ring #925 #Sterling #Silver Gekkon http://someurl #etsygifts #jewelrylovers #FashionLov3rz #happy #cr...,everyone,#happy,,"[{'type': 'retweeted', 'id': '811043014760103936'}]",
nl,811043014760103936,811043014760103936,2016-12-20T02:58:17.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",753581427900416000,TwSMJ,#Lizard #Ring #925 #Sterling #Silver Gekkon http://someurl #etsygifts #jewelrylovers #FashionLov3rz #happy #craftshout,everyone,#happy,,,
nl,811016207558123521,811016207558123521,2016-12-20T01:11:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",938645299,Instagram,👻👻👻👻 #lestykejora #ultahwakatobi13 #happy #backstage @someuser andruwspun_makeup... http://someurl,everyone,#happy,,,"{'place_id': 'a1c5f0f8572f71b9', 'coordinates': {'type': 'Point', 'coordinates': [123.53587389, -5.32566197]}}"
nl,811012173191319552,811012173191319552,2016-12-20T00:55:44.000Z,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",442086775,TweetDeck,RT @someuser: ✡❤️🎁🎄🌟🎁⛄❄️#Sale 20%off @someuser @someuser #giftideas Code ZWINTERVACAY @someuser Ends Tue  #Happy #Shopping! http://someurl,everyone,#happy,,"[{'type': 'retweeted', 'id': '810723588756094977'}]",
nl,810984520728059906,810984520728059906,2016-12-19T23:05:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2821161131,The Social Jukebox,Wat is passie eigenlijk? #blog #geluk #happy http://someurl http://someurl,everyone,#happy,,,
nl,810980272992821248,810980272992821248,2016-12-19T22:48:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",50326135,Twitter for iPhone,"136 windlichtjes, precies op tijd af. #kerstcadeau #opdracht #happy http://someurl",everyone,#happy,,,
nl,810968084940996612,810968084940996612,2016-12-19T22:00:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",88322559,Instagram,🎄🔥🌟 Woodsmen 🌟🔥🎄  #happy #cool #boys #bonsoir #buonpomeriggio #dziendobry #gutentag... http://someurl,everyone,#happy,,,
nl,810967784561709056,810967784561709056,2016-12-19T21:59:21.000Z,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",463168090,TweetDeck,RT @someuser: ✡❤️🎁🎄🌟🎁⛄❄️#Sale 30%off @someuser @someuser #giftideas Code ZWINTERVACAY @someuser Ends Tue  #Happy #Shopping! http://someurl,everyone,#happy,,"[{'type': 'retweeted', 'id': '810754542983938048'}]",
nl,810962026650566656,810962026650566656,2016-12-19T21:36:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",108649053,TweetDeck,Hoezo moeten we #happy verder leven ?? Zo lekker ziet de toekomst er niet uit #nieuwsuur,everyone,#happy,,,
nl,810961903375839233,810961903375839233,2016-12-19T21:35:59.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",69484146,TweetDeck,RT @someuser ✡❤️🎁🎄🌟🎁⛄❄️#Sale 30%off @someuser @someuser #giftideas Code ZWINTERVACAY @someuser Ends Tue  #Happy #Shopping! http://someurl,everyone,#happy,,"[{'type': 'retweeted', 'id': '810951087704272897'}]",
nl,810958571613655040,810958571613655040,2016-12-19T21:22:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",221825637,Twitter for iPhone,Wanneer de klas waar je vorig jaar een leuke interim deed nog aan je denkt... 💜 #happy #teacher #lifegoals #teachergoals #sosweet http://someurl,everyone,#happy,,,
nl,810958142133649408,810958142133649408,2016-12-19T21:21:02.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",169849500,Hootsuite,@someuser @someuser Bedankt voor een bijzondere avond en heerlijk eten #happy Nagenieten in de trein,everyone,#happy,1970821766,,
nl,810951087704272897,810951087704272897,2016-12-19T20:53:00.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",20658902,TweetDeck,✡❤️🎁🎄🌟🎁⛄❄️#Sale 30%off @someuser @someuser #giftideas Code ZWINTERVACAY @someuser Ends Tue  #Happy #Shopping! http://someurl,everyone,#happy,,,
nl,810926586308526081,810926586308526081,2016-12-19T19:15:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",52026632,Instagram,Onze openingstijden tijdens de feestdagen !  | #happy #holidayspirit #shopping #domburg http://someurl,everyone,#happy,,,
nl,810909635695837190,810919789061402624,2016-12-19T18:48:38.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",728533493609828354,Twitter for Android,@someuser Had vandaag examen biologie en was meteen mijn laatste examen😊 #happy,everyone,#happy,2732566962,"[{'type': 'replied_to', 'id': '810909635695837190'}]",
nl,810917508517658624,810917508517658624,2016-12-19T18:39:34.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",143730088,Twitter for iPhone,@someuser thanks voor de super snelle levering! #happy http://someurl,everyone,#happy,40838914,,
nl,810897480246317057,810897480246317057,2016-12-19T17:19:59.000Z,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}",1964861124,Twitter for iPhone,Medewerkers van de Vlaamse Overheid gaan gezonder bewegen... te volgen via #sportersbelevenmeer #happy,everyone,#happy,,,
nl,810856848144400384,810856848144400384,2016-12-19T14:38:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",384716357,Twitter for Android,Nieuwe #ereader #icarus #happy,everyone,#happy,,,
nl,810850024292630528,810850024292630528,2016-12-19T14:11:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 1}",1588488810,Twitter for Android,N80 Pen² Evangelion #draw #art #ink #illustration #characterdesign #conceptart #smile #happy #animal #animals #fire #black #nice #manga http://someurl,everyone,#happy,,,
