source,in_reply_to_user_id,text,reply_settings,lang,conversation_id,id,referenced_tweets,author_id,created_at,public_metrics,search_query,geo
Twitter for iPhone,40519997,"@someuser Hey Ocho, I know you dont have anything better to do while you retired. You afraid from that FIFA whoopin #Barcelona #Scared",everyone,en,813800666741219328,813800666741219328,,801651990107475968,2016-12-27T17:36:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,This evening is scaring me like a nightmare... #scared #oldfears,everyone,en,813793078599450625,813793078599450625,,716260300509589509,2016-12-27T17:06:04.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#scared,
Twitter for iPhone,,Alone alone alone .... #scared #depressed,everyone,en,813792544924532740,813792544924532740,,716260300509589509,2016-12-27T17:03:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#scared,
Twitter for iPhone,,Im screamin inside ..... #scared #depressed,everyone,en,813792378498797568,813792378498797568,,716260300509589509,2016-12-27T17:03:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#scared,
Twitter for iPhone,,I seriously dunno whats happening with me...... #scared,everyone,en,813792304322543617,813792304322543617,,716260300509589509,2016-12-27T17:02:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#scared,
Twitter Web Client,,So uh... my phone isnt working right now. I semi kinda somehow dropped it in a toilet last night D: #scared,everyone,en,813775218275586048,813775218275586048,,397503582,2016-12-27T15:55:05.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",#scared,
CreepyClips,,#зомби #в #туалете #Розыгрыш - Toilet #Zomb ... - http://someurl - #2015 #Creepy #Joke #Jokes #PracticalJoke #Pranks #Scared http://someurl,everyone,en,813772756269547520,813772756269547520,,808049511599894529,2016-12-27T15:45:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,I Aint #Scared Cuz You #Broke Ass N #Talking Shit Bro🤘🏾,everyone,en,813770807788924928,813770807788924928,,587102799,2016-12-27T15:37:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#scared,
Twitter for iPhone,,I Aint #Scared Cuz You #Broke Ass Bro🤘🏾,everyone,en,813770629900095488,813770629900095488,,587102799,2016-12-27T15:36:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,,http://someurl Watch the trailer to see who gets #scared of the #ghost. #ghoststory #parody #makingamovie #TamilMovie #Mo,everyone,en,813768947753328641,813768947753328641,,3018110228,2016-12-27T15:30:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,{'place_id': '243cc16f6417a167'}
Twitter Web Client,,Watch the trailer to see who gets #scared of the #ghost. #ghoststory #parody #makingamovie #TamilMovie #Mo http://someurl,everyone,en,813768110117298176,813768110117298176,,856715245,2016-12-27T15:26:51.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#scared,
Twitter for Android,,Watch the trailer to see who gets #scared of the #ghost. #ghoststory #parody #makingamovie #TamilMovie #Mo| http://someurl,everyone,en,813759968780296192,813759968780296192,,1890164791,2016-12-27T14:54:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,I had no idea this was happening. The ramifications for the future of our country...#scared / http://someurl,everyone,en,813759686327418880,813759686327418880,,112898255,2016-12-27T14:53:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,Surely @someuser has got to get the tilt vs @someuser out of the way today. Questions are being asked #scared,everyone,en,813746768353644544,813746768353644544,,303631369,2016-12-27T14:02:02.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}",#scared,
Google,,Crazy Christmas shopper got abused me!! #vlogmas #scared #almostgotinafight http://someurl,everyone,en,813745669919961088,813745669919961088,,702939572888596481,2016-12-27T13:57:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Facebook,,USA - NYC ACC :  beautiful Samantha is on #DeathRow. #CodeRed help. She is #scared and a possible leg fracture!!... http://someurl,everyone,en,813735167042998272,813735167042998272,,1080786510,2016-12-27T13:15:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,25073877,@someuser then why am I more #scared of @someuser than when @someuser was elected.,everyone,en,813527932165558273,813725311112187904,"[{'type': 'replied_to', 'id': '813527932165558273'}]",2685267751,2016-12-27T12:36:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
TweetDeck,,Dont be #scared to make #mistakes. Mistakes might #lead you to #innovation. #beawesome #campusvault #startup @someuser @someuser http://someurl,everyone,en,813723608044437504,813723608044437504,,4068703758,2016-12-27T12:30:01.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#scared,
Instagram,,To Funny!!!!!! 😂😂😂😂😂 #Christmas #family #fun #jokes #jump #shock #funny #scream #scared #laugh http://someurl,everyone,en,813717171302006784,813717171302006784,,606468976,2016-12-27T12:04:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,908512333,@someuser @someuser @someuser Ill never set foot in Somerset again #scared,everyone,en,813397656043188225,813710897520713730,"[{'type': 'replied_to', 'id': '813708848376807428'}]",4821613757,2016-12-27T11:39:30.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#scared,
Twitter Web Client,,"i wish i had more control over my life, its actually scary #edprobs #scared #sad",everyone,en,813709894708772864,813709894708772864,,804054065864908801,2016-12-27T11:35:31.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,When you try your best and its never enough #scared to speak to some people,everyone,en,813707377170116608,813707377170116608,,514696634,2016-12-27T11:25:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,so Israel you sounded real #scared dont blame Obama for the United Nations back the Palestinians...,everyone,en,813707195133075456,813707195133075456,,399811593,2016-12-27T11:24:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web App,,If your sexually active get tested Every 6 months. U even get it by making out & Oral dont fuck up someones future by being #Scared,everyone,en,813674056469938176,813674056469938176,,179334938,2016-12-27T09:13:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,112047805,"@someuser True, but you forget @someuser is a dishonest coward and abstaining fits his modus operandi. #noballs #Scared #TraitorObama",everyone,en,812663076772282368,813655710319788032,"[{'type': 'replied_to', 'id': '812663076772282368'}]",801243110973919238,2016-12-27T08:00:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,4794182534,"@someuser If our literal #futures were not on the firing line, I would love to see how it would play out. Too #scared to want that tho.",everyone,en,813651889975918592,813654979567194113,"[{'type': 'replied_to', 'id': '813651889975918592'}]",2900861101,2016-12-27T07:57:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,Up early todays the day come on Louie mummy wants to kiss you 👶🏼💙😘 #scared #excited #mummylovesherboy,everyone,en,813650749066461184,813650749066461184,,1512781028,2016-12-27T07:40:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,I really really really really really need a Distraction right now!!! Preferably  by way of in person or by way of communication? #SO #SCARED,everyone,en,813650495684243457,813650495684243457,,373039972,2016-12-27T07:39:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,{'place_id': '3b77caf94bfc81fe'}
Twitter for iPad,355285163,@someuser @ How did America get it sooo wrong? #Petrified #Scared #AndImInAustralia  Best of Luck America-Yall gonna need it 😟🤒🤒🤒😟,everyone,en,813632984486125569,813637347573018625,"[{'type': 'replied_to', 'id': '813632984486125569'}]",3235586065,2016-12-27T06:47:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#scared,
Twitter Web Client,,The Real Reason We Don’t Set #Goals| http://someurl #Values #scared http://someurl,everyone,en,813636022449762304,813636022449762304,,3299381155,2016-12-27T06:41:59.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Business Experience,,I CANT EXPRESS HOW ACCURATE THIS IS LMAO #parent #parenting #scared #afraid #strict #fear #parents #kids #accurate http://someurl,everyone,en,813625464338190336,813625464338190336,,968488794,2016-12-27T06:00:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,,#Trump is #president. #holidayseason is almost over. #2017 Is going to be historical. #sick #deprived #ill #IThinkIHaveHadEnough #scared,everyone,en,813621986647769088,813621986647769088,,366868758,2016-12-27T05:46:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter Web Client,,STAR WARS PRANK! DARTH NIHILUS ATTACKS! http://someurl| #StarWars #StarWarsRogueOne #funny #prank #scareprank #scared http://someurl,everyone,en,813619533298757632,813619533298757632,,4833522679,2016-12-27T05:36:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#scared,
Twitter Web Client,,Just watched #Supernatural for the first time. Note to self: Dont watch that show at night. #scared @someuser,everyone,en,813601599406952448,813601599406952448,,25914663,2016-12-27T04:25:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,I like to hide in closets and scare people 😂😂😂😂  #prank #scared #fun http://someurl,everyone,en,813596523808391168,813596523808391168,,61350127,2016-12-27T04:05:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for iPhone,312225429,@someuser only gona keep the NFL RookieRecord bc Boys are 12-2&Zeke wont get more plays. 2 less wins&he beat it by more than 💯#scared,everyone,en,813595012999024640,813595012999024640,,342558697,2016-12-27T03:59:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPad,1339835893,@someuser I dont know how were gonna do that but well try just for you! #Love #Scared #HesNotMyPresident,everyone,en,813499015753039872,813593167928946693,"[{'type': 'replied_to', 'id': '813499015753039872'}]",2253632145,2016-12-27T03:51:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,584031440,@someuser Why was every other Lions defender running away?! #scared,everyone,en,813590818640510977,813592888231755776,"[{'type': 'replied_to', 'id': '813590818640510977'}]",746052988804833280,2016-12-27T03:50:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Instagram,,I CANT EVEN GET TO MY HOUSE 🏡- DEERS EVERYWHERE.... #Scared http://someurl,everyone,en,813587158191796231,813587158191796231,,251616122,2016-12-27T03:27:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,I think I just experienced the death wobble on #TrueGrit!😲😕 #scared @someuser @someuser @someuser @someuser Now what??,everyone,en,813578232331206656,813578232331206656,,41467418,2016-12-27T02:52:20.000Z,"{'retweet_count': 1, 'reply_count': 7, 'like_count': 7, 'quote_count': 0}",#scared,{'place_id': '4ec01c9dbc693497'}
Twitter Web Client,,"Twitter, please send you thoughts, prayers, and vibes to my mom. Shes on the way to the hospital. #Scared",everyone,en,813568077887664129,813568077887664129,,20734808,2016-12-27T02:11:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,43969238,@someuser Im up 15 and hes the only guy going against me #scared,everyone,en,813567433059475457,813567885322964992,"[{'type': 'replied_to', 'id': '813567433059475457'}]",49229520,2016-12-27T02:11:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
IFTTT,,First time here with all these wilderbeasts #trainingday #bicboi #scared,everyone,en,813563851836977152,813563851836977152,,24221595,2016-12-27T01:55:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Instagram,,Ahhhh help # cockroach #help #scared #hheellpp http://someurl,everyone,en,813556097286111232,813556097286111232,,794731179672997888,2016-12-27T01:24:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,9446512,Oh man. My seven year old thinks the pizza delivery scene with the movie clips was the most clever thing in the world. #homealone #scared,everyone,en,813543138841260032,813551500031127556,"[{'type': 'replied_to', 'id': '813549286004850688'}]",9446512,2016-12-27T01:06:07.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,A think my neighbour is up to something and Ive  no seen Mrs Brown all day😕🤔#neighbours #scared #WTF http://someurl,everyone,en,813551465331617792,813551465331617792,,515059280,2016-12-27T01:05:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Buffer,,#Scared by Hannah Horvath http://someurl,everyone,en,813542348097458176,813542348097458176,,763756,2016-12-27T00:29:45.000Z,"{'retweet_count': 27, 'reply_count': 0, 'like_count': 65, 'quote_count': 3}",#scared,
Twitter for iPhone,40519997,@someuser yo Stinko why you avoiding me? #coward #scared,everyone,en,813537981478924288,813537981478924288,,772095985153638400,2016-12-27T00:12:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPad,,Im sorry I missed that! #scared http://someurl,everyone,en,813526331329744896,813526331329744896,"[{'type': 'quoted', 'id': '813525908917256192'}]",228148160,2016-12-26T23:26:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter Web App,166500112,Im #afraid of #haunted #places #alone. Im #scared of #darkness I like #dark I #hate #pitch #black #nighttime. #No #hauntings in #area.,everyone,en,710888972294049792,813519712680218624,"[{'type': 'replied_to', 'id': '710888972294049792'}]",166500112,2016-12-26T22:59:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#scared,
Twitter for iPhone,,That moment when it seems like everyone is breaking up... friend went from engaged to single... #nooneissafe #whatisgoingonwith2016 #scared,everyone,en,813494594436472832,813494594436472832,,343800230,2016-12-26T21:19:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,40519997,@someuser yo ocho stinko pick up the sticks boy and lets see how man you are. #scared #chump #billdidntwantyou,everyone,en,813487898515402754,813487898515402754,,772095985153638400,2016-12-26T20:53:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
