lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,referenced_tweets,in_reply_to_user_id,geo
ca,665301536042414080,665301536042414080,2015-11-13T22:53:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",65404867,Instagram,La lluvia no amendrenta #rain #friday13 #flashbackfriday #vendredi #eyes #scared http://someurl,everyone,#scared,,,
es,665274823673802752,665274823673802752,2015-11-13T21:07:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",54876011,Twitter for iPhone,Paranormal activity 3D... #scared #shittingmyself #heartattack #whatdidigetmyselfinto,everyone,#scared,,,
es,665018774165172225,665185601046470656,2015-11-13T15:13:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",16597122,Twitter for Android,@someuser you mean the world 2 me y extra~o sacarte una sonrisa me arrepiento porfavor no te vayas deme ense~arte q te ❤️ de verdad #scared,everyone,#scared,"[{'type': 'replied_to', 'id': '665018774165172225'}]",2340491185,
es,664984027695304704,664984027695304704,2015-11-13T01:52:01.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",626046069,Twitter for Android,"El que vive de críticas no le conviene que PR mejore, es como el dueño de la Funeraria vive del dolor ageno. #Scared http://someurl",everyone,#scared,"[{'type': 'quoted', 'id': '664927757252608000'}]",,
es,664880092842057728,664880092842057728,2015-11-12T18:59:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",20465151,Instagram,Siiiiiii yo también me cago del susto !!!!! #cat #animals #scared http://someurl,everyone,#scared,,,
es,664276095043170304,664276095043170304,2015-11-11T02:58:57.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",1265337007,Twitter for iPhone,Saymar guiando #Scared,everyone,#scared,,,
es,664275464689684480,664275464689684480,2015-11-11T02:56:27.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",59808524,Twitter for iPhone,"Ok, 3 unidades de bomberos y 4 de cruz roja.... #scared",everyone,#scared,,,
es,664247156333608961,664247156333608961,2015-11-11T01:03:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",904776954,Twitter Web Client,y el tira y afloja continúa.....| a dónde vamos a parar? #Scared,everyone,#scared,,,
es,664217848563265540,664217848563265540,2015-11-10T23:07:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2393508673,Instagram,Mi muñeca ❤| #mydolls #lasmuñecasfeas #dolls #muñecas #muñecasdeporcelana #dark #scared #follow... http://someurl,everyone,#scared,,,
es,664128456125489152,664128456125489152,2015-11-10T17:12:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",177785353,Twitter for Android,EL QUESO ROQUEFORT ES QUESO PODRIDOOOOOOOOOOO #scared #cheese #france #omg,everyone,#scared,,,
es,664120936640208897,664120936640208897,2015-11-10T16:42:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2959356220,IFTTT,RT KristianaBartho #ilovemydog #scared #appleiphone #arts Sonidos #binaurales #para el #crecimiento personal: Desc... http://someurl,everyone,#scared,,,
es,663875797787222016,663875797787222016,2015-11-10T00:28:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1199298218,Instagram,Ellas le tienen miedo a la tormenta y buscan refugio #dogs #scared #storm http://someurl,everyone,#scared,,,
es,663806619051024384,663806619051024384,2015-11-09T19:53:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1513969639,Instagram,Las cositas de Shema 😂😂😂😂😂 #ScareCam #Boo #scared #Morí #InLove #LoAmo... http://someurl,everyone,#scared,,,
es,663780885846585344,663780885846585344,2015-11-09T18:11:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",157486145,Instagram,He esperado toda mi vida para estar en ese bar. #morticia #morticiaponferrada #barofmylife #scared... http://someurl,everyone,#scared,,,"{'place_id': '97569bae537efdb3', 'coordinates': {'type': 'Point', 'coordinates': [-6.6054937, 42.5526472]}}"
es,663755296427261952,663755296427261952,2015-11-09T16:29:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1895421950,Twitter for Android,Cualquier problema que haya siempre en calma hay que estar para resolverlas bien. #InTrouble #scared #morire #correre #formylife,everyone,#scared,,,
es,663580972894392320,663580972894392320,2015-11-09T04:56:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1317786900,Instagram,Noche con el #Ingeniero #Scared #pases http://someurl,everyone,#scared,,,
es,663559200677699584,663559200677699584,2015-11-09T03:30:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",17573451,Twitter for Windows Phone,Nada más creepy que unas guacharacas cantando a esta hora 😢 #scared,everyone,#scared,,,
es,663551605791297536,663551605791297536,2015-11-09T03:00:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",74636360,Instagram,Nos invadeeen!! | #scared #plisno http://someurl,everyone,#scared,,,
es,663527872020275200,663527872020275200,2015-11-09T01:25:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",39395032,Instagram,💀 #mexicanfood #guacamole #mascaradomexicano #scared #fun @ Guacamole Rio de Janeiro http://someurl,everyone,#scared,,,"{'place_id': '97bcdfca1a2dca59', 'coordinates': {'type': 'Point', 'coordinates': [-43.2063293, -22.9605999]}}"
es,663431838157971456,663431838157971456,2015-11-08T19:04:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",874591926,Instagram,Modo vacaciones #hollywoodstudiosdisney #hollywoodtowerhotel #scared @someuser http://someurl,everyone,#scared,,,"{'place_id': '4ec01c9dbc693497', 'coordinates': {'type': 'Point', 'coordinates': [-81.55890096, 28.35785666]}}"
es,663252189066821632,663252189066821632,2015-11-08T07:10:19.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2908718677,Twitter Web Client,"Qué miedo ese OVNI!!, creo que dormiré con los tennis puestos por si tengo que correr y huir de una invasión alien! #scared #wtf",everyone,#scared,,,
es,663088789649141761,663088789649141761,2015-11-07T20:21:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2273031262,Twitter for iPhone,Esos truenos⚡️☔️😩 #scared😖,everyone,#scared,,,
es,663027455679066112,663027455679066112,2015-11-07T16:17:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",70892772,Twitter for iPhone,"Las cosas de la DeepWeb son cosa seria mae, no es jugando eso! 😰 #scared",everyone,#scared,,,
es,662686721499246592,662686721499246592,2015-11-06T17:43:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2532340276,Twitter for iPhone,No quiero la clase de las 10 😫 #scared #terminología #help,everyone,#scared,,,
es,662550172619116544,662550172619116544,2015-11-06T08:40:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",503532032,Instagram,Miedo!!!| #miedo #scared #look #hairstyle #cambiodelook #melena #model #funn http://someurl,everyone,#scared,,,
es,662549540810035200,662549540810035200,2015-11-06T08:38:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",225954159,Instagram,Cuando tienes mucho miedo y tu mami no esta! #scared #dubsmash #fun #friends #funny #instavideo... http://someurl,everyone,#scared,,,
es,662445762949836801,662445762949836801,2015-11-06T01:45:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",555702768,Instagram,#playing #theevilwithin  yo mejor me escondo 😨😨😢😢😵😵🎮🔐 #gamer #ps4 #estadoplay #Alex #scary #scared http://someurl,everyone,#scared,,,
es,662370789686009859,662370789686009859,2015-11-05T20:47:57.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",28991575,Instagram,#oldman #scared of #fireworks 😕 @ Villa Coverdale-Lee http://someurl,everyone,#scared,,,"{'place_id': '604492c5e49c512b', 'coordinates': {'type': 'Point', 'coordinates': [-0.68577003, 50.79818383]}}"
es,662359522661507072,662359522661507072,2015-11-05T20:03:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",144294112,Instagram,Una menos.. falta nota #Scared #Nervios #INeedSleep #necesitodormir http://someurl,everyone,#scared,,,
es,661573004342751234,661573004342751234,2015-11-03T15:57:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",166991049,Instagram,Ya listo para Salir jajajja katherine_rocio #halloween #oct #october #31 #scary #spooky #boo #scared... http://someurl,everyone,#scared,,,
es,661540579675938816,661540579675938816,2015-11-03T13:48:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",357861458,Twitter for Windows Phone,"Buen dia a todis , hoy me pondre o sino el cuco me comera ah je :) ^^ #doll #kawaii #scared #study #geek #otakugirl",everyone,#scared,,,
ca,661436562174042112,661436562174042112,2015-11-03T06:55:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",43057395,Tumblr,📷 La Catrina. #halloween #oct #october #31 #TagsForLikes.com #scary #spooky #boo #scared #costume #ghost... http://someurl,everyone,#scared,,,
ca,661436558373949440,661436558373949440,2015-11-03T06:55:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",360068245,Instagram,La Catrina. #halloween #oct #october #31 #TagsForLikes.com #scary #spooky #boo #scared #costume... http://someurl,everyone,#scared,,,
es,661376425832808448,661376425832808448,2015-11-03T02:56:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",573329236,Twitter for Android,Ya no le preguntaré a la vida que si ese es su mejor golpe porque se está poniendo muy creativa ._______.  #scared #crybaby #godhelpme,everyone,#scared,,,
es,661373513341739008,661373513341739008,2015-11-03T02:45:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",388941613,IFTTT,RT LeolineJarrel #coloradosprings #scared #autocad #engineer The #ultimate #reiki #package: ... http://someurl,everyone,#scared,,,
es,661338076782960641,661338076782960641,2015-11-03T00:24:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",224801297,Twitter Web Client,Sentir sin ver y sin tocar...en una #Zona desconocida. #Scared,everyone,#scared,,,
es,661325457728643073,661325457728643073,2015-11-02T23:34:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",585846930,Instagram,Sin temor no hay emoción. #parquewarner #halloween #warner #Madrid #bestmoments #fear #scared... http://someurl,everyone,#scared,,,
es,661257836039573504,661257836039573504,2015-11-02T19:05:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",89381064,Instagram,Feliz día de muertos #Mexico #black  #Jalisco #scared http://someurl,everyone,#scared,,,
es,661212847402168320,661212847402168320,2015-11-02T16:06:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",127757815,Instagram,Ella columpiándose en el techo 😂😂🎃👻 #scared #scream #niñamala #ojosfeos 👻🙊💀🎃 http://someurl,everyone,#scared,,,
es,661175668663844864,661175668663844864,2015-11-02T13:38:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",388310198,Instagram,Halloween en Terra Mítica! #halloween #oct #october #31 #TagsForLikes.com #scary #spooky #boo #scared... http://someurl,everyone,#scared,,,
es,661136036530135042,661136036530135042,2015-11-02T11:01:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3187520874,Instagram,#scared nope @ Trisara http://someurl,everyone,#scared,,,"{'place_id': 'f1d3a53f8a3cc7e9', 'coordinates': {'type': 'Point', 'coordinates': [85.31918757, 27.71968756]}}"
es,661054861203648513,661054861203648513,2015-11-02T05:38:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4080133834,IFTTT,Dulce_Maria__ : Sneak Peak 💀👻🎃 #universalstudios #universalhhn #aymama #scared #horrornights #CaliLife #hollycow... ... http://someurl,everyone,#scared,,,
es,661054381727604736,661054381727604736,2015-11-02T05:37:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",128810693,Instagram,Como diantres no cereza.🍷🍻🍷 #halloween #oct #october #31 #scary #spooky #boo #scared #costume #ghost... http://someurl,everyone,#scared,,,"{'place_id': '3ad512d283f67a11', 'coordinates': {'type': 'Point', 'coordinates': [-99.2, 19.4167]}}"
es,661053614266441728,661053614266441728,2015-11-02T05:33:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",128810693,Instagram,Pinche cereza no quería salir.🍷🍷🍷 #halloween #oct #october #31 #scary #spooky #boo #scared #costume... http://someurl,everyone,#scared,,,"{'place_id': '3ad512d283f67a11', 'coordinates': {'type': 'Point', 'coordinates': [-99.2, 19.4167]}}"
es,661044720924233732,661044720924233732,2015-11-02T04:58:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2889045397,Instagram,"Mar abierto #sea #scared #ocean #rocas #landscape @ Punta De Mita, Nayarit, Mexico http://someurl",everyone,#scared,,,
es,661034237592739841,661034237592739841,2015-11-02T04:16:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1591338499,Instagram,Mis locos favoritos ♥.♥| #bestfriends  #thenight #scared #boo http://someurl,everyone,#scared,,,
es,661013609401753600,661013609401753600,2015-11-02T02:55:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",128810693,Instagram,Pinche selfie es una loquilla. #selfietime #halloween #oct #october #31 #scary #spooky #boo #scared... http://someurl,everyone,#scared,,,"{'place_id': '3ad512d283f67a11', 'coordinates': {'type': 'Point', 'coordinates': [-99.2, 19.4167]}}"
es,661013459820257280,661013459820257280,2015-11-02T02:54:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",314269745,Instagram,💀Todos flotan🎈#yesterday #paseoenbici #halloween #creepy #scared #mexicodf #chilango #payasofeo... http://someurl,everyone,#scared,,,"{'place_id': 'bfc35dcc7e63252a', 'coordinates': {'type': 'Point', 'coordinates': [-99.1661606, 19.4272804]}}"
es,660992265972809730,660992265972809730,2015-11-02T01:30:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",568839759,Instagram,Te amo ❤ las mejores noches a tu lado #halloween #oct #october #31 #scary #spooky #boo #scared... http://someurl,everyone,#scared,,,
es,660986670611853312,660986670611853312,2015-11-02T01:07:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",83023077,Instagram,En vias a la Torre del Terror!!! 😱😳se montara Dani???...#scared #towerofterror #fun... http://someurl,everyone,#scared,,,"{'place_id': '4ec01c9dbc693497', 'coordinates': {'type': 'Point', 'coordinates': [-81.5604929, 28.35717132]}}"
es,660983622401261568,660983622401261568,2015-11-02T00:55:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",412404127,Instagram,Noche de brujaaas #halloween #oct #october #31#scary #spooky #boo #scared... http://someurl,everyone,#scared,,,
es,660966162537148416,660966162537148416,2015-11-01T23:46:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2730146465,Instagram,Feliz día de los muertos!!! #halloween #oct #october #31 #Seaspice #scary #spooky #boo #scared... http://someurl,everyone,#scared,,,"{'place_id': '04cb31bae3b3af93', 'coordinates': {'type': 'Point', 'coordinates': [-80.2045975, 25.7776699]}}"
es,660931382886158337,660931382886158337,2015-11-01T21:28:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",186004465,Instagram,Con las asquerosas ayer. #Party #Halloween #Campus #GoodBye #BN #Dark #Scared #catrina #Vampire... http://someurl,everyone,#scared,,,
es,660926986295095300,660926986295095300,2015-11-01T21:10:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",210578185,Instagram,"#halloween #Samuel #spiderzombie #scared #happy @ Ejido, Mérida, Venezuela http://someurl",everyone,#scared,,,"{'place_id': '0046bf5f60971c34', 'coordinates': {'type': 'Point', 'coordinates': [-71.24173445, 8.55084858]}}"
es,660891353002450944,660891353002450944,2015-11-01T18:49:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",84386763,Instagram,- El Payaso Mald 🎃- MegaProducción #halloween #oct #october #30 #scary #spooky #boo #scared #costume... http://someurl,everyone,#scared,,,
es,660890526619684865,660890526619684865,2015-11-01T18:45:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",218230064,Instagram,Hermanos. 💯😏 que nochecita eh ! 😈 #halloween #oct #october #31 #scary #spooky #boo #scared #costume... http://someurl,everyone,#scared,,,
es,660890111861764096,660890111861764096,2015-11-01T18:44:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",84386763,Instagram,-El Payaso Mald.- #halloween #oct #october #30 #scary #spooky #boo #scared #costume #trickortreat... http://someurl,everyone,#scared,,,
