source,conversation_id,author_id,reply_settings,id,text,created_at,public_metrics,lang,geo,search_query,in_reply_to_user_id,referenced_tweets
Twitter for Android,626976511422140416,1953199434,everyone,626976511422140416,"Ung board exam na two months from now at kelangan ko na magaral, pero d ko maiwan ung tv. #hopeful #dara #showtime",2015-07-31T04:43:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Instagram,626664942603792384,116642632,everyone,626664942603792384,Sinaw au ug agtang uit! #Hopeful http://someurl,2015-07-30T08:05:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,626566204719693824,2820662828,everyone,626629548528959488,@someuser @someuser @someuser ahyieeee 🙊 set na yan... let me know baka sakali makasama ako. #hopeful #wishful go go go☝💙👑,2015-07-30T05:45:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,2950049272,"[{'type': 'replied_to', 'id': '626623686640926720'}]"
Twitter Web Client,626612904083652608,3285506197,everyone,626612904083652608,"sana makapasok ako mamaya, hayst. #hopeful",2015-07-30T04:38:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,626430346565828608,571669309,everyone,626430346565828608,"ai, ed-BET man ko ni BET oi~| YES nah... basin d.ay, madevelop ra :) | #hopeful",2015-07-29T16:33:27.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,626038120257982464,978123883,everyone,626038120257982464,Evening angels! Naniniwala na tlg ako na gusto ni Coach Tim Cone si Chris!!! #Hopeful #TimeToShine #Goodvibes -gracy http://someurl,2015-07-28T14:34:53.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 14, 'quote_count': 0}",tl,,#hopeful,,
Facebook,626004458615504896,1104330492,everyone,626004458615504896,hahahha| ito yun eh .. ^^ Sana ma guest lng ng GGV ang BigBang at c Dara ^^ | | #BBonGGV #다라곤 #hopeful http://someurl,2015-07-28T12:21:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Facebook,625092810220437504,1426949460,everyone,625092810220437504,Dont stop until you cant do it wrong Cheska. Kakayanun mo iton. Go la! | | #Hopeful,2015-07-25T23:58:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,624702703969570816,192450364,everyone,624702703969570816,If ever Cya ito! atlast lalabas na ang tunay nyang kakayahan knowing coach tim! #hopeful #CEisLove 😁😍 http://someurl,2015-07-24T22:08:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,"[{'type': 'quoted', 'id': '624471432433504256'}]"
Facebook,624507259649961984,2838570450,everyone,624507259649961984,Sana ito na yun!!!! | | #Hopeful| #gettingcloser — feeling determined,2015-07-24T09:11:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Instagram,624388437001564160,2721624940,everyone,624388437001564160,papunta sa mapayapang lungsod ng quezon. 👌😊♥ #SelfieFriday #Hopeful #ThisIsReallyIsIt 😊😊😊 http://someurl,2015-07-24T01:19:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,624258360871813120,95197994,everyone,624258360871813120,Ibutang nako ang notes ilawm sa unlan basin diay ma absorb gyud #buhatonangtanan #bisantreslang #hopeful #tabanglord #medschool,2015-07-23T16:42:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",tl,{'place_id': '00ca4cd1517ddd94'},#hopeful,,
Twitter Web Client,624106859138576384,2428548361,everyone,624106859138576384,kumsuta na kaha akong stock bonds?| #Hopeful #Increase #Invest,2015-07-23T06:40:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,623857333781696512,189124195,everyone,623857333781696512,Kaysa iwasan enjoyin nalang yung moment na magkasama. Magiging okay din ang lahat. :) #Hopeful,2015-07-22T14:09:13.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,623823128070717441,34886071,everyone,623823128070717441,sana marami pang susunod #hopeful  http://someurl,2015-07-22T11:53:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,"[{'type': 'quoted', 'id': '623822396819173376'}]"
Twitter Web Client,623116063564169216,132112915,everyone,623123483082387456,@someuser Mag maoy mahn gud ka kung fangirl ka kay sure na nga walay future. At least si #Crush naa pay chance bisag gamay. #Hopeful,2015-07-20T13:33:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,527157900,"[{'type': 'replied_to', 'id': '623123268715745285'}]"
Twitter for Android,622281201211076608,125263793,everyone,622289430393389057,@someuser malay mo naman haha.#hopeful| Haha,2015-07-18T06:18:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,3027590374,"[{'type': 'replied_to', 'id': '622285793491570688'}]"
Facebook,622084532146151425,589854864,everyone,622084532146151425,Hala walang makachat ? | Pero.famous mga friend ko sa fb | | #unfamous| #poorme | #hopeful,2015-07-17T16:44:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Instagram,621942152327766017,231857439,everyone,621942152327766017,#Thankful #Blessed #Hopeful @ Manaoag Church http://someurl,2015-07-17T07:18:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,"{'place_id': '0106455f3a843910', 'coordinates': {'type': 'Point', 'coordinates': [120.59469549, 15.14341284]}}",#hopeful,,
Facebook,621835517848522752,2470568946,everyone,621835517848522752,Ayaw ka awa ha iba Hulat hit imo oras 󾮝󾮝 Im doin it now. #Virtueofpatience #patientlywaiting 󾮖󾮖 God willin #Hopeful,2015-07-17T00:15:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Facebook,621672215671607297,164065540,everyone,621672215671607297,Gusto ko malaki din tapos madaming tao. Either sa race track or sa carshow. | | #hopeful http://someurl,2015-07-16T13:26:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,621623818126143488,555074996,everyone,621623818126143488,Sana may redvelvet icecream duuun! #hopeful 😊,2015-07-16T10:14:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,621278014043590656,3104405066,everyone,621278014043590656,Hmm. Birthday Wish ??? Sana Magkaroon ng Concert ang PauMaj ♥| HAHAHAHAHA! #Hopeful ^_^,2015-07-15T11:19:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPad,621240318541697025,2949293072,everyone,621240318541697025,"Dear God,I know namn po na magigising si xyle galing sa coma,and its too early pa po kung kukunin nyo na sya from his family,Amen #hopeful",2015-07-15T08:50:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,{'place_id': '53504716d445dcad'},#hopeful,,
Twitter for Android,621186893682642944,147136329,everyone,621186893682642944,Sana tama yung mga sagot ko kanina......| #exammode| #HOPEFUL,2015-07-15T05:17:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,620989357365669888,3261336786,everyone,620989357365669888,"andami kong gustong  gawin, sana matupad ko lahat| #hopeful :)",2015-07-14T16:12:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,620919060532867072,2216907361,everyone,620919060532867072,Ngayon lang ako  natuwa na holdpay ako.. Hahahaha.. 😆| | #hopeful,2015-07-14T11:33:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,620580338557825026,2411111822,everyone,620580338557825026,Sana maka Pass ako..| #hopeful,2015-07-13T13:07:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Instagram,619332623421317120,45144976,everyone,619332623421317120,Hopian na! Isang tulog na lang! Lets go! #HopiaEdition #FIJCityChurch #FIJYouth #hope #hopeful... http://someurl,2015-07-10T02:29:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
TweetDeck,619132767876481024,469115881,everyone,619132767876481024,Na sana maging okay na si Papa sa Riyadh. Yung matapos na yung kaso nila. #Hopeful  http://someurl,2015-07-09T13:15:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,619054261154902016,3225907003,everyone,619054261154902016,Leche! Babalik ka na ba sa amin Zayn?! #hopeful,2015-07-09T08:03:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,618983680728412161,44919445,everyone,618983680728412161,Excited para sa mga partners.#hopeful #aimglobal #upline #networking,2015-07-09T03:23:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,618798563720458240,136287929,everyone,618798563720458240,I will just change my profile pic kapag may picture na ako with @someuser na hindi edit. Yung YAKAP ko sya! #hopeful #nextyearsoon,2015-07-08T15:07:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,618734406115553280,2556984527,everyone,618734406115553280,"@someuser Muntinlupa, Parañaque, Makati, Mandaulyong... (From the South slowly going to the North) Onti na lang Q.C. next #hopeful",2015-07-08T10:52:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,618734216272986112,458286871,everyone,618734216272986112,"Muntinlupa, Parañaque, Makati, Mandaulyong... (From the South slowly going to the North) Onti na lang Q.C. next #hopeful",2015-07-08T10:51:47.000Z,"{'retweet_count': 11, 'reply_count': 5, 'like_count': 104, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,618694080441155584,1019764297,everyone,618694080441155584,haaay.. tani lang gid ah. #hopeful always. pfft! 😕,2015-07-08T08:12:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,{'place_id': '00c699d656122ebe'},#hopeful,,
Twitter for iPad,618439185725173760,281821054,everyone,618439185725173760,"@someuser tf, sana mapansin at ma followback na tayo ni @someuser 😊 #hopeful",2015-07-07T15:19:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,2877018595,
Facebook,618405820833906688,724890884,everyone,618405820833906688,Soon in Gods grace. #HOPEFUL Jhon Liw http://someurl,2015-07-07T13:06:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,618045972204032000,598073386,everyone,618045972204032000,Gagawin ulet natin lahat yan pag ipinagkaloob ka Nya ulet sakin .. #hopeful ❤️,2015-07-06T13:16:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,617719806590988288,2501285520,everyone,617719806590988288,Sana dumating yung time na nag guest din si karylle sa ggv! Para hindi na tigang ang babies at di puro hopia! 😊 #Wish #Hopeful 😂😂,2015-07-05T15:40:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Echofon,617718851678023680,43694655,everyone,617718851678023680,"Sana dumating yung time na mas maaga na rin kami eere para mas marami pang makapanood ng GGV! More good vibes, more fun! 😊 #Wish #Hopeful",2015-07-05T15:37:05.000Z,"{'retweet_count': 21, 'reply_count': 2, 'like_count': 17, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,617364162180571136,751085778,everyone,617364162180571136,Tarungon ta nig drawing atong baselines kay basin na lang nay points ang creativity hahahahahahahahaha #consti #hopeful hahaha,2015-07-04T16:07:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,617104059439443968,3357536433,everyone,617104059439443968,"sarap nang feeling na may 0.01% chance ka, kahit alam mo na 99.99% hindi magiging kayo. #hopeful #inlove :)",2015-07-03T22:54:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Facebook,616903152403632128,2537349944,everyone,616903152403632128,Ito pala Future Husband ko 󾬔󾬔 ..| | #FBF| #Hopeful| #PAG_ASA 󾌸󾌸󾌴 http://someurl,2015-07-03T09:35:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Foursquare,616809584188129280,501944629,everyone,616809584188129280,"VTR ✔ project forever. #TVC #FrontMedia #Hopeful (@ Vicente Madrigal Building in Makati City, Metro Manila) http://someurl",2015-07-03T03:23:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Facebook,615831951761653760,256737391,everyone,615831951761653760,"Your will be done oh, Lord.. Maghulat gyud ko sa imong perfect plan para nako..| 󾔫󾔤#hopeful #optimist — thinking about my future",2015-06-30T10:39:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for  Android,615829045008187392,87188796,everyone,615829045008187392,"Me: Ma, kinakabahan ako bukas. | Mama: Tinulungan ka ng Diyos nung board exam. Tutulungan ka Niya ulit ngayon. | | Thanks, Ma! #hopeful",2015-06-30T10:27:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,615732072255066112,3232321044,everyone,615732072255066112,Mahal mo nga. Mahal ka ba.| Kung aasa ka. Dun ka na sa may aasaha.| #hopeful #love,2015-06-30T04:02:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,{'place_id': '53df18e21825a89c'},#hopeful,,
Mobile Web (M2),615511341051289600,382526660,everyone,615511341051289600,Sana may masabi ako bukas. #hopeful,2015-06-29T13:25:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Instagram,614413758920851456,906088861,everyone,614413758920851456,kanang ... naa bay Class A ani niya Lord ? haha 🙏🏻😍❤️ #hopeful #librelangmangarap #motivation... http://someurl,2015-06-26T12:43:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,614322961353347074,635987781,everyone,614410209004425216,"@someuser @someuser Uy gumawa ka sa DP mo, #hopeful 😁",2015-06-26T12:29:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,2276416783,"[{'type': 'replied_to', 'id': '614409851683274752'}]"
Facebook,614408795133874176,2278921879,everyone,614408795133874176,Bro wag pa sana :( #Hopeful,2015-06-26T12:24:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,614257292356157441,28682346,everyone,614261613483286529,@someuser True. Sana mabiyayaan ako ng matinong seatment. #hopeful thanks sis!,2015-06-26T02:39:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,576178460,"[{'type': 'replied_to', 'id': '614261124951740416'}]"
Twitter for iPhone,613878117485056000,424820097,everyone,613878117485056000,My forever kina erich at daniel.. Haang sweet.. E d wow! Hahaha #mayforever #hopeful,2015-06-25T01:15:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Facebook,613585641117454336,47915565,everyone,613585641117454336,Nagdadasal na po ang buong Barangay Ginebra San Miguel Fans na manalo ang KIA Carnival mamaya. #BGSMNSD #Hopeful,2015-06-24T05:53:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,613554504768733188,29691052,everyone,613554504768733188,Malapit na. #hopeful 😊,2015-06-24T03:49:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,{'place_id': '0037bda406926f31'},#hopeful,,
Twitter for Android,613327093078736896,325267540,everyone,613327093078736896,Bike and a new Guitar kapag nakaluwagluwag. #hopeful #workhard #savemore,2015-06-23T12:45:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,613141544950874112,100805537,everyone,613141544950874112,"Araw-araw na lang akong sinusurpresa nitong mga BTS pics ng Larawan, the Musical. Sana eh sobrang ganda ng finished product. #hopeful",2015-06-23T00:28:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,612586134757990400,327894547,everyone,612586134757990400,This will be a long night...| Matagal na service sa Dampa so mapapa-last full show na ng Jurassic. Sana maka-uwi ng maaga bukas:)| #hopeful,2015-06-21T11:41:30.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,612331119770374144,2963650476,everyone,612331119770374144,Hi @someuser Sana pasok pa rin c @someuser sa top pick 20 ☺| Sana mayroon na po kayo next week ng PARA SAYO. #Hopeful🙏,2015-06-20T18:48:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPad,611162523094507520,281088711,everyone,611162523094507520,"kung para sa akin, edi para sa akin. #hopeful",2015-06-17T13:24:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,611147606161362944,54100154,everyone,611148827400122368,"@someuser Pag naperfect ko, papasneak peak ko sayo! Wahahaha! 😁👌🏼 #hopeful",2015-06-17T12:30:09.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,42621173,"[{'type': 'replied_to', 'id': '611148668284973056'}]"
Twitter for Android,610811132438155265,546781421,everyone,610811132438155265,Pwede bang #TRMDHappyEverAfter naman?They deserve it.True love nmn eh.#hopeful!Lol! @someuser @someuser @someuser @someuser,2015-06-16T14:08:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,610728508742983680,771053676,everyone,610731872008548354,@someuser wa pa ni-reflect sa SAIS donz. huhu pero okay ra lage ni! 😊 #hopeful,2015-06-16T08:53:19.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,309499948,"[{'type': 'replied_to', 'id': '610730170589130752'}]"
