reply_settings,public_metrics,created_at,id,conversation_id,source,author_id,lang,text,search_query,geo,in_reply_to_user_id,referenced_tweets
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T09:57:00.000Z,814772263891374080,814772263891374080,Live.me ,806259614480302080,en,my gf cheated on me #sad #liveme golden killer 🔥:| http://someurl http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T09:37:33.000Z,814767368903630848,814767368903630848,Twitter Web Client,810510003383783425,en,http://someurl| read a #breakup #sad #lovestory http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T09:32:41.000Z,814766144921878528,814766144921878528,Twitter for Android,312510801,en,And also most of my weekly favourite series are not on now due to christmas and new year and im getting even bored #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T09:31:27.000Z,814765836829241344,814765836829241344,Twitter for Android,312510801,en,But honestly tho i miss college like even though every day with new assignments but now im just bored and sitting there nothing to do #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T09:29:09.000Z,814765255016452096,814765255016452096,Share.Radionomy.com,2814657699,en,Now playing  :  John R. Burr -  For the Asking on| | http://someurl| | #sadmusic #sadsong #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T09:23:00.000Z,814763708836618240,814763708836618240,Twitter for Android,2246836846,en,#sad #coast #radio #beach #wake up #music   and a voice that is not happy!,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T09:20:39.000Z,814763119129948160,814763119129948160,Twitter for Android,378432169,en,>OMG | my instagram only can comment @someuser | what happened |  #sad <,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T09:18:00.000Z,814762450960654336,814762450960654336,Mobile Web (M2),735126410,en,i sms twice but i couldnt get any call on Coca cola competition #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T09:16:25.000Z,814762052778676224,814762052778676224,LisaLandrow,811212338166636546,en,"I thought it was a very #sad, handwritten #book #harrypotter http://someurl",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T09:08:02.000Z,814759941340823558,814759941340823558,SquillopTweetBot,3091190290,en,new #Stickers for iOS 10!| | http://someurl| | #indiedev #sad #grumpy #iMessageApps #iMessage #miserable #happymeal Bot9:8,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T09:06:57.000Z,814759668136308737,814759668136308737,Twitter for Android,968488794,en,If 2016 was a person #actor #hero #players #shopping #sad #happy #Unhappy #humanform  #hollywood #human #face #tv #movie #expression http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T08:57:54.000Z,814757391489187840,814757391489187840,Twitter for iPhone,52052735,en,Beat #jetlag with the App driven PROPEAQ lightglasses http://someurl #travel #traveler #globetrotter #SAD http://someurl,#sad,{'place_id': 'de4a6927f1d07eca'},,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T08:56:02.000Z,814756924470259712,814756924470259712,Twitter Web Client,29545698,en,The saddest outreach Ive ever received :( #contentmarketing #sad http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T08:55:07.000Z,814756693364113408,814756693364113408,Twitter Web Client,795211754254962688,en,enough already 2016! #2016inreview #2016inSixWords #sad #panda http://someurl,#sad,,,"[{'type': 'quoted', 'id': '814756175099072513'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T08:54:35.000Z,814756559565819904,814686115126972417,Twitter Web Client,769295698965647360,en,@someuser Its MUCH easier to laugh like a village idiot @ things you dont understand than to investigate & learn a thing or 2. #Sad,#sad,,701493194652049408,"[{'type': 'replied_to', 'id': '814686115126972417'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T08:53:59.000Z,814756406825926656,814756406825926656,Twitter for iPhone,366324672,en,Just then a Chinese sub came along and he was never ever seen again #auspol #sad http://someurl,#sad,,,"[{'type': 'quoted', 'id': '814749965134114816'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",2016-12-30T08:52:12.000Z,814755956886294528,814755956886294528,Twitter for Android,2800148660,en,No Twitter for a while..... too many Spoilers😢😢😢 #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T08:49:22.000Z,814755245247123456,814755245247123456,Twitter for iPhone,268301688,en,Linkedin is my most used app now. #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T08:47:32.000Z,814754782208475137,814754782208475137,Glue Games,769018903104290818,en,new fire alarm stock photos #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T08:46:01.000Z,814754400010903552,814754400010903552,Twitter for Android,2991737286,en,#DeMonetisationDisaster went to #SBI  #Ramagondahalli #oldnotedeposit #notacceptable #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T08:45:21.000Z,814754235787177989,814754235787177989,Twitter for Android,1612296499,en,Disappointing but not unexpected #sad #PakvAus,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 1}",2016-12-30T08:44:56.000Z,814754129604059136,814754129604059136,Twitter for Android,398612282,en,I can buy all the Hamilton (unofficial) merch that I can find here in the Philippines but I will never be able to watch the play live. #Sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T08:41:44.000Z,814753325300248576,814753325300248576,Share.Radionomy.com,2814657699,en,Now playing  :  Clara Ponty -  Spirit Dancer on| | http://someurl| | #melancholy #sad #melancholymusic,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-30T08:32:26.000Z,814750984790568960,814610765214838785,Twitter for iPhone,297020377,en,@someuser so instead of selling the good points of EU (protection of workers rights etc) just going with right wing narrative #sad,#sad,,568625156,"[{'type': 'replied_to', 'id': '814610765214838785'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T08:20:33.000Z,814747993400217600,814747993400217600,Twitter Web Client,3017220883,en,"Heartbroken: a fitting end to #2016 , this year killed me and now Im dead http://someurl via @someuser #comic #sad #heart",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T08:18:43.000Z,814747530160390144,814747530160390144,Hootsuite,259164276,en,"Death stars: music’s great losses of 2016. It was a sad, #sad year for #music. http://someurl",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T08:15:04.000Z,814746615038652416,814746615038652416,Twitter Web Client,2797345490,en,@someuser The SEC is the 4th best conference in football. Laughable. Whats sad? AP preseason will prob rank 6-7 SEC teams preseason. #SAD,#sad,,15111011,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",2016-12-30T08:11:11.000Z,814745637891649536,814745637891649536,Twitter for Android,2508723756,en,In 2017 young Sean is turning 16 #sad #TheyGrowUpSoFast,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T08:08:02.000Z,814744844904071168,814744844904071168,SquillopTweetBot,3091190290,en,new #Stickers for iOS 10!| | http://someurl| | #indiedev #sad #grumpy #iMessageApps #iMessage #miserable #happymeal Bot8:8,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T08:07:54.000Z,814744808287678464,813074779171209216,Twitter Web App,159055605,en,@someuser Idea customers non payment of bill. friend on airtel getting calls how did you get the personal details of @someuser users. #Sad,#sad,,2731602432,"[{'type': 'replied_to', 'id': '814073263726858240'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T08:05:49.000Z,814744285182619652,814744285182619652,Twitter Web Client,291176818,en,HAVE YOU HEARD THEYEARINREVIEW?  #review #lastyear #music #musical #movie #romance #sad #piano #cinema| http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T08:04:13.000Z,814743881518551040,814742128911929344,Twitter Web Client,790209461453398017,en,Only 11-12 % cardiac arrest folks survive to leave the hospital 4 all the Hype=Drama Low Return on Investment. @someuser #Sad,#sad,,790209461453398017,"[{'type': 'replied_to', 'id': '814742128911929344'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T08:03:35.000Z,814743723733110786,814743723733110786,Twitter for Android,131248393,en,"My December holidays are always depressing, 2017.... Please be kind #sad",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T08:01:08.000Z,814743106834853888,814743106834853888,Zapier.com,728455909073027072,en,Staying active is key to OHara womans happiness - Tribune-Review http://someurl #be #happy #not #sad,#sad,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T07:58:09.000Z,814742356125749248,814742356125749248,Twitter for iPhone,364157313,en,"#Sad! Nearly 20,000 fish& other marine life have washed up dead on #NovaScotia west coast.Scientists don’t know why. http://someurl",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-30T07:55:15.000Z,814741627768098816,814741627768098816,Twitter for iPhone,3229908229,en,When You Havent  Seen Augie In Practice Because His Vagina Hurts #Sad @someuser,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T07:55:12.000Z,814741614706966528,814741614706966528,Instagram,2371394534,en,#rip #carriefisher #mom #fashionblogger #fashionista #life#death #sad #sadness #villoid#furcoat... http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T07:52:44.000Z,814740991009767424,811681800711852033,Twitter for iPhone,718197082440523776,en,@someuser @someuser @someuser Its kick off losers. Journalism at its best. NOT. How about u kick these 2 off instead. #gross #sad,#sad,,759251,"[{'type': 'replied_to', 'id': '811681800711852033'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T07:50:10.000Z,814740347188289536,814740347188289536,Twitter for iPhone,261887509,en,Theres a white man go-go dan we st this bar who I swear only has one move and it is a bad move very Adam Sandler Esque #sad #trumpsamerica,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T07:48:50.000Z,814740010637389824,814740010637389824,Twitter Web Client,43478114,en,"Wait, why did I just hear that Ana Ivanovic is retired now?!?! WHAAAAAT! My tennis wifey :( Im so sad! #WTA #anaivanovic #Tennis #Sad",#sad,{'place_id': 'b49b3053b5c25bf5'},,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2016-12-30T07:47:40.000Z,814739715697934337,814739715697934337,Twitter for iPhone,2252709674,en,wow i love when my mom and i fight right before bed #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T07:47:24.000Z,814739652410097664,814739652410097664,Twitter for iPhone,39173015,en,Moments like tonight makes me wish I was back at college so I can utilize the free therapy sessions. #Sad,#sad,{'place_id': '3b77caf94bfc81fe'},,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T07:42:34.000Z,814738436338774016,814738436338774016,Twitter for iPhone,3114650888,en,My dad ran over my water bottle on accident #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T07:42:21.000Z,814738380005085184,814738380005085184,Twitter Web Client,124122534,en,It feels so weird that I have to leave my hometown after amazing 4 months. I FEEL LIKE AM A TOURIST IN MY HOME COUNTRY huhu :( #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T07:40:53.000Z,814738012277874690,814738012277874690,Instagram,34263712,en,Im #done w anyone making me feel #sad #bad #notme #lifeisshort #loveyourself #behappy... http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T07:39:41.000Z,814737708664946688,814737708664946688,Share.Radionomy.com,2814657699,en,Now playing  :  Arc Of Doves -  Sarabande on| | http://someurl| | #sadmusic #sadsong #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T07:33:55.000Z,814736256152334336,814675073843994628,Twitter for Android,1962056130,en,@someuser @someuser @someuser Its almost impossible to believe you could think this way. But were in the post-truth era. #sad,#sad,,1962056130,"[{'type': 'replied_to', 'id': '814735391001604096'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T07:33:14.000Z,814736083715956736,814736083715956736,Twitter Web Client,4520508993,en,#FamilyGuy #Sad #Single Guys #Life http://someurl via @someuser,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T07:28:59.000Z,814735014286004224,814735014286004224,Twitter for iPhone,2899243112,en,#strictparents #sad Aaaaah how do i get her to say yes so I dont sneak out again and stay in the bad books. Actually no way i can sneak out,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T07:28:51.000Z,814734982686113792,814734982686113792,Twitter Web Client,482520998,en,Limited stores begin closing nationwide | The Columbus Dispatch http://someurl via @someuser  #Iconic #Retailer #Sad #News,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T07:28:37.000Z,814734921851801600,814726848391221249,Twitter for iPhone,283762362,en,@someuser @someuser @someuser omg that is the frumpiest gay Ive ever seen. #sad,#sad,,3309139560,"[{'type': 'replied_to', 'id': '814726848391221249'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T07:27:31.000Z,814734647619883008,814734647619883008,Twitter for iPhone,65109461,en,Russia retaliated against school children Typical Communist Priorities #sad http://someurl,#sad,,,"[{'type': 'quoted', 'id': '814720451150802944'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T07:27:14.000Z,814734576241098752,798932141455200256,Twitter for Android,137777900,en,"Shrimati #ArundhatiBhattacharya, from a @someuser propaganda interview now, is indeed as ignorant of banking as she seems. #Sad",#sad,,137777900,"[{'type': 'replied_to', 'id': '813531591183986689'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T07:24:11.000Z,814733807182114816,814733807182114816,Twitter Web Client,2403769111,en,Misbah-Ul-Haq Press Conference After Defeat - Australia Vs Pakistan 2nd ... #PakvAus #Retire #Sad http://someurl via @someuser,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T07:21:53.000Z,814733230897250304,814733230897250304,GratisKeiz4Free,707964675095437313,en,"This #sad #pig made me very #sad, dont be like #him http://someurl",#sad,,,
