source,public_metrics,geo,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,referenced_tweets,in_reply_to_user_id
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,2936417047,MAKO Beach Patrol #wonderful 😘😊☺️😋🏊🏥☮❤️❣#weirdo #weird #random #pretty #love #lit #kawaii #great... http://someurl,722282536936861696,722282536936861696,tl,everyone,2016-04-19T04:35:50.000Z,#wonderful,,
TwitterBender,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,3309529355,2015 Aston Martin Db9 Carbon Edition| #astonmartin| #motorsport| #wonderful http://someurl,722198226292588549,722198226292588549,tl,everyone,2016-04-18T23:00:49.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '7b02fbddf4d9f2c6', 'coordinates': {'type': 'Point', 'coordinates': [101.68657288, 3.18522922]}}",1705224475,Relentless-Josh Kua 😍😍😍😍 #joshkua #joshkuaconcert #relentless #concert #awesome #wonderful... http://someurl,721651644224663552,721651644224663552,tl,everyone,2016-04-17T10:48:54.000Z,#wonderful,,
Instagram,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,2715082844,#wonderful #live #performance by #mayada mayadashimmy #professionalbellydancer at... http://someurl,721512687411281920,721512687411281920,tl,everyone,2016-04-17T01:36:44.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2936417047,MAKO Fans 😘 #wonderful #random #pretty #love #kawaii #great #fab #fabulous #amazing #awesome... http://someurl,721382523381641216,721382523381641216,tl,everyone,2016-04-16T16:59:30.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2936417047,MAKO TEAM 😍😍😍😘😘😘😋😊😊 #weird #weirdo #wonderful #pretty #love #kawaii #great #fab #fabulous... http://someurl,721378677896921088,721378677896921088,tl,everyone,2016-04-16T16:44:14.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,333448298,mangodlongparadiseofficial #Camotes #Whitesand #wonderful #niceview #pool #sea #clean... http://someurl,720949485191479296,720949485191479296,tl,everyone,2016-04-15T12:18:46.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,366668847,Hiya| #tomboystyle #world #wonderful #wonderland #earth #tattoo #ThaiBoy #Thailand #indie #peace... http://someurl,720807326626787328,720807326626787328,tl,everyone,2016-04-15T02:53:53.000Z,#wonderful,,
TwitterBender,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,3321184001,Kawasaki KX85| #Kawasaki| #amazing| #wonderful http://someurl,720776289397956608,720776289397956608,tl,everyone,2016-04-15T00:50:33.000Z,#wonderful,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,3015945746,The Maldives Islands |PerAquum Niyama -| -| -| #travel #nature| #awesomeness #wonderful| #wonderful_places #exploremore ... http://someurl,720699200145637376,720699200145637376,tl,everyone,2016-04-14T19:44:13.000Z,#wonderful,,
TwitterBender,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,3321184001,Yamaha BT1100 Bulldog| #Yamaha| #wonderful| #motorbike http://someurl,720587848240537600,720587848240537600,tl,everyone,2016-04-14T12:21:45.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '00181ec32fdcb347', 'coordinates': {'type': 'Point', 'coordinates': [124.45616786, 10.88912293]}}",1657087027,"#sunset #in #isabel #is #wonderful #d @ Matlang, Isabel, Leyte http://someurl",720556736420122626,720556736420122626,tl,everyone,2016-04-14T10:18:07.000Z,#wonderful,,
TwitterBender,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,3321184001,2010 kawasaki kx85 4| #Kawasaki| #wonderful| #amazing http://someurl,720093636164247553,720093636164247553,tl,everyone,2016-04-13T03:37:56.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,92468768,"Hi! BIBLE EXPO HERE AT AngDatingDaan,Org  #sidushq #seoul #korean #selfie #day #wonderful #vsc #cube #singer #jtbc http://someurl",719771121160032256,719771121160032256,tl,everyone,2016-04-12T06:16:22.000Z,#wonderful,"[{'type': 'quoted', 'id': '719728570311041029'}]",
TwitterBender,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,3321184001,Kawasaki Versys| #Kawasaki| #ride| #wonderful http://someurl,719223525425487872,719223525425487872,tl,everyone,2016-04-10T18:00:25.000Z,#wonderful,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,4114051404,"Waterfall sipiso piso| Loc : kab karo ,sumatera Utara| #sumut | #exploresumut | #longexposure | #landscape | #wonderful | ... http://someurl",718813135084371968,718813135084371968,tl,everyone,2016-04-09T14:49:40.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,145390530,"#wet #wonderful #rainyday #roses @ Santa Ynez, California http://someurl",718572163494752256,718572163494752256,tl,everyone,2016-04-08T22:52:08.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2936417047,Mikasa #mikasa #weird #weirdo #wonderful #random #otaku #pretty #love #kawaii #great #fab... http://someurl,718160853783085056,718160853783085056,tl,everyone,2016-04-07T19:37:44.000Z,#wonderful,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,4251140933,#swaik lake #kalar_| kahar #pakistan | wooooww #wonderful,718030636678844416,718030636678844416,tl,everyone,2016-04-07T11:00:18.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,479895442,👑Gaga and Jamie X Hilary👑| #LadyGaga #Idol #Beautiful #Wonderful #LittleMonster #Monster4Life... http://someurl,717822392517726210,717822392517726210,tl,everyone,2016-04-06T21:12:49.000Z,#wonderful,,
TwitterBender,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,3309529355,2011 Maserati Kubang Concept| #maserati| #car| #wonderful http://someurl,717526974495895552,717526974495895552,tl,everyone,2016-04-06T01:38:56.000Z,#wonderful,,
TwitterBender,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,3321184001,Yamaha Majesty| #Yamaha| #wonderful| #wheels http://someurl,717340659133321216,717340659133321216,tl,everyone,2016-04-05T13:18:35.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 16, 'quote_count': 0}",,716143232799756288,Kaunergrat Tyrol| #wonderful #nature #beauty http://someurl,717263245833207808,717263245833207808,tl,everyone,2016-04-05T08:10:58.000Z,#wonderful,,
TwitterBender,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,3321184001,Multistrada 1200S Touring kit| #wonderful| #ride http://someurl,716739551503499264,716739551503499264,tl,everyone,2016-04-03T21:30:00.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'place_id': '00f24ae701a1207b', 'coordinates': {'type': 'Point', 'coordinates': [54.49051874, 24.40729983]}}",3327666725,Abu Dhabi Fashion Sustainability Experience #firstnight #wonderful #ecofashionshow... http://someurl,716211904696352770,716211904696352770,tl,everyone,2016-04-02T10:33:19.000Z,#wonderful,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,598133766,#awesome| #beautiful| #wonderful| #greatful| #corregious| #kindness| #Lovely| #swee| ♥♥♥♥♥| | Lord salamat sa Blessing na... http://someurl,715971316084523009,715971316084523009,tl,everyone,2016-04-01T18:37:18.000Z,#wonderful,,
erased138961,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,1685636041,#wonderful #woman angela_karamysheva 😳💞| She is just #amazing ✨⭐🔥🔥| #Beauty #russian #Model #wonderful #verycute #sex http://someurl,715784506763059200,715784506763059200,tl,everyone,2016-04-01T06:14:59.000Z,#wonderful,,
TwitterBender,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,3321184001,Kawasaki KX250| #Kawasaki| #motorbike| #wonderful http://someurl,715636407268687872,715636407268687872,tl,everyone,2016-03-31T20:26:30.000Z,#wonderful,,
TwitterBender,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,3321184001,Yamaha Passol| #Yamaha| #wonderful| #amazing http://someurl,715597822414954496,715597822414954496,tl,everyone,2016-03-31T17:53:10.000Z,#wonderful,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,1696349570,#wonderful #woman angela_karamysheva 󾌯󾬘| She is just #amazing ✨⭐󾓶󾓶| #Beauty #russian #Model #wonderful #verycute... http://someurl,715452288211529728,715452288211529728,tl,everyone,2016-03-31T08:14:52.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,299062931,Mykonos ... Magic view 😍🌠| #location #greece #mykonos #Island #wonderful #view #Amazing #nowords... http://someurl,714923244135006208,714923244135006208,tl,everyone,2016-03-29T21:12:38.000Z,#wonderful,,
Twitter for iPhone,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 19, 'quote_count': 0}",{'place_id': '006523c50dfe9086'},78650423,tuloy-tuloy ang biyahe. tuloy-tuloy ang net surfing 😊 #wonderful @someuser,714014594683940864,714014594683940864,tl,everyone,2016-03-27T09:01:59.000Z,#wonderful,,
TwitterBender,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,3321184001,Yamaha Tricker Concept| #Yamaha| #wonderful| #ride http://someurl,713699843546423297,713699843546423297,tl,everyone,2016-03-26T12:11:17.000Z,#wonderful,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,1960011871,http://someurl San Maddalena Santa Magdalena BZ Italy #bolzano #italy #beautiful #wonderful #beautifu... http://someurl,713331484652871680,713331484652871680,tl,everyone,2016-03-25T11:47:33.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2936417047,Princess Luna and Celestia as chibi so kawaii #weird #weirdo #wonderful #random #otaku #pretty... http://someurl,713119770372124672,713119770372124672,tl,everyone,2016-03-24T21:46:17.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,1586021082,Huha !| •| •| •| •| #thomaspark #night #instalike #amazing #beuty #blue #wonderful #like4like... http://someurl,713052790298394624,713052790298394624,tl,everyone,2016-03-24T17:20:07.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,963103818,#goodmorning #blessed #wonderful #day #carpediem maya_angelou_fanpage http://someurl,713006121171202048,713006121171202048,tl,everyone,2016-03-24T14:14:40.000Z,#wonderful,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,351487032,"@someuser NABANGGA KO DAW KASI YUNG KOTSE, KATANGAHAN XD #WONDERFUL NGA. *oops",713003786487246848,713001720125612032,tl,everyone,2016-03-24T14:05:24.000Z,#wonderful,"[{'type': 'replied_to', 'id': '713001720125612032'}]",351487032
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2789459164,#wonderful _ibiza by janinebeangallery http://someurl http://someurl,712942949772959744,712942949772959744,tl,everyone,2016-03-24T10:03:39.000Z,#wonderful,,
TwitterBender,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,3321184001,Moto Guzzi 940 Custom| #motorbike| #wonderful http://someurl,712897997680586753,712897997680586753,tl,everyone,2016-03-24T07:05:02.000Z,#wonderful,,
Buffer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,571553244,http://someurl #JuniperNetworksCertifiedInternetSpecialist-WirelessLANJNCIS-WLAN #Surprising #Wonderful #O... http://someurl,712673615867744257,712673615867744257,tl,everyone,2016-03-23T16:13:25.000Z,#wonderful,,
dlvr.it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2511436250,Pupug Vehicle Video Car Stereo for SsangYong Actyon #Car Audio or Theater #wonderful http://someurl,712624958585774089,712624958585774089,tl,everyone,2016-03-23T13:00:04.000Z,#wonderful,,
TwitterBender,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,3321184001,Kawasaki KX450F| #Kawasaki| #bikes| #wonderful http://someurl,712619183935201280,712619183935201280,tl,everyone,2016-03-23T12:37:07.000Z,#wonderful,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",,489007886,Basta kakain na lang ako ng dahon at sili! 😂😂😂 Para #wonderful 🙈🙉🙊,712262055470845953,712262055470845953,tl,everyone,2016-03-22T12:58:01.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,479895442,👑Gaga X Kate👑| #LadyGaga #Idol #Beautiful #Wonderful #LittleMonster #Monster4Life #Inlove #Sexy... http://someurl,711988806484893700,711988806484893700,tl,everyone,2016-03-21T18:52:14.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,1978978652,regram _marianomarika_| #Napoli #Naplesbynight #amazing #bestcity #wonderful #landscape... http://someurl,711871381026312192,711871381026312192,tl,everyone,2016-03-21T11:05:37.000Z,#wonderful,,
TwitterBender,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,3321251266,hungarian nature| #wonderful http://someurl,711523164040331264,711523164040331264,tl,everyone,2016-03-20T12:01:56.000Z,#wonderful,,
Buffer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,571553244,http://someurl #SAPCertifiedApplicationProfessional-ManagementAccountingCOwithSAPERP60EHP4 #fbf #Wonderful... http://someurl,711505846216294400,711505846216294400,tl,everyone,2016-03-20T10:53:07.000Z,#wonderful,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,4509998126,#travisscott #grillz #rainbowdiamonds #stuntin #icedout #wonderful #rap #artist #team #kushrap #beats by kushrap http://someurl,710844928226672640,710844928226672640,tl,everyone,2016-03-18T15:06:52.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,1360012651,#BrittanyMurphy during the Lupus LA Gala in #2004 ❤️❤️ | #beautiful #pretty #gorgeous #wonderful... http://someurl,710529656601120772,710529656601120772,tl,everyone,2016-03-17T18:14:05.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '018e2bf71a3ef896', 'coordinates': {'type': 'Point', 'coordinates': [14.43156754, 50.08800715]}}",55872591,#cristal #pavao #peacock #luck simbol #wonderful... http://someurl,710376572541411330,710376572541411330,tl,everyone,2016-03-17T08:05:47.000Z,#wonderful,,
TwitterBender,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,3321184001,Kawasaki VN900 Custom| #Kawasaki| #wonderful| #motorbike http://someurl,709934934803271680,709934934803271680,tl,everyone,2016-03-16T02:50:53.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,466521353,"#wonderful#happy#day 👍😘❤️📷 @ Lagonisi, Attiki, Greece http://someurl",709642485190930432,709642485190930432,tl,everyone,2016-03-15T07:28:47.000Z,#wonderful,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2780702096,March ang pinakamalas na Buwan .... | | siguro hindi talaga akin yong mga bagay na yon ...| | #wonderful,709563867387420672,709563867387420672,tl,everyone,2016-03-15T02:16:23.000Z,#wonderful,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,16946467,Pyongyang responds to Breitbart resignations http://someurl #futurism #science #gadgets #wonderful #Polit... http://someurl,709469596907139072,709469596907139072,tl,everyone,2016-03-14T20:01:47.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,150729107,Stevie kinda afternoon #steviewonder #wonderful #rainydayselfie http://someurl,709160010157301760,709160010157301760,tl,everyone,2016-03-13T23:31:36.000Z,#wonderful,,
TwitterBender,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,3321251266,namib desert dunes| #wonderful| #photo http://someurl,708981204981301248,708981204981301248,tl,everyone,2016-03-13T11:41:06.000Z,#wonderful,,
TwitterBender,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,3309529355,2015 Aston Martin Db9 Carbon Edition| #astonmartin| #macchina| #wonderful http://someurl,708943675607359489,708943675607359489,tl,everyone,2016-03-13T09:11:58.000Z,#wonderful,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",,145139009,"dahiL ndi nakaabot, hanggang d2 nLng kami 😜| w/ teh @someuser | 7th PhiL. Inter.PryomusicaLCompetition| #wonderfuL http://someurl",708749360163528704,708749360163528704,tl,everyone,2016-03-12T20:19:50.000Z,#wonderful,,
TwitterBender,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,3309529355,2007 Aston Martin Db9| #astonmartin| #motor| #wonderful http://someurl,708709001312260096,708709001312260096,tl,everyone,2016-03-12T17:39:27.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2936417047,Syo from Uta no Prince Sama #weird #weirdo #wonderful #random #anime #awesome #amazing #animeboy... http://someurl,708303395694710785,708303395694710785,tl,everyone,2016-03-11T14:47:43.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2314014162,Merlion & Marina Bay Sands 🦁🏙| #wonderful#bautiful#singapore #love http://someurl,708238503415586816,708238503415586816,tl,everyone,2016-03-11T10:29:52.000Z,#wonderful,,
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,16946467,Kitten petting simulator http://someurl #futurism #science #gadgets #wonderful #Politics #Tech #News #Rev... http://someurl,707972894496784384,707972894496784384,tl,everyone,2016-03-10T16:54:26.000Z,#wonderful,,
