lang,reply_settings,source,public_metrics,created_at,text,conversation_id,id,author_id,search_query,referenced_tweets,in_reply_to_user_id,geo
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-10T05:25:15.000Z,Fietsie pakken en dan omw denk ik maar.. #scared,476233611004616704,476233611004616704,428326620,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-10T02:26:52.000Z,Wakker door de onweer.. 😦 #scared,476188718722998272,476188718722998272,134027277,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-09T21:05:07.000Z,"Voos weer, waai gewoon over. Ge brengt teveel slechte herinneringen met u mee #onweer #wind #scared",476107749479448578,476107749479448578,425976988,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-09T20:58:24.000Z,"Jup, lucht licht paars op om de tien seconden   “@someuser  #scared http://someurl",476103710196903936,476106059086827522,34029366,#scared,"[{'type': 'replied_to', 'id': '476103710196903936'}]",288094986,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-09T18:22:27.000Z,Wtf er is net een vogel tegen mijn raam gevlogen. Ziede wel da vogels echt rare&gevaarlijke beesten zijn #scared 🙈,476066813319839745,476066813319839745,319593448,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-09T18:21:46.000Z,Het onweert zo hard:( #scared,476066640564846594,476066640564846594,468570700,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-09T12:30:55.000Z,Okee ben nu bang dat ie gaat ontploffen #scared #helpme #aaaahhh,475978344715276288,475978344715276288,1181622308,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-09T01:04:24.000Z,Ik kon men kat niemr vinden #scared,475805578661724161,475805578661724161,520765269,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2014-06-09T01:02:02.000Z,"Wat voor een fucking onweer is dit? Is WO lll ofzo begonnen, jezus! #scared 😁",475804981157974016,475804981157974016,575383278,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-09T00:09:25.000Z,Onweer aub ga weg #scared :(,475791739798970369,475791739798970369,912507834,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-08T22:49:55.000Z,Vla les orages de fou... #cantsleepwithouthim #scared,475771733300244480,475771733300244480,285214548,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2014-06-08T21:53:57.000Z,Regen cv waarom donder en bliksem kwil slapen #scared,475757649271980033,475757649271980033,1179939937,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",2014-06-07T21:57:17.000Z,"@someuser oeps, dan ga ik zo meteen maar naar bed. #scared😂",475382574022672384,475396100476899328,1263883177,#scared,"[{'type': 'replied_to', 'id': '475395846352404481'}]",2342800828,"{'coordinates': {'type': 'Point', 'coordinates': [4.12886175, 51.0009638]}, 'place_id': 'cba48a5fe8bfd1f8'}"
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-07T21:51:12.000Z,Terwijl iedereen gezellig uit is zit ik in mn eentje film te kijken! Ik voel me verlaten😔😒 #hatebeingalone #scared #feelingleft,475394569807626240,475394569807626240,421289855,#scared,,,
nl,everyone,TweetCaster for iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-07T21:17:37.000Z,Cjib heeft u bij ons aangemeld als WANDbetaler #woah #scared,475386117441982464,475386117441982464,67564604,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-07T15:37:23.000Z,Wauw mobiel zat in me tas al half uur en opeens gaat mijn muziek aan :o #scared,475300496090337280,475300496090337280,366674843,#scared,,,"{'coordinates': {'type': 'Point', 'coordinates': [4.3369101, 51.9799723]}, 'place_id': '4e696bef7e24d378'}"
nl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-06T12:32:09.000Z,Laatste minuutjes met lang  haaar #scared http://someurl,474891494080266240,474891494080266240,392756333,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-06T10:53:50.000Z,Vanavond verband eraf 😁 #beniewd🙊 #scared,474866751252221952,474866751252221952,242792320,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-05T13:49:54.000Z,Arg onweer #scared,474548670009204736,474548670009204736,381364491,#scared,,,
nl,everyone,Twitter for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-04T22:01:41.000Z,@someuser Zit straks bij Knevel &amp; vd Brink. Klein beetje #scared :-) #kijkvoetbalAUB #nedwal *goed gedaan hoor! Emotie-analyse oke*,474310043526234115,474310043526234115,453100035,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-04T20:27:55.000Z,RT @someuser Veel succes! @someuser Zit straks bij Knevel & vd Brink. Klein beetje #scared :-) #kijkvoetbalAUB #nedwal”,474286447370194944,474286447370194944,605431657,#scared,"[{'type': 'retweeted', 'id': '474279554916552704'}]",,
nl,everyone,Twitter for iPad,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-06-04T20:00:32.000Z,Veel succes! @someuser Zit straks bij Knevel & vd Brink. Klein beetje #scared :-) #kijkvoetbalAUB #nedwal”,474263751311757312,474279554916552704,581123282,#scared,"[{'type': 'replied_to', 'id': '474263751311757312'}]",425074266,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-04T19:37:09.000Z,"las het verkeerd , dacht dat we voetbal moesten kijken, op een andere zender ofzo #scared @someuser",474273671633448960,474273671633448960,80956879,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-04T19:31:37.000Z,RT @someuser Zit straks bij Knevel & vd Brink. Klein beetje #scared :-) #kijkvoetbalAUB #nedwal,474272277690081280,474272277690081280,25088150,#scared,"[{'type': 'retweeted', 'id': '474263751311757312'}]",,
nl,everyone,Twitter for iPhone,"{'retweet_count': 4, 'reply_count': 16, 'like_count': 0, 'quote_count': 0}",2014-06-04T18:57:44.000Z,Zit straks bij Knevel & vd Brink. Klein beetje #scared :-) #kijkvoetbalAUB #nedwal,474263751311757312,474263751311757312,425074266,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-04T17:21:47.000Z,Pff ik leer voor de examens maar heb het gevoel datk niet vooruit geraak :( pff | #tired #scared #examens #Vanaf12/05,474239606553321472,474239606553321472,275135102,#scared,,,"{'coordinates': {'type': 'Point', 'coordinates': [4.3925713, 50.9575632]}, 'place_id': '830cce6be88adcf1'}"
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-02T11:21:34.000Z,zo monoloog #scared ...,473424176624451584,473424176624451584,1283520673,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-01T22:03:19.000Z,Bijna uitslag examen - #scared,473223290635694081,473223290635694081,270412392,#scared,,,"{'coordinates': {'type': 'Point', 'coordinates': [5.0686593, 51.5633563]}, 'place_id': 'de4a6927f1d07eca'}"
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-31T21:56:09.000Z,Ben nog nooit zo geschrokken !  Sta je uit het niets in een donker hol ! Bedankt stroomstoring in half pijnacker ... #stroomstoring #Scared,472859101459136512,472859101459136512,217446525,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-05-31T16:13:03.000Z,@someuser @someuser @someuser @someuser haha Erm...Monday?! #readytorun #scared,472771448806076416,472772756317413376,465474045,#scared,"[{'type': 'replied_to', 'id': '472772574129451008'}]",239783895,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-30T22:33:09.000Z,"@someuser na een maand opname, kan ik de nachten maar niet wennen. #insomnia #adegem #sleepless #scared 😥",472506024889700352,472506024889700352,1368042367,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 5, 'like_count': 0, 'quote_count': 0}",2014-05-30T16:56:00.000Z,Ik ben in een stockphoto beland #hofvansaksen #scared,472421178817388544,472421178817388544,16245647,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-29T21:07:10.000Z,wtf heel beginnen flippen als de muziek van je gsm vanzelf aangaat! #weird #scared,472121999561854976,472121999561854976,609902583,#scared,,,
nl,everyone,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2014-05-29T20:37:41.000Z,"@someuser Nu ben ik best wel bang, je gaat toch niet ook nog mijn ps3 te pakken nemen hea!? :S ;( #scared",472101359865839616,472114579691302912,241899082,#scared,"[{'type': 'replied_to', 'id': '472113011747196929'}]",1405924477,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-27T17:39:45.000Z,Het moment dat je de laatste trap mist en bijna achterover naar beneden valt... #ICouldBeDead #scared,471345021996650497,471345021996650497,37036891,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2014-05-27T09:12:04.000Z,@someuser @someuser yessss. Vorig jaar was ik met mn team kampioen geworden daar maar dat was lager niveau en B-junioren.. #scared,471211985716387841,471217262167601152,2425654240,#scared,"[{'type': 'replied_to', 'id': '471217084463341568'}]",425202168,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-27T06:37:03.000Z,Straks proefwerk bio. #scared 😫,471178251692687360,471178251692687360,256639736,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-26T07:53:33.000Z,Eerste werkdag #wiehoe #scared,470835112176001024,470835112176001024,365570084,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-25T19:13:18.000Z,paranormal activity the marked ones kijken met aimee #scared 😫,470643791876325376,470643791876325376,249735477,#scared,,,"{'coordinates': {'type': 'Point', 'coordinates': [6.09073545, 52.05831592]}, 'place_id': '7ee267188a000ade'}"
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2014-05-25T18:33:18.000Z,O flip...Een van my grootste drome is besig om te happen.. #Exited #Scared #CantStopSmilling #DankieLieweJesus,470633724330377216,470633724330377216,301636858,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2014-05-24T11:14:14.000Z,Onweer.... Haat aan onweer.... #scared,470160841128804352,470160841128804352,78752438,#scared,,,
nl,everyone,UberSocial for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-24T01:59:55.000Z,Lig gewoon trillend in me bed #scared,470021345464819712,470021345464819712,265563269,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-23T18:01:24.000Z,Die juichpakken maken mij bang...  heel bang #scared,469900919308820480,469900919308820480,24514720,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-05-23T09:27:00.000Z,Die hartverskeurende oomblik as jy besef tekstielkunde eksamen gaan erger as die Saw-Trilogy.... #Scared #FeelingLikeAnIdiot @someuser,469771468193411072,469771468193411072,452009619,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-22T23:20:43.000Z,Het spookt hier al de hele avond! Nu net ineens de kraan in de badkamer aan. #spooky #scared,469618891493502977,469618891493502977,49382302,#scared,,,
nl,everyone,Twitter for  Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-22T21:52:19.000Z,Ben echt nerveus #scared #saturday,469596644947013633,469596644947013633,276601458,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-22T21:02:49.000Z,"Kdenk dat er een stormke op komst is, ik zie bliksems #scared",469584186211598336,469584186211598336,120783362,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-21T21:19:08.000Z,Wekker op 03:30 .. Morgen 5 uur de deur uit voor RAS Evenement Examen #scared,469225904712196096,469225904712196096,153314986,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-21T20:28:35.000Z,Aspe kijken in een vreem huis was ook niet mijn beste idee ooit #scared,469213183379775489,469213183379775489,238245646,#scared,,,
nl,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-21T10:20:38.000Z,Y?@someuser OMW to school.. #scared,469060187966681088,469060187966681088,582450053,#scared,,,
nl,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2014-05-21T10:16:28.000Z,OMW to school.. #scared,469059141663993856,469059141663993856,2420984836,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-20T23:19:33.000Z,>...< FACK MY LIFE moet morgwn vroeg opstaan dus wat denkt nederland laten we de lucht verlichten en.keihard gaan onweren  #grrr #scared :$,468893822089723906,468893822089723906,713090890,#scared,,,"{'coordinates': {'type': 'Point', 'coordinates': [5.7763026, 52.0998393]}, 'place_id': 'c901e9b5099eb48c'}"
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-20T23:12:01.000Z,#Ready maken voor mondeling #Scared #LastMinute #Bookreading,468891927648411648,468891927648411648,763062290,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-20T22:05:19.000Z,Het mooie weer is leuk maar kan het dan wel zonder onweer komen? #scared,468875139518824448,468875139518824448,225817403,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-20T22:02:53.000Z,Ja hoor ik lig in bed en t begint te onweren #scared,468874530388443137,468874530388443137,202277062,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-20T21:34:45.000Z,Onweer is ietsje te dicht bij #scared,468867447433744384,468867447433744384,78946165,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2014-05-20T20:01:39.000Z,"OMG, het onweer ga beginnen! En ik zit alleen :(! #bangvanonweer #onweer #bliksem #donder #bang #scared #scary",468844019234381826,468844019234381826,1007200794,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-20T19:57:35.000Z,Morgen laatste examen en dan 22 dagen bidden dat ik ben geslaagd #scared 🙏🙏🙏🙏🙏🙏🙏🙏🙏,468842996444971008,468842996444971008,90441731,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2014-05-20T19:47:37.000Z,"Fietsen in het onweer is iPod op het maximum, ogen dicht en TRAPPEN! #scared",468840485852049408,468840485852049408,1244563554,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-20T17:44:32.000Z,ai ai onweer op komst! #vtmnieuws #notmything! #scared,468809513353883649,468809513353883649,218630503,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-20T14:39:04.000Z,"Regen☔️, donder☁️, bliksem⚡️ ! #Scared",468762839998795776,468762839998795776,704659105,#scared,,,
nl,everyone,Vine - Make a Scene,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-20T00:32:26.000Z,Dat vein doe. #forklift #scared #comedy http://someurl,468549774485254145,468549774485254145,1312674289,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2014-05-19T21:19:42.000Z,@someuser waarom moet je oedprikke dan? #scared,468482900959457281,468501272736591873,606289461,#scared,"[{'type': 'replied_to', 'id': '468482900959457281'}]",986224399,"{'coordinates': {'type': 'Point', 'coordinates': [6.80133493, 52.29481147]}, 'place_id': '0de7b29f97eaa34f'}"
