source,conversation_id,author_id,text,geo,reply_settings,created_at,id,public_metrics,lang,search_query,referenced_tweets,in_reply_to_user_id
Twitter Web Client,803719034864893956,195188201,"Estudiantes del #InstitutoAmérica, culminan satisfactoriamente el programa preventivo #GREAT de la Policía de Niñez y Adolescencia. http://someurl",,everyone,2016-11-29T21:55:24.000Z,803719034864893956,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",es,#great,,
Twitter Web Client,803710032646836225,195188201,"Estudiantes del #IPTdeElValle en Antón, culminan satisfactoriamente el programa preventivo #GREAT de la Policía de Niñez y Adolescencia. http://someurl",,everyone,2016-11-29T21:19:38.000Z,803710032646836225,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",es,#great,,
Instagram,803708567295553541,763013506958495744,Tremendo!! #ost #bso #michaelsalvatori #skyelewin #cpauljohnson #rotemmoav #music #great @someuser http://someurl,,everyone,2016-11-29T21:13:49.000Z,803708567295553541,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for iPhone,803652516399509504,436737272,@someuser que digo que podías haber cogido una conver del año pasado si eso but but #this #is #so #great,,everyone,2016-11-29T19:04:08.000Z,803675933102276608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,"[{'type': 'replied_to', 'id': '803652516399509504'}]",16081378
Twitter for Android,803675172351852544,235363158,"Unos días más, adiós universidad. #great",,everyone,2016-11-29T19:01:07.000Z,803675172351852544,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,803660557173788673,266783375,"Un gran ejemplo de #InboundMarketing que permite conocer el producto, potenciar la marca, llegar a miles de personas y ser solidario. #GREAT http://someurl",,everyone,2016-11-29T18:03:02.000Z,803660557173788673,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,"[{'type': 'quoted', 'id': '803523910268555264'}]",
Twitter Web Client,803559827435900928,259255525,#great porn foto de mujeres porno http://someurl,,everyone,2016-11-29T11:22:46.000Z,803559827435900928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,803510764745138177,441199748,Di verde e dazzurro.. | -| -| | #nature #naturelovers #mountains #volcano #naples #italy #great... http://someurl,,everyone,2016-11-29T08:07:49.000Z,803510764745138177,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",it,#great,,
Twitter Web Client,803498068004012032,178004075,"@someuser | Ya desde antes te tengo aprecio pero ese día por completo, te debo una y creo que muchas otras también| #great http://someurl",,everyone,2016-11-29T07:17:22.000Z,803498068004012032,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,223327257
Instagram,803395094669828097,1586153784,"Nandaime ♡ vista hacia el Volcán Mombacho 🌋 #wonderful #vulcano #landscape #great @ Nandaime,... http://someurl","{'coordinates': {'type': 'Point', 'coordinates': [-86.04976728, 11.75624025]}, 'place_id': 'd2a0bb4acbd6b824'}",everyone,2016-11-29T00:28:11.000Z,803395094669828097,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,803362461575512065,753420601520447489,#great teen tube zoe saldana sex scenes http://someurl,,everyone,2016-11-28T22:18:31.000Z,803362461575512065,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,803335669116502016,1423413510,"Ese momento en el que conoces a tu ibf y justo empieza el concierto y no te da tiempo ni a estar 20 segundos, #great #ameising #lovingmylife http://someurl",,everyone,2016-11-28T20:32:03.000Z,803335669116502016,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 14, 'quote_count': 0}",es,#great,,
Instagram,803308934501199872,145767771,#Atmozfears me puso bien #high y con dolor de chamorro 😂🔝 #Daydream #hardstyle #great #dance... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-98.18196983, 19.05727287]}, 'place_id': '0ac8a42f23e8f736'}",everyone,2016-11-28T18:45:49.000Z,803308934501199872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,803292399854358529,1381013478,#great nude teen galleries baroque sex http://someurl,,everyone,2016-11-28T17:40:07.000Z,803292399854358529,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
TweetDeck,803184597060227073,47168905,Esta niña si entiende lo que es igualdad. #great http://someurl,,everyone,2016-11-28T10:31:45.000Z,803184597060227073,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,803091543712288769,314197888,Tom y Jerry en @someuser #mojito bacardiarg #music #funny #night #friends #weekend #great @someuser http://someurl,,everyone,2016-11-28T04:21:59.000Z,803091543712288769,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,803090094840156160,166481871,Atardeciendo en Napa #nice #napa #napavalleywinetrain #napavalley #niceplaces #great #greatpic... http://someurl,,everyone,2016-11-28T04:16:13.000Z,803090094840156160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Twitter for iPhone,803059492376219649,2986738642,Cuando piensas que devolverán la llamada pero realizas que le das igual. #Great,,everyone,2016-11-28T02:14:37.000Z,803059492376219649,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,803053697844576256,145767771,#Puebla llena  de hermosa #arquitectura 👌😻#architecture #lovely #explore #great #talavera @someuser http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-98.19253494, 19.04403366]}, 'place_id': '0ac8a42f23e8f736'}",everyone,2016-11-28T01:51:36.000Z,803053697844576256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,803043888495665152,181813607,Las que me estoy bebiendo. #beer #cold #happy #life #liberty #bar #woman #great #grill #fitness... http://someurl,,everyone,2016-11-28T01:12:37.000Z,803043888495665152,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Twitter for Android,803018053655134208,746130842,Mañana de nuevo a trabajar #Great,,everyone,2016-11-27T23:29:58.000Z,803018053655134208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Instagram,802991042760822784,428683184,Lo sigo pensando: Me voy a mojar!! | #cloudy #sunday #trip  #la #vamos #lá #great #day #thinking... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-118.46283056, 34.23848611]}, 'place_id': '3b77caf94bfc81fe'}",everyone,2016-11-27T21:42:38.000Z,802991042760822784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Instagram,802981111131312128,145767771,Logramos llegar a la recta final... #puebla 💪 #trip #love #friends #memories #explore #great... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-98.19786174, 19.04435766]}, 'place_id': '0ac8a42f23e8f736'}",everyone,2016-11-27T21:03:10.000Z,802981111131312128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,802980203538489344,2997098670,"Varanasi, A Complete Photographer’s Guide | Bored Panda | #varanasi #great #images #insagram #guide | http://someurl via @someuser",,everyone,2016-11-27T20:59:33.000Z,802980203538489344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,802900723050627072,256446483,San Junipero #BlackMirror #great,,everyone,2016-11-27T15:43:44.000Z,802900723050627072,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for iPhone,802859822865678336,94860443,Última carrera de la F1 y yo siguiéndola por Twitter desde el trabajo #great #AbuDhabiGrandPrix,,everyone,2016-11-27T13:01:12.000Z,802859822865678336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,802849037422624768,415822363,Si-si-Siena 💕🚉| #InstaGirls #Cute #Photo #Miss #Summer #Great #Trip #Interrail #2016 #Siena... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [11.35, 43.3167]}, 'place_id': '311bbb5c5e719646'}",everyone,2016-11-27T12:18:21.000Z,802849037422624768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Instagram,802791743376818176,145767771,El último jalón con #Afrojack 🔝🔛 #Daydream #dance #great #festival #cool #jump #memories @ Los... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-98.18196983, 19.05727287]}, 'place_id': '0ac8a42f23e8f736'}",everyone,2016-11-27T08:30:41.000Z,802791743376818176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",es,#great,,
Twitter for Android,802654000503988224,63995073,Gracias por el apoyo y gran entusiasmo. #Great !!!!! http://someurl,,everyone,2016-11-26T23:23:20.000Z,802654000503988224,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",es,#great,"[{'type': 'quoted', 'id': '802596232531034112'}]",
Instagram,802620070119649280,2579917110,Activando la Parrilla! | #parrillaon #motors #leña #weekend #life #cute #great #llano #finca... http://someurl,,everyone,2016-11-26T21:08:31.000Z,802620070119649280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,802615237207851008,226161154,Mención especial a los chicos de @someuser #ThankYou for stay with us until last race #Great #SeeYouSoon 👏👏👏 | #MES,,everyone,2016-11-26T20:49:19.000Z,802615237207851008,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",es,#great,,
Instagram,802595618451439617,26646141,Dia de tombo 😂😂😂#rollerblades #patins #great #tombosloucos #falls... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-46.67393985, -23.60498471]}, 'place_id': '68e019afec7d0ba5'}",everyone,2016-11-26T19:31:21.000Z,802595618451439617,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,802591654154600448,145767771,Primer Día del #Daydream estuvo #osom 🙌🎶 #festival #puebla #trip #great #memories #concert... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-98.18196983, 19.05727287]}, 'place_id': '0ac8a42f23e8f736'}",everyone,2016-11-26T19:15:36.000Z,802591654154600448,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,802510444334198784,95823999,Carlos Rivera #tuladorojo #tuladorojocanderel #happyday #rojo #idea #enjoy #great #night @ W... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-99.1955, 19.42748]}, 'place_id': '3ad512d283f67a11'}",everyone,2016-11-26T13:52:54.000Z,802510444334198784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,802438516772864000,751759859192885249,#great pornsite bart simpson sex videos http://someurl,,everyone,2016-11-26T09:07:05.000Z,802438516772864000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,802390777334636544,950813503,El zorro y su pileta #instapic #picofthenight #friends #brothers #great #night http://someurl,,everyone,2016-11-26T05:57:23.000Z,802390777334636544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for iPhone,802388293404999680,786428057867345920,Estoy bien encojona y no puedo dormir #great,,everyone,2016-11-26T05:47:31.000Z,802388293404999680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,802320555999432704,173255612,"Zac Waters - Horizon (Extended Mix) http://someurl vía @someuser| Esto es calidad, lo demás son tonterías #Great #Amazing \o/",,everyone,2016-11-26T01:18:21.000Z,802320555999432704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,802304540620058624,2855594129,#Great! Youre great! Belive it!| Los jamón! A todoooos 😘 http://someurl,,everyone,2016-11-26T00:14:43.000Z,802304540620058624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Hootsuite,802240782543585284,111058616,Vacaciones mas seguras ahora es posible! Aventurate!|  #Embarcaciones #great #navegar| http://someurl http://someurl,,everyone,2016-11-25T20:01:22.000Z,802240782543585284,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,802231029960495105,195188201,"Con éxito, estudiantes de la Escuela Dr. Manuel Patiño, culminan sus clases de nuestro programa preventivo #GREAT. #Coclé http://someurl",,everyone,2016-11-25T19:22:36.000Z,802231029960495105,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",es,#great,,
Twitter for iPhone,802220495378718720,249158758,"Biennnnn, hoy que pensé que saldría temprano no me traje mi cargador. #great 👏🏼👍🏻 #ganandocomosiempre",,everyone,2016-11-25T18:40:45.000Z,802220495378718720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Twitter Web Client,802186442101362688,195188201,"Con éxito, estudiantes de la Escuela Presidente Porras, culminan sus clases de nuestro programa preventivo #GREAT. #LasTablas http://someurl",,everyone,2016-11-25T16:25:26.000Z,802186442101362688,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",es,#great,,
Twitter for iPhone,802179312820613120,228052591,@someuser anche mio! #great #funny #nice #cleaver #kudos @someuser :)  @someuser,{'place_id': '1ea588c12abd39d7'},everyone,2016-11-25T16:13:26.000Z,802183423267930112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",it,#great,"[{'type': 'replied_to', 'id': '802182313232703488'}]",39941540
Linkis: turn sharing into growth,802166302810972160,149413057,Mi #Polo tan grandote 🐶❤| #doglover #big #dog #garden #home #skeepscape #sunnyday #great @ Casa... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-71.273, -32.99541]}, 'place_id': '01a6dee5328f585b'}",everyone,2016-11-25T15:05:24.000Z,802166302810972160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Instagram,802121195164307456,95823999,Carlos Rivera #luladorojo #tuladorojocanderel #happyday #rojo #idea #enjoy #great #night @ W... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-99.1955, 19.42748]}, 'place_id': '3ad512d283f67a11'}",everyone,2016-11-25T12:06:10.000Z,802121195164307456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,802089887465881600,129274153,...vos sueles escribir en relación a: #QQSM & #LosTeques @someuser y tu @someuser lo haces destacando siempre la: #F1 #Great,{'place_id': '043383f8b2b79918'},everyone,2016-11-25T10:01:45.000Z,802089887465881600,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",es,#great,,
Facebook,801996725300973569,844497481,"Unos lindos, suavecitos y tiernos piesitos!!! 👣❤👶| #baby #photography #photolike #great #wonderful #photoshop #beauty http://someurl",,everyone,2016-11-25T03:51:34.000Z,801996725300973569,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Sprout Social,801908277739188224,3278128448,"#BLADE, El toque de vanguardia que solo #audiófilos con oídos especiales pueden poseer [ #KEF is #GREAT ]. http://someurl",,everyone,2016-11-24T22:00:06.000Z,801908277739188224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,801901864212189184,90432272,😂😂😂😂 Y así es como este jueves se va y mañana a trabajar ! 😂😂😂😂😂😂😂😂😂 #ouch #great #funny http://someurl,,everyone,2016-11-24T21:34:37.000Z,801901864212189184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Hootsuite,801895747750916096,174698890,"Hay 5,600+ compañías de ciencias de salud en #UK generando £30bn+ en exportaciones #GREAT (2/2) http://someurl",,everyone,2016-11-24T21:10:19.000Z,801895747750916096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,801882934399660032,117157927,#Colón | Personal de #PrevenciónPNC clausura 1er campamento #GREAT 2016 con 120 alumnos de 9 centros educativos.#VacacionesRecreativas http://someurl,{'place_id': '43bf7210cd175772'},everyone,2016-11-24T20:19:24.000Z,801882934399660032,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",es,#great,,
Twitter Web Client,801864645971705856,195188201,Estudiantes de la Escuela Cosecha Amistad culminan sus clases de nuestro programa preventido #GREAT. #Veracruz http://someurl,,everyone,2016-11-24T19:06:44.000Z,801864645971705856,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",es,#great,,
