source,text,reply_settings,lang,conversation_id,id,referenced_tweets,author_id,created_at,public_metrics,search_query,geo,in_reply_to_user_id
Instagram,Kleine kuikentjes 🐥🐤 en dat in november! #wonderful #lenteindeherfst #nieuwleven http://someurl,everyone,nl,663408767317483521,663408767317483521,,2827537113,2015-11-08T17:32:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,RT @someuser 2010 opel flextreme gt e concept| #opel| #wonderful| #motorsport http://someurl,everyone,nl,663380729494159362,663380729494159362,"[{'type': 'retweeted', 'id': '663238765297668096'}]",3189330983,2015-11-08T15:41:05.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
TwitterBender,2010 opel flextreme gt e concept| #opel| #wonderful| #motorsport http://someurl,everyone,nl,663238765297668096,663238765297668096,,3309529355,2015-11-08T06:16:58.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,
TwitterBender,2011 Dodge Challenger V10 Mopar Drag Pak| #dodge| #cars| #wonderful http://someurl,everyone,nl,663033407325257728,663033407325257728,,3309529355,2015-11-07T16:40:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,
IFTTT,RT : Janssenszzz: PinkOyster-Mushroom #pink #oyster #colorful #fashion #wonderful #letscook #food #foodporn #mushr... http://someurl,everyone,nl,662950676411097088,662950676411097088,,3143085166,2015-11-07T11:12:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,InstaPic by danielaalfonso86: 🌾🌊 #nature #love #amalfi #amazing #italy  #november #wonderful #amalficoast #tbt #Tag... http://someurl,everyone,nl,660892227481284608,660892227481284608,,2383783760,2015-11-01T18:52:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,Het was een tof concert!  #marcoborsato #concert #singer #wonderful #realygood #marco #borsato http://someurl,everyone,nl,660838648955318273,660838648955318273,,2408931734,2015-11-01T15:19:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for iPhone,@someuser @someuser vandaag is (Indian Rood) again #KloseToMyHeart #wonderful http://someurl,everyone,nl,660210706227273729,660210706227273729,,3980371407,2015-10-30T21:44:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,57188977
Instagram,"#rainbow #special #picture #sun #sky #no #rain #wonderful @ Brecht, Belgium http://someurl",everyone,nl,660177571175268352,660177571175268352,,3741657815,2015-10-30T19:32:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,gm diet plan.. #Wonderful #weightloss @someuser,everyone,nl,660173178543542272,660173178543542272,,161405510,2015-10-30T19:15:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,Meet Vans. #aliceinwonderland #world #wonderful #wonderland #emo #earth #tattoo #ThaiBoy #Thailand... http://someurl,everyone,nl,660070320548769792,660070320548769792,,366668847,2015-10-30T12:26:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,#TeamMarcelo #Wonderful Achieve na Achieve @someuser @someuser  :) http://someurl,everyone,nl,660063519635718144,660063519635718144,,480435102,2015-10-30T11:59:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,Achieve na Achieve #TeamMarcelo #Wonderful @someuser @someuser :) http://someurl,everyone,nl,660036984094650369,660036984094650369,,480435102,2015-10-30T10:14:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,Als dit niet mooi gezegd is? http://someurl #kids #Playmatters #KidsMatterOK #wonderful #children http://someurl,everyone,nl,659705560724611073,659705560724611073,,2475940086,2015-10-29T12:17:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
TwitterBender,VTX1300S Mag| #wonderful| #superbike http://someurl,everyone,nl,659545624975667200,659545624975667200,,3321184001,2015-10-29T01:41:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#wonderful,,
IFTTT,mjpanlaque23: RT KumanderKuts81: #Wonderful #TeamKNSpikers | #PushAwardsKathNiels 18,everyone,nl,659228726236987393,659228726236987393,,3700499473,2015-10-28T04:42:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,mjpanlaque23: RT KumanderKuts81: #Wonderful #TeamKNSpikers | #PushAwardsKathNiels 20,everyone,nl,659228616555954176,659228616555954176,,3956478673,2015-10-28T04:42:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,mjpanlaque23: RT KumanderKuts81: #Wonderful #TeamKNSpikers | #PushAwardsKathNiels 6 #PushAwardsKathNiels,everyone,nl,659227468335853568,659227468335853568,,3981012498,2015-10-28T04:37:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,mjpanlaque23: RT KumanderKuts81: #Wonderful #TeamKNSpikers | #PushAwardsKathNiels 6,everyone,nl,659227416599117824,659227416599117824,,2989591296,2015-10-28T04:37:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,mjpanlaque23: RT KumanderKuts81: #Wonderful #TeamKNSpikers | #PushAwardsKathNiels 7,everyone,nl,659227328892022784,659227328892022784,,3665306539,2015-10-28T04:36:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,katreynxdanyel: KumanderKuts82: RT KumanderKuts81: itsnoelynnnn #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,everyone,nl,659222087186427904,659222087186427904,,3313909513,2015-10-28T04:16:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,RT @someuser: kathnieel26: ChandriaPower: itsnoelynnnn #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,everyone,nl,659219388562694144,659219388562694144,"[{'type': 'retweeted', 'id': '659217164327636992'}]",1168357226,2015-10-28T04:05:24.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,RT @someuser: kathnieel26: kath_daniels: itsnoelynnnn #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,everyone,nl,659219333449515008,659219333449515008,"[{'type': 'retweeted', 'id': '659217160804433920'}]",1168357226,2015-10-28T04:05:11.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,RT @someuser: kathnieel26: ChanFordPadilla: itsnoelynnnn #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,everyone,nl,659219322837929984,659219322837929984,"[{'type': 'retweeted', 'id': '659217159911055360'}]",1168357226,2015-10-28T04:05:08.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,RT @someuser: kathnieel26: chanford_: itsnoelynnnn #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,everyone,nl,659219295503650816,659219295503650816,"[{'type': 'retweeted', 'id': '659217158006788096'}]",1168357226,2015-10-28T04:05:02.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,RT @someuser: kathnieel26: dan_chand01: itsnoelynnnn #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,everyone,nl,659219249395691520,659219249395691520,"[{'type': 'retweeted', 'id': '659217155309838336'}]",1168357226,2015-10-28T04:04:51.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,RT @someuser: kathnieel26: DanChandria: itsnoelynnnn #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,everyone,nl,659219237110607872,659219237110607872,"[{'type': 'retweeted', 'id': '659217154563293188'}]",1168357226,2015-10-28T04:04:48.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,RT @someuser: kathnieel26: DriaChanFord: itsnoelynnnn #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,everyone,nl,659219224582205441,659219224582205441,"[{'type': 'retweeted', 'id': '659217153682513920'}]",1168357226,2015-10-28T04:04:45.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,RT @someuser: kathnieel26: KumanderKuts81: itsnoelynnnn #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,everyone,nl,659219007174635520,659219007174635520,"[{'type': 'retweeted', 'id': '659217148238262272'}]",1168357226,2015-10-28T04:03:53.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,RT @someuser: kathnieel26: KumanderKuts80: itsnoelynnnn #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,everyone,nl,659218991588597760,659218991588597760,"[{'type': 'retweeted', 'id': '659217147248381952'}]",1168357226,2015-10-28T04:03:49.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,kathnieel26: ChandriaPower: itsnoelynnnn #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,everyone,nl,659217164327636992,659217164327636992,,3303312090,2015-10-28T03:56:34.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,kathnieel26: kath_daniels: itsnoelynnnn #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,everyone,nl,659217160804433920,659217160804433920,,3303312090,2015-10-28T03:56:33.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,kathnieel26: ChanFordPadilla: itsnoelynnnn #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,everyone,nl,659217159911055360,659217159911055360,,3303312090,2015-10-28T03:56:33.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,kathnieel26: chanford_: itsnoelynnnn #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,everyone,nl,659217158006788096,659217158006788096,,3303312090,2015-10-28T03:56:32.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,kathnieel26: dan_chand01: itsnoelynnnn #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,everyone,nl,659217155309838336,659217155309838336,,3303312090,2015-10-28T03:56:32.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,kathnieel26: DanChandria: itsnoelynnnn #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,everyone,nl,659217154563293188,659217154563293188,,3303312090,2015-10-28T03:56:31.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,kathnieel26: DriaChanFord: itsnoelynnnn #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,everyone,nl,659217153682513920,659217153682513920,,3303312090,2015-10-28T03:56:31.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,kathnieel26: KumanderKuts81: itsnoelynnnn #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,everyone,nl,659217148238262272,659217148238262272,,3303312090,2015-10-28T03:56:30.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,kathnieel26: KumanderKuts80: itsnoelynnnn #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,everyone,nl,659217147248381952,659217147248381952,,3303312090,2015-10-28T03:56:30.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,KumanderKuts82: itsnoelynnnn #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,everyone,nl,659217048300556288,659217048300556288,,3424037534,2015-10-28T03:56:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,kath_daniels: itsnoelynnnn #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,everyone,nl,659217040302067712,659217040302067712,,3424037534,2015-10-28T03:56:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,KumanderKuts81: itsnoelynnnn #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,everyone,nl,659217035214331904,659217035214331904,,3424037534,2015-10-28T03:56:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,KumanderKuts80: itsnoelynnnn #Wonderful #TeamKNSpikers | #PushAwardsKathNiels,everyone,nl,659217034253901832,659217034253901832,,3424037534,2015-10-28T03:56:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,Fijne Dinsdag| #dinsdag #wonderful #believe http://someurl,everyone,nl,658917249307140096,658917249307140096,,707117886,2015-10-27T08:04:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,RT @someuser WeLoveIt! Thx to slazynek: #siena #tuscany #italy #athensiena #landscape #loves_italy #wonderful #nature #buildings... https...,everyone,nl,658200856911745024,658200856911745024,"[{'type': 'retweeted', 'id': '658094823048617984'}]",2667407360,2015-10-25T08:38:07.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,WeLoveIt! Thx to slazynek: #siena #tuscany #italy #athensiena #landscape #loves_italy #wonderful #nature #buildings... http://someurl,everyone,nl,658094823048617984,658094823048617984,,102958662,2015-10-25T01:36:47.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#wonderful,,
IFTTT,kooralswimwear: Magnificent!!! #sunshine #sunsets #miamibeach #miami #ocaso #puestadesol #wonderful #tursday #octo... http://someurl,everyone,nl,657352457173999617,657352457173999617,,3121427254,2015-10-23T00:26:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,#wonderful #wonderful_places #architecture #archilovers Nico van der Meulen #architects... http://someurl,everyone,nl,656972594499858432,656972594499858432,,53632780,2015-10-21T23:17:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,JillianMorgan16 : #motherlylove #biz #wonderful #longboarding Online #equalizer #internet ... http://someurl http://someurl,everyone,nl,656712155291516928,656712155291516928,,3831242712,2015-10-21T06:02:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,Autopilot Car! Woow! http://someurl #Tesla #TeslaAutopilotSystem #Car #Creepy #Wonderful,everyone,nl,654954780322844672,654954780322844672,,497911713,2015-10-16T09:39:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Tumblr,Photo: When in the Rijksmuseum in amsterdam #Art #man #Wonderful #instaart #instagood #Perfection #Amazing... http://someurl,everyone,nl,654206655601766400,654206655601766400,,47556029,2015-10-14T08:06:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,@someuser kaatsss #TeamKSL #wonderful,everyone,nl,653900786875785217,653900786875785217,,2957482794,2015-10-13T11:51:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,48712791
Instagram,Aarrrrrgggggg #tiger #macan #harimau #fauna #nature #wonderful #wow #amazing #life #duniabinatang... http://someurl,everyone,nl,653198428520980481,653198428520980481,,779389543,2015-10-11T13:20:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,❗️❗️❗️ AMSTERDAM ❗️❗️❗️ #sea #likeback #love #like #life #amsterdam #wonderful #white #red #life... http://someurl,everyone,nl,652875615322828800,652875615322828800,,1156451581,2015-10-10T15:57:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,Dinner date 💕 | #potd #girlsday #random #wonderful #bestoftheday #moments #dinner http://someurl,everyone,nl,652872692195028992,652872692195028992,,115633980,2015-10-10T15:45:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,#wonderful#rolemodel#IngridKlimke http://someurl,everyone,nl,652742811960393729,652742811960393729,"[{'type': 'quoted', 'id': '642721292727271424'}]",2533575878,2015-10-10T07:09:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,❗️❗️❗️ AMSTERDAM ❗️❗️❗️ #flower #view #wonderful #instamoment #italy #instabeautiful #iPhone #italy... http://someurl,everyone,nl,652629276890501120,652629276890501120,,1156451581,2015-10-09T23:38:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,"#brügge #bruges #Brugge #Night #wonderful #city #citylife @ Brugge, Belgium http://someurl",everyone,nl,651306148369432576,651306148369432576,,2199605992,2015-10-06T08:01:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
IFTTT,Alppeshpatel: #idbook #interiordesigner #interior #living #livingroom #luxury #art #modern #beautiful #wonderful... http://someurl,everyone,nl,650978836113395712,650978836113395712,,1329050766,2015-10-05T10:20:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,RT @someuser #wonderful HASHT5 L4bYuhh p0wZhsxS hihihi,everyone,nl,650602191481274368,650602191481274368,"[{'type': 'retweeted', 'id': '650602011830849536'}]",3112220899,2015-10-04T09:23:44.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,#wonderful HASHT5 L4bYuhh p0wZhsxS hihihi,everyone,nl,650602011830849536,650602011830849536,,2552298283,2015-10-04T09:23:01.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#wonderful,,
TwitterBender,XL883SportsterLow| #bikes| #wonderful http://someurl,everyone,nl,649764749631205376,649764749631205376,,3321184001,2015-10-02T01:56:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
