lang,public_metrics,id,text,author_id,reply_settings,created_at,conversation_id,source,search_query,geo,in_reply_to_user_id,referenced_tweets
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",463111487817781248,Ni en la familia se puede confiar | #pissed off,322655042,everyone,2014-05-05T00:22:37.000Z,463111487817781248,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",463070560290082816,"Lo mato, LO MA-TO! #Pissed",294898250,everyone,2014-05-04T21:39:59.000Z,463070560290082816,Twitter for BlackBerry®,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",462456507586838528,"Si hay algo que me enoja, es la ineptitud de la gente. #Pissed",716929278,everyone,2014-05-03T04:59:58.000Z,462456507586838528,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",462027023029137408,"Harry no tiene bandana pero si el moño ese,creo 😒😒 #pissed  http://someurl",1069237867,everyone,2014-05-02T00:33:21.000Z,462027023029137408,Twitter for iPad,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",461980990936993793,Increible que a mi prima la dejen ir y yo me tenga que quedar aquí clavao. #pissed,917649438,everyone,2014-05-01T21:30:26.000Z,461980990936993793,Twitter for iPhone,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [-67.16506696, 18.4065172]}, 'place_id': '2ffecc57415d56a9'}",,
es,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",461741985150160896,Queria ir a todos lados y no pude. #pissed,339786834,everyone,2014-05-01T05:40:42.000Z,461741985150160896,Twitter for Android,#pissed,,,
es,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",461665108171964416,Porqe los hombres son tan imbesiles? 😒. #pissed,212303021,everyone,2014-05-01T00:35:13.000Z,461665108171964416,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",461646029377789953,Por qué no harán la tutoría de Sistemas 😤😤😤 así quieren que nos vaya bien? #pissed,105592116,everyone,2014-04-30T23:19:25.000Z,461646029377789953,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",461492301479813121,"Llevamos todo el trimestre sentandonos en los mismos asientos, porque me coges el mio? #pissed",246456161,everyone,2014-04-30T13:08:33.000Z,461492301479813121,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",461470345149419520,gRabe ! #pissed,2465831612,everyone,2014-04-30T11:41:18.000Z,461470345149419520,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",461250867128434689,"che ruka no te tengo miedo y vergasos me sobran,segun pinche friend mia pero tas toda panocha #pissed 😠👊👊",1035909168,everyone,2014-04-29T21:09:11.000Z,461250867128434689,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",460917138333503488,En boca cerrada no entran moscas #HeDicho #pissed  #reallypissed,38790736,everyone,2014-04-28T23:03:03.000Z,460917138333503488,Twitter for iPhone,#pissed,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",460765930843172866,Hoezo #knorrig?? #pissed http://someurl,357447597,everyone,2014-04-28T13:02:13.000Z,460765930843172866,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",460612930317209600,#pissed df off,1008013796,everyone,2014-04-28T02:54:15.000Z,460612930317209600,Twitter for Android,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [-80.7829006, 28.3525058]}, 'place_id': '7083be61368e3417'}",,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",460452125588221952,Una llamada cambio todo ... #pissed,1087627454,everyone,2014-04-27T16:15:16.000Z,460452125588221952,Twitter for BlackBerry®,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",460335821875580928,La la laaa #snapchat #bestfriend #nightout #pissed @someuser http://someurl,429390421,everyone,2014-04-27T08:33:07.000Z,460335821875580928,Instagram,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",460228015490752513,Uyy !!! I hate este pinchi morrito !! Que se baya pero lejos de mi. -_- #pissed #mood #dayisfucked,824640020,everyone,2014-04-27T01:24:44.000Z,460228015490752513,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",459933934290083840,Ahora si que me sacaron de mis casillas!! >_< #Pissed,289753788,everyone,2014-04-26T05:56:09.000Z,459933934290083840,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",459696609354203136,Pinche teacher falso nvv #pissed,195159802,everyone,2014-04-25T14:13:07.000Z,459696609354203136,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",459537095212544001,Haciendo un exámen muy importante y mis vecinos no me dejan concentrar... ¬¬ #pissed #ButItDoesNotStopsMe,25942797,everyone,2014-04-25T03:39:15.000Z,459537095212544001,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",459415144016379904,Oye pero qué mala hostia así de repente 😒😒😒😒😒😒😒😒😒😒 #pissed,162440689,everyone,2014-04-24T19:34:40.000Z,459415144016379904,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",459395435632025602,He participado en 5 hashtags un total de 5 veces. Mi TOP #BBLatin #MTVNumbers #pissed http://someurl #TuitUtil,1520181349,everyone,2014-04-24T18:16:21.000Z,459395435632025602,Tuit Útil,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",458787262537269248,Se miran igual las gueys #pissed !! http://someurl,2332216556,everyone,2014-04-23T01:59:41.000Z,458787262537269248,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",458754434810396672,Con este calor no se si tengo fiebre o solo calor #pissed,267578594,everyone,2014-04-22T23:49:15.000Z,458754434810396672,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",458646815865602048,ODIO al fovial con todo mi ser!!!!!!!! #pissed,306528072,everyone,2014-04-22T16:41:36.000Z,458646815865602048,Twitter for iPhone,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [-89.26699843, 13.67895856]}, 'place_id': '43bf7210cd175772'}",,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",458399098278666240,Y a un minuto de aplicar la regla extra oficial de los 15 minutos llega Gertie... #Pissed,118218477,everyone,2014-04-22T00:17:16.000Z,458399098278666240,Twitter for iPad,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [-110.9106067, 29.17018252]}, 'place_id': '0fb3c76f0e3df6d1'}",,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",458312541060337664,¡Clientadaaaaaaaaaas! #pissed,41384258,everyone,2014-04-21T18:33:19.000Z,458312541060337664,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",458037356994777089,Nadie me ha escrito en todo el fucking fin de semana. Mejor dicho en todas las vacaciones! #pissed,164053784,everyone,2014-04-21T00:19:50.000Z,458037356994777089,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",457965478162735104,Señores de AVG podrían tener la amabilidad de poner todas las actualizaciones del porrón y no todos los días #Pissed,783587114,everyone,2014-04-20T19:34:13.000Z,457965478162735104,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",457815345521098752,Grabe! #pissed 🙎,148252422,everyone,2014-04-20T09:37:38.000Z,457815345521098752,Twitter for Android,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [120.9385779, 15.4270008]}, 'place_id': '6760f628c14560d4'}",,
tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",457743592685969408,ha ha #pissed,235743034,everyone,2014-04-20T04:52:31.000Z,457743592685969408,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",457069580377423872,Hey....humanos...por que son tan castrozos?....#pissed ...ahora es un buen momento para ser abducida seres del espacio.,110362285,everyone,2014-04-18T08:14:14.000Z,457069580377423872,Mobile Web (M2),#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",457013556240605184,LO mejor es k te deje de hablar >.<| #pissed,988074193,everyone,2014-04-18T04:31:37.000Z,457013556240605184,Twitter Web Client,#pissed,{'place_id': '4539fa8c44fc9f3f'},,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",456543142934622209,Barça lost. No one talk to me. #Pissed,174428000,everyone,2014-04-16T21:22:22.000Z,456543142934622209,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",456541743928709120,Para estar viendo pinches caras! No gracias! #pissed 😤😤,46583753,everyone,2014-04-16T21:16:48.000Z,456541743928709120,Twitter for iPhone,#pissed,,,
it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",456532415008088066,Sono un tipo solare #selfie #me #redhead #grumpycat #grumpy #pissed #tired #leavemealone #iphonecase... http://someurl,255209228,everyone,2014-04-16T20:39:44.000Z,456532415008088066,Instagram,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",456464224181833728,Y digo todo esto porque mi gimnasio cerró hoy. #pissed,46912960,everyone,2014-04-16T16:08:46.000Z,456464224181833728,Echofon,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",456345363570384896,Ugh no voy a poder ver el clásico gracias a mi maravilloso vuelo de 53362 horas. #pissed,67170802,everyone,2014-04-16T08:16:27.000Z,456345363570384896,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",456249698979180544,Pinche Talavera hijo de toda du puta madre #pissed,867172699,everyone,2014-04-16T01:56:19.000Z,456249698979180544,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",456065251042004992,Hoy! Numa tampa. Jejemon tamen bo antes. :3333 #Pissed,1063029888,everyone,2014-04-15T13:43:23.000Z,456065251042004992,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",455921630045163521,Cuando TENIAS planes para toda la semana y BOOM. Todo cambia. | | #Pissed,285415843,everyone,2014-04-15T04:12:41.000Z,455921630045163521,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",455908750843707393,"solo conosen mi nombre, no mi vida... .l.#gn #pissed",1601584832,everyone,2014-04-15T03:21:31.000Z,455908750843707393,Twitter for  Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",455885242671198209,Que PUTA casualidad. #pissed,438925917,everyone,2014-04-15T01:48:06.000Z,455885242671198209,Twitter for iPhone,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [-111.64873406, 35.1893043]}, 'place_id': 'fdbee5cdec8043ac'}",,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",455864135901642752,no tengo ganas de nada! #pissed,172598623,everyone,2014-04-15T00:24:14.000Z,455864135901642752,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",455851577514160128,nada como la información cruzada para que se haga un relajo... #pissed,158044739,everyone,2014-04-14T23:34:20.000Z,455851577514160128,Twitter for iPhone,#pissed,,,
en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",455430232963809281,No more Comedy Central #whatthefuck  #pissed #fuckimon,424701928,everyone,2014-04-13T19:40:03.000Z,455430232963809281,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",455197987724333056,Cuando Ella se termina tu proteina!!! #zyzz #arnold #mad #pissed #xthetics #aesthetics #bodybuilding... http://someurl,899032296,everyone,2014-04-13T04:17:12.000Z,455197987724333056,Instagram,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",455016697653911552,Emm deveras les cuesta levantarme? Ahora tengo que estar todo el día en casa comiendome un mojón .. GRACIAS #fuckers #fuckoff #pissed,2344229399,everyone,2014-04-12T16:16:49.000Z,455016697653911552,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",454912148846960640,Barca <3 #fucking #shit #pissed #barcelona #lottery #mad http://someurl,44869662,everyone,2014-04-12T09:21:22.000Z,454912148846960640,Instagram,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",454795220773638144,Que sarra tanta expectativa y que las cosas no salgan como quieras #ugh #pissed,796871376,everyone,2014-04-12T01:36:44.000Z,454795220773638144,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",454411048301637635,Debí de haber ido a las Justas hoy -.- #Pissed,56419558,everyone,2014-04-11T00:10:11.000Z,454411048301637635,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",454383787774713856,#Pissed Pero y con quien me quejo? #fb,135745943,everyone,2014-04-10T22:21:51.000Z,454383787774713856,TweetDeck,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",454276872378281984,Hoy resulta q @someuser incentiva a @someuser a quemar mas el dinero en el album del mundial!!! #Pissed #Upset #Angry #hateit DEMENTES,68586394,everyone,2014-04-10T15:17:01.000Z,454276872378281984,Twitter for Android,#pissed,,,
et,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",454090120279257088,@someuser no 2x tees #pissed,216848404,everyone,2014-04-10T02:54:55.000Z,454090120279257088,Twitter for Android,#pissed,,354050673,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",453966708651622400,"El ojo derecho no me deja de palpitar y ya me está empezando a cabrear...lleva así como dos horas, ¡al menos podrían alternarse! #Pissed",133857336,everyone,2014-04-09T18:44:32.000Z,453966708651622400,Twitter for  Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",453938910704705536,Pensaría que en una maestría la gente es más responsable.... NOOOO! #fy #pissed,36530044,everyone,2014-04-09T16:54:04.000Z,453938910704705536,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",453702215518011393,Si no van a dar servicio a domicilio pongan un aviso para buscar otra cosa. Gracias Kurai #pissed :@,51544094,everyone,2014-04-09T01:13:32.000Z,453702215518011393,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",453588627700731904,La gente no entiende que no estoy buscando novio y se empeñan en querer enjotarme el primer mamaracho que aparece #pissed,258182211,everyone,2014-04-08T17:42:10.000Z,453588627700731904,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",453368962449821696,Una horrible noche 😒 #Pissed #FuckThisShit,455371149,everyone,2014-04-08T03:09:18.000Z,453368962449821696,Twitter for iPad,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",453271433721180160,"Miraaaa tan fea, a mis fotos ni te atrevas a darle ·LIKE·| #Pissed -____-",248915139,everyone,2014-04-07T20:41:45.000Z,453271433721180160,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",453130255775981568,Me choca el cambio de horario !! #pissed http://someurl,278268259,everyone,2014-04-07T11:20:46.000Z,453130255775981568,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",452944413434855424,Que mi madre deje todas mis cosas y mi peluche en la otra casa #pissed,1658654450,everyone,2014-04-06T23:02:18.000Z,452944413434855424,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",452653013195554816,Me voy a maquillar... Solo para probar la nueva brocha q me compré :/ #loser #pissed,113190464,everyone,2014-04-06T03:44:22.000Z,452653013195554816,Windows Phone,#pissed,,,
et,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",452308050171277313,#RotationalBrownout na pud! #grrr #pissed #daotAngkamada,996734161,everyone,2014-04-05T04:53:37.000Z,452308050171277313,Twitter for BlackBerry®,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",452272001416056832,"Mjmm... ¿hoy el día es competencia en quién me hace enojar más, o qué? #pissed",41384258,everyone,2014-04-05T02:30:22.000Z,452272001416056832,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",452135168417886208,Nunka dejan tragar agusto! #pissed,1102276248,everyone,2014-04-04T17:26:39.000Z,452135168417886208,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",451900541707501568,Estoy indignado. Todas las películas que quiero ver están en el Showcase pero del Villa Cabrera. #Pissed,181630691,everyone,2014-04-04T01:54:19.000Z,451900541707501568,Twitter Web Client,#pissed,,,
