created_at,source,public_metrics,text,conversation_id,author_id,id,reply_settings,lang,search_query,in_reply_to_user_id,referenced_tweets,geo
2014-09-24T09:22:46.000Z,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@someuser  #angry krishna http://someurl,514706496337100801,2371783320,514706496337100801,everyone,hi,#angry,1637111694,,"{'coordinates': {'type': 'Point', 'coordinates': [117.1619742, -0.4930614]}, 'place_id': '8f6d8fbc7060e679'}"
2014-09-23T09:16:49.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Main Waqt Ki Chokhat Pe Khara Dekh Raha Hun, Insaan K Kirdar Say Insaan Khafaa Hai.. (#HumzoO!)| | #Angry l #Human",514342614142033920,1291264742,514342614142033920,everyone,hi,#angry,,,
2014-09-21T07:03:43.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",@someuser @someuser @someuser @someuser abhe aise chalta hai aaj behen kall nahi.. !!! #angry| Happy Birthday Kareena Kapoor Khan,513565667375992832,2423440516,513584342262902784,everyone,hi,#angry,2654276562,"[{'type': 'replied_to', 'id': '513583891832008707'}]",
2014-09-20T16:01:58.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3 dafa #window karwae hai bar bar corrupt ho rahe hai--feeling #angry,513357409209692161,1917536546,513357409209692161,everyone,hi,#angry,,,
2014-09-18T08:48:11.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Kisi ki buri baat bardasht maat karo, ulti baat kare mun pe maro.| #angry #stupidpeople #powertothepeople #Fuccthelaw #slap",512523468420562944,523703107,512523468420562944,everyone,hi,#angry,,,"{'coordinates': {'type': 'Point', 'coordinates': [71.45808244, 33.98851211]}, 'place_id': '01ded2e53f4eedb1'}"
2014-09-15T16:23:02.000Z,Twitter for Android,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Tiger seems very #Angry  today 😠| | Nawaz aaj sahi lagne wali hai.. 😁| | #GoNawazGo| #AzadiMarchPTI| #ImranKhanPTI| #AzadiSquare| #PTIFamily,511550770785697793,359795678,511550770785697793,everyone,hi,#angry,,,
2014-09-15T09:50:36.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",मोहब्बत बरसा देना तू सावन आया हे... bc इस गाने को घटिया तरीके से प्रेस्नट किया ...#angry उपरसे वोह जानवर की आवाज़ हथोड़े पड़े हो माथे पे,511452009975672832,2319241064,511452009975672832,everyone,hi,#angry,,,
2014-09-13T14:29:10.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yr bahut hogya yr.. Hdddd hogyi hai..| #Wanttocry #Angry| #Fuckedup #Badday #Ghnta,510797339372818432,2330449358,510797339372818432,everyone,hi,#angry,,,
2014-09-12T18:24:11.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@someuser Red Devil kahin ki #Angry @someuser,510376590954340353,437708398,510494094863261696,everyone,hi,#angry,1728203462,"[{'type': 'replied_to', 'id': '510456642815528960'}]",
2014-09-10T16:29:03.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser chup kar........isse jyada hurt toh tab huyi thi na jaab compas se naam likha....now dnt tell me any emotional lines -_- #angry,509727850291675138,1672594790,509740343223681024,everyone,hi,#angry,366009839,"[{'type': 'replied_to', 'id': '509737721212858368'}]",
2014-09-09T07:20:36.000Z,TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser   Bhai  chup  raha karo  #Angry,509239933588865024,59560280,509239933588865024,everyone,hi,#angry,146552991,,
2014-09-04T17:20:07.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser #Pappu #RahulGandhi #Congi420 Why #Pappu so #Angry? क्योंकि माँ ने कहा-कुछ तो कर के दिखा मेरे लाल! http://someurl,507559906912636928,73135910,507578869394571265,everyone,hi,#angry,240649814,"[{'type': 'replied_to', 'id': '507559906912636928'}]",
2014-09-02T16:13:52.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser @someuser haan rishu chal bhai ne kuch kaha..im  #angry on him,506812226670309377,2701148678,506837420944285696,everyone,hi,#angry,2605921022,"[{'type': 'replied_to', 'id': '506837087874592768'}]",
2014-08-29T10:26:24.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",@someuser bhai tu har jagah kyun bta deta hai.. ki mei shadi shuda hun  #angry @someuser,505299211407990784,2332370412,505300425956786176,everyone,hi,#angry,121219467,"[{'type': 'replied_to', 'id': '505299211407990784'}]",
2014-08-29T09:53:17.000Z,Twitter for Android,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",@someuser @someuser | Chup karo 2 ramkdu chu ek khe aam ne ek aam chuuupppp...| #angry,505286779172175872,2319241064,505292091027492864,everyone,hi,#angry,334473355,"[{'type': 'replied_to', 'id': '505291766426136576'}]",
2014-08-24T16:17:05.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hospital me ek budhe ko snk chadhi Aur usne colors se Sidha news laga di.... Ab uski kya bole kya nhi.... #Angry,503576739126452224,418602328,503576739126452224,everyone,hi,#angry,,,
2014-08-24T15:31:56.000Z,Twitter for Android,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@someuser @someuser aur haan ye he bhart..bharosa naah ho toh khapate kyu ho..| #gth| #wtf| #angry,503529316177571840,2319241064,503565378329391104,everyone,hi,#angry,556576088,"[{'type': 'replied_to', 'id': '503564662630150144'}]",
2014-08-24T15:19:44.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",log shaanti se tv bhi nhi dekhne dete huh!! aaaaaaa... #angry #wanna #watch #totalsiyapaa,503562307692019712,155508213,503562307692019712,everyone,hi,#angry,,,
2014-08-24T07:33:00.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Deko bhai log..shayriyaa pe no coments...| | #angry,503444851690450944,2319241064,503444851690450944,everyone,hi,#angry,,,
2014-08-24T07:17:01.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",हमें पता हे हम क्या लिखते हे...बताओ मत.| #angry... .@someuser o_O,503433324321198081,2319241064,503440826223980544,everyone,hi,#angry,101202948,"[{'type': 'replied_to', 'id': '503440391782162433'}]",
2014-08-24T06:09:38.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser dekh tu gali mat bola kar yaar... @someuser | #angry,503417605751730176,2319241064,503423869655339008,everyone,hi,#angry,584467199,"[{'type': 'replied_to', 'id': '503423278703071232'}]",
2014-08-17T07:58:18.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser @someuser @someuser oye mujhe bhul gayi..main bhi hoon #angry,500914125375950848,2697705595,500914500317372418,everyone,hi,#angry,126265949,"[{'type': 'replied_to', 'id': '500914125375950848'}]",
2014-08-14T15:55:09.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",१६ का डोला ४६ की छाती #Angry young men कता हो राती राती @someuser,499947342595108864,352168167,499947342595108864,everyone,hi,#angry,,,
2014-08-12T17:23:48.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yaha madharchod ite hain ki bhenchodo ko doondhna padta hai #angry,499244875724759040,272785154,499244875724759040,everyone,hi,#angry,,,
2014-08-11T15:26:27.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser baat kyun nahi kar rahi. huh #angry,498851933000441856,780583520,498852954686758912,everyone,hi,#angry,2385382832,"[{'type': 'replied_to', 'id': '498852852307988480'}]",
2014-08-07T08:29:08.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Why #Pappu so #Angry? #RahulGandhi #YoRahulSoAggressive #RahulWakesUp क्योंकि माँ ने कहा-कुछ तो कर के दिखा मेरे लाल! http://someurl,497298382889570304,73135910,497298382889570304,everyone,hi,#angry,,,
2014-08-02T11:08:04.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Doom Abu kashra. .. yammma #adam #sleepy #angry http://someurl,495526440247779328,715741106,495526440247779328,everyone,hi,#angry,,,
2014-08-01T09:55:42.000Z,Twitter for Android Tablets,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser @someuser mujhe nai milta 😠😠😠😞😞😞😞 #angry #sad,495094292931551232,1162133725,495145840642498561,everyone,hi,#angry,1514304684,"[{'type': 'replied_to', 'id': '495145585175834624'}]",
2014-07-26T21:51:37.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser  oye main phele sa hi sudhare hon okk #angry tum kitni namaze padhte ho.. acha tum ramzan sa phele ky gayab ho,492681467412369408,1206943682,493151678766776321,everyone,hi,#angry,1676870486,"[{'type': 'replied_to', 'id': '493151101747990528'}]",
2014-07-24T10:22:30.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",jab MAASI K jane k bad dubara safai he karni hoti hy..| to phir Maasi karne kia atti hy.| #Angry:@,492253481911484416,1260300919,492253481911484416,everyone,hi,#angry,,,
2014-07-22T15:48:12.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Reply Dhang ka hona chahiaye | | Hmmmm..... to Bhains  bhi karti hai | | #angry,491610671650725888,784387561,491610671650725888,everyone,hi,#angry,,,
2014-07-22T05:14:10.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",OOOoo nEeend kabhi aa b jaya kr yarrr....#Halfsleepy #Halfwake #angry,491451112755453954,2602229562,491451112755453954,everyone,hi,#angry,,,
2014-07-20T06:59:48.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sidharth emoji| #funny 😃 #happy😆 #sad😭 #angry😡 #angel👼hahaa http://someurl,490752921295138817,814775353,490752921295138817,everyone,hi,#angry,,,
2014-07-18T18:57:27.000Z,Twitter for  Android,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser @someuser @someuser @someuser @someuser @someuser @someuser isPan bhuda  #Angry,490135205886558208,2523092165,490208747416203264,everyone,hi,#angry,461264666,"[{'type': 'replied_to', 'id': '490182072183824385'}]","{'coordinates': {'type': 'Point', 'coordinates': [31.4684973, -27.3394627]}, 'place_id': 'dd9c0d7d7e07eb49'}"
2014-07-16T18:35:01.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Kuch rishtedaar itne zeher tareen kyu hote hain!!! #angry #annoyed,489478326051172352,851166684,489478326051172352,everyone,hi,#angry,,,
2014-07-12T13:46:15.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Aaj tou Wapda waloun ne hud kar di :@ | Baar baar light ja rahi.. ups bhi ab tou work nahi kar raha.. -_- #annoyed #angry,487956105197146113,1457060101,487956105197146113,everyone,hi,#angry,,,
2014-07-10T06:54:10.000Z,Twitter for Windows Phone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser paaji Tuesday to shuru kita ha..roz da kam ban gya ha... #Angry,487125450875891714,984918906,487127625114988545,everyone,hi,#angry,708461150,"[{'type': 'replied_to', 'id': '487127294104702977'}]",
2014-07-10T05:53:19.000Z,Twitter for  Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","K bhai -,-  -_-  -- | #Angry",487112312034033665,2235614863,487112312034033665,everyone,hi,#angry,,,
2014-07-08T05:10:40.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser #angry huggiee... chaloo bye..... ;-(( mann toh nahi lekin phir bhi jaana padega,486376802974056448,1669957902,486376802974056448,everyone,hi,#angry,105435026,,
2014-07-07T05:31:49.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser han sirf dekhne k liye toh daalti hun #Angry...wo #Ragna wali edit dekhi ?,485811484727861248,302160687,486019737906712576,everyone,hi,#angry,2465661654,"[{'type': 'replied_to', 'id': '486016398158622721'}]",
2014-07-02T16:27:28.000Z,Twitter for Nokia S40,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Edhe une jam Kosove :( #SlowInternet #Fake #Angry #ShqipThash http://someurl,484372795078758400,486549249,484372795078758400,everyone,hi,#angry,,,
2014-07-01T10:02:34.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser @someuser @someuser :O WHAT THE HELL YAAR..yahan main show bachane keliye mar rahi hoon..aur yeh logh... #angry,483912879129640960,597610324,483913545508065280,everyone,hi,#angry,86342654,"[{'type': 'replied_to', 'id': '483913213692493824'}]",
2014-07-01T09:06:34.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",कुछ लोगों को आपकी इतनी ज़्यादा परवाह होती है कि वो ज़रूरी बातें बताना भी ज़रूरी नहीं समझते और अंजाने में तकलीफ़ दे जाते हैं।| | #angry,483899453896933376,312667671,483899453896933376,everyone,hi,#angry,,,
2014-06-28T22:28:48.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#satnight #bored #angry #pms #stomached #disminore #canttarawih #sad #envy #justwatchingtv #atbedroom... http://someurl,483014179037917185,295046699,483014179037917185,everyone,hi,#angry,,,
2014-06-27T12:17:27.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#kiya re bhagwan #itna #busy that toh #meri #kismat baad mai likhdeta #feeling #angry,482497937411670016,28893262,482497937411670016,everyone,hi,#angry,,,"{'coordinates': {'type': 'Point', 'coordinates': [75.8850346, 22.7277541]}, 'place_id': '4a00f902bee39847'}"
2014-06-23T08:02:16.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Larkon mei #attitude hna chaiye...| | #angry tou bird bhi hota hai :3| | #pari,480984167204007936,2425483519,480984167204007936,everyone,hi,#angry,,,
2014-06-18T15:14:22.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#angry  Zaroorat nahi aaj mohabbat ki hame,| Kal jab thi tab uspe guroor tha,| Hum hee naye the ishq ke shahar... http://someurl",479280968881020928,1186378368,479280968881020928,everyone,hi,#angry,,,
2014-06-13T12:02:54.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#today #angry #me @ Simit Sarayi http://someurl,477420844608540673,852800413,477420844608540673,everyone,hi,#angry,,,
2014-06-10T18:06:26.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",gov.t ka koi nezam theek nh hota kaha se aty hain itne #haramiLog #angry :/ #AllahPochayGa,476425167132831744,408598280,476425167132831744,everyone,hi,#angry,,,
2014-06-10T13:30:53.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Jb bhi main ghussa main hota hn tu Garden ko pani daita hn aur is waqt main Garden Pani hi de rh hn #angry,476355826479689728,2210651725,476355826479689728,everyone,hi,#angry,,,
2014-06-04T12:26:20.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Mard bayad akhmoo bashe... :/ :| | #angry #unbalanced #eyebrows #sibil #selfie #khodpicturing http://someurl,474165252238884864,904644529,474165252238884864,everyone,hi,#angry,,,
