source,conversation_id,author_id,reply_settings,id,text,created_at,public_metrics,lang,search_query,referenced_tweets,geo,in_reply_to_user_id
Twitter Web Client,324920537962905600,1310635122,everyone,324920537962905600,haar geknipt #depressed,2013-04-18T16:21:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,324771760794910720,139956067,everyone,324771760794910720,omw to king taco. #depressed #jk,2013-04-18T06:29:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,324699290637307904,1018583414,everyone,324699290637307904,RT @someuser Wiskunde ta fucking chinees increibel #depressed 😭 hahah,2013-04-18T01:41:58.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'retweeted', 'id': '322131624277975040'}]",,
Twitter Web Client,324548046094471168,831688687,everyone,324548046094471168,:( Psychiater net verteld dat ik Asperger heb :(| nu echt fucking #depressed,2013-04-17T15:40:58.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,324412402521214977,37803080,everyone,324417316408418304,@someuser hahaha critters n bugs Loooooool #funny #aww #taylorswift #depressed JAHAAHHAAHJHAAHHA,2013-04-17T07:01:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '324413789049073664'}]",,35943942
Twitter Web Client,324275410894479360,1277987970,everyone,324275410894479360,mijn gevoelens zijn sterker dan mijn hoofd kan bij houden  #depressed,2013-04-16T21:37:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,323912248810672128,52028420,everyone,323912248810672128,Mn vitamine D van vanmiddag is weer uitgewerkt hoor. Pff #depressed,2013-04-15T21:34:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,323861179665633280,249991576,everyone,323881389529391107,@someuser  pff indeed !!! #depressed,2013-04-15T19:31:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '323880844949352448'}]",,257908082
Twitter Web Client,323508715175174145,462279697,everyone,323508715175174145,mijn boekentas weegt veel te zwaar #depressed,2013-04-14T18:51:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Websites,323282751723823104,278137919,everyone,323282751723823104,Seth Meyers leaving SNL? #depressed http://someurl,2013-04-14T03:53:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
TweetCaster for iOS,323037204278571009,43968825,everyone,323037204278571009,Hoe ga ik mezelf motiveren om uit bed te komen en te gaan eten? #dtv #depressed,2013-04-13T11:37:25.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,322131624277975040,215461335,everyone,322131624277975040,Wiskunde ta fucking chinees increibel #depressed 😭 hahah,2013-04-10T23:38:58.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",nl,#depressed,,,
Spotify,321297035112370177,21743081,everyone,321297035112370177,Deze dus! #MGMT Kan zó in mijn fijne playlist #depressed: http://someurl http://someurl,2013-04-08T16:22:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web App,321071365354577923,248273708,everyone,321071365354577923,Kmt mood: #depressed,2013-04-08T01:25:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,319942150102061056,546043670,everyone,319942150102061056,Omg nu kan ik @someuser niet zien optrede dankzij mijn moeder u_u #depressed,2013-04-04T22:38:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,319927424626356224,145314529,everyone,319927424626356224,"Miss toch niet meer naar yaycon, we zien wel... #Depressed #Sad #Worried",2013-04-04T21:40:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,319891504745283585,247690046,everyone,319891504745283585,RT @someuser @someuser ana kunt bel amees bs #Depressed,2013-04-04T19:17:32.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'retweeted', 'id': '319891416430039040'}]",,
Twitter for BlackBerry®,319891111193747457,224686595,everyone,319891416430039040,@someuser ana kunt bel amees bs #Depressed,2013-04-04T19:17:11.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '319891111193747457'}]",,247690046
Twitter for iPhone,319204007132426240,106822209,everyone,319204007132426240,God kan nog steeds niet slapen. #depressed,2013-04-02T21:45:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,318201908005335040,129748307,everyone,318201908005335040,Omw home... #depressed,2013-03-31T03:23:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,317771050463133697,375296713,everyone,317771050463133697,Mensen in LA zijn nu gewoon lekker aan het zonnen in bikini 😭 #depressed,2013-03-29T22:51:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Instagram,316374733056798720,48679986,everyone,316374733056798720,Pakshet ten times. Hahahahaha #love #hardlife #NeverGiveUp #lovequotes #sad #depressed... http://someurl,2013-03-26T02:23:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,315648100389777409,80338913,everyone,315648100389777409,Nog laar 2 uur en 3 kwartier #depressed #rampage,2013-03-24T02:15:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPad,314813307842359296,35453633,everyone,314813307842359296,Wat een ontiegelijke schijtdag! #depressed,2013-03-21T18:58:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,314532113212919808,297135281,everyone,314532113212919808,More Hw #Stressed #Depressed,2013-03-21T00:21:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,314522864718065664,921162380,everyone,314522864718065664,Heel me kussen zwart van de mascara #crying #depressed,2013-03-20T23:44:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,313718407637905408,232687704,everyone,313739406139867137,@someuser jajaja =[[[ dont make me feel older =[[ #depressed.,2013-03-18T19:51:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '313739223113035779'}]",,356846125
Mobile Web (M2),313675098865418240,462279697,everyone,313675098865418240,Vandaag waren er alleen maar tegenslagen #Depressed,2013-03-18T15:35:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Instagram,312907159996354561,136006378,everyone,312907159996354561,Poor Jen Jen @someuser #single #problems #depressed #foreveralone #fatty #hot #biscuits #hungover http://someurl,2013-03-16T12:44:15.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,312858191438438400,833488556,everyone,312858191438438400,"@someuser we moeten even chocola inslaan voor vanaaf,  #depressed",2013-03-16T09:29:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,346040012
Twitter for iPhone,312532550646108160,637160349,everyone,312532550646108160,en weer zo n fijne sneeuwige winterdag ..waar blijf je nou lenteweer? :(  #zucht #depressed,2013-03-15T11:55:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,312152286120013824,339384695,everyone,312152286120013824,OMW Home ~ haaaaayyyy :( #Stressed #Depressed :(,2013-03-14T10:44:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,312137733348925440,277055369,everyone,312137733348925440,Srsly niemand mag mij hier #depressed,2013-03-14T09:46:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,311939035713130497,216363639,everyone,311939035713130497,Waarom moet dat kamp nou geld kosten nu mag ik niet.. :( #depressed,2013-03-13T20:37:16.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,311872193820782592,265920151,everyone,311872193820782592,Van #verypissed naar #depressed bij het straks terug zien van mijn windows pc,2013-03-13T16:11:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,310870075139842048,418909839,everyone,310870075139842048,"Wat heeft school nog voor zin, ik ga toch wel zakken voor de examens. #depressed",2013-03-10T21:49:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,310819085279690752,438698411,everyone,310819085279690752,Betere dag dan gister #moe #depressed nu gelukkig wat beter ..ach ja levenslang maar ja deal ermee moet ook ..anders ..,2013-03-10T18:26:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,310797982008238080,47067237,everyone,310797982008238080,RT @someuser pff.. alles by elkaar echt jezussssss.. #depressed,2013-03-10T17:03:07.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'retweeted', 'id': '308508660907257856'}]",,
Twitter for iPhone,310757690492215299,215037235,everyone,310757690492215299,Zo film kijken #depressed,2013-03-10T14:23:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,"{'coordinates': {'type': 'Point', 'coordinates': [5.51067462, 51.74796108]}}",
Twitter for iPhone,310736659203383296,192572271,everyone,310736659203383296,Het liefst heel de dag in bed blijven liggen #depressed,2013-03-10T12:59:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPad,310551888124854272,141992702,everyone,310551888124854272,"Moet eigenlijk nog een po maken maar geeen zin in nachtwerk omg, morgen dan maar hele dag ......... #depressed",2013-03-10T00:45:14.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,308643338289020929,286714649,everyone,308643338289020929,Aaaah moet nog veel te veel doen... :( #depressed,2013-03-04T18:21:20.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
TweetCaster for Android,308508660907257856,323759663,everyone,308508660907257856,pff.. alles by elkaar echt jezussssss.. #depressed,2013-03-04T09:26:11.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,"{'coordinates': {'type': 'Point', 'coordinates': [4.6741281, 52.1264171]}, 'place_id': '10efb4d4ac771c21'}",
Twitter for Mac,307490802509172736,539803659,everyone,307490802509172736,weer niks gekocht #depressed,2013-03-01T14:01:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
UberSocial for BlackBerry,307445380478558209,189457282,everyone,307445380478558209,RT @someuser RT @someuser hooodde .. RT @someuser #cut #depressed #suicide #yolo http://someurl « =S  Streepjescode,2013-03-01T11:01:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,306849258315845632,227752918,everyone,306849258315845632,welke knapperd wil me even opvrolijk? #depressed,2013-02-27T19:32:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Instagram,306800164948021248,94596196,everyone,306800164948021248,Leere canvas #no #inspiration #sad #depressed http://someurl,2013-02-27T16:17:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,306495658569908225,231363588,everyone,306496162049970177,@someuser @someuser Ek dink dis ons GROOTSTE straf nOg #depressed,2013-02-26T20:09:14.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '306495658569908225'}]",,374428055
Twitter for iPhone,306401129682591744,534624225,everyone,306401129682591744,RT @someuser Gebt klot w tele3 daya2 #DntWnaTlk #depressed :(,2013-02-26T13:51:36.000Z,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'retweeted', 'id': '305430797035388928'}]",,
iOS,305952512752615424,320931508,everyone,305952512752615424,Geen zin #moe #depressed,2013-02-25T08:08:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,305805618680315904,225880502,everyone,305805618680315904,"Tv uit, muziek aan, gedachte uit. #depressed",2013-02-24T22:25:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,305467664799789056,422731050,everyone,305467664799789056,RT @someuser et3amaly favorite mn gheer retweets  #DntWnaTlk #depressed,2013-02-24T00:02:21.000Z,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'retweeted', 'id': '305439639500627969'}]",,
Twitter for Android,305445241522094080,302239232,everyone,305445241522094080,RT @someuser kom l pyjama etbal #DntWnaTlk #depressed,2013-02-23T22:33:15.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'retweeted', 'id': '305441913090224128'}]",,
Twitter for Android,305444987972222976,276030104,everyone,305444987972222976,Wat nou als ik morgen wakker word en er ligt weer een dikke man op me #najib #luek #depressed #toughlive,2013-02-23T22:32:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,305441913090224128,924030337,everyone,305441913090224128,kom l pyjama etbal #DntWnaTlk #depressed,2013-02-23T22:20:01.000Z,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,305441014108286976,341481544,everyone,305441014108286976,RT @someuser ontha el dobb tel3et  btegawez aktar men zakar el dob #DntWnaTlk #depressed,2013-02-23T22:16:27.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'retweeted', 'id': '305440522787491840'}]",,
Twitter Web Client,305440522787491840,479025670,everyone,305440522787491840,ontha el dobb tel3et  btegawez aktar men zakar el dob #DntWnaTlk #depressed,2013-02-23T22:14:30.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,305440119773605888,479025670,everyone,305440119773605888,El Sereer da 3omro ma kan metratteb :( #DntWnaTlk #depressed,2013-02-23T22:12:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,305439639500627969,242925523,everyone,305439639500627969,et3amaly favorite mn gheer retweets  #DntWnaTlk #depressed,2013-02-23T22:10:59.000Z,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,305436445957562368,194610914,everyone,305436445957562368,Gebt 99% #depressed #dntwnatlk,2013-02-23T21:58:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,305435340473249792,345877844,everyone,305435340473249792,Zebbi kbeer w msh byed5ol 3eer fl banaat el to5aan :( #DntWnaTlk #Depressed,2013-02-23T21:53:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,305432913154023425,252072986,everyone,305432913154023425,Fi barboor kebeer f mana5eery #DntWnaTlk #depressed,2013-02-23T21:44:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,305430797035388928,227645561,everyone,305430797035388928,Gebt klot w tele3 daya2 #DntWnaTlk #depressed :(,2013-02-23T21:35:51.000Z,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,305077036626612226,87246829,everyone,305077036626612226,Damn! Fuck! Merde!Kurwa! :( #depressed mode on,2013-02-22T22:10:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter SMS,304736108493799424,732929815,everyone,304736108493799424,whaat lil maan tld me -___- #DEPRESSED !,2013-02-21T23:35:24.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,304541519145226240,262252616,everyone,304541519145226240,"bah, justin bieber op tv. opeens voel ik me #depressed.",2013-02-21T10:42:10.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,304338388729876480,559931307,everyone,304352829039058944,@someuser ooft #depressed,2013-02-20T22:12:23.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '304349964279107587'}]",,99512231
Mobile Web (M2),303691858054352896,1192846194,everyone,303691858054352896,Ik kan niet slapen :( #depressed,2013-02-19T02:25:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
