reply_settings,lang,conversation_id,author_id,public_metrics,id,text,source,created_at,search_query,referenced_tweets,in_reply_to_user_id,geo
everyone,en,813309785231785984,807086296242016256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813309785231785984,I know I sound so whiny tonight but I just want my new computer so I can edit vids on Premiere Pro without this fucker shutting off #pissed,Twitter Web Client,2016-12-26T09:05:38.000Z,#pissed,,,
everyone,en,813302302127902720,1925335482,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",813302302127902720,why cant everyone have equal time for SBS Gayo #pissed doesnt matter anyway #INFINITE always slay no matter how much time they have,Twitter Web Client,2016-12-26T08:35:53.000Z,#pissed,,,
everyone,en,813296973935624192,279383944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813296973935624192,Please share it to stop that ridiculous violence!!!!| #pissed #stoptheviolence http://someurl,Instagram,2016-12-26T08:14:43.000Z,#pissed,,,
everyone,en,813293362614824960,783301314,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",813293362614824960,Woke up looking for something thats been taken out my room. #pissed. 🙄,Twitter for iPhone,2016-12-26T08:00:22.000Z,#pissed,,,{'place_id': '3995cc1483801d24'}
everyone,en,813279901335818241,193686183,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813279901335818241,[Mixtape] Geno Splurge - How Tha Grinch Stole Christmas @someuser @someuser » http://someurl #Pissed,Twitter Web Client,2016-12-26T07:06:53.000Z,#pissed,,,
everyone,en,813267902287712257,18545521,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813267902287712257,"Never been ignored, replaced or forgotten... BUT Lied to... #pissed #tryit http://someurl",Twitter for iPhone,2016-12-26T06:19:12.000Z,#pissed,,,
everyone,en,813265448577929216,2534281844,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813265448577929216,"You know ur done bcoz of accidentally placing an order and it was ok if its what u wanted but OMG its NOT wat i WANT, oh cmon! #pissed",Twitter for iPad,2016-12-26T06:09:27.000Z,#pissed,,,{'place_id': 'dd9c503d6c35364b'}
everyone,en,813263874245816321,274782965,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",813263874245816321,Dude you totally owe me a few nugs for the number of times you told me  I got you but you didnt actually have me. #Pissed,Twitter for iPhone,2016-12-26T06:03:11.000Z,#pissed,,,{'place_id': '4ec01c9dbc693497'}
everyone,en,813261988390285317,809720996726861824,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",813261988390285317,I hate #monday | #fuck #pissed #MotivationMonday #mondayfeeling #mondayblogs #MondayMusings #shortstory #Wham http://someurl,Twitter for Android,2016-12-26T05:55:42.000Z,#pissed,,,
everyone,en,813248753960251392,1416617676,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",813248753960251392,I feel sorry for that boy BITCH I AM A QUEEN AND YOU DONT EVEN FUCKING WANT TO GET ME STARTED #PISSED,Twitter for iPhone,2016-12-26T05:03:07.000Z,#pissed,,,
everyone,en,809452160467476480,734932297267482625,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",813248536481562624,I hope it haunts Dan forever!! I freaking hope it does! #SorryNotSorry #Pissed,Twitter for iPhone,2016-12-26T05:02:15.000Z,#pissed,"[{'type': 'replied_to', 'id': '813248170281103365'}]",734932297267482625,
everyone,en,813248111283843073,1964811373,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 21, 'quote_count': 0}",813248111283843073,So as promised @someuser finally stopped at the local 24hr Tim Hortons ... 😡🇨🇦#pissed http://someurl,Twitter for iPhone,2016-12-26T05:00:33.000Z,#pissed,,,
everyone,en,813246719190269952,36265358,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813246719190269952,Cancel the game next week. Its not even worth playing. Rest the starters and activate the whole practice squad #Broncos #pissed,Echofon,2016-12-26T04:55:01.000Z,#pissed,,,
everyone,en,813235448294363136,164403981,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813235448294363136,Damn it. I shoulda brought my KitKats. #pissed.,Twitter for iPhone,2016-12-26T04:10:14.000Z,#pissed,,,
everyone,en,813220307557289984,1552101913,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813220307557289984,Ravens losing to steelers last second... #pissed,Twitter for iPhone,2016-12-26T03:10:04.000Z,#pissed,,,
everyone,en,813217301419831296,437503721,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813217301419831296,Unhappy with #bmwelpaso service.   Took my #bmw to check the sunroof and they left the sunshade open.   Now I have to pay to fix #pissed,Twitter for iPhone,2016-12-26T02:58:08.000Z,#pissed,,,
everyone,en,813213464638304260,3283143770,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",813213464638304260,Thats moment when America is winning Tigres 😡 #pissed @someuser @someuser @someuser @someuser,Twitter for Android,2016-12-26T02:42:53.000Z,#pissed,,,
everyone,en,813210078430035969,324502224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813210078430035969,@someuser is about to get one nasty phone call tomorrow morning. #pissed,Twitter for iPhone,2016-12-26T02:29:26.000Z,#pissed,,41135906,
everyone,en,813198176677199872,3452957836,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",813205652847886336,@someuser some damn scandal of sorts which took out Jason Miller. #PISSED!,Twitter Web Client,2016-12-26T02:11:50.000Z,#pissed,"[{'type': 'replied_to', 'id': '813205347175432192'}]",2571168301,
everyone,en,813203423101415425,1488587772,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813203423101415425,DVR you had one job & that was to record the Catholics vs Convicts not cut off the last 30 mins.... dont htc #pissed,Twitter for iPhone,2016-12-26T02:02:59.000Z,#pissed,,,
everyone,en,813200268636651520,14199655,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813200268636651520,CMon Kubiak!  Let the run game gain some traction.  Ridiculous!!! | #KCvsDEN #Broncos #pissed,Twitter Web Client,2016-12-26T01:50:27.000Z,#pissed,,,
everyone,en,813199033095376896,3303477766,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",813199033095376896,My Christmas has been perfect until i left my freakin charger at my aunts thats over a freakin hour away🙄😡 #pissed,Twitter for iPhone,2016-12-26T01:45:32.000Z,#pissed,,,
everyone,en,813186810834800645,1938582079,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813186810834800645,Much love for this goon #pissed http://someurl,Twitter for iPhone,2016-12-26T00:56:58.000Z,#pissed,,,
everyone,en,813184468685090816,2408512906,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",813184468685090816,@someuser win & I dont get the game bc @someuser wouldnt air on a network that every1 can access. And on a holiday too. #pissed,Twitter Web App,2016-12-26T00:47:40.000Z,#pissed,,19426729,
everyone,en,813179855592374272,900248552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813179855592374272,The steelers just won the division😩 #pissed,Twitter for iPhone,2016-12-26T00:29:20.000Z,#pissed,,,"{'place_id': 'de599025180e2ee7', 'coordinates': {'type': 'Point', 'coordinates': [-83.34379735, 39.20184756]}}"
everyone,en,813171591857238016,311693912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",813171591857238016,Mum: Im so sad Micheal Jacksons died....#pissed #rip,Twitter for iPhone,2016-12-25T23:56:30.000Z,#pissed,,,
everyone,en,813164166492155905,164228185,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",813165171267043328,@someuser @someuser OBJ is gonna be #Pissed,Twitter for Android,2016-12-25T23:30:59.000Z,#pissed,"[{'type': 'replied_to', 'id': '813164844761411584'}]",513160351,
everyone,en,813164843712839680,3062262614,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813164843712839680,"I fucking hate spicy food! Probably the only one, and every type of food they make is spicier than shit.. 😤😡| #pissed| #fuck it Ill starve",Twitter for iPhone,2016-12-25T23:29:41.000Z,#pissed,,,
everyone,en,813164381387296768,173732705,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813164381387296768,#Pissed| But its all good.,Facebook,2016-12-25T23:27:51.000Z,#pissed,,,
everyone,en,813157931562729472,4847292641,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",813157931562729472,There is always someone who ruins Christmas. Always. #annoyed #pissed #done,Twitter for iPhone,2016-12-25T23:02:13.000Z,#pissed,,,
everyone,en,813152781574008833,242051969,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",813152781574008833,2 x G&T | 4 x Champagne | 2 x Glasses of wine | | #pissed,Twitter for Android,2016-12-25T22:41:45.000Z,#pissed,,,
everyone,en,813146253877977092,175058084,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",813146253877977092,@someuser thanks for ruining Christmas dinner with your non-lighting insta-light charcoal. #fail #pissed,Twitter for iPhone,2016-12-25T22:15:49.000Z,#pissed,,14784550,
everyone,et,813135982350331905,1141496828,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",813145331302944768,@someuser #PISSED FCKN PISSEDDDDDDDD,Twitter for iPhone,2016-12-25T22:12:09.000Z,#pissed,"[{'type': 'replied_to', 'id': '813145222255288320'}]",2250760658,
everyone,en,813145083306459137,766261247415287808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813145083306459137,Some people are SO inconsiderate of other peoples time and plans like rt 😑 #pissed,Twitter for Android,2016-12-25T22:11:10.000Z,#pissed,,,
everyone,en,813143419480588288,3114942177,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",813144233716674560,@someuser contact before catch he had the ball for seconds with complete catch before he touched him! #Pissed,Twitter for Android,2016-12-25T22:07:47.000Z,#pissed,"[{'type': 'replied_to', 'id': '813143419480588288'}]",65962144,
everyone,en,813142265417764864,2736778577,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813142265417764864,"Dads been drinking all day, #Pissed Bless him 😅😂❤️| #HappyChristmas #MerryChristmas #Dad... http://someurl",Instagram,2016-12-25T21:59:58.000Z,#pissed,,,
everyone,en,813134074709737473,2331466422,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813134074709737473,Night ......#pissed,Twitter Web Client,2016-12-25T21:27:25.000Z,#pissed,,,
everyone,en,813130809423040512,459513899,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",813130809423040512,my mum is in a baaaaaaad way #pissed,Twitter for iPhone,2016-12-25T21:14:26.000Z,#pissed,,,
everyone,en,813128607216173057,101381048,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 15, 'quote_count': 0}",813128607216173057,its christmas and i have yet to receive a goat #pissed,Twitter for iPhone,2016-12-25T21:05:41.000Z,#pissed,,,
everyone,en,813128535212584960,69285714,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813128535212584960,@someuser dis is stupid whats the purposed of 20min interval.not all gamers can stayup all day just to xchange dis. x124 snowball| #pissed http://someurl,Twitter for Android,2016-12-25T21:05:24.000Z,#pissed,,46172768,
everyone,en,813122052119035904,811663609277382656,"{'retweet_count': 15, 'reply_count': 2, 'like_count': 30, 'quote_count': 1}",813122052119035904,As its christmas #pissed #horny #wet 😈😈 http://someurl,Twitter for Android,2016-12-25T20:39:38.000Z,#pissed,,,
everyone,en,813114985203322880,501098069,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",813114985203322880,"@someuser thank you for ruining my Christmas! The surprise I had planned for my family will now remain just that, a no-show surprise!#pissed",Twitter for iPhone,2016-12-25T20:11:34.000Z,#pissed,,15519886,
everyone,en,813113214489817088,795104681467006977,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813113214489817088,I didnt get my sportbike for Christmas #pissed,Twitter for iPhone,2016-12-25T20:04:31.000Z,#pissed,,,
everyone,en,813112728931930112,488057543,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",813112728931930112,The power went out while the cornbread was in the oven #Pissed,Twitter for iPhone,2016-12-25T20:02:36.000Z,#pissed,,,
everyone,en,813111569991270400,3676546341,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",813111569991270400,Christmas YouTube = @someuser #OneDayLikeThis #Pissed&Emotional @someuser @someuser @someuser http://someurl,Twitter for iPhone,2016-12-25T19:57:59.000Z,#pissed,,,
everyone,en,813109593614102528,4334019343,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",813109593614102528,@someuser account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,Twitter Web App,2016-12-25T19:50:08.000Z,#pissed,,,
everyone,en,813107894778494977,308100598,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 12, 'quote_count': 0}",813107894778494977,Happy Christmas from the Morgans/Sames family #pissed http://someurl,Instagram,2016-12-25T19:43:23.000Z,#pissed,,,
everyone,en,813107655971512320,263128431,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813107655971512320,"Trying not to be #pissed #vexed and #cry, therefore I will be #posting #pictures to #cool off.... http://someurl",Instagram,2016-12-25T19:42:26.000Z,#pissed,,,
everyone,en,813107546210922496,121841426,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",813107546210922496,Mum: *between hiccups* whos drunk all the sausages? #pissed #lol #Christmas,Twitter for iPhone,2016-12-25T19:42:00.000Z,#pissed,,,
everyone,en,813100433757663233,411858421,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813100433757663233,Ive been more excited about #Brentwood then I have ever been about Christmas and I cant even listen to it yet #pissed😡😡,Twitter for iPhone,2016-12-25T19:13:44.000Z,#pissed,,,
everyone,en,813097780096987138,539463029,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",813097780096987138,Its a shame!!| Santa didnt bring us any Hatchimals.| #pissed,Twitter for iPhone,2016-12-25T19:03:12.000Z,#pissed,,,
everyone,en,813096311461474304,2408512906,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813096311461474304,The @someuser gave @someuser & @someuser fans a crappy Christmas gift. The game is aired on @someuser #pissed. #BALvsPIT,Twitter for iPhone,2016-12-25T18:57:21.000Z,#pissed,,,{'place_id': '897b82ca48476fc4'}
everyone,en,813094271414890496,730459527712231424,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",813094271414890496,"@someuser I ordered the outback mate soap, i received a orange soap and its as small as my finger nail. Wtf #pissed #MerryChristmas",Twitter for iPhone,2016-12-25T18:49:15.000Z,#pissed,,15523283,
everyone,en,813090266194280448,96115727,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813090266194280448,5 bottles of Prosecco between 3 people...... #pissed #pished #reaking #christmasatannes @someuser @someuser http://someurl,Twitter for Android,2016-12-25T18:33:20.000Z,#pissed,"[{'type': 'quoted', 'id': '812778428625801217'}]",,
everyone,en,813069677350031361,20592457,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",813087602433806336,@someuser yup mate - had my head pummelled by Velcro balls and then snapped back in 2 places playing twister .... #ChristmasGames #Pissed,Twitter for iPhone,2016-12-25T18:22:45.000Z,#pissed,"[{'type': 'replied_to', 'id': '813086822976864256'}]",441679709,{'place_id': '19fb44c326108603'}
everyone,en,813086439374098432,64091846,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813086439374098432,Why piss me off on Christmas could of waited when the day was over #pissed #needanap,Twitter for iPhone,2016-12-25T18:18:08.000Z,#pissed,,,
