source,conversation_id,author_id,text,referenced_tweets,in_reply_to_user_id,reply_settings,created_at,id,public_metrics,geo,lang,search_query
Twitter for Android,749283645815459840,1736090102,Dit kreeg vriendin in de bus! #020 oost.| Wat doe jij dit weekend?| Lekker moslims beledigen.| | #sad http://someurl,,,everyone,2016-07-02T16:48:36.000Z,749283645815459840,"{'retweet_count': 17, 'reply_count': 18, 'like_count': 1, 'quote_count': 2}",,nl,#sad
Twitter for Android,749256011328942080,185198597,"Ik had op @someuser kunnen zijn, maar ik zit op een familiedag... #sad",,,everyone,2016-07-02T14:58:48.000Z,749256011328942080,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,749130234918735872,12749932,Hassan Bahara in Vonk over de herontdekking van Gloria Wekker en Philomena Essed (en ik ontdek dat hij twitter verlaten heeft #sad).,,,everyone,2016-07-02T06:39:00.000Z,749130234918735872,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,749002844162887680,91083516,En dat #wilmots zijn jonge spelers nog eens afvalt: #onvergeeflijk #fail #sad,,,everyone,2016-07-01T22:12:48.000Z,749002844162887680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,748994218790645761,2877762503,http://someurl #BELWAL #wilmotsbuiten #backupdefensefailed #sad ik hoop dat we nu verlost zijn van frank raes en marc wilmots...,,,everyone,2016-07-01T21:38:32.000Z,748994218790645761,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,748993678614654976,1015900309,Online gal spuien is easy.En de beste scheepslui staan aan wal.Dus hierbij ben ik kandidaat bondscoach.Ik beloof taktiek en org.#WALBEL #SAD,,,everyone,2016-07-01T21:36:23.000Z,748993678614654976,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,748981974459674625,132826681,Dat was het dan... #walbel ga me nog lang afvragen wat het zou geworden zijn met de normale verdediging #sad #EURO2016,,,everyone,2016-07-01T20:49:52.000Z,748981974459674625,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter Web Client,748894512949309440,268810792,#KPN waar is mijn #Syfy gebleven? #sad,,,everyone,2016-07-01T15:02:20.000Z,748894512949309440,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,748510010985033728,702904826758299649,@someuser Ik wil hier nog eens herhalen dat ik op een trouw zit. In een deftige doenink. Allicht zonder tv/beamer/anything. #sad,"[{'type': 'replied_to', 'id': '748510010985033728'}]",6544062,everyone,2016-06-30T13:36:28.000Z,748510518806188033,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Instagram,748215633435779077,1070275796,Johan Vansummeren stopt met wielrennen. 😔 #cycling #proud #sad #athlete #hero #heartproblem #sport http://someurl,,,everyone,2016-06-29T18:04:42.000Z,748215633435779077,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter Web Client,748141472948588544,44562890,In #Utrecht #Amsterdam #DenHaag en #Rotterdam hangt de #Turkse vlag vandaag halfstok. | #IstanbulAtaturkAirport #sad http://someurl,"[{'type': 'quoted', 'id': '748133662353391616'}]",,everyone,2016-06-29T13:10:01.000Z,748141472948588544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,748115061089124353,3134692351,Brexit brexit brexit brexit..wat een #slapgelul kijk even naar #Istanbul ...#sad,,,everyone,2016-06-29T11:25:04.000Z,748115061089124353,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
TweetDeck,748068787618979840,174602711,"Helaas alweer een eerbetoon, het went nooit 😢 #Turkey| #sad http://someurl",,,everyone,2016-06-29T08:21:12.000Z,748068787618979840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Facebook,748048674966614016,19838101,Je suis Istanbul #sad,,,everyone,2016-06-29T07:01:16.000Z,748048674966614016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,748046613705273344,42836730,Wat een laffe daad weer in Turkije. Verdrietig voor al die reizigers die niet meer thuis komen .... #Istanbul #sad,,,everyone,2016-06-29T06:53:05.000Z,748046613705273344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,748027130014015488,132163274,@someuser antha bondaam laa vunte fans aa? #Sad #Angry,"[{'type': 'replied_to', 'id': '748027597515284480'}]",2397462901,everyone,2016-06-29T05:38:19.000Z,748027797390647296,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,747894741753266176,199022878,"RT @someuser zoveelste aanslag degradeert nieuws #Istanbul al naar RTLZ. Voor de grote zenders #NPO1 #NPO2 #NPO3, RTL4 draait de wereld...","[{'type': 'retweeted', 'id': '747885484010049537'}]",,everyone,2016-06-28T20:49:36.000Z,747894741753266176,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Windows Phone,747885484010049537,118084079,"zoveelste aanslag degradeert nieuws #Istanbul al naar RTLZ. Voor de grote zenders #NPO1 #NPO2 #NPO3, RTL4 draait de wereld gewoon door. #sad",,,everyone,2016-06-28T20:12:49.000Z,747885484010049537,"{'retweet_count': 3, 'reply_count': 3, 'like_count': 2, 'quote_count': 1}",,nl,#sad
Twitter for iPhone,747736947121061888,15208114,@someuser ze kunnen het zelf doen. Nee. Anders was dit ook niet aan de hand. Vergelijking blackface:  #sad. Tim en Jan zoenen #unsad,"[{'type': 'replied_to', 'id': '747736947121061888'}]",65881225,everyone,2016-06-28T10:54:39.000Z,747745018266423296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter Web Client,747679600092798980,196941150,FAMILIE GEBROKE OOR ENGELSTEM| #family #broken #sad | http://someurl http://someurl,,,everyone,2016-06-28T06:34:42.000Z,747679600092798980,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,747676270876594176,196941150,GEMEENSKAP BETOON LAASTEEER BY BRAND-VICTIM SE DIENS| #funeral #death #boy #sad | http://someurl http://someurl,,,everyone,2016-06-28T06:21:28.000Z,747676270876594176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,747540368468606976,28983061,@someuser @someuser @someuser ja dat vond ik wel jammer. Zone tantaluskwelling; een hond zien en hem niet mogen aaien. #sad,"[{'type': 'replied_to', 'id': '747547240877690880'}]",982440026,everyone,2016-06-27T21:59:52.000Z,747550035840241665,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,747539714366902272,155006517,Bud Spencer dood?! Dat is nu eens een vreselijk iets! Met de vier vuisten op zondag tv kijken en chips eten. #sad,,,everyone,2016-06-27T21:18:51.000Z,747539714366902272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,747438026347978753,87404955,Wanhopig en dringend op zoek naar een relatie :( #sad #foreveralone,,,everyone,2016-06-27T14:34:46.000Z,747438026347978753,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,747106065163116545,2288524760,@someuser pffff stomme school van Thijs maar thijsie nu moeten we je allemaal missen #sad,"[{'type': 'replied_to', 'id': '747194659038990336'}]",714565493219266564,everyone,2016-06-26T22:28:44.000Z,747194915168333825,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,747167558181105664,23807138,Rollercoaster derails in #Scotland. #sad http://someurl,,,everyone,2016-06-26T20:40:02.000Z,747167558181105664,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,747154073154093059,294563408,Snapchat gaat nu toch ook overstappen naar verplichte reclames #NotCool #Jammer #Moneymakers #Sad| http://someurl,,,everyone,2016-06-26T19:46:27.000Z,747154073154093059,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,747025625991487488,185198597,"Ik wil best wel graag de nieuwe mixtape van Desiigner checken, maar ik heb geen creditcard/paypal voor een Tidal trial #sad",,,everyone,2016-06-26T11:16:02.000Z,747025625991487488,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,746782106949423105,47913982,"Ging heel blij naar een feestje, want over 3 uur verjaar ik al dansend met mijn hele familie en toen werd ik ineens heel niet lekker. #sad",,,everyone,2016-06-25T19:08:23.000Z,746782106949423105,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,746723382348087296,2342225989,Lig al weer in mijn bedje. Drie uur langer werken ging echt niet. #sad,,,everyone,2016-06-25T15:15:02.000Z,746723382348087296,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPad,746682443336392705,21989335,Wat een soap is dit aan het worden... #sad http://someurl,"[{'type': 'quoted', 'id': '746318881665486848'}]",,everyone,2016-06-25T12:32:21.000Z,746682443336392705,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,746476901137514498,471050090,"Wnr ge uw beste vriend zot mist, maar zelf ook ni echt iets onderneemt.. #sad",,,everyone,2016-06-24T22:55:36.000Z,746476901137514498,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,746258626831065088,34913582,@someuser en dat op de datum dat ze 2 jaar geleden in de ArenA stonden. #sad,"[{'type': 'replied_to', 'id': '746258626831065088'}]",30856061,everyone,2016-06-24T13:44:03.000Z,746338097932214272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter for Android,746320570418069504,150734909,Mijn verslaving aan Engelse producten zal ik moeten indammen. #brexit #duurder #sad http://someurl,,,everyone,2016-06-24T12:34:24.000Z,746320570418069504,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Hootsuite,746311887176994817,704582996716855296,"De #brexit, wat een hoofdstuk gaat open! Wat met #ltd s die Belgen hebben opgericht? Nog maar een voorbeeld, wordt vervolgd ! #sad",,,everyone,2016-06-24T11:59:54.000Z,746311887176994817,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,746238812020367360,42407883,RT @someuser Vergrijzing tackelt samenleving. Ontnemen de Britse generatie van nu & straks hun kansen. #sad http://someurl,"[{'type': 'retweeted', 'id': '746227391190564865'}]",,everyone,2016-06-24T07:09:31.000Z,746238812020367360,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,746227737338118145,3619761,"@someuser Ja, maar dus ook minder leuke MTV-shows daarover. #sad","[{'type': 'replied_to', 'id': '746228050950447104'}]",225063281,everyone,2016-06-24T07:01:34.000Z,746236809168904196,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Tweetium for Windows,746232985117032448,67590212,RT @someuser Dat heb je met referenda zonder gekwalificeerde meerderheid. De ene helft van de bevolking muilkorft de andere helft va...,"[{'type': 'retweeted', 'id': '746232180746051588'}]",,everyone,2016-06-24T06:46:22.000Z,746232985117032448,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,746232180746051588,1473013670,Dat heb je met referenda zonder gekwalificeerde meerderheid. De ene helft van de bevolking muilkorft de andere helft van de bevolking. #sad,,,everyone,2016-06-24T06:43:10.000Z,746232180746051588,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,746227391190564865,40662971,Vergrijzing tackelt samenleving. Ontnemen de Britse generatie van nu & straks hun kansen. #sad http://someurl,"[{'type': 'quoted', 'id': '746106721756680192'}]",,everyone,2016-06-24T06:24:08.000Z,746227391190564865,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitterrific for iOS,746222214953861120,373411793,Separatisten aller landen: Verenigt U! Wat je samen afbreekt breek je beter af... #brexit #sad #eu,,,everyone,2016-06-24T06:03:34.000Z,746222214953861120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,746100268975198209,376384999,RT @someuser Nog maar een keer een retweet omdat het me zo aan het hart gaat hoe wij met hen omgingen #sad  http://someurl,"[{'type': 'retweeted', 'id': '745733794804666368'}]",,everyone,2016-06-23T21:59:00.000Z,746100268975198209,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,746074046828253184,91065537,"@someuser Ik keek nu weer op buienradar, en het staat er niet meer :[ #sad Ik wil nog meer stoerm.","[{'type': 'replied_to', 'id': '746075746368651264'}]",370314684,everyone,2016-06-23T20:22:49.000Z,746076062841454592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,746074635318464512,114212942,Manke koe in weiland #dtv wie moet je dan bellen? Zielig #Gravenburg weiland bij de brug  #sad #cow http://someurl,,,everyone,2016-06-23T20:17:09.000Z,746074635318464512,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",{'place_id': '595e0d7c6cd0cb83'},nl,#sad
Twitter Web Client,746061936345911296,4092082294,#sasuke #itachi #naruto #NarutoShippuden#narutoedit #sasunaru #sasukeanditachi #anime #loop #love #sad http://someurl,,,everyone,2016-06-23T19:26:41.000Z,746061936345911296,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,746059503045578752,621281495,"Loopt verloren, geen voetbal vandaag! Jammer #EK16 #EURO2016 #nofootballtoday #sad #whattodonow #lost #Ineedfootball",,,everyone,2016-06-23T19:17:01.000Z,746059503045578752,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
TweetDeck,745989971664838656,1292104970,Nu ook sprake van doden #sad #Viernheim,,,everyone,2016-06-23T14:40:43.000Z,745989971664838656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",,nl,#sad
Twitter for Android,745756526686642176,248205533,Sally en ik zijn #boos OMDAT NETFLIX ALLE GOEIE SERIES ER INEENS AFHAALT #sad,,,everyone,2016-06-22T23:13:06.000Z,745756526686642176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,745733794804666368,403671944,Nog maar een keer een retweet omdat het me zo aan het hart gaat hoe wij met hen omgingen #sad  http://someurl,"[{'type': 'quoted', 'id': '745732632001060864'}]",,everyone,2016-06-22T21:42:46.000Z,745733794804666368,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,nl,#sad
Twitter for Android,745546303174676480,339658603,Wanneer je iets mankeert en je net een goeie dag zou beleven..  #sad #...,,,everyone,2016-06-22T09:17:44.000Z,745546303174676480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Windows Phone,745355141348532224,390872384,Mijn laatste uren als halfwassene #sad,,,everyone,2016-06-21T20:38:08.000Z,745355141348532224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}","{'coordinates': {'type': 'Point', 'coordinates': [4.46241462, 51.22370769]}, 'place_id': '2a8a74486cd0d519'}",nl,#sad
Twitter Web Client,745314967402979333,390872384,@someuser ik zou hem opnieuw tweeten but it aint the same #sad,"[{'type': 'replied_to', 'id': '745316706650726401'}]",2277608833,everyone,2016-06-21T18:06:02.000Z,745316862771204096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,745274140173701120,2811662347,Gemini szn is over #sad,,,everyone,2016-06-21T15:16:16.000Z,745274140173701120,"{'retweet_count': 48, 'reply_count': 8, 'like_count': 118, 'quote_count': 5}",,nl,#sad
Twitter for Android,744908262756102144,297985335,@someuser #jammer  my ma is in 1981 oorlede #sad,"[{'type': 'replied_to', 'id': '744908262756102144'}]",67112544,everyone,2016-06-20T15:24:48.000Z,744913901960081408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,744616262181994496,105572341,Ik ben verdrietig. Na een jaar of 11 onafscheidelijk zijn lijkt mijn favoriete Adidas-broek aan het overlijden te zijn :( #Adidas #sad,,,everyone,2016-06-19T19:42:05.000Z,744616262181994496,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,744547458051620864,1140874549,"RT @someuser België voor toeristen: frieten, chocolade, Wafels en Rode duivels.| België voor belgen:Besparingen, belastingen en staking...","[{'type': 'retweeted', 'id': '744547038617018368'}]",,everyone,2016-06-19T15:08:41.000Z,744547458051620864,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,744547038617018368,1883681281,"België voor toeristen: frieten, chocolade, Wafels en Rode duivels.| België voor belgen:Besparingen, belastingen en stakingen. #sad",,,everyone,2016-06-19T15:07:01.000Z,744547038617018368,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,744490704353779712,549166951,Voel me zwaar kut vandaag | #sad #depressed #tired | Stond midden op straat op janken.. Zie het niet meer zitten.. Pfff,,,everyone,2016-06-19T11:23:10.000Z,744490704353779712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,744419660905521152,432560548,RT @someuser waarom staat one dance niet op youtube????? :(((((( #sad,"[{'type': 'retweeted', 'id': '728708407465758720'}]",,everyone,2016-06-19T06:40:52.000Z,744419660905521152,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,744278511985266689,185198597,Een vriend van mij kwam net @someuser tegen op Eindhoven Centraal en ik zat in de trein te balen #sad,,,everyone,2016-06-18T21:19:59.000Z,744278511985266689,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,nl,#sad
