source,public_metrics,author_id,text,id,conversation_id,lang,in_reply_to_user_id,reply_settings,created_at,search_query,referenced_tweets,geo
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",311409690,@someuser dyan nag sisimula ang lahat.. #waht #hugot #sa #tadyang #ni #adam #heartbroken #emoheartszx,481031692035964929,481028589723209728,tl,567240498,everyone,2014-06-23T11:11:07.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '481031258365894656'}]",
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2564545994,ang love hindi yan toothbrush na laging pinapalitan..#heartbroken,480696788785967106,480696788785967106,tl,,everyone,2014-06-22T13:00:20.000Z,#heartbroken,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",61233566,Damn! Iran. #Heartbroken,480407369961443328,480407369961443328,tl,,everyone,2014-06-21T17:50:17.000Z,#heartbroken,,
TweetDeck,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",859775412,"Taeyang -  Eyes, Nose, Lips #np #HeartBroken #IWantYou #ILY <3",480304276183343104,480304276183343104,tl,,everyone,2014-06-21T11:00:37.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2579939191,namimiSs na kita kris| | #heartbroken,480240366948327425,480240366948327425,tl,,everyone,2014-06-21T06:46:40.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",162720216,Una si Yeng. Ngaun si Sarah G naman ang may BF. Ayoko na. #heartbroken,480059684872007684,480059684872007684,tl,,everyone,2014-06-20T18:48:42.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",40170212,dko nareach yung 50 😢😓😩 #heartbroken,479979477116542976,479979477116542976,tl,,everyone,2014-06-20T13:29:59.000Z,#heartbroken,,
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",289191925,"Hindi pa ako naka get over sa issue kay Kris meron naman sila Taeyeon at Baekhyun? Gosh, Baekhyun. Asan na yung promise mo? #Heartbroken",479961247119462400,479961247119462400,tl,,everyone,2014-06-20T12:17:33.000Z,#heartbroken,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1937301884,MiSs na Kita :(| -| -| -| -| -| -| -| -| -| -| -|  RAMDAM Mo BA ? :(| | #ManhidKa!| #HeartBroken</3,479858320812285952,479858320812285952,tl,,everyone,2014-06-20T05:28:33.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2422077373,"di pa rin ako maka get over .....huhuhuhuhu,.........:(#heartbroken",479607920464650241,479607920464650241,tl,,everyone,2014-06-19T12:53:33.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",430566593,@someuser bitter na gurrrl haha #sugod #mga #heartbroken,479209974938472448,479208141574246400,tl,620903101,everyone,2014-06-18T10:32:15.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '479208141574246400'}]",
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2487484759,Hi.HB Siya kanina amfp!Hahaha!Move on!!!| #UsoMoveOn #heartbroken,478874488155537411,478874488155537411,tl,,everyone,2014-06-17T12:19:09.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2479650342,#YungCrushKoNa Nilandi nung bespren mo for 6 years... TENGENE LENG! </3 #HEARTBROKEN CAPS LOCK PARA DAMA NYO AKO.,478425375974772736,478425375974772736,tl,,everyone,2014-06-16T06:34:33.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",131450089,Kinikilig ako. Lol joke! #moveon “@someuser RT @someuser @someuser #heartbroken lol - ikaw pa din ang Mrs. MVP sabi ni MY MVP :p”,478392386800742401,478373190335336448,tl,112716419,everyone,2014-06-16T04:23:27.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '478373190335336448'}]",
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",61389793,I choose you #realleaf.. Nagmaoy nga Mga friends.. #shareshare #heartbroken @ BBQ Boss Mabolo http://someurl,478211137679265792,478211137679265792,tl,,everyone,2014-06-15T16:23:14.000Z,#heartbroken,,"{'coordinates': {'type': 'Point', 'coordinates': [123.91110326, 10.32064566]}, 'place_id': '0a6bbec14aa9da15'}"
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2360865212,pasukan na sa lunes ttitamad pa ako pumasok sa lunes hindi pa ako ready pumasok #heartbroken,477452777832972288,477452777832972288,tl,,everyone,2014-06-13T14:09:47.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1145189912,Ayoko na talaga to maramdaman #HeartBroken,477342396699537408,477342396699537408,tl,,everyone,2014-06-13T06:51:10.000Z,#heartbroken,,
TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",17842631,@someuser acha sila diya tune.mere pyar ka... #heartbroken #devastated #exhausted #haymainmarjawaan #redvelvetcakeneeded,476717404387438592,476716915348762625,tl,309121070,everyone,2014-06-11T13:27:40.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '476716915348762625'}]",
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",15389749,may anger displacement disorder to si Ygritte. #heartbroken kasi,476573332339306496,476573332339306496,tl,,everyone,2014-06-11T03:55:11.000Z,#heartbroken,,
Twitter for  Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",110121399,Ang saklap! Expire na ang 3Day Unli Text ko. #Heartbroken,476346857317097472,476346857317097472,tl,,everyone,2014-06-10T12:55:15.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2523823544,...hello im feeling hurt yung tipo na di mo masabi sa crush mo yung feelings mo para sa kanya!!!!awwww| | #heartbroken.,476304851945521152,476304851945521152,tl,,everyone,2014-06-10T10:08:20.000Z,#heartbroken,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",75431939,nihatag ko pero g balewala ra jud niya :( #time #love #iger #qotd #pain #maoy #heartbroken #unfair... http://someurl,476244096852692992,476244096852692992,tl,,everyone,2014-06-10T06:06:55.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",290098210,Save Kappa Tau #greek #crying #heartbroken,476142372242599936,476142372242599936,tl,,everyone,2014-06-09T23:22:42.000Z,#heartbroken,,"{'coordinates': {'type': 'Point', 'coordinates': [-6.30576327, 54.47081269]}, 'place_id': '32c74076799957c5'}"
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2486669552,nakakalungkot isipin na ang taong nagsabi na hindi ka iiwan noon ayy wala ng paramdam sayo ngayun #heartbroken,476031074661711872,476031074661711872,tl,,everyone,2014-06-09T16:00:27.000Z,#heartbroken,,
Twitter for Android Tablets,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",213643588,SHET TEKA THRUSDAY SIYA #heartbroken,475986365192998913,475986365192998913,tl,,everyone,2014-06-09T13:02:47.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",319657797,Time jwb exam la nk lupa enzyme2 bagai #heartbroken,475927632362491904,475927632362491904,tl,,everyone,2014-06-09T09:09:24.000Z,#heartbroken,,"{'coordinates': {'type': 'Point', 'coordinates': [103.0881867, 5.406539]}, 'place_id': 'bfd31bd14b32e206'}"
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",31074653,cool off muna kami ni @someuser for 3 weeks kasi may iba na siyang fafa.. nasa maxims hotel nga sila ngayon. #ouchie #heartbroken,475643265639657472,475643265639657472,tl,,everyone,2014-06-08T14:19:26.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2537004156,GF daw???! huwaaatt?! TT_TT huhu.. ang saklap nun men! may gf na pala c galaxy eyes.. how sad right? :(| | #heartbroken,475204059054370817,475204059054370817,tl,,everyone,2014-06-07T09:14:11.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",572381497,May ibang crush ang crush ko.#heartbroken chos! Hahaha,475186835811876864,475186835811876864,tl,,everyone,2014-06-07T08:05:44.000Z,#heartbroken,,
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",723506466,@someuser wala ng chance to win those autographed #RedKeds ??? #heartbroken sakit na sa feeling :(,474946138504585218,474945172321476608,tl,576018177,everyone,2014-06-06T16:09:18.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '474945172321476608'}]",
Twitter for Android Tablets,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",721093415,Hindi nga aq nanunuod ng TLW kasi sakit sa puso. Jusko may LBF naman sa PBB. Mas masakit kasi alam mong totoo. Waaaaaaah #heartbroken,474889495054004226,474889495054004226,tl,,everyone,2014-06-06T12:24:13.000Z,#heartbroken,,"{'coordinates': {'type': 'Point', 'coordinates': [46.7755575, 24.7147038]}, 'place_id': '08b2d74428e2ca88'}"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",227748098,@someuser pergh! Mengaku? Ahahaha kidding la napp! My mum kata i gila nak tgok taylorswift. 😭😭😭 #heartbroken,474829368116514816,474816980331929600,tl,139697950,everyone,2014-06-06T08:25:17.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '474823612331851776'}]",
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",454695200,@someuser puuuuuuuummmmbbbaaaaaaaaaaa #heartbroken,474789164387680256,474658842593488898,tl,444893951,everyone,2014-06-06T05:45:32.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '474658842593488898'}]",
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2338207046,"...nakaka-inis talaga ang mga lalaki,,,| ...irrrrrrrrrrrrrr................mga babaero| | #heartbroken",474139768075194369,474139768075194369,tl,,everyone,2014-06-04T10:45:04.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1650060362,KathNiel Grand Fans Day June 22 at MOA Arena | | #HeartBroken #ProbinsyanaBlues :( ang hiraaaaaap,474061763705466880,474061763705466880,tl,,everyone,2014-06-04T05:35:06.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1849939232,Elisa-dream crusher Flores 😢 #heartbroken http://someurl,474038270758625280,474038270758625280,tl,,everyone,2014-06-04T04:01:45.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",90042885,Okay hindi ako pinansin 💔 #heartbroken,473821642003447808,473821642003447808,tl,,everyone,2014-06-03T13:40:57.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",567332847,naalala ko nanaman...ansakit talaga #heartbroken,473735791114342401,473735791114342401,tl,,everyone,2014-06-03T07:59:48.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",336920906,labasan na ng sama ng loob! *hashtag* #heartbroken,473144267200659456,473144267200659456,tl,,everyone,2014-06-01T16:49:18.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2531124306,YAWA HUMANA WALA JUD GIPAKITA AKONG TWEETS #heartbroken,473083315658846209,473083315658846209,tl,,everyone,2014-06-01T12:47:06.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1371793075,feeling na kung kailan nagkaroon ka ng gusto sa isang tao dun palang sya mawawala sa paningin mo... #badtrip  #heartbroken,473064143608500227,473064143608500227,tl,,everyone,2014-06-01T11:30:55.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2531124306,@someuser @someuser masakit sa hearts wala ko kapapicture 😢 #heartbroken,473020770411495424,472969107722096640,tl,123431042,everyone,2014-06-01T08:38:34.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '473020205581336577'}]",
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2491447568,La na. Nandyan na yan. La na tayong magagawa kungdi tanggapin. #PasukanNa #HeartBroken,472757842311516160,472757842311516160,tl,,everyone,2014-05-31T15:13:47.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",572788167,BASKETBALL !!! :((((  I MISS YOU T_T once a week n nga lng tayo nagkakasama..di pa kita malalaro ngayon :| </3 #hurt #heartbroken,472060140657451008,472060140657451008,tl,,everyone,2014-05-29T17:01:22.000Z,#heartbroken,,
Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2365338151,Awang sedyh!! Haha...! @someuser ok -- maros eply twit sufeaa tpi aku dye ignore -- #heartbroken,472018679954038784,472018679954038784,tl,,everyone,2014-05-29T14:16:37.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",597059293,Gusto kong bumalik kami sa dati kaso ayaw niya. Haayyy Joshua maging malungkot ka na lang dyan sa tabi :( #heartbroken,471894934488772608,471894934488772608,tl,,everyone,2014-05-29T06:04:54.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",911420413,@someuser mamiss ra pud nako siya if mubalik na siya sa manila #heartbroken CHAR,471802775974592512,471800972847484928,tl,96311058,everyone,2014-05-28T23:58:42.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '471802342384222209'}]",
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1005432482,RIP Maya Angelou. #heartbroken,471679668148396033,471679668148396033,tl,,everyone,2014-05-28T15:49:30.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",34175439,R.I.P. Maya Angelou ♥ #Heartbroken,471653634259058688,471653634259058688,tl,,everyone,2014-05-28T14:06:03.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",763858320,May Maya Angelou rest in eternal peace. #heartbroken,471653302988718080,471653302988718080,tl,,everyone,2014-05-28T14:04:44.000Z,#heartbroken,,
Echofon,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",32206894,RIP Maya Angelou. #Heartbroken,471650172229799936,471650172229799936,tl,,everyone,2014-05-28T13:52:18.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",130644283,RIP Maya Angelou 😢😔 #heartbroken,471647434129805312,471647434129805312,tl,,everyone,2014-05-28T13:41:25.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1220807220,R.I.P. Maya Angelou #heartbroken,471646760486465536,471646760486465536,tl,,everyone,2014-05-28T13:38:45.000Z,#heartbroken,,"{'coordinates': {'type': 'Point', 'coordinates': [-86.783198, 36.1530061]}, 'place_id': '40dbb737bfd3c29e'}"
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2427438516,Mahalin mo ako please! #heartbroken http://someurl,471164003125690368,471164003125690368,tl,,everyone,2014-05-27T05:40:26.000Z,#heartbroken,,
Tumblr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",18238953,Photo: Huhuhu @someuser ang mahal ng tickets #heartbroken #verticalhorizon... http://someurl,471103914792980480,471103914792980480,tl,,everyone,2014-05-27T01:41:40.000Z,#heartbroken,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",18238953,Huhuhu chinitongpacute ang mahal ng tickets #heartbroken #verticalhorizon #newportperformingartstheater http://someurl,471103906190073856,471103906190073856,tl,,everyone,2014-05-27T01:41:38.000Z,#heartbroken,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1104063488,Selfie Sunday! #3dfiberlashes #lavish lipgloss #giddy #gorgeous #sassy #heartbroken #daring pigments... http://someurl,470650327591444481,470650327591444481,tl,,everyone,2014-05-25T19:39:17.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",356052466,@someuser ehh #heartbroken Dammit!!,470488041488785408,470487607865253889,tl,216576161,everyone,2014-05-25T08:54:24.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '470487607865253889'}]",
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",573407411,@someuser Hahahah.. Shakal say #HeartBroken type ka lgta hon? :p,470246651115077632,470241980522692609,tl,611864586,everyone,2014-05-24T16:55:13.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '470246325230243841'}]",
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",771835554,@someuser @someuser huhuhu. sayang may sakit si idol AprilBoy.. eto na sana ang dream concert ko.. AprilOne #1D #Heartbroken,470172731053330432,470101169348440064,tl,761345089,everyone,2014-05-24T12:01:29.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '470171603951566848'}]",
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",39962274,@someuser @someuser sayang pag cam-out ko. andun na ko since last year. #1D #heartbroken,470171213835149312,470101169348440064,tl,761345089,everyone,2014-05-24T11:55:27.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '470167677445492736'}]",
Twitter Web Client,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",771835554,@someuser wala nang ticketzx huhuhu #1d #heartbroken,470125335141294080,470101169348440064,tl,761345089,everyone,2014-05-24T08:53:09.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '470101169348440064'}]",
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",303084411,sila na. #ansakiit #heartbroken #again </3,470099037211721728,470099037211721728,tl,,everyone,2014-05-24T07:08:39.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",26144998,@someuser @someuser @someuser hahahaha poor Colton :( #heartbroken,470077510529478656,470076968109895680,tl,513905510,everyone,2014-05-24T05:43:06.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '470077306032365568'}]",
