lang,reply_settings,source,public_metrics,created_at,text,conversation_id,id,author_id,search_query,in_reply_to_user_id,referenced_tweets,geo
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-18T10:06:13.000Z,@someuser True. Now puro quality films na lang and wala yung mga trashy films like Enteng and yung Super Parental Guardians. #Excited,799553259832803328,799554295087632384,282446677,#excited,756803240960729088,"[{'type': 'replied_to', 'id': '799553259832803328'}]",
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-18T08:02:40.000Z,Ang mas iniisip ko ay yong mga darating na paksa. :D <3 <3 | #StressFree #Excited,799523200556212224,799523200556212224,103759830,#excited,,,
tl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-18T02:20:01.000Z,#iwillalwaysloveyou #tilldeathdouspart #excited iloveyou babe... http://someurl,799436969638064128,799436969638064128,243436836,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-18T01:22:01.000Z,Yes papasok nako later #excited,799422376333062144,799422376333062144,409122016,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-18T01:10:37.000Z,ang tagal mg-reply ng Globe!!!! #excited #antisipatepamore,799419507559104513,799419507559104513,582540861,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-11-17T16:53:03.000Z,Meron na kong 3 spoken poetry na nakaabang...... UE & SMX! 👏🏻 #Excited po,799294289054306305,799294289054306305,1443986586,#excited,,,{'place_id': '00ea57e4497878a5'}
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-17T11:10:01.000Z,Ito na siyaaaaa!! Yey!! #excited http://someurl,799207963374145536,799207963374145536,1064661853,#excited,,"[{'type': 'quoted', 'id': '799189584483491840'}]",
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-11-17T10:00:16.000Z,hala! ano to??? #excited http://someurl,799190410719416320,799190410719416320,2766896293,#excited,,"[{'type': 'quoted', 'id': '799189812326506496'}]",
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-17T08:36:32.000Z,@someuser cgea 😍😍😍 #excited,798466924275343361,799169338489962496,1806431173,#excited,763250922407403520,"[{'type': 'replied_to', 'id': '799129335336759296'}]",
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-11-17T06:16:57.000Z,@someuser @someuser @someuser pinagplaplanuhan talaga natin to hahaha grabe cant wait #excited #EuvyInOurHearts,798893773912621056,799134210355101696,982434684,#excited,40170708,"[{'type': 'replied_to', 'id': '799126096826355712'}]",
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-16T20:43:54.000Z,Yay! 😍 sunod-sunod. 😍😃👍👌 #excited 💪,798989997038829568,798989997038829568,2843823671,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-16T19:15:50.000Z,#excited nude girls maria ozawa hardcore http://someurl,798967833321472010,798967833321472010,1546954874,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-16T14:57:24.000Z,Dear Ato Charo! Babalik na muna kami sa dati naming office. 😄😄 Missed this place. 😊 #excited http://someurl,798902796942647299,798902796942647299,76664524,#excited,,,
tl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-16T14:35:53.000Z,Kapoy lawas 😸😸😸😸 Practise pamore #yearendparty #dancelife #excited... http://someurl,798897382003916800,798897382003916800,759242857991593984,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-11-16T13:07:55.000Z,#azkals #AFFSuzukiCup #Excited na Ako sa Saturday!! http://someurl,798875245826306049,798875245826306049,3104326358,#excited,,"[{'type': 'quoted', 'id': '798831310353485824'}]",{'place_id': '017a4afa29d71c65'}
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-16T10:06:55.000Z,#Asifa&Nabeel #BCW # Asifa&NabeelCouture #Newline #excited #ComingSoon http://someurl,798829693067665410,798829693067665410,2494570916,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-16T05:58:42.000Z,ngayon ko lang naisip baka pati DJP at Tita Karla meron din KFC commercial db dati may pinost dn si Tita K na pic nla for TVC :) #excited,798767231144378368,798767231144378368,3312268524,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-16T04:21:16.000Z,di ko na kaya hintayin sa nbs ang Mega magazine.. Nagorder nko online hahahaha 😁 #excited,798742707954819072,798742707954819072,2823114649,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-15T19:36:52.000Z,"Si booboo kahit puyat at tinatamad bumangon, nung maamoy yung kush napabangon eh. #Excited #kushlife #staylifted",798610741557235713,798610741557235713,133566431,#excited,,,
tl,everyone,Twitter for  Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-11-15T15:46:26.000Z,@someuser OMG MAGPAPASABOG NA NG KAKULITAN SI MAX HAHAHA #excited,797868421136293888,798552751282089984,79451382,#excited,2510878141,"[{'type': 'replied_to', 'id': '797868421136293888'}]",
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-11-15T15:46:19.000Z,Practice na tayo #Excited,798552718923046912,798552718923046912,777147289387143170,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-11-15T14:50:47.000Z,"@someuser sige lng, sunod nako manukot ug utang nga libre. 😂 imong crabs akong gina-expect karon HAHAHA #excited 🦀",798537475144589313,798538746060603392,63045172,#excited,127804965,"[{'type': 'replied_to', 'id': '798538221453881345'}]",
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-15T14:31:42.000Z,Ate rose & baby 👶🙏| #excited#titanatitana😅,798533942336884737,798533942336884737,3185172386,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",2016-11-15T13:09:21.000Z,my tl:| #fieldtrip na mga bessy| mag gagayak na ako fieldtrip na| #excited| ready na ako!| #puyatan gaming| di ako makatulog mga bessy,798513217710395392,798513217710395392,4388013733,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-11-15T12:49:56.000Z,@someuser @someuser #excited na ako! Excited na ako ibigay yung sticker sa inyo. Hahaha,798505077950427136,798508332092768256,107957851,#excited,2357557928,"[{'type': 'replied_to', 'id': '798505442234073088'}]",
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2016-11-15T12:23:52.000Z,9 day nalang magsisimula na ang kunaunahang album tour ni @someuser @someuser @someuser #excited #Inspire,798501772335587329,798501772335587329,794798485417492484,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-15T11:25:38.000Z,Naaamoy ko na yung contract papers ko. Huuuuuuuhahahahaha #Excited 😂😁,798487116527202309,798487116527202309,81634657,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-11-15T08:18:26.000Z,@someuser di ko sure eh hinihintay ko pa yung email ni cna.. -_- depende eh kung kaya sa same day puntahan ko na lol #Excited,798429172909613056,798440005454548992,760786538410106880,#excited,66960835,"[{'type': 'replied_to', 'id': '798439749304209408'}]",
tl,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-15T07:21:25.000Z,Anyone?!(´▽｀)ノ♪| .| #coldplay SINGAPORE 1 Apr 2017| | #tour| #singaporetour #band #excited http://someurl http://someurl,798425659588694016,798425659588694016,117773168,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-15T06:45:56.000Z,"Me: Huy! Mag reply kaaa| Friend: Ano ba yun?| Me: Pabook na tayo Coldplay| F: Kulit, sa 17 pa nga!| Me: AYY sorry| | #excited",798416730011869184,798416730011869184,70121186,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-15T04:56:37.000Z,Maulan na martes sa lahat| Malamig maglluto ako | Mamaya ng nilagang baka yum yum #excited,798389216061353984,798389216061353984,798176474259800064,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",2016-11-15T04:52:29.000Z,TyL no class tomorrow pwede akong magcontemplate tungkol sa routine ng mas maaga!!!!! #excited #nervous #exnervous HAHAHA what,798388179162238976,798388179162238976,84053528,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-15T03:47:16.000Z,Selfie Queens. Kilay muna bago selfie ano? Hahaha. #Excited #HelloThirdYear #MimayTaba http://someurl,798371765965574144,798371765965574144,177031775,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-15T03:19:05.000Z,Grabe sya mamimiss mo ako ahhaahh | Magliwaliw ako sa pasko hanggang bagong taon sa bukid ahahah | Waaaa #excited http://someurl,798364674483851264,798364674483851264,2715989575,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-11-15T03:10:00.000Z,London in a few days! #excited! Bahalag walay kwarta basta makalupas,798362386239361025,798362386239361025,36588636,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-11-15T02:33:44.000Z,@someuser haha #excited me too!! pero tomorrow pa daw iaannounce :),798333332123594756,798353259274481664,510961861,#excited,175341268,"[{'type': 'replied_to', 'id': '798333332123594756'}]",
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-15T02:02:30.000Z,Kelan kaya ilalalabas Coldplay tickets? #excited #kaytagalkanghinintay,798345400419688448,798345400419688448,121727236,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-11-15T01:18:17.000Z,@someuser hindi. gusto ko silang gastusan. gusto ko sila iyakan habang nanunuod. waaaaaah. #excited,798168244066480128,798334270401978369,2856818444,#excited,3858371712,"[{'type': 'replied_to', 'id': '798333919443566592'}]",
tl,everyone,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-15T01:08:25.000Z,@someuser @someuser hahahha si daddy bae LOLO na ngayon :) #Excited #ALDUBMomAndDad,798331442581291008,798331790767181824,795466662350684160,#excited,745957522314407936,"[{'type': 'replied_to', 'id': '798331442581291008'}]",
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-14T14:50:17.000Z,"Nakakamiss -_- Pink Beach, Sta. Cruz Island, Zambonga| | #Excited",798176230411337729,798176230411337729,2179350120,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-14T14:11:51.000Z,@someuser Alpha soon? #cantwait #excited,798166559441068032,798166559441068032,2924568756,#excited,751003546649231361,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-14T11:58:52.000Z,Legend of the blue sea! Humanda ka! Tatapusin din kita XD #Excited,798133091977990144,798133091977990144,163014219,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-14T11:26:51.000Z,Finding Nemo (2003| | Finding Dory (2016)| | Finding Tampalpuke (2020)| | #excited @someuser,798125036305428480,798125036305428480,2588869532,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-14T03:39:00.000Z,Rpost #Excited #Ellis #Ginebra😍😍| Barangay Ginebra Eliminations| Schedule for 2017 PBA Philippine| Cup| NOVEMBER 27... http://someurl,798007298547388417,798007298547388417,2945991595,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-14T03:02:57.000Z,Magtetest na kami mamaya....| #Excited #Scared,797998222740312064,797998222740312064,720976970687729665,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-14T00:50:20.000Z,Magbabago ang pananaw. #excited #hiwaga,797964850034917376,797964850034917376,594253850,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-11-13T17:00:43.000Z,"@someuser Nakita ko lang sayo nak and I was addicted, suddenly! wahahaahhahaha! #excited",797842969474674688,797846667911278592,1315817538,#excited,3153025208,"[{'type': 'replied_to', 'id': '797845819550552068'}]",
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-13T14:15:32.000Z,para sayo itong goal ko before mag 2017😂😂...| sana magawa...😊| #iWill.😁.. #tryHard.💪🏼. #excited.☺️.. #forChange..😉,797805096637755392,797805096637755392,1378874958,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-13T11:50:51.000Z,Malapit na yung episode 5 #excited for the #WansaHollyMau,797768685830041600,797768685830041600,794510470694641665,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-13T01:09:02.000Z,@someuser Sa bagong bahay na ba? Oh my! #excited 💃💃💃,797594016242171904,797607168493178880,1062427141,#excited,2301946686,"[{'type': 'replied_to', 'id': '797600781797048322'}]",
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-12T19:35:39.000Z,"Salsa, gangnam style and #EdBalls #facepalm #excited  #Strictly",797523271268859904,797523271268859904,378168267,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-12T16:18:22.000Z,MAMATAY NA ATA AKO !  😍😘🔫💗| #Excited 😍| #Cant Wait 😄😊,797473622784884736,797473622784884736,1501920570,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-12T15:11:51.000Z,Yieeee <3 :*| #EXCITED :D,797456882633965568,797456882633965568,483490273,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-12T11:58:26.000Z,Yehey! Tuloy na tuloy na kme sa CEBU sa Nov. 24...| #Excited,797408208436404224,797408208436404224,2894389928,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 1}",2016-11-12T09:37:17.000Z,Tapos na mag general cleaning sa kwarto. Ready na kami sa pagdating mo 👶🏻 #Excited #BabyValoy http://someurl,797372687580397568,797372687580397568,75802462,#excited,,,
tl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-12T08:34:47.000Z,Uuwi na ang aking baby! 😍🤗 Miss na miss na kita Baby Sky. Ingat kayo. Lablab. 😍😚😚 #Excited... http://someurl,797356956277178368,797356956277178368,2936656968,#excited,,,
tl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-12T05:25:15.000Z,#Htresemmé #startsnow  #excited #salonprofessionals @ Henri Calayag Salon http://someurl,797309259872686080,797309259872686080,411169504,#excited,,,"{'place_id': '017a4afa29d71c65', 'coordinates': {'type': 'Point', 'coordinates': [121.02092844, 14.55143787]}}"
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-12T04:34:52.000Z,Pupunta talaga ako dito . | Kahit malayo go ako .| Tanong ko lng po may bayad po ba ? | #excited :) http://someurl,797296581896609792,797296581896609792,787575354131034112,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-12T00:38:56.000Z,Paalis na kami!| | #Excited| #Philconstruct2016,797237205567610881,797237205567610881,2590927196,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-11T22:59:22.000Z,"Cold morning to everyone :) :)| | #lagi na ang baby ko gumigising skn ,sobrang kulit at likot.| #excited to see you na baby ko :* :* :)",797212150250881024,797212150250881024,2583917214,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-11-11T15:49:46.000Z,ung sbay pang guest ung super fav mong artist @someuser at  @someuser 😍😍😍 @someuser  @someuser @someuser #excited bukas 😍,797104034733821955,797104034733821955,274023135,#excited,,,
