source,conversation_id,author_id,reply_settings,id,text,created_at,public_metrics,lang,geo,search_query,in_reply_to_user_id,referenced_tweets,withheld
Twitter for Android,805190628007182340,189192743,everyone,805190628007182340,Too many voices in the corner now. #worried #BoxNation,2016-12-03T23:23:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
TweetDeck,805169653286834176,20115368,everyone,805169653286834176,What’s the awareness on oeuf keepers’ & other militia heading to Standing Rock coopting this veterans caravan ?| #worried @someuser,2016-12-03T21:59:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,805167327352418304,2612593914,everyone,805167327352418304,A lot of my Top Derby Prospect  Resting...  #worried no worktabs reported,2016-12-03T21:50:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,805155430825607168,248541200,everyone,805155430825607168,@someuser you are so worried by @someuser this week #worried #badsport #XFactor,2016-12-03T21:03:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '135fbd52ac6f9a24'},#worried,413487212,,
Twitter for iPhone,805146467711102976,17908607,everyone,805146467711102976,#Austria’s #worried #Jews pray #far #right will fail to win presidency #1930s #fascism👥 #Trumpism  http://someurl,2016-12-03T20:27:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter Web Client,805137716740587525,2985946105,everyone,805137716740587525,@someuser @someuser @someuser Where did Red and 5K go at the end of the episode?  Not shown in last few scenes!  #worried,2016-12-03T19:52:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,2460082981,,
Twitter for iPhone,805130919237533696,365622396,everyone,805130919237533696,About to sing carols in this pub #worried http://someurl,2016-12-03T19:25:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,805130246844456960,462560364,everyone,805130246844456960,Greece Athena scores. 4-3 Eagles with 5:30 left in the 3rd period #we #are #not #worried,2016-12-03T19:23:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,805125522804146176,2206179140,everyone,805125522804146176,Calm Cal is in effect. #worried,2016-12-03T19:04:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter Web Client,805105174431862784,8829712,everyone,805121693891121152,@someuser @someuser @someuser Jeni i nearly called you today poorly horse will DM u #worried,2016-12-03T18:49:04.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,{'place_id': '315b740b108481f6'},#worried,16945898,"[{'type': 'replied_to', 'id': '805117985904033792'}]",
Twitter for iPhone,805098405773115392,2855999889,everyone,805098405773115392,This Gator fan is torn do I really want 2 watch us get our butts kicked by Bama #gatorfan #SECChampionship #worried,2016-12-03T17:16:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '3f7a925ec706ea48'},#worried,,,
Twitter Web Client,805086915720421376,87385342,everyone,805086915720421376,#NarendraModi B #Honest have U seen any #Politician #worried over the #BLACKPINK NO they R real #Honest if U cheat #CommonMan #GodBless  U,2016-12-03T16:30:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Instagram,805058770275540992,241663749,everyone,805058770275540992,When your filer makes your bed head all sexy #snapchat #lazy #saturday #worried ✌🏽 http://someurl,2016-12-03T14:39:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,805052300792393728,2576979109,everyone,805054520510267392,@someuser @someuser This has split the country like nothing else ever has! Not sure itll ever be the same again! #worried,2016-12-03T14:22:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,17616537,"[{'type': 'replied_to', 'id': '805053914223693824'}]",
Twitter for BlackBerry,805025276157718529,465763123,everyone,805025276157718529,Antonio Conte confirms that Nemanja Matic has a small muscular problem.#worried,2016-12-03T12:25:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter Web Client,805022067133476865,97114829,everyone,805022067133476865,#worried Austrian Nazi founded Freedom party candidate has strong chance of winning presidency according to @someuser http://someurl,2016-12-03T12:13:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter Web Client,805010144346173440,156362909,everyone,805010144346173440,"Feeling #Stressed? #Anxious? #Worried? These #Relaxing #GuidedMeditations Will Soothe  Your #Body, #Mind And #Soul! http://someurl",2016-12-03T11:25:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
SendSocialMedia,805007792104964096,859064083,everyone,805007792104964096,"Are you feeling #anxious, #worried or #depressed? Take stock with our online assessment and get some helpful info http://someurl http://someurl",2016-12-03T11:16:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,804999215122444288,771076072574218240,everyone,804999215122444288,Anyone see the #trump rally on @someuser last night? Scary stuff! #worried #populism,2016-12-03T10:42:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,804929128424013825,137228367,everyone,804929128424013825,@someuser very rude behaviour by traffic police at porur junction. No ethics and morals !!! #worried @someuser @someuser,2016-12-03T06:03:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '4ad0fa6d89777d40'},#worried,166551306,,
Twitter for Android,804922392158044160,547625719,everyone,804922392158044160,Goodnight~😪😪😪 #stressing #confused #worried #bleh >_>,2016-12-03T05:37:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '005151f517b0d4f1'},#worried,,,
Twitter for iPad,804823767960535040,18108116,everyone,804914332698083328,"@someuser Were thinking of selling our house & using equity to buy a tiny house in a state far, far away from this one (AL) #Worried",2016-12-03T05:05:06.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 1}",en,,#worried,3150098774,"[{'type': 'replied_to', 'id': '804823767960535040'}]",
Tweet Jukebox,804914288225898497,1570253941,everyone,804914288225898497,#anxiety #anxious #anxiously free info @ http://someurl #worryless #worrying #anxietyhelp #worried #worry http://someurl,2016-12-03T05:04:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,804898872833163264,3008708263,everyone,804898872833163264,Anyone have trouble sleeping? cuz I do I havent been sleeping well this whole week #worried,2016-12-03T04:03:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for iPad,804863967151747072,2357097428,everyone,804863967151747072,#NarcissisticPersonalityDisorder| @someuser | #ThankYouTour2016 | Just like Adolph Hitler...| #worried,2016-12-03T01:44:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",en,,#worried,,,
Twitter for Android,804857158458163202,2751352820,everyone,804857158458163202,Final dress rehearsal was suppose to start 15mins ago... #Worried #WhereIsEveryone,2016-12-03T01:17:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
TweetDeck,804845699720478721,269703967,everyone,804845699720478721,"1.30, I hope Isak’s home now, with Eskild. ❤️| | Just wish we knew where Even is atm, and whether he’s ok. 😔 #worried | | #Skam #Evak #IsakxEven",2016-12-03T00:32:22.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,804841758697865216,4756012028,everyone,804841758697865216,#Parenthood #scared #worried #kids Waiting on the lab results for our 2nd eldest. Just want him healthy. http://someurl,2016-12-03T00:16:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Main Street Hub,804820886360621056,3009471048,everyone,804831247054897153,@someuser What?! Will you be able to get your hands on some food soon? #worried #sendupdates,2016-12-02T23:34:56.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,273207097,"[{'type': 'replied_to', 'id': '804820886360621056'}]",
Twitter for iPhone,804810889941684224,53466466,everyone,804810889941684224,Rather concerned that I went for an Indian and only managed half of my order. #worried,2016-12-02T22:14:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,804809155030749188,363264078,everyone,804809155030749188,Gosh I miss u so bad #worried 😖😖,2016-12-02T22:07:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for iPad,804807046520590336,2738896216,everyone,804807046520590336,"Feeling #low, #anxious, #stressed or #worried @someuser have the Self Help service visiting 8/12/16 10am until 4pm #letsparticipate http://someurl",2016-12-02T21:58:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,804797575379505152,804794648615129089,everyone,804797575379505152,A mommy never stops worrying about her babies no matter how old they are #worried mommy,2016-12-02T21:21:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,804787231391186944,2731033177,everyone,804787231391186944,#GeorgeTakei: The #Trump #Campaign #is #seeking to #block the #recount in #Michigan #through #legal #objections: #WHY #ARE #THEY #WORRIED? http://someurl,2016-12-02T20:40:02.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,,#worried,,"[{'type': 'quoted', 'id': '804473464082104320'}]",
Twitter for iPhone,804775505266438144,759747216604921856,everyone,804775505266438144,Honourable @someuser ji pls do something 🙏🏼 for My Tamil Nadu #formers. Everyone #worried & #dying cause of no water 💦 do to cultivating,2016-12-02T19:53:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,804774110467424257,804581050093604864,everyone,804774110467424257,"Caugt Natsume-kun listening to Death Grips, so #worried for him! He should be listening to Life Kicks:-)!",2016-12-02T19:47:54.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,804755701990047744,18299677,everyone,804769575489404931,@someuser wait..are we going to start the draft again?  Are we declaring war??? #confused #worried,2016-12-02T19:29:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '4de072969805ac41'},#worried,28785486,"[{'type': 'replied_to', 'id': '804755701990047744'}]",
Twitter Web Client,804769382165422080,85881268,everyone,804769382165422080,Trump is batshit Crazy.  #I hope the Electors are taking notes and watching Trump having a full blown meltdown. #Worried about audits/re-cou http://someurl,2016-12-02T19:29:07.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,,#worried,,"[{'type': 'quoted', 'id': '804574292704800772'}]",
Twitter Web Client,804716778043473920,1440412482,everyone,804763798900875264,@someuser They didnt note my email address correctly and now I didnt receive the 3-mins interview instructions. :( #Worried,2016-12-02T19:06:56.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#worried,29293133,"[{'type': 'replied_to', 'id': '804716778043473920'}]",
SPU - Sergal Processing Unit,804762999135281152,3392316129,everyone,804762999135281152,"Oh, if Im staying or no #worried",2016-12-02T19:03:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
TweetDeck,804762968726573056,22124060,everyone,804762968726573056,"Time for @someuser to consider a rebrand, maybe? Union of Really, Really REALLY Concerned Scientists? Union of  ¯\_(ツ)_/¯ Scientists? #worried",2016-12-02T19:03:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,804747393669464064,16387605,everyone,804747393669464064,"Trump Backers Go to Court to Block Vote Recounts in 3 States, via @someuser #Worried?  http://someurl",2016-12-02T18:01:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,804740293648089088,90855881,everyone,804740293648089088,"Everyone is just getting married upandan, and everyone pointing an its your turn finger at me..... Hmmmm #worried",2016-12-02T17:33:32.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter Web Client,804732988181184513,796400936952311809,everyone,804732988181184513,Haven’t heard from the king in three years. #worried #anxious http://someurl,2016-12-02T17:04:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,804723360886300672,28522917,everyone,804731522251128832,@someuser whats happened :( Ive missed this #worried,2016-12-02T16:58:40.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#worried,14509754,"[{'type': 'replied_to', 'id': '804723360886300672'}]",
Twitter for iPad,804609571029393408,23480816,everyone,804670895767846912,@someuser when you have teenagers! #worried,2016-12-02T12:57:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,218568118,"[{'type': 'replied_to', 'id': '804609571029393408'}]",
Twitter for iPhone,804651972943036418,260326740,everyone,804651972943036418,Today Im going to crossfit for the first time. Have no idea what is involved when I told my military son he burst out laughing #worried 😱,2016-12-02T11:42:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,{'place_id': '77b6118e9dabd504'},#worried,,,
Twitter for iPad,804645962920513536,470666473,everyone,804648801008906240,@someuser #worried about what bets are going on before #Race #Concentrate on the #job your paid to do #CALLRACE #UNPROFESSIONAL,2016-12-02T11:29:58.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#worried,470666473,"[{'type': 'replied_to', 'id': '804647444747198465'}]",
Twitter for Android,804646855271481344,1116447170,everyone,804646855271481344,@someuser mollie going into theatre. Suspect apendix or pelvic infection. Will keep you posted #anxious #worried #strong #hopeful,2016-12-02T11:22:14.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#worried,27939499,,
Twitter for iPhone,804626169194774528,1348634606,everyone,804633187498520576,@someuser @someuser @someuser I didnt get a confirmation email.... but order is definitely confirmed. #worried!,2016-12-02T10:27:55.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",en,,#worried,9247252,"[{'type': 'replied_to', 'id': '804626169194774528'}]",
TweetDeck,804628508156760064,3683904615,everyone,804628508156760064,#Worried about life outside the big city? Fear not. @someuser tells us there is life outside #London! #moving #home | http://someurl,2016-12-02T10:09:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
