lang,reply_settings,source,public_metrics,created_at,geo,text,conversation_id,id,author_id,search_query,referenced_tweets,in_reply_to_user_id,withheld
en,everyone,Twitter for iPhone,"{'retweet_count': 12, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-30T20:17:24.000Z,,#FridayFeeling #happy handsome lad looking for a loving home # Bob 💙💙💙@someuser http://someurl,814928394546769921,814928394546769921,583791139,#happy,,,
en,everyone,The Social Jukebox,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T20:17:11.000Z,,Instagram: Find your happy place.  It doesnt matter what it is. #happy #selfcare #happyplace #adultcoloring   http://someurl,814928341430059008,814928341430059008,2849013333,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:16:50.000Z,,Last #Friday of the year| #happy #newyear #friends| #workflow #selfie | #love #amigas http://someurl,814928251894239232,814928251894239232,780156901203988480,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T20:16:35.000Z,,Thank you Helpful #Honda People for helping with my groceries today at #traderjoes Costa Mesa. Made my day #happy,814928187360559104,814928187360559104,18145693,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:16:13.000Z,,@someuser #happy birthday to you taetae i have torte for you,814928096025608193,814928096025608193,814925282335457280,#happy,,335141638,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:15:52.000Z,,regram @someuser| #welcome #happy #happiness #finallymountain #ski #settimanabianca... http://someurl,814928006590459904,814928006590459904,1528069441,#happy,,,
en,everyone,Tweet Jukebox,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:15:24.000Z,,#Angels #Archangels from on high here to help you live #spiritual and #happy anf lives| | http://someurl http://someurl,814927890244632576,814927890244632576,241727324,#happy,,,
en,everyone,Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T20:15:23.000Z,,May you have a wonderful New Year!!| #newyear #2017 #happy #wishes http://someurl,814927888738820097,814927888738820097,479902268,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T20:14:27.000Z,,I had a very #Raven Festive season #happy #watchmen @someuser #TowerofLondonRaven #plush http://someurl,814927650988789761,814927650988789761,338983309,#happy,,,
en,everyone,Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:14:03.000Z,,Ceramic Art Art Objects And Sculptures by 99heads on Etsy http://someurl #sculpture #unique #happy #2017,814927552930349056,814927552930349056,2342339418,#happy,,,
en,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:13:39.000Z,,#Darren Hardy #Happy Holidays http://someurl,814927448815075328,814927448815075328,3179813138,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:13:15.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-85.5139, 42.7897]}, 'place_id': '00670df46fa5cc26'}",Cheers to great lashes too!! 😍 #lifechangingskincare #lashboost| .| .| #instagood #happy... http://someurl,814927347996655618,814927347996655618,2230905564,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2016-12-30T20:13:11.000Z,,Here We are!!! Xmas in #stavanger Norway ❄️ #photo #Xmas #life #love #dreams #fun #happy #writing #writerslife #screenwriter #draft #film http://someurl,814927334805569536,814927334805569536,4494561147,#happy,,,
en,everyone,GrabInbox,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:13:08.000Z,,#HAPPY #GERANIUM #Nature #Photography Quality Prints and Cards at: http://someurl,814927322520420354,814927322520420354,2566775324,#happy,,,
nl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2016-12-30T20:12:04.000Z,,All Music is back!! 😂😜😜Wat een leuke reunie was dat.. #music #friends #allmusic #reunie #happy... http://someurl,814927051937480704,814927051937480704,191494733,#happy,,,
en,everyone,Sprout Social,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:12:02.000Z,,Grab your girlfriend and make an appointment at Per Amore today! #friends #healthy #happy #cellulitereduction http://someurl http://someurl,814927043964047361,814927043964047361,22036953,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:11:06.000Z,,Love the feeling when you buy new clothes #Fresh #Happy 😊👌,814926808126803968,814926808126803968,1189400600,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:10:24.000Z,{'place_id': '28679b23ed15b380'},Such a good idea and who doesnt love #Bubblewrap #positivitypack @someuser #Happy http://someurl,814926633991831553,814926633991831553,20132869,#happy,,,
en,everyone,Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:10:16.000Z,,#Happy #NewYear everyone! http://someurl,814926599736987648,814926599736987648,745967785,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:09:57.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-95.4615188, 29.7501227]}, 'place_id': '1c69a67ad480e1b1'}",Raspberry Souffle #love #happy #delightful #talent #delicious #yummy #happynewyear @ rise nº2 http://someurl,814926517767696384,814926517767696384,131284689,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:09:10.000Z,,Creative & colorful afternoon!  #create #painting #livelife #life #pink #smile #happy #love... http://someurl,814926320346001409,814926320346001409,2888216062,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T20:08:32.000Z,,Wishing you a #Happy #NewYear with the hope that you will have many blessings in the year to come.| #DSG http://someurl,814926162493374464,814926162493374464,3030481289,#happy,,,
en,everyone,Mailchimp,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:07:54.000Z,,#Happy & #Healthy wishes for 2017 - http://someurl,814926005655797761,814926005655797761,3129938518,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:07:42.000Z,,Having cuddles with my lovely fella while the kids are quiet! #happy #loved,814925954275536896,814925954275536896,2201088100,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2016-12-30T20:05:47.000Z,,@someuser @someuser @someuser @someuser ah cracking ep.... As are all of the final series #happy days,814914098047709184,814925469137125376,51763491,#happy,"[{'type': 'replied_to', 'id': '814921322698567680'}]",1104067526,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:05:43.000Z,,New Year Party  http://someurl| #Happy #NewYear #DJ #Party #Germany #Karlsruhe #Housemusic #Edm #Blackmusic,814925455816097793,814925455816097793,381804902,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:05:33.000Z,,#wishes to all for a #happy and #healthy #newyear from #REAL_lynn Families and friends.,814925411008335872,814925411008335872,1312199479,#happy,,,
en,everyone,Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:05:22.000Z,,Know yourself! #motivation #inspiration #keys #fitandhealthy #confident #beautiful #happy #Qluxspa http://someurl,814925365403680768,814925365403680768,2291360222,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:05:12.000Z,,http://someurl| Details on website X | #online #shopping #buy #love #gottohaveit #happy... http://someurl,814925325704556544,814925325704556544,88972590,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:05:03.000Z,,"As the new year renews all the happiness and good tidings, hope the joyful spirit keeps glowing in the your heart forever! #Happy #New #Year",814925286638817280,814925286638817280,2724621665,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:05:03.000Z,,Its the last #Fish #Fryday of 2016 & buoy oh buoy are we sad to say goodbye...BUT HELLO to #Fish #Frydays of 2017!!! SEE YOU THERE! #happy http://someurl,814925285133000708,814925285133000708,3288862972,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:04:59.000Z,{'place_id': '7d93122509633720'},#Happy @ Johnny Rockets. The Original Hamburger ® - Galerias Insurgentes http://someurl,814925271086153728,814925271086153728,96276851,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:04:22.000Z,,RT @someuser    Welcome Mac to the Lone Mountain pack!#vetmed #bulldogsofinstagram #happy #bulldog #puppy #pets http://someurl,814925113254514688,814925113254514688,538472295,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:04:15.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-118.35439145, 34.13767425]}, 'place_id': '3b77caf94bfc81fe'}","Sleep less, Dream more！#california #love #dream #universalstudios #happy #newyear #christmas... http://someurl",814925086020902912,814925086020902912,2914982675,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T20:04:04.000Z,,This is me. I am finally #free #bicurious #comingout #happy #me 👫👭 http://someurl,814925039481061376,814925039481061376,372449091,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:03:16.000Z,,I am thankful for cats. #thankful #positive #happy  http://someurl http://someurl,814924838221578240,814924838221578240,360783444,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T20:03:16.000Z,,Sleepy girl. 😁 #mycat #blackcats #animals #pets #cats #adorable #beautiful #purring #happy... http://someurl,814924835541438464,814924835541438464,23842118,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:02:39.000Z,,Anyone else starting early!?!? #2017 #newyear #happy #celebration http://someurl,814924682948382720,814924682948382720,211567385,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T20:02:28.000Z,,Nothing like realizing (@ 3pm) that your underwear has been inside out all day #happy Friday #ineedhelp #cantadult,814924636995588102,814924636995588102,24652447,#happy,,,
en,everyone,Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:01:46.000Z,,Consider a gift of good health for Missouri families. Donate today! #Healthy #Happy http://someurl,814924461606572035,814924461606572035,889145874,#happy,,,
en,everyone,Tweet Jukebox,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:01:35.000Z,,Want to be #happy with yourself with #selfbelief #selfworth #selfrespect & #selfesteem? http://someurl http://someurl,814924413695066112,814924413695066112,2581606830,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:01:28.000Z,,#Happy#aloha#friday for you#lukywelivehawaii #hawaii 😘😉 http://someurl,814924383034740736,814924383034740736,782385307,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:01:21.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-118.35439145, 34.13767425]}, 'place_id': '3b77caf94bfc81fe'}","Sleep less, Dream more！#california #love #dream #universalstudios #happy #newyear #christmas @someuser http://someurl",814924355603791872,814924355603791872,2914982675,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T20:01:18.000Z,,@someuser @someuser @someuser kinks shirt on in the restaurant we are in.   #happy,814924342693888000,814924342693888000,23278826,#happy,,19308196,
en,everyone,SocialOomph,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2016-12-30T20:01:16.000Z,,How to overcome loneliness with #mindfulness meditation http://someurl #meditation #happy #happiness http://someurl,814924333176983552,814924333176983552,1081982948,#happy,,,
en,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:01:04.000Z,,#Looking for #healthy #habits?  Start with these ... #happiness #take #charge #be #happy & healthy #mind #body... http://someurl,814924284871241728,814924284871241728,43007716,#happy,,,
en,everyone,The Social Jukebox,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:00:48.000Z,,Attitudes are contagious. Is yours worth catching? - Unknown #positive #respect #loyalty #value #happy #enjoy #encourage,814924216961273857,814924216961273857,811936052936114178,#happy,,,
en,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:00:16.000Z,,#Happy Holidays😉| | amazing ! http://someurl,814924080939941889,814924080939941889,741639414556819457,#happy,,,
en,everyone,erased994719,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-30T20:00:15.000Z,,You know youre in love when you cant fall asleep because reality is finally better than your dreams. Dr. Seuss #wedding #happy #love,814924078599569408,814924078599569408,3188480306,#happy,,,
en,everyone,Marci,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:00:08.000Z,,Now playing #PharrellWilliams - #Happy on 101.3WRKD,814924049612738560,814924049612738560,2582709080,#happy,,,
en,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T20:00:03.000Z,,What are you feeling right now? #Happy? #Sad? #Grateful? Share how you have shown GRATITUDE. #TrueGratitudeStory.... http://someurl,814924026959302656,814924026959302656,49226317,#happy,,,
en,everyone,Instagram,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T20:00:01.000Z,,#happybirthday #pattismith #40years since we took this pic #together so #happy to have had u in... http://someurl,814924019598295040,814924019598295040,156359478,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T19:59:48.000Z,{'place_id': 'cd450c94084cbf9b'},Have a Happy and Healthy New Years from all of us at The Marcus Agency. #newyears #resolutions #2017 #happy #healthy http://someurl,814923966125133826,814923966125133826,313418201,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T19:59:22.000Z,,Every choice has a consequence 😏| #condoms #cheat #liar #choices #happy #content #hope #future,814923854929952768,814923854929952768,2582219756,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T19:58:28.000Z,,Am I the only one hoping for an #oldfirm draw for a #Happy #Hogmanay tomorrow. #celtic #rangers,814923629238558721,814923629238558721,2150941555,#happy,,,
en,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T19:58:09.000Z,,#HAPPY #NEW #YEAR FOR MY #RYLs #FRIENDS....  #INDO-#MALAY-#USA- ETC..,814923550901542912,814923550901542912,289474803,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T19:56:40.000Z,,"@someuser http://someurl  @someuser   @someuser   The Life Video.. Raleigh, NC #happy #2017in3words #hiphop #goodvibesonly",814923176861954049,814923176861954049,3289932818,#happy,,25027806,
