lang,public_metrics,id,text,author_id,reply_settings,created_at,conversation_id,source,search_query,referenced_tweets,geo,in_reply_to_user_id
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",335501083965272065,RT @someuser & natuurlijk DE SUMMERCAMP FLYER van 2013 :D #clcallstars #pumped,537244138,everyone,2013-05-17T21:04:26.000Z,335501083965272065,Twitter for BlackBerry®,#pumped,"[{'type': 'retweeted', 'id': '335500201118814208'}]",,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",335500201118814208,& natuurlijk DE SUMMERCAMP FLYER van 2013 :D #clcallstars #pumped,59785926,everyone,2013-05-17T21:00:55.000Z,335500201118814208,UberSocial for BlackBerry,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",335475420059299840,Enorm leuke latin les van Koen en Roemiana gehad :) nu al zin in volgende week :D modern met Marit was ook super leuk :)) #happy #pumped,177279813,everyone,2013-05-17T19:22:27.000Z,335475420059299840,UberSocial for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",335429217942646784,Vanavond #CLCallstars yay #bethere @ 19:30 gaan de deuren open. #pumped,66313974,everyone,2013-05-17T16:18:52.000Z,335429217942646784,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",335359025531195392,En route college :D #Pumped,480836110,everyone,2013-05-17T11:39:57.000Z,335359025531195392,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",335174223666495488,Rangers @ Boston!!! Game 1 LETSGOOOOOOO #NYRBelieve #nyr #pumped,759888631,everyone,2013-05-16T23:25:36.000Z,335174223666495488,Twitter for iPad,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",335075982115483648,Dadelijk een geweldige leiderschapstraining van @someuser yeah! Via de livestream! #Pumped http://someurl,362072153,everyone,2013-05-16T16:55:14.000Z,335075982115483648,Instagram,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",334724982091440128,morgen naar Oldenburg met lovely class! #Pumped #Love #My #Friends,529668526,everyone,2013-05-15T17:40:29.000Z,334724982091440128,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",334702150066266112,Zometeen optreden met Young Americans #pumped #excited #theShowMustGoOn,794462000,everyone,2013-05-15T16:09:45.000Z,334702150066266112,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",334701337566666752,Ik vind een @someuser leuk: http://someurl DayZ Standalone / Mod : Zombie Movement! #Pumped!,134416539,everyone,2013-05-15T16:06:31.000Z,334701337566666752,Google,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",334491954425507840,@someuser YES KOOTER #pumped #drinks motorplex?!,293610259,everyone,2013-05-15T02:14:31.000Z,334491352043753472,Twitter for iPhone,#pumped,"[{'type': 'replied_to', 'id': '334491352043753472'}]",,605955837
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",333780039516688384,Drag queen bingoooo! Woo woo!! #pumped #drank #bffs #siblings @ Hamburger Marys http://someurl,80769716,everyone,2013-05-13T03:05:37.000Z,333780039516688384,Instagram,#pumped,,"{'coordinates': {'type': 'Point', 'coordinates': [-118.3701539, 34.09058957]}, 'place_id': '1927193c57f35d51'}",
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",333718815152156672,Tiger Woods! #pumped,370342120,everyone,2013-05-12T23:02:20.000Z,333718815152156672,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",333699923352616960,"Heerlijke vakantie gehad, zomervakantie komt ook steeds dichterbij ;) #pumped",319204918,everyone,2013-05-12T21:47:16.000Z,333699923352616960,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",333589596984209408,Over een half uur de start van de race. #Focus #Pumped #ONKHengelo,245012030,everyone,2013-05-12T14:28:52.000Z,333589596984209408,UberSocial for BlackBerry,#pumped,,,
nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",333426892902367233,RT @someuser Kristen Wiig hosting SNL. #pumped,393601312,everyone,2013-05-12T03:42:20.000Z,333426892902367233,Twitter for iPhone,#pumped,"[{'type': 'retweeted', 'id': '333425603585929217'}]",,
nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",333425603585929217,Kristen Wiig hosting SNL. #pumped,404824858,everyone,2013-05-12T03:37:13.000Z,333425603585929217,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",333423074101821442,Kristen wiig.SNL.ready.set.go #pumped  #finals #distraction,31189547,everyone,2013-05-12T03:27:10.000Z,333423074101821442,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",333317374776320001,Kristen Wiig hosts SNL tonight!!!! #pumped,1141525412,everyone,2013-05-11T20:27:09.000Z,333317374776320001,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",333290814694375424,TEEN WOLF #june3rd #pumped,277756893,everyone,2013-05-11T18:41:37.000Z,333290814694375424,Twitter for iPhone,#pumped,,"{'coordinates': {'type': 'Point', 'coordinates': [-76.33345809, 39.4808578]}, 'place_id': '639a2b6c31997b66'}",
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",333173186554392576,Zo kampioenschapswedstrijd #pumped,240740986,everyone,2013-05-11T10:54:12.000Z,333173186554392576,TweetDeck,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",332947714948083714,"al weer even niet gereden, dus morgen maar na de hamac! #zinin #pumped #GasOpDeKrukas",385520753,everyone,2013-05-10T19:58:15.000Z,332947714948083714,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",332485377803812864,Zin in morgen!! wedstrijd in rhenen #pumped,228115089,everyone,2013-05-09T13:21:06.000Z,332485377803812864,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",332379382926688256,Muthafuckin kristen wiig is hosting muthafuckin SNL. #muthafuckin #pumped,949236884,everyone,2013-05-09T06:19:54.000Z,332379382926688256,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",332266310572576769,Slapenxx morgen bruiloft van tim& felice❤ #pumped,308005369,everyone,2013-05-08T22:50:36.000Z,332266310572576769,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",332234250625622016,Zohan is on FX #pumped,339899418,everyone,2013-05-08T20:43:12.000Z,332234250625622016,iOS,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",332215827577311232,Kristen Wiig SNL Promos are here! #pumped http://someurl,375987718,everyone,2013-05-08T19:30:00.000Z,332215827577311232,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",331953544318029824,RT @someuser OVERTIME GOAALLLLLL #alfy #pumped #sensarmy,27115782,everyone,2013-05-08T02:07:47.000Z,331953544318029824,Twitter for iPhone,#pumped,"[{'type': 'retweeted', 'id': '331953454295683072'}]",,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",331953454295683072,OVERTIME GOAALLLLLL #alfy #pumped #sensarmy,57765802,everyone,2013-05-08T02:07:25.000Z,331953454295683072,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",331896533924577282,first ASVL volleyball practice! #pumped,442475496,everyone,2013-05-07T22:21:14.000Z,331896533924577282,iOS,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",331329139938324480,Omw 2 Duinrell :) #zinin #pumped,308005369,everyone,2013-05-06T08:46:37.000Z,331329139938324480,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",331124781707579394,KUNIKAZE!!! HONEYBADGER!!! PENS WIN!!! #pumped,225265863,everyone,2013-05-05T19:14:34.000Z,331124781707579394,TweetDeck,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",330725544591253504,het was zoo een goeie dag he niet normaal 1e manche facking 10e 2e manche 13e #pumped  #knmv #dendungen #woohoo,304501072,everyone,2013-05-04T16:48:09.000Z,330725544591253504,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",330469296427905024,Teen Wolf in 1 month! 🐕😀👌😍 #pumped,771558332,everyone,2013-05-03T23:49:54.000Z,330469296427905024,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",330370147342757890,RT @someuser Open field >>>> #pumped #readyforsoccer,728904776,everyone,2013-05-03T17:15:55.000Z,330370147342757890,Mobile Web (M2),#pumped,"[{'type': 'retweeted', 'id': '330364111751901184'}]",,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",330364111751901184,Open field >>>> #pumped #readyforsoccer,1031795972,everyone,2013-05-03T16:51:56.000Z,330364111751901184,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",330158956678881280,Team WT is in Harrisburg PA! #wevearrived #letsgetthis #pumped #stoked,310235695,everyone,2013-05-03T03:16:43.000Z,330158956678881280,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",330087275499233280,Jazzfest tomorrow!! #pumped,416619245,everyone,2013-05-02T22:31:53.000Z,330087275499233280,iOS,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",329694552577409024,@someuser maar ik ben in iedergeval excited voor Beyond: Two Souls #pumped #ps3,267200821,everyone,2013-05-01T20:31:21.000Z,329602620362747908,Twitter for Android,#pumped,"[{'type': 'replied_to', 'id': '329691180273135617'}]",,971858330
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",329616739207872514,Armin van buuren and EDC this month #pumped,78784261,everyone,2013-05-01T15:22:09.000Z,329616739207872514,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",329401857451634690,omw to Honda Center! #pumped,302478490,everyone,2013-05-01T01:08:17.000Z,329401857451634690,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",329338175325609984,Morge practice at valkenswaard #hangtime #pumped,377901880,everyone,2013-04-30T20:55:14.000Z,329338175325609984,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",329295021746577410,@someuser tonight alghehdjfjrncjdkskksjdjekcjjdjfjjfjfejjd #pumped,484127562,everyone,2013-04-30T18:03:45.000Z,329295021746577410,Twitter for iPhone,#pumped,,,119875281
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",328734913752883201,Nuwe week !! Groot oefening wat voorle vi toernooie!! Kom ons gan groot!! #WantHoekomNie #Pumped,320204821,everyone,2013-04-29T04:58:05.000Z,328734913752883201,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",328584123432177664,"@someuser SOOIISO!!!!!!!!! , jij ook! Woeeeshh ! Zin in! #pumped",59785926,everyone,2013-04-28T18:58:54.000Z,328583671470759937,UberSocial for BlackBerry,#pumped,"[{'type': 'replied_to', 'id': '328583671470759937'}]",,525625398
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",328358396761878528,Sonnen vs Jones!!! #UFC159 #MMA #PUMPED,210618281,everyone,2013-04-28T04:01:57.000Z,328358396761878528,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",328099290503335938,VOLLEYFEST #pumped,412594143,everyone,2013-04-27T10:52:21.000Z,328099290503335938,Twitter SMS,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",327922108795592704,dinner w/ Klyne Snodgrass! #pumped,184424190,everyone,2013-04-26T23:08:17.000Z,327922108795592704,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",327787144481488896,deze mensen. #siked #pumped RT @someuser Mooie support er bij voor @someuser 21/5: Adam & the Relevants http://someurl,98847636,everyone,2013-04-26T14:11:59.000Z,327787144481488896,Echofon,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",327736444745564161,Zou liever trainen #pumped,376964245,everyone,2013-04-26T10:50:32.000Z,327736444745564161,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",327436555352436737,Pools open😄😃 #pumped http://someurl,1287415820,everyone,2013-04-25T14:58:53.000Z,327436555352436737,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",327145722996736002,@someuser Woop woop! #Pumped,443285315,everyone,2013-04-24T19:43:13.000Z,327121157407006720,Twitter Web Client,#pumped,"[{'type': 'replied_to', 'id': '327121157407006720'}]",,94040395
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",327038897462837248,"Bootcamp en PT gingen goed. Vanavond zelf stoeien met het ijzer. En owja, mijn eigen PT-studio is officieel in aabouw. #whooha #pumped",981359166,everyone,2013-04-24T12:38:43.000Z,327038897462837248,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",326142909944573952,RT @someuser @someuser WOOP WOOP! #BirthCertificate haha #Pumped,567516203,everyone,2013-04-22T01:18:23.000Z,326142909944573952,Twitter Web Client,#pumped,"[{'type': 'retweeted', 'id': '326142848502206464'}]",,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",326142848502206464,@someuser WOOP WOOP! #BirthCertificate haha #Pumped,443058428,everyone,2013-04-22T01:18:09.000Z,326142717107265536,Twitter Web Client,#pumped,"[{'type': 'replied_to', 'id': '326142717107265536'}]",,567516203
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",325715384424595456,Morgen vroeg bedje uit #clc #catering #pastorgary :D #pumped,308005369,everyone,2013-04-20T20:59:33.000Z,325715384424595456,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",325646255978061824,Track meet in Ruidoso! 😁👍🏃 #pumped #goodday,1349572009,everyone,2013-04-20T16:24:52.000Z,325646255978061824,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",325384316475543555,OMFG at da airport...SUPER PUMPEDDDD!!!!! #airport #malaysia #pumped #excited #awesome laurenxdmui @someuser http://someurl,1050580622,everyone,2013-04-19T23:04:01.000Z,325384316475543555,Instagram,#pumped,,"{'coordinates': {'type': 'Point', 'coordinates': [113.937759, 22.316341]}}",
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",325182510315212800,RT @someuser Vanavond #CLCallstars yay yay yay 19:30 @ zuiderpark bij de banaan naast het hertenkamp. #pumped #bringyourfriends !!! :D,44961205,everyone,2013-04-19T09:42:06.000Z,325182510315212800,Twitter for BlackBerry®,#pumped,"[{'type': 'retweeted', 'id': '325170010962145280'}]",,
nl,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",325170010962145280,Vanavond #CLCallstars yay yay yay 19:30 @ zuiderpark bij de banaan naast het hertenkamp. #pumped #bringyourfriends !!! :D,66313974,everyone,2013-04-19T08:52:26.000Z,325170010962145280,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",325052458927800321,@someuser @someuser HAHAHA I was #pumped niqqaaaaa 😂😂😂,520824607,everyone,2013-04-19T01:05:20.000Z,325049787663675392,Twitter for iPhone,#pumped,"[{'type': 'replied_to', 'id': '325051813344718849'}]",,1014229160
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",324992220853850113,Weer een zwaar naar de klote gegaan hmmmmmmm morge zware dag! #Pumped #pain #Gain #gym #hard #BeastMode,1040765600,everyone,2013-04-18T21:05:58.000Z,324992220853850113,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",324953757551042560,@someuser Pro sectie in klazienaveen gesprongen #pumped #adrenalinbaddas,446946852,everyone,2013-04-18T18:33:07.000Z,324953757551042560,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",324953625640181763,Pro sectie in klazienaveen gesprongen #pumped #adrenalin,455121570,everyone,2013-04-18T18:32:36.000Z,324953625640181763,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",324563957258006529,Kan niet wachten tot 16mei uprising voor ps3 #BlackOps2 #pumped,949553119,everyone,2013-04-17T16:44:12.000Z,324563957258006529,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",324462878767845377,Co-Ed volleyball #ftw #pumped #ftbag,271720831,everyone,2013-04-17T10:02:33.000Z,324462878767845377,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",324406089032544256,27 april mag k beginnen met werken :) #pumped,59785926,everyone,2013-04-17T06:16:53.000Z,324406089032544256,UberSocial for BlackBerry,#pumped,,,
nl,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",323539694321299456,RT @someuser Made team nl! #pumped #montreal,17875180,everyone,2013-04-14T20:54:08.000Z,323539694321299456,Twitter for iPhone,#pumped,"[{'type': 'retweeted', 'id': '323469556641320961'}]",,
nl,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}",323469556641320961,Made team nl! #pumped #montreal,1259865428,everyone,2013-04-14T16:15:26.000Z,323469556641320961,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",323266280360656897,Winner status. #pumped,1226593998,everyone,2013-04-14T02:47:41.000Z,323266280360656897,iOS,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",323230655318208512,Wemf plans are in gear! Ooooooh maaaaaan! #Pumped #epicsummer,588924010,everyone,2013-04-14T00:26:08.000Z,323230655318208512,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",323171795278655491,"Valt me op datk sinds 2012 nooit meer zenuwachtig ben helemaal niks 0,00 morge weer budel kyke wa t word heb er zin in #mxlife #pumped",377901880,everyone,2013-04-13T20:32:14.000Z,323171795278655491,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",323019257954848768,RT @someuser Omw to Rhode Island. #CollegeShowcase #Pumped,357808935,everyone,2013-04-13T10:26:07.000Z,323019257954848768,Twitter for iPhone,#pumped,"[{'type': 'retweeted', 'id': '323019034637520896'}]",,
