lang,referenced_tweets,reply_settings,source,public_metrics,in_reply_to_user_id,created_at,text,conversation_id,id,author_id,search_query,geo
en,"[{'type': 'replied_to', 'id': '811388706514796544'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2864469899,2016-12-21T02:02:03.000Z,@someuser @someuser @someuser You all look truly #wonderful 👏🏼,811388706514796544,811391247776526336,3397820052,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-21T01:51:33.000Z,#wonderful anal bleach latina porn pic gallery http://someurl,811388607604912130,811388607604912130,266263192,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-12-21T01:40:18.000Z,See what was waiting for me at home .... uhuuu .... surprise.| | #delicious #wow #wonderful #eat... http://someurl,811385774205759493,811385774205759493,145813694,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [-43.17986794, -22.91000096]}, 'place_id': '97bcdfca1a2dca59'}"
en,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-12-21T01:09:23.000Z,#MyHouse #Smells #AMAZING now!#BakingCookies #ALWAYS makes ur home smell #WONDERFUL! #Drinking #EggNog by da #fire aka #pool dis is #florida http://someurl,811377994510061568,811377994510061568,1118523558,#wonderful,
en,,everyone,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,2016-12-21T01:04:37.000Z,Thinking of all my #SWEET and #WONDERFUL #friends in #cyberspace this Holiday Season!!! # suewonguniverse #follow http://someurl,811376797937827840,811376797937827840,116602570,#wonderful,
en,"[{'type': 'quoted', 'id': '810912635399077888'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,2016-12-21T00:56:03.000Z,#Support Simonettas #wonderful #cause🙏🏻Help #meaningfulwork come #true 🙌🏻 http://someurl  /Live Well Do Good #kindnessmatters 💓 http://someurl,811374638626459649,811374638626459649,2992512774,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-21T00:52:55.000Z,Thanks to all for ur #wonderful #support to #sponsorafamily & #salvationarmy #toydrive... http://someurl,811373851066204161,811373851066204161,1077064147,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-21T00:49:56.000Z,Stone the crows! #workingmaking #aroundtheworld #berlin #wonderful http://someurl,811373100243644417,811373100243644417,72713189,#wonderful,
en,,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-21T00:29:49.000Z,Its definitely the most #wonderful time of year.... #Christmas is 4 days away 😬🎅🏻 hurry into... http://someurl,811368037240684544,811368037240684544,236027539,#wonderful,
en,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-21T00:29:30.000Z,"Reflections in the Lake District, UK [OC] [1600x903] #Earth #EarthPorn #Wonderful http://someurl",811367960149446656,811367960149446656,2608731229,#wonderful,
en,,everyone,Twitter for iPhone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",1712823518,2016-12-21T00:17:53.000Z,@someuser had a #Wonderful time @someuser #WizOfOz Thank You @someuser for coming out 2 meet us & answer our questions. #GrandOz http://someurl,811365034865651713,811365034865651713,1377844790,#wonderful,
en,"[{'type': 'replied_to', 'id': '737601199671627777'}]",everyone,Twitter Web Client,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",150757591,2016-12-21T00:16:02.000Z,How are You Dear 💓Kathryn💓@someuser 💓 Its always so #wonderful to see You #kind #soul #Love Your #ThoughtfulTuesday #message on #KIndness TY http://someurl,737601199671627777,811364569658642432,2992512774,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-21T00:10:43.000Z,#Happy #Holiday from #HBH #christmas #time - the most #wonderful time of the #year http://someurl,811363229872037888,811363229872037888,2889262507,#wonderful,
en,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T23:54:50.000Z,"A red sky and shards of ice near Cerro Torre, Patagonia [1066×1600] by Jane Wei #Earth #EarthPorn #Wonderful http://someurl",811359235036614660,811359235036614660,2608731229,#wonderful,
en,,everyone,dlvr.it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T23:50:22.000Z,It’s a Wonderful Life is one of the best movies America has ever made about itself #wonderful #movies #america... http://someurl http://someurl,811358109222502400,811358109222502400,857547042,#wonderful,
en,"[{'type': 'replied_to', 'id': '811105155747876864'}]",everyone,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",384178766,2016-12-20T23:49:26.000Z,@someuser What a #wonderful picture in the most #beautiful moment of his performance @someuser give himself to his audience #Sublime,811105155747876864,811357877646532608,33839012,#wonderful,
en,"[{'type': 'replied_to', 'id': '811315641743503360'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",416591068,2016-12-20T23:42:58.000Z,Hello Dear 💓Neecie💓@someuser @someuser @someuser #Wonderful to see You #Friends #HappyHolidays http://someurl,811315362834903042,811356246192181248,2992512774,#wonderful,
en,"[{'type': 'replied_to', 'id': '810983187434250241'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",784431100458180608,2016-12-20T23:37:55.000Z,@someuser @someuser #Santa #merrychristmas Kerpsack family loves #wonderful Pistasios http://someurl,810983187434250241,811354976203182080,2856824156,#wonderful,{'place_id': '2cb954ccdc0dba5f'}
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T23:29:34.000Z,#Wonderful# Wednesday! For a private #consultation at Luna Sol Esoterica by appointment please... http://someurl,811352875561615360,811352875561615360,319120638,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T23:27:06.000Z,Special #gift #pandasdream #tomymoly to much #love 💖💖🐼🐼 #sephora #wonderful #happyness http://someurl,811352254745710592,811352254745710592,507251564,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T23:18:32.000Z,USAF Band WWII Holiday Flashback http://someurl via @someuser #merrychristmas #wonderful @someuser @someuser,811350098861051904,811350098861051904,516149506,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,2016-12-20T23:10:33.000Z,Cruz Beckham - If Everyday Was Christmas (Official Video)   | |                           💗| |    #Wonderful < 3|        💗http://someurl,811348088799363072,811348088799363072,1138843346,#wonderful,
en,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T22:18:37.000Z,"Angelas Ashes was absolutely #wonderful. Brilliant, just brilliant. ⭐️⭐️⭐️⭐️⭐️",811335019142623232,811335019142623232,739395079,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T22:00:38.000Z,very very very very man and girl sex photo #wonderful fucking http://someurl,811330496273620992,811330496273620992,525106158,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T21:48:10.000Z,"Wet, windy, wintertime walks. #wonderful @ Caerphilly Mountain Top http://someurl",811327359446040577,811327359446040577,66313337,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [-3.218829, 51.559707]}, 'place_id': '208d28e57bdc12e9'}"
en,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",741978839614656512,2016-12-20T21:39:28.000Z,@someuser on this episode of #BooksellerRecommends cracks me up! #amazing and #Wonderful! http://someurl,811325169348313088,811325169348313088,591369816,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T20:48:13.000Z,Wishing you and yours a #wonderful holiday! http://someurl,811312269351092229,811312269351092229,74942315,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T20:41:18.000Z,133 EMR Photography aan de wand 10x15cm 😁 #emrphotography #wonderful #special #myphotosonthewall... http://someurl,811310528752734208,811310528752734208,230956944,#wonderful,
en,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T20:32:51.000Z,Look at this! So #wonderful. All good food suits our Agios Ilios #oliveoil #extravirginoliveoil http://someurl,811308405176602624,811308405176602624,777736602844037120,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-12-20T20:32:08.000Z,#goodnight #sweetdream| | #time to say #thanks to #almighty for a #wonderful #day and #behopeful... http://someurl,811308224766885888,811308224766885888,184410226,#wonderful,
en,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T20:23:24.000Z,ciauturin: .Pete_Rumney this is #gorgeous. | Thanks for this #wonderful #piazzasancarlo http://someurl,811306023860445184,811306023860445184,211360843,#wonderful,
en,,everyone,Twitter for Android,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 22, 'quote_count': 0}",,2016-12-20T20:20:23.000Z,.@someuser this is #gorgeous. | Thanks for this #wonderful #piazzasancarlo http://someurl,811305266792775681,811305266792775681,4288598239,#wonderful,{'place_id': '419060023b8455e1'}
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T20:15:56.000Z,Its the most #wonderful time of the year which means its time for the most wonderful #giveaway... http://someurl,811304145189793792,811304145189793792,18637935,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",25543672,2016-12-20T19:56:57.000Z,@someuser #TheOA was amazing! Hope to hear about a second season really soon?! #Wonderful! #netflix,811299370532474880,811299370532474880,258812500,#wonderful,
en,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1673514542,2016-12-20T19:50:21.000Z,@someuser So nice 2c something #Happy #Wonderful #Fantastic #AllAboutTheLove ❤ #Congratulations 2uboth!! & your Wedding days my Bday2!❤,811297710364127236,811297710364127236,292595171,#wonderful,
en,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T19:44:11.000Z,"Reflections of Blodgett Canyon, Montana in a beaver pond [3712x5568] [OC] #Earth #EarthPorn #Wonderful http://someurl",811296157720776705,811296157720776705,2608731229,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T19:37:32.000Z,#Wonderful stay in #paradise| | @someuser #luxury #living #worldtraveler #happy #free #stbarths... http://someurl,811294480947179524,811294480947179524,38390265,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [-62.83642155, 17.90294476]}, 'place_id': 'd32a345c8a9139c1'}"
en,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1423660267,2016-12-20T19:36:21.000Z,@someuser this is a #shoutout for you #wonderful #hotels #eventprofs @someuser http://someurl,811294185907101696,811294185907101696,3236671474,#wonderful,
en,"[{'type': 'quoted', 'id': '811243145723715584'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T19:34:24.000Z,#Wonderful #blessings 4 #animals/#pets. #prayers offered & #dedicated #animalsinafterlife. #animalsarelikepeople #animallover #Pets #doggie http://someurl,811293692803825664,811293692803825664,1339585326,#wonderful,
en,,everyone,Hootsuite,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-12-20T19:31:08.000Z,A #wonderful and #inspirational book by @someuser read the review here: http://someurl #courage #enchantment #trust #divinity,811292870913171456,811292870913171456,17053321,#wonderful,
en,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T19:30:27.000Z,What every website knows about you http://someurl #futurism #science #gadgets #wonderful #Politics #Tech ... http://someurl,811292700301492228,811292700301492228,16946467,#wonderful,
en,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T19:28:50.000Z,Thank You JESUS!!! THANK YOU LORD!!! THANK YOU YOU GOD!!! #WONderful!!!| ☝👑,811292295366512640,811292295366512640,778110758,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T19:27:07.000Z,panties porn tube #wonderful girls fucking http://someurl,811291859796586498,811291859796586498,400724435,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",,2016-12-20T19:17:38.000Z,#MerryChristmasEveryone HAVE YOURSELF A #wonderful one! http://someurl,811289475653451776,811289475653451776,261507224,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T19:16:20.000Z,Technology is nothing. Whats important is that you have faith in people and if you give them tools theyll do #wonderful things. Steve Jobs,811289145943490560,811289145943490560,3909202761,#wonderful,
en,,everyone,Zoho Social,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T19:15:37.000Z,Our office will be closed on Dec. 26! We hope everybody has a #MerryChristmas and a #wonderful #NewYear! #holidays2016 #texas #drcueva #drha http://someurl,811288965764395009,811288965764395009,579860260,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T19:11:08.000Z,#cantwait #wonderful #thanks #cantwaittickets #happy 😍❤️| Thank you so much ❤️@someuser. http://someurl,811287838855725057,811287838855725057,2873807840,#wonderful,
en,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T19:10:24.000Z,Photo gallery of retail disappointment http://someurl #futurism #science #gadgets #wonderful #Politics #T... http://someurl,811287654297927681,811287654297927681,16946467,#wonderful,
en,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T19:05:40.000Z,Poop emoji meets hydraulic press http://someurl #futurism #science #gadgets #wonderful #Politics #Tech #N... http://someurl,811286463581212674,811286463581212674,16946467,#wonderful,
en,,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T18:53:24.000Z,The #wonderful #super #excited 3 days in this whole year..every hour i was in #different #places meeting... http://someurl,811283376678182912,811283376678182912,198739366,#wonderful,
en,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",24691376,2016-12-20T18:48:54.000Z,@someuser @someuser felt your #breath & your #thoughts just like U were here with me #wonderful #somethingdeep #VanGoghAlive #Rome http://someurl,811282245734559744,811282245734559744,1390294982,#wonderful,{'place_id': '7d588036fe12e124'}
en,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T18:40:28.000Z,List of inventors killed by their own inventions http://someurl #futurism #science #gadgets #wonderful #P... http://someurl,811280120971456512,811280120971456512,16946467,#wonderful,
en,,everyone,Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T18:29:23.000Z,It’s a #Wonderful feeling to #Receive a #Compliment. #Give a few #Honest Compliments #Today! They are #Gifts that can last a #Lifetime!,811277333306941442,811277333306941442,2332493666,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-20T18:25:37.000Z,Such a #fun and #wonderful #strandssalon #holidayparty 🍾🎉🎄 #gay #gayboy #gayboyfamous #instagay... http://someurl,811276383494123520,811276383494123520,214190601,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [-121.37452, 38.6390699]}, 'place_id': 'b90f2a335f8565c0'}"
