author_id,created_at,reply_settings,conversation_id,id,source,text,lang,public_metrics,search_query,in_reply_to_user_id,referenced_tweets,geo
2317339634,2015-03-05T18:31:43.000Z,everyone,573551478851379201,573551478851379201,Facebook,ung feeling na alam mo nagtatampo xa pro ayaw nia sbihin kng baket .. | | #worried #anyare| #curious #confused — feeling affected,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1374105355,2015-03-05T10:46:36.000Z,everyone,573434431366664192,573434431366664192,Facebook,#worried wagas....push mo pa yan,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2468803086,2015-03-03T13:19:56.000Z,everyone,572748242754007041,572748242754007041,Instagram,Waiting 😞 Nagwoworry ako para kay baby blessing 😔 #Worried #Babyblessing #Sick #igersdaily... http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2220616417,2015-03-01T22:27:27.000Z,everyone,572161254233489408,572161254233489408,Facebook,PA sorry di ko na recieve tawag mo nakatulog na kasi.  :-( . | #GoodMorning #SadMorning #Confused | #Worried #ThinkingOfYou — feeling sad,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2252245909,2015-03-01T11:48:22.000Z,everyone,572000421708898304,572000421708898304,Twitter for iPhone,Proud of you guys @someuser team cebu! @someuser @someuser| | Pahinga ka babe loisa ah #worried http://someurl,tl,"{'retweet_count': 20, 'reply_count': 1, 'like_count': 26, 'quote_count': 0}",#worried,,,
426683981,2015-03-01T10:05:58.000Z,everyone,571973605833109504,571974650244149248,Twitter for Android,@someuser ingat k nlng beh nxttym ah :* #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#worried,339620073,"[{'type': 'replied_to', 'id': '571973605833109504'}]",
2941842325,2015-03-01T07:36:40.000Z,everyone,571937080219025410,571937080219025410,Twitter for Android,Pakistaniyo match jeeto ya ghr any ki tiyari kro # feeling #worried 😡😠,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1615322576,2015-02-28T15:39:58.000Z,everyone,571696316272799744,571696316272799744,Facebook,Sge gihapun bleeding ako gams :( :( :( !| #Worried #Pain #Bye2Teeth,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
608937018,2015-02-28T12:03:23.000Z,everyone,571641811611095040,571641811611095040,Facebook,Wag kang magpapagutom ^^( | #worried #M,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2986958976,2015-02-28T04:03:43.000Z,everyone,571500504120885248,571521100917563392,Twitter Web Client,@someuser  ako d eskwela kay ????????| #SICK| #ALONE| #WORRIED | #MAMA| #DENTIST,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#worried,2963765859,"[{'type': 'replied_to', 'id': '571513687678140416'}]",
236807135,2015-02-26T14:59:46.000Z,everyone,570960407243792384,570961426719723520,Twitter Web Client,@someuser @someuser ingat ka chins #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,312580017,"[{'type': 'replied_to', 'id': '570960554023481345'}]",
1615100407,2015-02-26T06:11:04.000Z,everyone,570828373523431424,570828373523431424,Twitter for Android,Buhay Nga Naman 😣| Lord Please Di Baling Ako| Na lang May Sakit Huwag| Na Anak Ko 😢😢 Please| Heal Him Akala Ko Pa Naman| OK Ang Lahat .| #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
66324240,2015-02-25T22:30:31.000Z,everyone,570712473059196928,570712473059196928,Twitter for iPhone,Ung may magtetext sayo. Nasa E.R. ako. Haaaaay. Tsssk. #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,"{'coordinates': {'type': 'Point', 'coordinates': [120.28129824, 14.83637787]}, 'place_id': '0037f84c697560c6'}"
2857854637,2015-02-25T04:07:25.000Z,everyone,570434866933735424,570434866933735424,Twitter Web Client,Huhuhu! Radiation Effect| | #MorningSickness #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1676529463,2015-02-25T04:05:29.000Z,everyone,570434383078920192,570434383078920192,Instagram,itulog ko nlng.|  #lungkot #sad #worried http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
359146166,2015-02-23T14:34:54.000Z,everyone,569868003426193408,569868003426193408,Twitter Web Client,Baka labasan na bukas ng results sa chemlec amp #worried #so,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#worried,,,
2791189795,2015-02-22T15:53:17.000Z,everyone,569525340105609218,569525340105609218,Twitter for Android Tablets,"Time will come ..so , matog nako.. Pugson tani ug katulog kai late nasd ko ani ugma -_-  #worried",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#worried,,,
1064784799,2015-02-22T14:59:52.000Z,everyone,569511897629908992,569511897629908992,Facebook,Jan nalang umiikot mundo mo d mo namamalayan  napag iiwanan kana | | Move on please hindi cya kawalan sau| | #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
142965324,2015-02-21T05:30:19.000Z,everyone,569006180523237377,569006180523237377,Twitter for Android,Nag- grand slam na nga.. Huhuhu| | #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
471167255,2015-02-20T16:16:56.000Z,everyone,568806516880318464,568806516880318464,Twitter for Android,Di ako makatulog dahil sayo A5.... sana ayos ka lang.... 😦😦😦 #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
103441084,2015-02-19T15:06:32.000Z,everyone,568426412564037632,568426412564037632,Twitter for Android Tablets,Ang bilis matapos nung chance ko tumawag huhu. #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2779962684,2015-02-18T14:24:49.000Z,everyone,568053526766575616,568053526766575616,Twitter for Android Tablets,Asar asar asar yung matanda sa 2 wives tas si @someuser | I cant wait for tom...grabe kawawa si @someuser | | #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
49269450,2015-02-17T13:53:59.000Z,everyone,567683379005358081,567683379005358081,Twitter Web Client,Pauwi na sana na tulala ako sa sunog.. xD #worried ..,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#worried,,,
182811283,2015-02-17T05:03:03.000Z,everyone,567549764456026112,567549764456026112,Twitter for iPhone,Hmmm Im sure you are #worried coz paunti ng paunti na Twitter followers mo! 😟 tsk tsk tsk how sad.. Bad ka kc! Pro yan naman gusto mo di ba,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2169514318,2015-02-16T09:10:21.000Z,everyone,567249612860575744,567249612860575744,Twitter for BlackBerry®,"uMalema uyathandwa abamhlophe ngalento ayenzayo, uma iqembu elibusayo alinakile South Africa is going down..##worried##",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
53674542,2015-02-15T11:28:35.000Z,everyone,566922012191244288,566922012191244288,Twitter for Android,Sana matauhan na yung kaibigan kong yun. Is it real happiness shes experiencing right now? 😥 #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
3020907620,2015-02-15T10:24:21.000Z,everyone,566905849344311297,566905849344311297,Twitter for Android,Yung feeling na gusto mo nang sabihin sa kanya yung totoo pero natatakot ka kasi baka layuan ka na niya...badshot di ba...| | #worried| #BTS,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2721273518,2015-02-15T09:58:35.000Z,everyone,566899364631543810,566899364631543810,Twitter for Android,sana wag ka mag bago pag nagtapat ako sayo ng nararamdaman kong ito 😯😯😯 #RandomThoughts #Worried,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",#worried,,,
2924340493,2015-02-14T20:36:33.000Z,everyone,566697526384791552,566697526384791552,Twitter for Android,Lord Help us♥Di ako maka2log..| #Excited| #Worried| Sana maging Ok ang lahat2 Bukas| Mga Sissy..Kaya natin ito #KeeptheFaith #AJa!!!,tl,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",#worried,,,
1425039385,2015-02-14T12:59:07.000Z,everyone,566582410620706818,566582410620706818,Mobile Web (M2),Paano kaya ang Valentines Ball sa Anselmo at naulan? #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2335438910,2015-02-14T07:47:20.000Z,everyone,566503945049100288,566503945049100288,Twitter for iPad,tapos na!| #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1041272983,2015-02-10T10:47:15.000Z,everyone,565099673661108224,565099673661108224,Twitter for iPad,Huhubells with tears! Musta na kaya sila? #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2709091928,2015-02-10T04:41:31.000Z,everyone,565007632852086785,565007632852086785,Twitter for iPhone,Ako yata ang natatakot sa kahihinatnan nya he always provoke God tru his rebellion and stubbornness. #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
717942032,2015-02-10T00:47:29.000Z,everyone,564948735700922369,564948735700922369,Mobile Web (M2),Hmmmmp! Hindi pa din nagtetext.. #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2892763038,2015-02-08T16:31:56.000Z,everyone,564461637403680768,564461637403680768,Instagram,Sana malaman mo at alam mo ;) :3 <\3 #mornight #vcsogram #vcso #Worried #undecided @ samanos crib http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2892763038,2015-02-08T16:29:06.000Z,everyone,564460925777113088,564460925777113088,Instagram,Sana malaman mo at alam mo ;) #mornight #vcsogram #vcso #Worried #undecided @ samanos crib http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2682064112,2015-02-08T11:15:22.000Z,everyone,564381973280333824,564381973280333824,Twitter Web Client,@someuser Get Well Soon Anne Keep rest☺😊😀👍| | #Worried| #PS| #Monday nmn Buwas 😟😵😩,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#worried,593162491,,
1527408584,2015-02-08T04:52:50.000Z,everyone,564285705954668544,564285705954668544,Twitter for iPhone,"Sana after ko magcharge, sumagot na sya. #worried 😪",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
581372899,2015-02-05T17:47:18.000Z,everyone,563393439924908033,563393439924908033,Facebook,kahit masakit ang katawan at may sakit pumasok padin tsk mag ingat ka papa iloveyou Armand San Juan.....| | #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1320317808,2015-02-05T11:19:40.000Z,everyone,563295891332038656,563295891332038656,Facebook,Tambok napud ko nasubraan nani| | Magpu-asa cguro napud ko ani󾍀| | #worried http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
251488440,2015-02-05T04:21:02.000Z,everyone,563190539504197632,563190539504197632,Twitter for Android,Haaay... sana good vibes sa office mmya... damn! dami kong pending.. :( #GoodVibesPlease #worried #nervous #ohhhmy,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,"{'coordinates': {'type': 'Point', 'coordinates': [51.5068288, 25.2861212]}, 'place_id': '0181f32937df0de8'}"
1121403536,2015-02-04T19:44:35.000Z,everyone,563060568362586112,563060568362586112,Twitter for iPhone,Kash 15frb ghaib ho jaey #worried #PakVsNZ #WC2015 :(,tl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
494890839,2015-02-04T08:23:49.000Z,everyone,562889250048573440,562889250048573440,Facebook,"a ke gae, pula ya tshologa and ke tlogetse Bike ko ntle e nela ke pula... #worried",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2363825652,2015-02-02T11:50:19.000Z,everyone,562216442104274944,562216442104274944,TweetCaster for Android,Yuri noona. Are u okay? #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
69770016,2015-01-31T17:54:59.000Z,everyone,561583434703724544,561583434703724544,erased4997141,"Kung alam mo lang.| Pagkareceive ko ng text mo, nagpaload agad ako. #worried #bitin",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1469834803,2015-01-31T15:06:43.000Z,everyone,561541089094807552,561541089094807552,Facebook,che tsela tse ling!| ebe noha ekeke ea hlaha moo| #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
59708265,2015-01-30T15:58:10.000Z,everyone,561191649510830081,561191649510830081,Twitter for Android,Ung feeling na.. Parang mali ata ung no. na pinaloadan ko ah :( #worried #wagnamansana :(,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
369526685,2015-01-30T13:57:22.000Z,everyone,561161251204915200,561161251204915200,Twitter for Android,Kakayanin yung challenge. 😔 #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
108178569,2015-01-30T02:42:31.000Z,everyone,560991418827554816,560991418827554816,Facebook,Get well soon Bebe gurl!!| | Iwas iwas na sa mga softdrinks at maaalat..| | #worried| #prayingforhersafety| #confine http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
847073700,2015-01-30T01:08:32.000Z,everyone,560953935528484864,560967766912827393,Twitter Web Client,Hahahahaha ikhona kodwa into azoyfunda #worried @someuser,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,2219104031,"[{'type': 'replied_to', 'id': '560965584415113216'}]",{'place_id': 'c884a1b7e3a91f5e'}
59008089,2015-01-29T22:52:32.000Z,everyone,560933542830829568,560933542830829568,Twitter for iPhone,Hindi ko alam kung saan ko naiwan phone ko!! Grr! 😢😭 #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
300849952,2015-01-28T12:58:24.000Z,everyone,560421635400798208,560421635400798208,Twitter for Android,"Gusto ko ng frappuccino, pizza, DQ ice cream, burger, fries, milk tea. Ano baaaa! 😔😣😭😞😥 #feelingcrazy #weird #random #worried #nervous",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
343998699,2015-01-28T11:45:19.000Z,everyone,560403244657045505,560403244657045505,Twitter for iPhone,May nangyari na nmn ba? #worried 😭,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,"{'coordinates': {'type': 'Point', 'coordinates': [103.82144516, 1.31185559]}, 'place_id': '58a4c3a0d54e1400'}"
624441078,2015-01-28T10:49:45.000Z,everyone,560389257400184832,560389257400184832,Facebook,#worried is the sign that u care!!!| #worried is liki kaau sa utok!!| #pinakaliki| #joke ni uie!!!,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
624441078,2015-01-28T10:46:56.000Z,everyone,560388550378946560,560388550378946560,Facebook,"#worried much!!!| #dugay sad ning props moabot uie!!!| #magpaabot pa jud mi tanan ay!!!| #pait kaau,!",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
73643479,2015-01-27T21:30:16.000Z,everyone,560188063239139328,560188063239139328,Twitter Web Client,"#worried| namimiss na din kita.... -> camera ko :) | kumusta na siya @someuser ?| ginising, pinakain at inalagaan mo ba siya? haha| #baliw",tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,,,
132512664,2015-01-27T13:29:38.000Z,everyone,560063107905486849,560067108604612608,Twitter Web Client,@someuser @someuser bat meron na kayoooo huhuhu #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#worried,53859276,"[{'type': 'replied_to', 'id': '560066924432732161'}]",
857707884,2015-01-25T11:42:48.000Z,everyone,559315443916480512,559315443916480512,Facebook,"Kumusta na kha akung hubby krn ug iyang mga migo,| Nangaon na kha cla....| #worried, be safe daddy we miss you| We... http://someurl",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1097198628,2015-01-24T10:10:59.000Z,everyone,558929952267972608,558929952267972608,Twitter for Android,Yung ba pnagselosan ka na wala k kmalaymalay #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
251488440,2015-01-23T19:33:06.000Z,everyone,558709022975459330,558709022975459330,Twitter for Android,"Namimiss ko na ang mommy, daddy at mga kapatid ko. :( Gusto ko na clang mkita uliy. :( #Homesick #stressed #worried #missingthem",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,"{'coordinates': {'type': 'Point', 'coordinates': [51.4963989, 25.3064598]}, 'place_id': '0181f32937df0de8'}"
2944704404,2015-01-23T10:04:51.000Z,everyone,558566020785242112,558566020785242112,Twitter Web Client,sana buo pa ung tita ko makarating Davao hahahhaha | #worried :(,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
2531634504,2015-01-23T03:58:19.000Z,everyone,558473777340628992,558473777340628992,Twitter for Android,Nakakabadtrip uplb. Taga fairview qc tapos practicum parañaque?! Sobra sha mahihirapan neto #worried,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,,,
88298212,2015-01-22T11:37:40.000Z,everyone,558226990461751296,558226990461751296,Twitter for Android,Ano nangyari kay PJ @someuser @someuser :( #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
