lang,reply_settings,source,public_metrics,created_at,text,conversation_id,id,author_id,search_query,geo,referenced_tweets,in_reply_to_user_id
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-06-03T00:28:33.000Z,Cara de rabia porque no le hacen upa! amycleep milumagna #chihuahua #microtoy #angry #love... http://someurl,738527756917559296,738527756917559296,145725457,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-06-02T17:22:39.000Z,Dias pacíficos 🐥👊| #AngryBirds #AngryBirdsMovie #angry #terence http://someurl,738420576969228288,738420576969228288,3254390476,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-06-01T23:28:07.000Z,#angry #swishersweets #blackmarketing #1stbustalevideo #bustales #sanfrancisco @ Nopasf http://someurl,738150160664956930,738150160664956930,20277064,#angry,"{'place_id': '5a110d312052166f', 'coordinates': {'type': 'Point', 'coordinates': [-122.43746, 37.77483]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-06-01T05:10:32.000Z,"Digamos que me siento algo así, porque el huebeo es interminable...| | #puchero #taimada #angry... http://someurl",737873945978908672,737873945978908672,243747758,#angry,,,
es,everyone,Twitter for Windows Phone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2016-06-01T01:34:34.000Z,#Contenta o #Enojada #Hinata Hyuga sigue siendo #Sexy y #Hermosa#Happy or #angry Hinata #Hyuga still #Beautiful. http://someurl,737819595952685056,737819595952685056,3030976719,#angry,,,
es,everyone,geopoliting,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-31T23:44:01.000Z,#Angry #Birds o los #pájaros suicidas   http://someurl,737791776942108672,737791776942108672,328686317,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2016-05-31T23:05:17.000Z,Cuando estás enfadada... #whentheseangry #angry #mandaralamierdaaalguien #asíestamos #enfadada... http://someurl,737782029643812864,737782029643812864,1976178408,#angry,,,
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-31T15:51:13.000Z,😂 Con estas aplicaciones si que me mato de risa 😂 hermosa mi chola 😊| #cat #angry #kittycat #feliz #night #pic #cool... http://someurl,737672790178942977,737672790178942977,4723583597,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-05-31T02:11:30.000Z,@someuser @someuser el #angry era mio me confundi d tw jajejijoju,737431597121703937,737466504489410564,286490300,#angry,,"[{'type': 'replied_to', 'id': '737466359517417473'}]",176255393
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-30T23:25:52.000Z,#iKONICstagram jano_97: Cuando Viajábamos A Conce La Cathy Hizo Cosplay De Mi sksbsksb 😂 #AngryBirds #Angry #Red #... http://someurl,737424820766412800,737424820766412800,704084325784915969,#angry,,,
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-30T23:23:23.000Z,#iKONICstagram jano_97: Cuando Viajábamos A Conce La Cathy Hizo Cosplay De Mi sksbsksb 😂 #AngryBirds #Angry #Red #S... http://someurl,737424194275844097,737424194275844097,4507723098,#angry,,,
it,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-30T17:55:18.000Z,Ma a fanculo no? #fanculo #shit #incazzature #pollame #bengi #suck #it #angry #bird #anger... http://someurl http://someurl,737341631133814784,737341631133814784,727957950556450817,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-30T16:40:12.000Z,Quiero Dulce #angrybirds #angry #fondantcake #tortas #tortasperu #tortaspersonalizadas... http://someurl,737322731797110784,737322731797110784,2383747556,#angry,"{'place_id': '01eba1343779b144', 'coordinates': {'type': 'Point', 'coordinates': [-77.0283, -12.0433]}}",,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-30T14:42:32.000Z,"Tengo excelente servicio cuando uso UBER, si embargo me encanta ponerle #Angry a sus patrocinios. http://someurl",737293119624904706,737293119624904706,88355850,#angry,,,
es,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-30T05:20:08.000Z,Emosiii #angry,737151587416608770,737151587416608770,61391300,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 26, 'quote_count': 0}",2016-05-29T12:29:57.000Z,Por que la opción en USA es Matar los animales ? http://someurl molesto por que no tranquilizarlo ? #ANGRY http://someurl,736897367392145408,736897367392145408,1435788590,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-05-28T20:18:52.000Z,Esto de vivir con hambre todo el día :/ #ilovefood #angry 😔😔😔,736652985963548672,736652985963548672,277183332,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-27T23:06:08.000Z,Cinco pequeños #Peppa #Angry #Birds saltando en la cama #Nursery #Rhymes...iccvvvvbj http://someurl,736332688710209537,736332688710209537,2364160953,#angry,,,
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-27T21:57:48.000Z,Cejotas!!!!!!! #angrybirds #angry #movies #cine by marx3lo http://someurl,736315495880744960,736315495880744960,732295197778808832,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-27T17:12:49.000Z,Ese momento en que se cierra el Indesign sorpresivamente y no guardaste el último cambio 😧😧😧😧😧 #angry,736243775014592512,736243775014592512,814380457,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-27T16:59:17.000Z,Creo que tengo hambre #Angry 😤😡 #Almuerzo 😄 #BipolarDisorder,736240367994036224,736240367994036224,550773914,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-27T15:15:21.000Z,@someuser @someuser #Angry Birds movie Basada en la saga con el mismo nombre Angry Birds,736203643385307136,736214214780411908,733388107475759106,#angry,,"[{'type': 'replied_to', 'id': '736203643385307136'}]",217119111
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-05-27T02:36:03.000Z,Después me anda diciendo que la ayude con otras materias #angry,736023131429605377,736023131429605377,710101837916086272,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-26T20:45:42.000Z,No pegó una. Porque se me rompió la batería de la note justo ahora? #Enojada #Angry,735934962617094144,735934962617094144,217448255,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-26T16:25:19.000Z,Quién es? | #Angry http://someurl,735869435886632960,735869435886632960,1220390432,#angry,,,
en,everyone,Twitter for Windows Phone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-26T16:17:25.000Z,Yall irritate me. #court #stupidJudge #Angry,735867446330982400,735867446330982400,2759745782,#angry,,,
es,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-26T12:08:00.000Z,Versículo del día #Jueves| | #Ipuc #Dios #ira #angry #enojo #mad #costumbres #manera #lazo #igual #copy #importante... http://someurl,735804678064230401,735804678064230401,3209342763,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-26T12:07:58.000Z,Versículo del día #Jueves| | #Ipuc #Dios #ira #angry #enojo #mad #costumbres #manera #lazo #igual... http://someurl,735804668908015620,735804668908015620,3209342763,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-26T01:40:34.000Z,HOLA BB #Cat #gato #catlover #grumpycat #angry #kitty http://someurl,735646780759670784,735646780759670784,178175747,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-25T22:26:45.000Z,Mejor no preguntar. El silencio es salud. #angry #enojo http://someurl,735598002283237376,735598002283237376,157868070,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-05-25T21:20:09.000Z,#Angry #Birds La Película.  #Cine http://someurl,735581244025667584,735581244025667584,2821936451,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2016-05-25T19:01:29.000Z,Srs de @someuser voy a hacerles bulling hasta q me den mi gorra #AngryBirdsEnMc yo vivo en modo #Angry jajaa,735546344849313794,735546344849313794,65967048,#angry,,,
es,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-25T11:47:00.000Z,Versículo del día #Miércoles | | #Dios #Ipuc  #ira #pecado #sins #sol #sun #sunset #enojado #angry #lugar #diablo... http://someurl,735437006000513024,735437006000513024,3209342763,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-25T11:46:58.000Z,Versículo del día #Miércoles | | #Dios #Ipuc  #ira #pecado #sins #sol #sun #sunset #enojado #angry... http://someurl,735436997599371264,735436997599371264,3209342763,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-24T16:23:18.000Z,enfrentando la semana con actitud jajjaja #angry #okno #nope #mad #madface #crazyface #scl... http://someurl,735144150966755328,735144150966755328,11581252,#angry,,,
es,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-24T10:32:05.000Z,"Dia para salado ps, se me quedo el almuerzo en casa #ArrecheraA3mil #Angry",735055763568091136,735055763568091136,2851568488,#angry,,,
es,everyone,Vine - Make a Scene,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-05-24T03:08:39.000Z,Es en serio ya 😂🌚 #mom #Bored #MexicanVines #angry #pencil #me #molestandoamama #MAMA #fastidiando #laugh #... http://someurl,734944169664319488,734944169664319488,495424026,#angry,,,
es,everyone,geopoliting,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-24T02:20:01.000Z,#Angry #camel: Un #camello arranca la cabeza de su amo después de estar todo el día al solazo   http://someurl,734931933222862848,734931933222862848,328686317,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-24T01:25:29.000Z,Cuando estoy durmiendo y prenden la luz. 😴😡 #sueño #descanso #dormir #sleeping #angry 😂😂 http://someurl,734918206578556928,734918206578556928,105015958,#angry,,,
es,everyone,DragPlus,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-23T16:54:07.000Z,&#039;The Angry Birds Movie&#039; domina la taquilla en los Estados Unidos - Variety Latino #angry http://someurl,734789516616159232,734789516616159232,2348507946,#angry,,,
es,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-23T16:48:35.000Z,¡Solo tú decides! #happiness #sad #love #angry 󾍗🏼 http://someurl,734788125680128000,734788125680128000,2296588243,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-23T14:33:10.000Z,Detalle caracho. #face #digitalart #digitalpainting #dibujo #bazofia #instadraw #angry #fear http://someurl,734754045114650624,734754045114650624,95584140,#angry,,,
es,everyone,Twitter for Windows,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-23T03:53:42.000Z,Hace unos minutos me hicieron recordar por qué no me gusta tener novio. #Angry 😔,734593121112195072,734593121112195072,247047554,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-22T21:12:13.000Z,Porqué estas enojado?  #AngryBirds #instapic #Angry #Enojado #MiraMisOjos #lookintomyeyes #iseeyou http://someurl,734492085190033408,734492085190033408,131618122,#angry,,,
es,everyone,geopoliting,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-22T21:06:02.000Z,Los #pájaros de #Angry #Birds vuelan en la cima de la taquilla norteamericana - El Nuevo Diario   http://someurl,734490525940764672,734490525940764672,328686317,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-22T19:41:24.000Z,Vamo a dejar el TFM aparcao. Así estoy yo: Angry 😔😔📚📚 #SomosDeMaster #TFM #Angry #AngryBirds... http://someurl,734469226614771712,734469226614771712,281079355,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-05-22T19:02:28.000Z,Domingo pecador #FelizDomingo #angry #hamburger #Enjoy #Family #BebeFeliz #delicia #ñami... http://someurl,734459431866503168,734459431866503168,707569406,#angry,"{'place_id': '019f2f4e187ace41', 'coordinates': {'type': 'Point', 'coordinates': [-70.5932475, -33.4536451]}}",,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-05-22T15:14:35.000Z,Y por la lluvia no van a seguir jugando... #angry #RolandGarros,734402082229346305,734402082229346305,245610221,#angry,,,
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-22T13:32:28.000Z,#angry #birds #cakepops #cupcakes #amor con sabor #curso Guadalajara by @someuser - http://someurl http://someurl,734376382881529857,734376382881529857,3325294093,#angry,,,
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-22T12:08:51.000Z,thewalkinghed está no #tinder : #tinder #feminism #fail #angry http://someurl,734355340234489858,734355340234489858,2650931877,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-22T02:06:35.000Z,Llevo casi  2hs con el mismo nivel del #angry,734203776551161856,734203776551161856,269121641,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-21T23:53:51.000Z,A punto de ver #Angry Birds la peli,734170372107472896,734170372107472896,2440237422,#angry,,,
es,everyone,Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-05-21T23:30:11.000Z,#McDonald’s lanza extrañas hamburguesas de colores para promocionar cinta de #Angry #Birds| http://someurl http://someurl,734164414664953856,734164414664953856,764838865,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-05-21T18:17:35.000Z,Ánimo con el finde compañerxs! : )| #gatonegro #gato #negro #enfadado| #angry #black #cat| #IslasCanarias #CuentaconCNT http://someurl,734085747226120192,734085747226120192,294066592,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2016-05-21T17:36:15.000Z,Estar a punto de matar al boss final de #BravelySecond y que el juego se crashee hace peligrar la integridad física de #Nintendo3DS #angry,734075344509100033,734075344509100033,221804907,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-21T17:26:07.000Z,"Day 4 in #OnePhoto. No me molesten, un maldito me bañó 🐶| | #osothedog #angry #afterbath #dogs... http://someurl",734072796536549376,734072796536549376,44564401,#angry,"{'place_id': '90a5d505052f7bae', 'coordinates': {'type': 'Point', 'coordinates': [-99.2094666, 19.3969981]}}",,
es,everyone,SocialNewsDesk,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-05-21T16:01:02.000Z,#Peliculas - ¿Planas ir al #cine? Aquí la reseña de la #cinta  #Angry #Birds’ http://someurl http://someurl,734051382467174400,734051382467174400,26591584,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-05-21T13:06:07.000Z,Regalos no esperados #camisetacapitanamerica & #angry  #porquesi 😊 http://someurl,734007365905813504,734007365905813504,630036146,#angry,,,
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-21T00:00:59.000Z,hoy no es su mejor dia#angry #mad #cats #angrycats #furious #evilcat #catfromhell #catsofinstagram #petsathome #pe... http://someurl,733809777361473536,733809777361473536,4723826961,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-20T13:52:15.000Z,Cuando se te va el Internet de toda la casa sin explicación ninguna #wlyg #angry http://someurl,733656585835188224,733656585835188224,2229035234,#angry,,,
