reply_settings,geo,conversation_id,public_metrics,id,text,created_at,source,author_id,lang,search_query,referenced_tweets,in_reply_to_user_id
everyone,,658172511104966657,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",658172511104966657,不小心喜欢上这样的搭配 🍼🍴🍩🍢 星期天的下午| | #Sunday #lunch #vanillafrap #classicdonut #minicocktail #wonderful #enjoy... http://someurl,2015-10-25T06:45:29.000Z,Instagram,387455651,zh,#wonderful,,
everyone,,657798102095499265,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",657798102095499265,有時候換個角度看看 你會發現其他的美好| #light #up #saturday #angle #wonderful #mood #artificialflower http://someurl,2015-10-24T05:57:43.000Z,Instagram,1429621664,zh,#wonderful,,
everyone,,657585481245298688,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",657585481245298688,川越一日遊| 懷舊溫馨好好吃😈| Photo by hsiao_renee pig🐷| #川越 #小江戶 | #wonderful #lovely #happy #havefun #enjoylife #LOA... http://someurl,2015-10-23T15:52:50.000Z,Instagram,2359622876,zh,#wonderful,,
everyone,,656471126411898880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",656471126411898880,吃起來有種藍莓口香糖的感覺😅| #朝食 #優格 #嘴饞好幫手| #BifiX #blueberry #yogurt | #wonderful #lovely #life #LOA #Ching_JPlife... http://someurl,2015-10-20T14:04:47.000Z,Instagram,2359622876,zh,#wonderful,,
everyone,,655894268813443072,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",655894268813443072,這片雲海真的太美了！！| #wonderful #taiwan http://someurl,2015-10-18T23:52:34.000Z,Instagram,432012668,zh,#wonderful,,
everyone,,655286618551521280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",655286618551521280,悠閒午後時光😌| #糊塗鴨 #Cute #afternoon #teatime #wonderful #lovely #life #LOA #Ching_JPlife #Japan #Taiwan... http://someurl,2015-10-17T07:37:59.000Z,Instagram,2359622876,zh,#wonderful,,
everyone,,655048685252947968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",655048685252947968,Poto by pig hsiao_renee | 看到#熊大還是忍不住😍❤️💕| | #Line #laugh #happy #fun #enjoy #wonderful #lovely #LOA... http://someurl,2015-10-16T15:52:31.000Z,Instagram,2359622876,zh,#wonderful,,
everyone,,655017316191739904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",655017316191739904,終於吃到你了💋| | #麻藥瘋雞 #OMAYA #春川辣炒雞排 #說走就走 #cheese #chicken #delicious #yumyum #wonderful #Fridaynight #friends #date #yaa... http://someurl,2015-10-16T13:47:52.000Z,IFTTT,807177378,zh,#wonderful,,
everyone,,654629926306365440,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",654629926306365440,休假就是要放空 #instagram #instagood #Travel #vacation #gopro #fitnessmodel #wonderful #awesome #life #Yolo #landscape... http://someurl,2015-10-15T12:08:31.000Z,Facebook,358737250,zh,#wonderful,,
everyone,,654554473822617600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",654554473822617600,休假就是要放空啊 不然要幹嘛 #instagram #instamood #Travel #vacation #gym #gopro #beautiful #wonderful #awesome #life #Yolo... http://someurl,2015-10-15T07:08:42.000Z,Facebook,358737250,zh,#wonderful,,
everyone,,653903103683641344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",653903103683641344,利物浦 | 英國 25 OCT 2012 #travel #backpack #UK #unitedkingdom #england #wonderful #adventure #explore #world #liverpool ... http://someurl,2015-10-13T12:00:23.000Z,Buffer,3064361230,zh,#wonderful,,
everyone,,653149080156246016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",653149080156246016,@someuser posted 想跑∞| 卻變得四不像😂| #jogging #running #∞ #wtf | #sport #loveit #enjoy #wonderful #lovely #life #LOA #Chi... http://someurl,2015-10-11T10:04:10.000Z,IFTTT,2239992254,zh,#wonderful,,
everyone,,653148986736541696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",653148986736541696,想跑∞| 卻變得四不像😂| #jogging #running #∞ #wtf | #sport #loveit #enjoy #wonderful #lovely #life #LOA... http://someurl,2015-10-11T10:03:48.000Z,Instagram,2359622876,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [101.74291401, 3.11311583]}, 'place_id': '3e107d9831aba2a1'}",653139610437091328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",653139610437091328,享受星期日的宁静时刻| #rachelcwy #rachelchan #weekendlife #sunday #silentsunday #silentmoment #wonderful... http://someurl,2015-10-11T09:26:32.000Z,Instagram,116444805,zh,#wonderful,,
everyone,,652915905299546112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",652915905299546112,感動鼻酸的夜晚| #beautiful #night #awesome  #voice #wonderful #songs #aboriginal of #Taiwan #paiwan #pingtung #traditional http://someurl,2015-10-10T18:37:37.000Z,Twitter for iPhone,3255895111,zh,#wonderful,,
everyone,,652279266399420416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",652279266399420416,布拉格 | 捷克 13 OCT 2012| #travel #backpack #CzechRepublic #prague #praha #wonderful #adventure... http://someurl http://someurl,2015-10-09T00:27:50.000Z,IFTTT,3191837903,zh,#wonderful,,
everyone,,652059844762030080,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",652059844762030080,天才料理師 spidery130 🍴🍻| 一手好菜💕感動的要哭了啦～| | #dinner #supper | #wonderful #lovely #LOA #life #Ching_JPlife... http://someurl,2015-10-08T09:55:56.000Z,Instagram,2359622876,zh,#wonderful,,
everyone,,651753512980889600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",651753512980889600,好美唷～| 很喜歡這張，非常有感覺☺️| 小旅行結束了😔| 期待我的日本行😁| #love #this #pic #wonderful #day #enjoy #life #travel #journey... http://someurl,2015-10-07T13:38:41.000Z,Instagram,2872925065,zh,#wonderful,,
everyone,,651668399064543232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",651668399064543232,浪的逆襲| #sea #wow #amazing #enjoylife #wonderful #lovely #life #LOA #Ching_JPlife #Japan #taiwangirl @ 大洗海岸 http://someurl,2015-10-07T08:00:28.000Z,Instagram,2359622876,zh,#wonderful,,
everyone,,651590813810585600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",651590813810585600,教練很俏皮耶！😂| 飛行傘初體驗| 臉超圓的😔哈哈| #flying #飛行傘 #paragliding #wonderful #day #funny #coach @ 飛行傘基地 http://someurl,2015-10-07T02:52:10.000Z,Instagram,2872925065,zh,#wonderful,,
everyone,,651034013751189504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",651034013751189504,继续喝 #chongming #chongmingisland #champagne #cheers #lovely #happy #wonderful #wonderfulday... http://someurl,2015-10-05T13:59:39.000Z,Instagram,3278392771,zh,#wonderful,,
everyone,,650719821945008128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",650719821945008128,招牌馮c9即磨蒜蓉，香到隔離屋都聞到！| #mincegarlic #wonderful #fungc9recipe http://someurl,2015-10-04T17:11:09.000Z,Instagram,2463887648,zh,#wonderful,,
everyone,,650205282262499328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",650205282262499328,一個久違的自拍節奏🙋🏻| -| #hey #hello #pic #havefun #haha #selfie #myself #smile #laugh #wonderful #lovely #LOA... http://someurl,2015-10-03T07:06:34.000Z,Instagram,2359622876,zh,#wonderful,,
everyone,,649919083752857600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",649919083752857600,在#土浦 的生活小樂趣| | #杯緣子 #猫 | #cat #wonderful #lovely #LOA #life #Ching_JPlife http://someurl,2015-10-02T12:09:19.000Z,Instagram,2359622876,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [101.8335459, 36.5937637]}, 'place_id': '012fdf1a7606f237'}",649455020627337216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",649455020627337216,那天离开青海湖时拍的照👄| #fish #mural #wonderful @ 青海西寧 http://someurl,2015-10-01T05:25:17.000Z,Instagram,2717277426,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [101.77735751, 36.10393814]}, 'place_id': '012fdf1a7606f237'}",649453738143449088,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",649453738143449088,坎布拉国家森林公园| #forestpark #lake #wonderful @ 坎布拉國家森林公園 http://someurl,2015-10-01T05:20:12.000Z,Instagram,2717277426,zh,#wonderful,,
everyone,,648501078305079297,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",648501078305079297,您好 to my sisters and brothers in #Harbin! 你好吗? Here is a #wonderful #opportunity for you to learn #meditation!| http://someurl,2015-09-28T14:14:40.000Z,Twitter Web Client,316341730,zh,#wonderful,,
everyone,,648453060545638400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",648453060545638400,今天的#月亮 又大又圓| 剛來時都會覺得🚃很吵| 現在漸漸也習慣了就當作是背景音～| #土浦 是個悠閒的#小城市🙋🏻| | #摳摟摳摟 #電車聲 #wonderful #lovely #LOA #life... http://someurl,2015-09-28T11:03:51.000Z,Instagram,2359622876,zh,#wonderful,,
everyone,,648183863118835712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",648183863118835712,Watching performances of the Folk Art Festival 观看地方戏剧演出 #chinaopera  #china #opera #wonderful http://someurl,2015-09-27T17:14:10.000Z,Instagram,227883762,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [120.2787522, 22.59687513]}, 'place_id': '00dcc81a0ec32f15'}",648113585051205636,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",648113585051205636,放假就是要約一下，呼吸新鮮空氣，會發現這世界很美好的🙌 #breathe #relax #wonderful #sunday #happyday #mylife # @ 旗津海岸邊 http://someurl,2015-09-27T12:34:54.000Z,Instagram,225772614,zh,#wonderful,,
everyone,,647714279496523776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",647714279496523776,Coming soon🎉#baby #wonderful #life #welcome #buddy #little @ Mothercare敦南旗艦店 http://someurl,2015-09-26T10:08:12.000Z,Instagram,2195988048,zh,#wonderful,,
everyone,,646822171248078848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",646822171248078848,傳說中的白宮😍😍😍 總算親眼目睹 但看不到巴馬哥😟👨🏿 #alicein🇺🇸 #washington #whitehouse #wonderful #day by alice82330 #WhiteHouse #USA http://someurl,2015-09-23T23:03:17.000Z,IFTTT,2817220760,zh,#wonderful,,
everyone,,646818573332127744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",646818573332127744,傳說中的白宮😍😍😍| 總算親眼目睹  但看不到巴馬哥😟👨🏿| #alicein🇺🇸 #washington #whitehouse #wonderful #day #whitehous... http://someurl http://someurl,2015-09-23T22:48:59.000Z,IFTTT,2257864531,zh,#wonderful,,
everyone,,646144036278018048,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",646144036278018048,怎越吃越清淡😂| | #breakfast #brunch #eat #wonderful #lovely #LOA #life #Ching_JPlife http://someurl,2015-09-22T02:08:37.000Z,Instagram,2359622876,zh,#wonderful,,
everyone,,645591549162713088,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",645591549162713088,想你了❤️| 當然我也想爸爸媽媽弟弟肥肥😈| | #missyouguys #lover #haha #thanks #support #wonderful #lovely #LOA #life... http://someurl,2015-09-20T13:33:14.000Z,Instagram,2359622876,zh,#wonderful,,
everyone,,645540193278275584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",645540193278275584,自己動手做大阪燒🍴| | #強大室友 #大阪燒 #好吃 #うまい #roommate #supper #dinner #wonderful #lovely #LOA #life #Ching_JPlife http://someurl,2015-09-20T10:09:10.000Z,Instagram,2359622876,zh,#wonderful,,
everyone,,645254679191011328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",645254679191011328,謝謝好友們在我出國前的陪伴野柳1日遊，我很開心😄期待你們來沖繩找我唷❗️別太想我，因為在那1330公哩處我也會想著你們的😘| #欣様的ㄚㄧㄨㄟㄛ #wonderful #life #like #2015... http://someurl,2015-09-19T15:14:38.000Z,Instagram,333275613,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [135.76511962, 35.00373105]}, 'place_id': 'cc99d6846bc9c60f'}",645165156792709120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",645165156792709120,Good evening #wonderful #sunset in #kyoto 🌅❤️ @ 四条通 http://someurl,2015-09-19T09:18:54.000Z,Instagram,82885382,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [121.84240204, 24.87757836]}, 'place_id': '003102e76f9f8573'}",644722212939923456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",644722212939923456,Bro Time. 美好的死黨時間。| #bro #beach #ocean #friends #magichour #wonderful #HappyChildren #happy #sea... http://someurl,2015-09-18T03:58:48.000Z,Instagram,78344833,zh,#wonderful,,
everyone,,644389378341662720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",644389378341662720,F4？不，我們是F16| | 戰鬥雞| #instagram #passion #healthy #Travel #vacation #beautiful#sunshine #wonderful #awesome #cool #sea#... http://someurl,2015-09-17T05:56:14.000Z,IFTTT,3247943103,zh,#wonderful,,
everyone,,644300085367558144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",644300085367558144,☔️是否繼續睡～zzZ| | #rainingday #wonderful #life #LOA #Ching_JPlife http://someurl,2015-09-17T00:01:25.000Z,Instagram,2359622876,zh,#wonderful,,
everyone,,642957801267044352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",642957801267044352,輕輕的ㄧ個吻 #instagram #instamood  #Travel #vacation #gym #gopro #beautiful #wonderful #awesome #life #Yolo #landscape #... http://someurl,2015-09-13T07:07:40.000Z,IFTTT,3247943103,zh,#wonderful,,
everyone,,641692430161563648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",641692430161563648,#harvard 新生開學第一天，沒進過哈佛不叫哈佛人😁😁😁😁😁| #Harvard #freshman #happy #love #university #enjoy #awesome #amazing #wonderful by... http://someurl,2015-09-09T19:19:32.000Z,IFTTT,3220285717,zh,#wonderful,,
everyone,,641591506323808256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",641591506323808256,覺得充滿愛| #love #sky #cloud #beautiful #wonderful #cottoncandy #miss #takecare #healing http://someurl,2015-09-09T12:38:29.000Z,IFTTT,807177378,zh,#wonderful,,
everyone,,641563601065639936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",641563601065639936,:| 可以住久一點啦 真的不介意(♡ˊvˋ♡)| ※| ※| #like4like #shareforshare #aki #vscocam #秋 #sikaku #視角 #wonderful #weather... http://someurl,2015-09-09T10:47:36.000Z,Instagram,398831756,zh,#wonderful,,
everyone,,640512327666765825,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",640512327666765825,就算出餐太慢微不爽| 就算我報錯路還一直念導航亂走其實是我亂報| 也還是感謝那麼大心的🐑| | #wonderful #life #enjoylife #enjoy #havefun #love #lovely... http://someurl,2015-09-06T13:10:13.000Z,Instagram,2359622876,zh,#wonderful,,
everyone,,640171403023663104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",640171403023663104,仁愛公園| 仲夏夜之夢| #Wonderful#happy#ending#曾靜玟#郭靜#李玉璽#陳彥允#Dino#ian#💘💞💓 http://someurl,2015-09-05T14:35:30.000Z,Instagram,2309344363,zh,#wonderful,,
everyone,,640039551323504640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",640039551323504640,RT corcioneangelo: 宜蘭新旅行#Smile #taipei #travel #vacation #trip #holiday#fun #love #landscape#gopro#vscocam #wonderful #yolo #life... ...,2015-09-05T05:51:35.000Z,IFTTT,3086364639,zh,#wonderful,,
everyone,,639315890060820480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",639315890060820480,超好吃鐵鍋鬆餅，快融化了啦💕| #wonderful#pancake http://someurl,2015-09-03T05:56:00.000Z,Instagram,2567231574,zh,#wonderful,,
everyone,,637649147005435904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",637649147005435904,Long legs 大长腿💪💪| #long #legs #wonderful http://someurl,2015-08-29T15:32:58.000Z,Instagram,2717277426,zh,#wonderful,,
everyone,,637566013534511104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",637566013534511104,下大雨狼狽樣☔️| | #Taiwan #funny #fun #happy | #wonderful #rainingday #台灣 #淡水 #下雨天 #踏青 @ 淡水河遊艇上 http://someurl,2015-08-29T10:02:37.000Z,Instagram,2359622876,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [13.6371354, 37.8073114]}, 'place_id': 'b0d733e5c8216b7d'}",636790066724085760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",636790066724085760,You are the best thing thats ever been mine.💗 我很爱你❤️⚓️| #memories #beautiful #amazing #wonderful... http://someurl,2015-08-27T06:39:17.000Z,Instagram,175372823,zh,#wonderful,,
everyone,,635440195450441729,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",635440195450441729,150822 @someuser instagram updated| | 嘩.. 這個有點.. 畫得這麼好！謝謝* ^^ *那些今天有來的!  以及來了的你們 也十分感謝! WONDERFUL最高讚讚! #wonderful... http://someurl,2015-08-23T13:15:23.000Z,Facebook,52314948,zh,#wonderful,,
