source,conversation_id,author_id,text,reply_settings,created_at,id,public_metrics,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
Twitter Web Client,545597841561772032,1026606637,May kakaiba sa taon na ito. HAHAHA #fantastic,everyone,2014-12-18T15:13:56.000Z,545597841561772032,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,545297998872182784,185747629,En Iniya Pon Nilave 😍😍😍| #SDO #JamesVasanthan #Xmas #Spl #Brilliant #Fantastic http://someurl,everyone,2014-12-17T19:22:28.000Z,545297998872182784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Facebook,545215886173671426,854558346,EDI WOW. :D | | NAGKUNWARI KUNWARIHAN KAPA. :D ;) | BIGYAN KITANG JACKET E.| | #FANTASTIC,everyone,2014-12-17T13:56:11.000Z,545215886173671426,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,544887698901573632,2842435220,Sana magkaayos-ayos na kami.| #Fantastic,everyone,2014-12-16T16:12:05.000Z,544887698901573632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Mobile Web (M2),544506916949331968,483837649,Nekekeleg men keye ang #jadine #Fantastic Nine Months Of JaDine more loVe nadZ & hayMe <3 puruso :),everyone,2014-12-15T14:59:00.000Z,544506916949331968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Facebook,544431722033446912,1259091596,Hi @someuser .... Ako na may bangs ! Palit kami ni Ate Nadz...| #Fantastic Nine Months of Jadine| #JaDine... http://someurl,everyone,2014-12-15T10:00:12.000Z,544431722033446912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,544300700943929345,824746009,ang sarap magmahal ng jadine  gravehhhh.. ng trending nanamn | #Fantastic Nine Months Of JADINE | #JaDine BLUEming Loveteam,everyone,2014-12-15T01:19:34.000Z,544300700943929345,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,543982811078590464,2565192829,Yung taong nag lalaho parang bula💨 bigla bigla  !! Yung totoo friend 😒 teleporter kanu ❗❗❗ #Teleporter #Fantastic,everyone,2014-12-14T04:16:23.000Z,543982811078590464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,543838091296137216,55021717,An afternoon Ruben at @someuser #fantastic http://someurl,everyone,2014-12-13T18:41:19.000Z,543838091296137216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Facebook,543111324235202560,1308059406,<3 Wow  #Fantastic Mood <3  karra wala suroor http://someurl,everyone,2014-12-11T18:33:24.000Z,543111324235202560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,542737052568018946,229766747,Jsko puspusan na ang practice ng ibang opisina ng sayaw sa Xmas Party! Bawat baba ko ng floor sa parking may grupong sumasayaw! #fantastic😂,everyone,2014-12-10T17:46:11.000Z,542737052568018946,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,542381965677441025,528894184,@someuser wiiloow caawa hal iyo labo erey iga xasuusi habeenkii #istanbul iyo #YNWA mala dhihi kara caawa waa habenkii #captain #fantastic,everyone,2014-12-09T18:15:12.000Z,542381965677441025,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",tl,#fantastic,,,845704142
Instagram,540636669658267649,1062937884,#fantastic #lakeiseo - #italy @ Lungolago di Lovere http://someurl,everyone,2014-12-04T22:40:01.000Z,540636669658267649,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,540295779119013890,2672748345,@someuser @someuser #fantastic parallels,everyone,2014-12-04T03:43:33.000Z,540350667794415616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '540350422868041728'}]",2467646978
iOS,540278702584500226,427330274,Anushi Rajapaksa of @someuser presenting her 3 min paper on a novel vaccine nebuliser. #fantastic http://someurl,everyone,2014-12-03T22:57:35.000Z,540278702584500226,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web App,540198994333278209,2197926056,To night episode is very #awesome #fantastic @someuser aashiqui tum se hi @someuser,everyone,2014-12-03T17:40:51.000Z,540198994333278209,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,540158515260579842,2703390414,Big Hero 6| #happy #sad #awesome #fantastic,everyone,2014-12-03T15:00:00.000Z,540158515260579842,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,539799131661668352,916432326,"11:11 potang ina Kung pwede pang ayusin , ayusin na #FANTASTIC",everyone,2014-12-02T15:11:56.000Z,539799131661668352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,539729791956447233,1919557286,BIG BANG| #FANTASTIC #BABY,everyone,2014-12-02T10:36:24.000Z,539729791956447233,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,537582680893059072,1961218879,#skintoskin keeps mum & baby belonging #bfconf Dr Kajsa Brimdyr #fantastic,everyone,2014-11-26T12:24:33.000Z,537582680893059072,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [-1.6195692, 54.963357]}, 'place_id': '6dd4aeb802da9f28'}",,
Instagram,536851474785898496,547849074,#rafting #fantastic #fun @ Trishuli River http://someurl,everyone,2014-11-24T11:59:00.000Z,536851474785898496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,536368631727132672,192471944,Tom yam ala chef Sere. Magicccc suwerrr #food #fantastic #yummy #spicy http://someurl,everyone,2014-11-23T04:00:21.000Z,536368631727132672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,535831026015023104,1014325572,#1KataRisingStarGreat8 W.O.W for Salsa n Singing Thalita so #Fantastic #RCTI #RisingStarIndonesia,everyone,2014-11-21T16:24:06.000Z,535831026015023104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,533412752853696512,1448711874,Florida Basketball 🐊🏀 #Fantastic #secnetwork #gogators #gogata #missinggville @ Metro Marina Bay http://someurl,everyone,2014-11-15T00:14:45.000Z,533412752853696512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [-71.02811732, 42.2940114]}, 'place_id': '7948fec74f58e8cd'}",,
Instagram,532905848964526080,2864697719,#np #fantastic #baby #fantasticbaby #bigbang #gd#gdragon #taeyang http://someurl,everyone,2014-11-13T14:40:29.000Z,532905848964526080,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,532814496738185216,2407569583,@someuser #Ashique 2 ..I love all the songs frm this movie #Thanku so much Rishi..(Tuhi ye mujko bata de chahu mein yaa naa) #Fantastic 👌,everyone,2014-11-13T09:44:45.000Z,532831423892172800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [77.2262733, 28.5399846]}, 'place_id': '317fcc4b21a604d5'}","[{'type': 'replied_to', 'id': '532829575986683904'}]",2407569583
Instagram,531572645536759808,22525833,Fujito Big Mac. #squid #tuna #scallions #nomnom #fujito #bigmac #meltsinyourmouth #fantastic... http://someurl,everyone,2014-11-09T22:22:49.000Z,531572645536759808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,531383467926249472,254086985,Yes! JGH! From CCP! Nanood ng Philharmonic Orchestra Concert featuring Disney! :D #Fantastic :D,everyone,2014-11-09T09:51:06.000Z,531383467926249472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,531199913665634304,2359449458,#DekhBeta| Gussay Main Mera Para Kitna He High Kyon Naa Ho Jaey... | Lakin #Fanta KhuLtay He Munn #Fantastic Ho Jaey,everyone,2014-11-08T21:41:43.000Z,531199913665634304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,530845003002544128,2339486593,Ai putek ang lupet !!!! Super astig :) #fantastic #StepUpAllIn,everyone,2014-11-07T22:11:26.000Z,530845003002544128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,530497387459268608,125647958,#ikyep2014 #korea #pyeongchang #fantastic #epic #experience #youth #center @ pyeongchang http://someurl,everyone,2014-11-06T23:10:07.000Z,530497387459268608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for BlackBerry®,529717362833252352,128254650,Finally! Nakakita na jud ko aning The curious case of benjamin button..dugay nko curious aning salidaha..#fantastic #gwapojudcbradpitt :)),everyone,2014-11-04T19:30:35.000Z,529717362833252352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,529222449247039488,276060327,MUA & Desinger : jamier_ramos_monteron ! ang galing mo talaga! #fantastic #four #siblings #love #like... http://someurl,everyone,2014-11-03T10:43:59.000Z,529222449247039488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,528826505418113024,1294900860,gusto ko rin mag explore. #icecream #fantastic #poptalk,everyone,2014-11-02T08:30:38.000Z,528826505418113024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,527827001189875712,82152606,#doginabagmusic doginabagmusic  #band #rock #fantastic #music #musicians #photoshoot #canon... http://someurl,everyone,2014-10-30T14:18:58.000Z,527827001189875712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,527820894622588930,82152606,doginabagmusic #band #rock #music #drummer #doginabagband #fantastic #beautiful #man #blackandwhite... http://someurl,everyone,2014-10-30T13:54:42.000Z,527820894622588930,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,527819908198182912,82152606,doginabagmusic #band #rock #music #fantastic #picture #photoshoot #canon #blackandwhite #takenbyme http://someurl,everyone,2014-10-30T13:50:47.000Z,527819908198182912,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,527818463633756160,82152606,doginabagmusic #band #rock #fantastic #music #musicians #photoshoot #canon #blackandwhite #takenbyme http://someurl,everyone,2014-10-30T13:45:02.000Z,527818463633756160,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for BlackBerry®,526382843275251713,2566921103,Sate sate makes it 2nil to nkana...! #fantastic!,everyone,2014-10-26T14:40:24.000Z,526382843275251713,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,526041440338849793,305555540,"sab aap kay baray main bura sochtay hain, aapp ko Hamir Mir kay program main time milna chaiyae, to tell ur #Fantastic stories",everyone,2014-10-25T16:03:47.000Z,526041440338849793,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Facebook,524446436956852224,2839028946,Vhong&Jhong:) | #Fantastic<3 http://someurl,everyone,2014-10-21T06:25:48.000Z,524446436956852224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,523101006528544768,438648158,Xiaomi MiBand!| | #Xiaomi #MiBand #Fitness #steps #sleep #PersonalTrainer #XiaomiMiBand #Cina #Fantastic... http://someurl,everyone,2014-10-17T13:19:33.000Z,523101006528544768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,522270084530978817,971161118,Wo shi zhi xiao xiao niao| #babychina #amazing #song #china #chines #cute #fantastic #likeforlike... http://someurl,everyone,2014-10-15T06:17:46.000Z,522270084530978817,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,522129315568582656,1098982602,#mom #text #WTF #lol #well #thats #fantastic | Hahaha :)))) http://someurl,everyone,2014-10-14T20:58:24.000Z,522129315568582656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,522074787301318656,484542042,Very nice! museo ng sining #art #museum #gallery #fantastic #real http://someurl,everyone,2014-10-14T17:21:43.000Z,522074787301318656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Facebook,521838486639632384,1376119183,"Kung Natatae lang ang Problema, Handa akong magka LBM. XD.| #FANTASTIC — feeling fantastic",everyone,2014-10-14T01:42:45.000Z,521838486639632384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,521067858902519810,302065583,Cute ni dasuri choi sa poptalk. 😙 #fantastic,everyone,2014-10-11T22:40:33.000Z,521067858902519810,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,,,
Twitter for  Android,520879974983544833,1067564208,"henrylaufp: 141011 Taoyuan Airport, #cute kid #fantastic #henry http://someurl",everyone,2014-10-11T10:13:58.000Z,520879974983544833,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,520849848753344512,255384555,"@someuser 141011 Taoyuan Airport, #cute kid #fantastic #henry http://someurl",everyone,2014-10-11T08:14:15.000Z,520849848753344512,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,520848323385647104,294539269,"@someuser 141011 Taoyuan Airport, #cute kid #fantastic #henry http://someurl sooooo cuteeee <33",everyone,2014-10-11T08:08:11.000Z,520848323385647104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Write Longer,520847310927196161,1355987898,"141011 Taoyuan Airport, #cute kid #fantastic #henry http://someurl",everyone,2014-10-11T08:04:10.000Z,520847310927196161,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitterrific for iOS,520829279001915393,192576836,Good morning tweeties! Have an über fantastic day!! :D  #goodmorning #fantastic #day,everyone,2014-10-11T06:52:31.000Z,520829279001915393,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Facebook,520608602164576256,73312973,"Mr.#fantastic, Henry of Super Junior Ms Birthday pla ngayon| | Saeng-il chukhahabnida :)",everyone,2014-10-10T16:15:37.000Z,520608602164576256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twiterous,519411475648352256,532976462,GUA NGUTANG DULU YAAA.... Henry #Fantastic Japanese ver. CD and cards @someuser http://someurl,everyone,2014-10-07T08:58:40.000Z,519411475648352256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Mobile Web (M2),517603389598081025,564935415,Max respect #Fantastic man. @someuser Me tu kye ma wo wae!,everyone,2014-10-02T09:13:59.000Z,517603389598081025,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",tl,#fantastic,,,
Instagram,517370838346387456,155928311,Mahi Mahi in a smoked tomato creole sauce #fantastic #food #foodie #ilovefood #foodgasm #foodporn #eat... http://someurl,everyone,2014-10-01T17:49:54.000Z,517370838346387456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [-80.26034169, 25.74942896]}, 'place_id': '778af41ffb719450'}",,
Tumblr,515806815268122624,622063660,"Photo: #BauhatKhoob #Fantastic number #Charkha #JavadBashir #CokeStudio7 (at Karachi, Pakistan) http://someurl",everyone,2014-09-27T10:15:02.000Z,515806815268122624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,515045950960975872,24178243,@someuser Wahoo! #fantastic 🌟,everyone,2014-09-25T08:18:17.000Z,515052657023942656,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '515045950960975872'}]",180393127
Twitter Web Client,514411367697113091,941230824,"PRE-SALE NA DAW, KUYA #Fantastic",everyone,2014-09-23T13:50:02.000Z,514411367697113091,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,514343786609004544,1407547525,#fantastic #four #LLMF #friends #forever @ Japara Bumi Kartini http://someurl,everyone,2014-09-23T09:21:29.000Z,514343786609004544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,513950896821002242,170587611,Gudnait 😴🌜 #sinmaquillaje  #natural #fantastic  🌈💎❤ http://someurl,everyone,2014-09-22T07:20:17.000Z,513950896821002242,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Tumblr,511346809000968192,467776198,Photo: 98.58% Koko Soko. #ITG #Step #Dance #InTheGroove3 #Arrows #Music #Pasion #Hobbie #great #Fantastic... http://someurl,everyone,2014-09-15T02:52:34.000Z,511346809000968192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
iOS,511047321778655232,60045310,#fantastic #Princess68 main saloon. http://someurl,everyone,2014-09-14T07:02:30.000Z,511047321778655232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,,,
Foursquare,510789269745844224,233172142,#Awesome #fantastic #extreme #sailing #series (@ Extreme Sailing Series -Yenikapi) http://someurl http://someurl,everyone,2014-09-13T13:57:06.000Z,510789269745844224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [28.95275935, 40.9982354]}}",,
