reply_settings,public_metrics,created_at,id,conversation_id,source,author_id,lang,text,search_query,referenced_tweets,in_reply_to_user_id,geo
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-04T03:54:54.000Z,462802524102463488,462802524102463488,Instagram,1328125466,nl,Mug emotions ♥♥ >< auwwaahhh so cute !| #mug #emotions #happy #cute #angry #sad #lonely #others http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-03T23:11:59.000Z,462731323418091522,462731323418091522,Twitter for iPhone,153773417,nl,"Mijn ouders leven allebei nog, maar ze zien, dat doe ik nooit. #alone #sad #angry #why #fuckthis",#angry,,,"{'place_id': '8397e8a1ff188d58', 'coordinates': {'type': 'Point', 'coordinates': [5.42497581, 51.2131693]}}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-03T00:34:05.000Z,462389598866649089,462389598866649089,Twitter for iPhone,573927201,nl,"Verbitterd, kwaad, teleurgesteld.. En ik heb het nu even niet over t voetbal van vanavond. #respectisvertezoeken #dissapointed #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-02T19:17:20.000Z,462309884252667904,462309884252667904,Twitter for Android,2494865428,nl,zeer laag van mourinho #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-30T20:58:00.000Z,461610442545451009,461610442545451009,Twitter for iPhone,606289461,nl,Het leven is gemeen!!! #Angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-29T21:38:42.000Z,461258296822104064,461258296822104064,Twitter Web Client,1007200794,nl,WTF! Youtube heeft al mijn abonnementen verwijderd! #angry,#angry,,,
everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-28T19:54:01.000Z,460869566508199937,460869566508199937,Twitter for iPad,327325835,nl,"RT @someuser Mijn man komt zo zei ik tegen de advocaat. Dat is de sponsor van uw huis, zeker was het antwoord. Alstublieft : seksi...",#angry,"[{'type': 'retweeted', 'id': '460854593950613504'}]",,
everyone,"{'retweet_count': 2, 'reply_count': 5, 'like_count': 6, 'quote_count': 0}",2014-04-28T18:54:32.000Z,460854593950613504,460854593950613504,Twitter for iPhone,203587000,nl,"Mijn man komt zo zei ik tegen de advocaat. Dat is de sponsor van uw huis, zeker was het antwoord. Alstublieft : seksisme in 2014. #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-22T22:38:37.000Z,458736659648241664,458736659648241664,Twitter for Android,29978778,nl,@someuser @someuser ook  vanuit #nicaragua is het NIET mogelijk om te bellen naar Belgie! #sucksweermaareens #worldwidecoveragesucks #angry,#angry,,1583273208,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-22T19:27:59.000Z,458688686667091968,458688686667091968,Twitter Web Client,322006727,nl,"damn. wat een klote ouderss  -,- #angry",#angry,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-18T14:48:25.000Z,457168781329317888,457168781329317888,Twitter for Android,2301801007,nl,RT @someuser Sinds wanneer vertrekken treinen te vroeg #angry 😠,#angry,"[{'type': 'retweeted', 'id': '457167608832598016'}]",,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-18T14:43:46.000Z,457167608832598016,457167608832598016,Twitter for iPhone,2252727843,nl,Sinds wanneer vertrekken treinen te vroeg #angry 😠,#angry,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-17T19:12:30.000Z,456872851773997057,456872851773997057,Twitter for Android,1121978918,nl,RT @someuser dat we hier op gewacht hebben.... #angry,#angry,"[{'type': 'retweeted', 'id': '456872732438040576'}]",,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-17T19:12:02.000Z,456872732438040576,456872732438040576,Twitter Web Client,1205863615,nl,dat we hier op gewacht hebben.... #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-17T16:07:28.000Z,456826286984269825,456826286984269825,Twitter for Android,2408294375,nl,Facking hell... hechting van 1 van de wonden eruit #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2014-04-16T23:41:19.000Z,456578113560776704,456578113560776704,Instagram,99366727,nl,Boze vogel! #angry #bird http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-16T13:48:39.000Z,456428964601286656,456428964601286656,Twitter for iPhone,25876468,nl,Echt erg dat sommigen anderen echt niets gunnen uit egoïsme.. 😒 #bitch #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-16T05:56:25.000Z,456310122311331840,456310122311331840,IFTTT,758492209,nl,#morgenstund #morratryne #selfie #gay #lesbogram #angry #bird #proudtobegreek by zuurie http://someurl http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-14T19:00:24.000Z,455782639770017792,455782639770017792,Twitter for BlackBerry®,2397293123,nl,En Jy♡ num jouself n vriendin..* Jig nhe as Ek♡ ni bang wac om ini tronk tesit vi animal abuse ni was Jy♡ nou dood jou Bitch..* #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-14T14:27:50.000Z,455714047535874048,455714047535874048,Twitter for Android,533433006,nl,Kt gymleraar! #angry #pistoff,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-04-14T13:08:06.000Z,455693982022901760,455693982022901760,Twitter Web Client,734366378,nl,!!!!!! ###$$$+++==fdsjnfmstjsmzxklaqwnr mg x kNWS V #ANGRY #MIND >.< http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-13T17:57:37.000Z,455404452003217408,455402066102341633,Twitter for BlackBerry,971569550,nl,@someuser @someuser  ek hoop daai vrou word krimineel vervolg #upsetting #angry!!,#angry,"[{'type': 'replied_to', 'id': '455402066102341633'}]",117770767,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-11T21:08:18.000Z,454727665376051200,454727665376051200,Twitter for Android,213021423,nl,"Ik wenste altijd dat ge diegene bleef waar ik op was toen maar nu ge zijt aant verprusten en met gevoelens aan spelen, dankje. #angry",#angry,,,"{'place_id': 'f65ac661cfdf3cd8', 'coordinates': {'type': 'Point', 'coordinates': [3.8362852, 50.8993959]}}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-10T19:22:46.000Z,454338720578428928,454329967086940161,Twitter for Android,1119491898,nl,@someuser jammer kan niet kijken internet problemen en me 3 g doet raar #angry,#angry,"[{'type': 'replied_to', 'id': '454329967086940161'}]",105950200,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-10T04:49:04.000Z,454118845511659520,454118845511659520,Instagram,88102248,nl,Dodger fan! #angry #dodgerstillonbase #myboyfriend @ Dodger Stadium http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-09T14:30:54.000Z,453902881507524608,453902881507524608,Twitter for iPhone,229505071,nl,Sommige mensen halen echt het bloed onder me nagels vandaan #Angry 😡,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-09T13:10:45.000Z,453882710269100032,453882710269100032,Twitter for Windows Phone,339562173,nl,"Tuurlijk.... Is het de hele tijd droog ,gaat het regenen als ik net buiten ben .... #angry #nee #hoor #nederlandhe",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-04-09T08:43:55.000Z,453815558790979584,453815558790979584,Twitter Web Client,706904723,nl,als je gy ier agtr zit ee mattie dan gj gy helemaal ni gan kunne testn bij zulte waregem gezult wel zien #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-08T20:28:21.000Z,453630449974120449,453630449974120449,Twitter for  Android,2277060611,nl,ben wel klaar met die leugens van je wees verdomme eerlijk tegen mij #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-07T15:46:29.000Z,453197125888000000,453197125888000000,Twitter Web Client,229174347,nl,"super leuk als je hele po opeens weg is, want word beslist natuurlijk net nu dat hij het hele bestand weg gaat gooien...... grrrr #so #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-04T17:37:40.000Z,452137944258994176,452137944258994176,Twitter for Android,15029232,nl,#fail van @someuser voor @someuser 800 mensen die bij de 1sten binnen waren worden plots naar slechte plaatsen doorgestuurd. #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-04T01:11:00.000Z,451889640124194816,451889640124194816,Twitter for Android,2279442610,nl,Vok om ons hele kamer wakker te maak 2 uur in die oggend want nou wil hulle stort #Angry,#angry,,,"{'place_id': 'dd9c0d7d7e07eb49', 'coordinates': {'type': 'Point', 'coordinates': [28.30264, -25.2390337]}}"
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2014-04-02T14:49:32.000Z,451370852765151233,451370852765151233,Twitter for Android,2352337974,nl,Dat gevoel wanneer je er achter komt dat je voor honderden euros bent opgelicht! Grr... #angry,#angry,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-31T11:52:50.000Z,450601610281226240,450601610281226240,Twitter Web Client,1600717969,nl,RT @someuser Ooooo FNB Bank in Long Street is wee ani slaap !!!! #angry,#angry,"[{'type': 'retweeted', 'id': '450556437480341504'}]",,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-31T08:53:20.000Z,450556437480341504,450556437480341504,Twitter for BlackBerry®,122430340,nl,Ooooo FNB Bank in Long Street is wee ani slaap !!!! #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-29T08:17:02.000Z,449822528564101122,449822528564101122,Twitter for BlackBerry®,2240529639,nl,Lyk hoekom gee julle n tyd dan kom julle nie yti #Angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-23T21:58:29.000Z,447854926736396288,447854926736396288,Twitter for  Android,2157616169,nl,Slapen ben helmaal klaat met die kut scheidsrechters en spul Real is gwn weer genakt door scheids #gone #Reabar #angry,#angry,,,"{'place_id': 'a3d2f08311e625db', 'coordinates': {'type': 'Point', 'coordinates': [6.9932383, 52.3111423]}}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-23T11:19:13.000Z,447694048498053120,447694048498053120,Twitter for iPhone,150793339,nl,@someuser stop sendin me virus! #angry haha,#angry,,337182855,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-03-22T21:31:59.000Z,447485867633160192,447485867633160192,Twitter Web Client,1572261098,nl,dan zet ik maar de wifi uit om jou te zieken #sleepwelltwitter #lekkervoorje #angry #kwaadlustig,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-03-18T06:51:15.000Z,445814672890290176,445814672890290176,Twitter for Android,597716794,nl,"Ja fuck dees, vergeten dat ik uur later heb #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-17T16:10:13.000Z,445592952141012992,445572917074853888,Twitter for Android,29978778,nl,@someuser ja net zoals er geen probleem was in #peru zeker... (Zie vorige tweets!) Jullie Worldwide coverage sucks gewoon! #angry,#angry,"[{'type': 'replied_to', 'id': '445572917074853888'}]",1583273208,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-17T15:07:16.000Z,445577112213544960,445577112213544960,Twitter for Android,191849546,nl,Somige mensen zouden is van mijn spullen af moeten blijven #angry,#angry,,,"{'place_id': 'ea0a61fa0c646676', 'coordinates': {'type': 'Point', 'coordinates': [4.491069, 51.8873944]}}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-17T06:50:49.000Z,445452174999715840,445452174999715840,Twitter Web Client,119438172,nl,opgestaan om @someuser eventjes te gaan checken on @someuser @someuser @someuser tapi kelihatan benar error @someuser #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-16T22:47:42.000Z,445330593887563776,445330593887563776,Twitter for Android,441889103,nl,"slapen, #angry #chag #gn",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-16T21:54:53.000Z,445317304575090688,445317304575090688,Twitter for iPhone,275041654,nl,"Zucht..fuck die samenvatting, ik duik mn bed in!! 😑 #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-16T20:28:20.000Z,445295523680256001,445295523680256001,Twitter for iPhone,281754106,nl,Skcuisksfgvuekdk #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-16T14:20:18.000Z,445202904488869888,445202904488869888,TweetDeck,286834836,nl,dit gevoel kan ik niet in woorden verwerken... #Angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-14T20:42:46.000Z,444574380518309888,444526017517215744,Twitter for iPhone,230784838,nl,“@someuser @someuser Geen lekke banden? #angry #machinist”😜😜😜😜,#angry,"[{'type': 'replied_to', 'id': '444526017517215744'}]",80300553,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-14T19:33:44.000Z,444557007853723648,444526017517215744,Twitter for iPad,379897277,nl,"Ha,ha! @someuser @someuser Geen lekke banden? #angry #machinist”",#angry,"[{'type': 'replied_to', 'id': '444526017517215744'}]",80300553,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-14T19:08:54.000Z,444550756012552193,444550756012552193,Twitter Web Client,1499118162,nl,#Angry #bird almost frightens me #Tufted #Duck (#Aythya fuligula) #Kuifje en de Kwaaie #Kuifeend. http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2014-03-14T17:30:36.000Z,444526017517215744,444526017517215744,Twitter for Android,80300553,nl,@someuser Geen lekke banden? #angry #machinist,#angry,,230784838,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-14T12:08:36.000Z,444444986550255616,444444986550255616,Twitter Web Client,54626142,nl,vreselijk gewoon.............. #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-14T10:32:32.000Z,444420810640723968,444420810640723968,Twitter Web Client,56727282,nl,| Waarom heb ik altijd keelpijn als ik een belangrijke optreden heb .. #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-13T23:17:40.000Z,444250972219797504,444250972219797504,iOS,2376012608,nl,Bree van de kamp. #desperatehousewives #breeandekamp #dh #Angry #kill http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-12T23:30:41.000Z,443891861540073472,443891861540073472,Instagram,154332698,nl,Im Hungry!!!!!! Fuugjvhkvdjknhi #hungry #food #juicing #fitness #angry lol http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-12T17:54:02.000Z,443807140554506240,443807140554506240,Twitter for BlackBerry®,591349650,nl,"Mxm, wanneer mense my vra om iets te doen, dan doen ek dit met oorgawe, maar wanneer ek iets vra das it fokken WWF2!!!! #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-11T15:52:32.000Z,443414174409195520,443414174409195520,Twitter for Android,416442962,nl,Rot op metje idiote gedoe... #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-10T10:30:04.000Z,442970638689783808,442970638689783808,bitly bitlink,1175665782,nl,De Australische #zomer breekt  >150 (!) temperatuurrecords: http://someurl #angry #summer #Australia #weather,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-10T09:58:00.000Z,442962567284424704,442961458478211072,Twitter Web Client,556825680,nl,@someuser left whr abeg no excuse joor #angry,#angry,"[{'type': 'replied_to', 'id': '442961458478211072'}]",264763151,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-10T06:22:45.000Z,442908399035219968,442908399035219968,Twitter for  Android,2398763242,nl,Mn zusje kan me f*cking hard ergeren #ANGRY @ http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-10T06:09:42.000Z,442905114014412800,442905114014412800,Twitter for Android,335348069,nl,@someuser Traag internet..... #Angry #Slow #Tele2 tele2 is traag,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-08T21:53:22.000Z,442417819607900160,442417819607900160,Twitter for  Android,2365831035,nl,Laat ik nie merken dat je wat flikt pik want dan ben je nog lang nie jarig #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-03-08T15:21:33.000Z,442319214905655296,442319214905655296,Twitter for Android,483539800,nl,Sa stai pas fken cool. #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-03-08T15:01:56.000Z,442314277635239936,442314277635239936,Twitter Web Client,1438381489,nl,Waar is mijn nieuwe G-shock? #Eminem #Angry #NotHappy,#angry,,,
