lang,created_at,public_metrics,reply_settings,text,id,author_id,conversation_id,source,search_query,geo,referenced_tweets,in_reply_to_user_id
pt,2013-07-04T12:37:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Devil is a liar :e| #pissed af,352768209956515840,1502248124,352768209956515840,Mobile Web (M2),#pissed,,,
pt,2013-07-03T01:18:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#bb15 #bbmvp nom so #pissed #notken ! #hateyou #elissa #dumbass,352234878378590208,1321343838,352234878378590208,Twitter for Android,#pissed,,,
tl,2013-07-02T03:23:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Chaaa... Hehehe #goodmorning #pouty #pissed @ at Bolanos Residence. http://someurl,351903980290449408,85775001,351903980290449408,Instagram,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [121.08286054, 14.68618499]}}",,
en,2013-07-02T01:12:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser no serious. .. #pissed,351870968664309762,226536025,351867979853611008,Twitter for Android,#pissed,,"[{'type': 'replied_to', 'id': '351870065513201665'}]",844678376
es,2013-07-01T15:02:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,Serena noooooo #pissed,351717568672841729,273026182,351717568672841729,Twitter for Android,#pissed,,,
pt,2013-06-28T15:49:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,Sera que sou o unico que esta sempre a ouvir um bebe a rir nas publicidades dos sites? #pissed,350642072665071616,1544429366,350642072665071616,Twitter Web Client,#pissed,,,
pt,2013-06-28T03:04:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,F.U.C.K.E.D #Pissed,350449514856988672,602913276,350449514856988672,Twitter Web Client,#pissed,,,
en,2013-06-25T05:56:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser: Ha. K. | #pissed me?,349405763120271362,70256118,349405763120271362,Twitter for Android,#pissed,,,
es,2013-06-25T00:19:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,Chara #pissed,349320918692151297,366262917,349320918692151297,Twitter for iPhone,#pissed,,,
pt,2013-06-23T00:20:43.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,K. K. K. K. K. K. K. #PISSED.,348596444405579777,416038937,348596444405579777,Twitter for Android,#pissed,,,
pt,2013-06-21T01:46:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Porra nenhuma. #Ambivalent #Pissed #grumpy http://someurl,347893151920447488,320627231,347893151920447488,Instagram,#pissed,,,
in,2013-06-20T16:38:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,ASAR! #pissed,347755240273108992,548031176,347755240273108992,Twitter for BlackBerry®,#pissed,,,
pt,2013-06-20T16:22:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Sere pes #pissed #hicjakkrava,347751296222244864,953572326,347751296222244864,Twitter for Windows Phone,#pissed,,,
in,2013-06-19T23:08:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,2-2 uchida own goal #pissed,347491141731643393,803191134,347491141731643393,Twitter for BlackBerry®,#pissed,,,
pt,2013-06-19T16:40:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Eu devo ser mãe de alguém só pode o.O #pissed,347393577355186178,60177310,347393577355186178,Twitter Web Client,#pissed,,,
pt,2013-06-19T01:47:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,GLOBE !!!!!! #pissed,347168829266341888,271842749,347168829266341888,Twitter for BlackBerry®,#pissed,,,
en,2013-06-19T00:39:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,No #bdc #omg #pissed af,347151740673617920,565964386,347151740673617920,Twitter for BlackBerry®,#pissed,,,
pt,2013-06-18T17:51:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,U.E.N.O #pissed http://someurl,347048969475592192,156035506,347048969475592192,Instagram,#pissed,,,
it,2013-06-18T09:42:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"@someuser QUANDO CAZZO ARRIVA IL TELEFONO,OH?! #pissed",346925817940566016,1061963647,346925817940566016,Twitter for Android,#pissed,,,1339337161
tl,2013-06-17T03:18:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#pissed hahahaha hahahaha,346466801716166656,479027761,346466801716166656,iOS,#pissed,,,
pt,2013-06-17T01:42:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Odeio quando o game não reconhece meu joystick. #pissed,346442720023302144,49780328,346442720023302144,Silver Bird,#pissed,,,
tl,2013-06-16T01:56:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Hehehheh #pissed,346083743896846336,399677674,346083743896846336,Twitter for iPhone,#pissed,,,
pt,2013-06-13T21:42:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Umm K #pissed #justletmego,345295176731881472,742196899,345295176731881472,Twitter for iPhone,#pissed,,,
pt,2013-06-12T15:29:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,pessoas irritantes que me estão a irritam porque decidiram embirrar com tudo. #pissed,344838874842931200,20692482,344838874842931200,Twitter Web Client,#pissed,,,
tl,2013-06-11T02:42:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Hahahaha k. #pissed,344283588793081856,130641787,344283588793081856,iOS,#pissed,,,
pt,2013-06-10T18:34:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Pele @someuser #Pissed,344160655089225728,85353093,344160655089225728,Twitter for BlackBerry®,#pissed,,,
pt,2013-06-09T16:07:54.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Como assim nao vai ter mumu? Isso nao é renovo #pissed #xmas #america http://someurl,343761378898763776,233785203,343761378898763776,Instagram,#pissed,,,
pt,2013-06-08T16:05:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#mytiptreegirlies #bdaycelebrations #laughsallnight #pissed #beautpresenttheygotme christinacox92... http://someurl,343398442825023489,96434263,343398442825023489,Instagram,#pissed,,,
tl,2013-06-08T07:57:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser #pissed HAHA ok ok (:,343275570538364930,222025140,343275161979604992,Twitter for Android,#pissed,,"[{'type': 'replied_to', 'id': '343275410798309377'}]",383047422
es,2013-06-08T06:13:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,liar. #pissed,343249395606749184,390735940,343249395606749184,Mobile Web (M2),#pissed,,,
it,2013-06-07T19:38:39.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,@someuser #pissed ahahhaa http://someurl,343089642532372481,1088080093,343089642532372481,Twitter for Android,#pissed,,,507792369
pt,2013-06-07T01:15:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#Daniel V1D4 L0K4 me amando muito hoje na escola u.u kkkkkkk #Sqñ #friend #boring #pissed #me #off #at... http://someurl,342812035513462784,284136988,342812035513462784,Instagram,#pissed,,,
tl,2013-06-05T17:12:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Mo mo #pissed http://someurl,342328075402506240,84364938,342328075402506240,Vine - Make a Scene,#pissed,,,
pt,2013-06-05T02:34:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Nunca massss #Pissed,342107127323701248,301280439,342107127323701248,Twitter Web Client,#pissed,,,
it,2013-06-04T20:01:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,@someuser #pissed #yolo #boybetterknow ahhaa,342008219457183744,635406242,342007997121298432,Twitter Web Client,#pissed,,"[{'type': 'replied_to', 'id': '342007997121298432'}]",785058890
tl,2013-06-04T01:46:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Haha xD #pissed #smile #love #hate #situation #ijust #dontgive #aflying #FUCK hehe cx http://someurl,341732583727591424,1367219623,341732583727591424,Instagram,#pissed,,,
pt,2013-06-03T17:27:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Hey mena!! #Pissed #mena #loop #annoying #hi #selfie http://someurl,341607043024683008,629918223,341607043024683008,Vine - Make a Scene,#pissed,,,
it,2013-06-03T02:45:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser Ditto #pissed,341385028091117569,494395519,341369771541004288,Twitter for iPhone,#pissed,,"[{'type': 'replied_to', 'id': '341369771541004288'}]",54319022
pt,2013-06-01T04:04:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Seria #pissed,340680158165991425,68887655,340680158165991425,Twitter for iPhone,#pissed,,,
pt,2013-05-31T23:32:53.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,@someuser @someuser hehe. Hows da visitor. #pissed,340611874800431104,199236611,340607220943314946,Twitter for iPhone,#pissed,,"[{'type': 'replied_to', 'id': '340607220943314946'}]",331653201
in,2013-05-29T03:25:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser Indiana...#pissed,339583335531692032,216437146,339580386260705281,Twitter Web Client,#pissed,,"[{'type': 'replied_to', 'id': '339582378232135680'}]",251232746
pt,2013-05-29T02:07:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Chateadíssima... @someuser e @someuser sairem do @someuser é absurdo! #pissed,339563676237447168,51609161,339563676237447168,Twitter Web Client,#pissed,,,
pt,2013-05-26T15:44:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Massa out #pissed,338681995557236736,89675042,338681995557236736,Twitter for BlackBerry®,#pissed,,,
tl,2013-05-26T03:50:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,haha k. #pissed,338502378015846400,528819873,338502378015846400,Twitter for iPhone,#pissed,,,
pt,2013-05-25T05:36:07.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,Traffic! My taxi bill is running like owlala!!!!! Ô.ô #pissed,338166569437896705,295633604,338166569437896705,Twitter for Android,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [120.98203414, 14.48129471]}}",,
pt,2013-05-24T19:06:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,3 Amigos #bitches #besties #friends #girls #pissed #reunion #alcohol 😜🍷🍸 http://someurl,338008074516324353,159153501,338008074516324353,Instagram,#pissed,,,
nl,2013-05-23T19:04:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser tc is #pissed XD,337645292516175872,582962317,337645292516175872,Twitter for iPhone,#pissed,,,596938512
pt,2013-05-21T03:11:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,bblz #pissed,336680585982517248,47591031,336680585982517248,Mobile Web (M2),#pissed,,,
eu,2013-05-18T00:57:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser  oioi #propernaughtygeezers #party #pissed #topmate #whoopiecushion http://someurl,335559627880165376,389779286,335559627880165376,Instagram,#pissed,,,230234035
tl,2013-05-18T00:09:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,hahahaha k #pissed #ofcourse,335547576730415105,496672502,335547576730415105,Twitter for iPhone,#pissed,,,
tl,2013-05-16T12:36:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,ano ba... -___- #pissed,335010930414989314,304963338,335010930414989314,Twitter Web Client,#pissed,,,
it,2013-05-15T05:09:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,“@someuser #pissed” ditto,334535923368878081,18113466,334535923368878081,Twitter for Mac,#pissed,,,
tl,2013-05-14T01:22:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",everyone,Hehehehe #Pissed?,334116443895500801,413969999,334116443895500801,Twitter for iPhone,#pissed,,,
pt,2013-05-13T21:19:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ok agora eu to #pissed,334055379925336064,134178020,334055379925336064,Twitter Web Client,#pissed,,,
pt,2013-05-09T20:03:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Sensabaugh retired. #pissed,332586641103413248,543019984,332586641103413248,Twitter for Android,#pissed,,,
tl,2013-05-09T13:19:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"HAHAHAHAHAHA HAHAHA HAHA HA HA HA HA HA! #Pissed -,-",332484856502181889,151006047,332484856502181889,Twitter Web Client,#pissed,,,
pt,2013-05-07T22:49:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Serious cba. #pissed #off,331903615168028672,924010712,331903615168028672,Twitter for iPhone,#pissed,,,
pt,2013-05-06T09:26:53.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,"F#ck essi dude quer andar comigo,a fiorca...wtf??#pissed",331339272328196096,264935184,331339272328196096,Twitter for BlackBerry®,#pissed,,,
pt,2013-05-06T04:19:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Pandora time. #PISSED,331261925436567552,362170328,331261925436567552,Twitter for iPhone,#pissed,,,
et,2013-05-04T15:16:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Canada eh? “@someuser WTF SIOUX LOOKOUT #pissed #goingbacktosleep http://someurl,330702357136543744,532435787,330700059547148288,Twitter for iPhone,#pissed,,"[{'type': 'replied_to', 'id': '330700059547148288'}]",551351257
in,2013-04-30T19:00:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Fu TD Bank #pissed,329309310310023168,392355697,329309310310023168,Twitter for iPhone,#pissed,"{'place_id': '94542c3c348faf28', 'coordinates': {'type': 'Point', 'coordinates': [-74.37534543, 40.57575633]}}",,
tl,2013-04-30T04:54:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,Whatever Evannnn.| #Pissed #Heated #Aggrivated #Exasperated #Raging| Heheheheheheehehehheheee (:,329096438283894785,814249363,329096438283894785,Twitter for iPhone,#pissed,,,
pt,2013-04-30T04:27:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,KD is #Pissed,329089583159599105,1184594378,329089583159599105,Twitter Web Client,#pissed,,,
pt,2013-04-30T04:19:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,KD is #PISSED,329087681780932608,705685800,329087681780932608,Twitter Web App,#pissed,,,
pt,2013-04-28T15:58:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Esse filhotinho não mexe uma pata #pissed http://someurl,328538754639880192,37491676,328538754639880192,Instagram,#pissed,,,
pt,2013-04-28T14:56:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Em pleno Domingo e eu sou obrigada a fazer revisão de gramática para Ana Clara.............. Eu não mereço isso não. ¬¬ #pissed,328523192857673729,45914942,328523192857673729,Twitter Web Client,#pissed,,,
en,2013-04-26T19:14:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Jesus. #chokecity #pissed,327863231752318976,290282457,327863231752318976,Twitter for iPhone,#pissed,,,
in,2013-04-26T15:26:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Euh ok... #pissed,327805830307119104,483539800,327805830307119104,Twitter for Android,#pissed,,,
es,2013-04-26T13:33:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Benidorm!! #pissed #amazing http://someurl,327777576300982274,220098884,327777576300982274,Instagram,#pissed,,,
pt,2013-04-24T21:35:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#pissed Via Blackberry nxa,327173903753572352,1131621762,327173903753572352,UberSocial for BlackBerry,#pissed,,,
pt,2013-04-24T06:27:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Outro #pissed,326945418523058176,611113338,326945418523058176,Twitter for iPhone,#pissed,,,
pt,2013-04-24T05:59:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#Crazy #old #lesbians #love #to #be #pissed #in #the #face [#rss1sexeaparis 729]:  http://someurl sexe a paris,326938523766763521,1131107958,326938523766763521,twitterfeed,#pissed,,,
pt,2013-04-23T16:21:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"olha wareztuga, quero que vás morrer, não me podias falhar hoje #pissed #technology",326732623420456960,118791336,326732623420456960,Twitter Web Client,#pissed,{'place_id': 'c1430b24da8e9229'},,
no,2013-04-23T06:56:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Brutal! #fuccsakes #pissed #beyondbelief,326590304553676800,1338240068,326590304553676800,Twitter for iPhone,#pissed,,,
es,2013-04-22T14:38:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,Tamil!!!!! #Pissed,326344217246986240,720185545,326344217246986240,Twitter for Android,#pissed,,,
pt,2013-04-20T20:11:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Truro! #bros #brothers #pissed http://someurl,325703361179570176,1305277914,325703361179570176,Photos on iOS,#pissed,,,
pt,2013-04-20T14:51:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,Uscellular<< #pissed #frusterated,325622848846712832,103181949,325622848846712832,Twitter SMS,#pissed,,,
