public_metrics,created_at,id,text,reply_settings,conversation_id,source,geo,author_id,lang,search_query,referenced_tweets,in_reply_to_user_id,withheld
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T04:29:57.000Z,814327574797176833,#super hard porn star sexy nurses pictures http://someurl,everyone,814327574797176833,Twitter Web Client,,3371594439,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T04:25:08.000Z,814326361993179136,#super hot porn pics teen vigin anal http://someurl,everyone,814326361993179136,Twitter Web Client,,155352302,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T04:24:27.000Z,814326188734873600,#super hard porn star tranny fucking vids http://someurl,everyone,814326188734873600,Twitter Web Client,,449793312,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T04:21:59.000Z,814325567726256132,sienna miller tubes #super hot naked models http://someurl,everyone,814325567726256132,Twitter Web Client,,253850146,en,#super,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-29T04:21:29.000Z,814325440299069440,#Goingretro #retro #video #animoto #Super-8-Film #super8 #retrostyle #newengland #newburyport... http://someurl,everyone,814325440299069440,Instagram,,35953734,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T04:19:20.000Z,814324901897064448,@someuser @someuser ##super Anna.,everyone,814161313991507969,Twitter for Android,,3269834773,en,#super,"[{'type': 'replied_to', 'id': '814161313991507969'}]",137944740,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T04:17:59.000Z,814324562770927616,tube porn twink #super porno videos http://someurl,everyone,814324562770927616,Twitter Web Client,,29519956,pt,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T04:17:13.000Z,814324369996574720,#super anal sex naked hot yoga babes http://someurl,everyone,814324369996574720,Twitter Web Client,,1600905702,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T04:15:51.000Z,814324025111543808,#super stars naked slut woman http://someurl,everyone,814324025111543808,Twitter Web Client,,34138275,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T04:13:52.000Z,814323525465030656,#super sexy nude pics skull fuck teenie http://someurl,everyone,814323525465030656,Twitter Web Client,,725765314579935232,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T04:13:13.000Z,814323361526534144,#super tight pussy videos tat queen sex http://someurl,everyone,814323361526534144,Twitter Web Client,,1905820848,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T04:07:14.000Z,814321855574196225,nude bikini girls #super hot nude girl having painful sex http://someurl,everyone,814321855574196225,Twitter Web Client,,2493185240,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T04:04:19.000Z,814321124003745792,#super sexy woman fucked same sex marriage states list http://someurl,everyone,814321124003745792,Twitter Web Client,,155608689,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T04:04:04.000Z,814321058509680640,#super skinny girls nude fully fucked boobs http://someurl,everyone,814321058509680640,Twitter Web Client,,568028501,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T04:02:01.000Z,814320542216048640,#super squirt gun role porn http://someurl,everyone,814320542216048640,Twitter Web Client,,1442410562,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:59:58.000Z,814320026438303746,girl cums on dildo #super horny http://someurl,everyone,814320026438303746,Twitter Web Client,,424791100,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:58:13.000Z,814319588208951296,pornteenpussy #super naked girl http://someurl,everyone,814319588208951296,Twitter Web Client,,4840671394,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:55:46.000Z,814318968664158209,sex flash game free #super hard core sex http://someurl,everyone,814318968664158209,Twitter Web Client,,374859309,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:55:04.000Z,814318792914268160,#Super #Nintendo Super Mario Kart Game #retrogaming #ebay.,everyone,814318792914268160,Android Phone N,,775642210322649089,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:51:55.000Z,814317999788347395,#super tight pussy porn play adult games online free http://someurl,everyone,814317999788347395,Twitter Web Client,,29646397,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:48:48.000Z,814317217001197568,#super granny sex ty tasmanian tiger porn video http://someurl,everyone,814317217001197568,Twitter Web Client,,1443997248,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:48:14.000Z,814317073262219264,#Super sweet 😍 #TIMYBackOff http://someurl,everyone,814317073262219264,Twitter for Android,,765177958558334976,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:47:20.000Z,814316848414130177,bangladesh nude nurse #super sexy brazilian teens http://someurl,everyone,814316848414130177,Twitter Web Client,,3371594439,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:46:07.000Z,814316542905159680,shemale cartoons porn #super ex girlfriend youtube sex http://someurl,everyone,814316542905159680,Twitter Web Client,,37834792,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:44:05.000Z,814316031292350464,#super sexy mexican girls having sex hot teens getting fucked by a midget http://someurl,everyone,814316031292350464,Twitter Web Client,,158401518,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:43:52.000Z,814315975935950848,#super sexy scene bond girl nude http://someurl,everyone,814315975935950848,Twitter Web Client,,350173119,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:43:50.000Z,814315969044746241,#super size pussy hot goth blowjob http://someurl,everyone,814315969044746241,Twitter Web Client,,168216760,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:43:42.000Z,814315935444111360,#super fat women sexual fantasies women http://someurl,everyone,814315935444111360,Twitter Web Client,,2464917774,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:41:55.000Z,814315486771023873,#super porno tube free drunk sex http://someurl,everyone,814315486771023873,Twitter Web Client,,428393461,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:35:12.000Z,814313794621018112,15 #Super #Mario Run tips to get your game on point http://someurl via @someuser #gamers,everyone,814313794621018112,Twitter Web Client,,37089787,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:26:56.000Z,814311715689140225,porn video stockings #super amanda nude http://someurl,everyone,814311715689140225,Twitter Web Client,,767536867,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:24:58.000Z,814311220157132800,Cant wait to watch. #Super Bowl!!! http://someurl,everyone,814311220157132800,Twitter for iPhone,,2975362148,en,#super,"[{'type': 'quoted', 'id': '814265350946598913'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:22:23.000Z,814310567800344577,chubby hot sexy woman nude #super sexy models http://someurl,everyone,814310567800344577,Twitter Web Client,,562724004,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:22:19.000Z,814310551992012800,free amateur porn dump #super hot tattoo chicks http://someurl,everyone,814310551992012800,Twitter Web Client,,157716235,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:20:49.000Z,814310175414882305,#super sexy women freeporn charmed naked http://someurl,everyone,814310175414882305,Twitter Web Client,,348229875,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:20:01.000Z,814309972028887041,Lov this | |  #super http://someurl,everyone,814309972028887041,Twitter Web Client,,740144435305021440,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:18:45.000Z,814309653312143362,jungle teen pic #super girl sex http://someurl,everyone,814309653312143362,Twitter Web Client,,624203433,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:17:45.000Z,814309401309888513,sexfucking #super hot sex video http://someurl,everyone,814309401309888513,Twitter Web Client,,384261797,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:16:09.000Z,814309002435764224,#super cute innocent girls irani fuck movies http://someurl,everyone,814309002435764224,Twitter Web Client,,347984464,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:15:42.000Z,814308889076310017,#super hot tattoo chicks girl andgril free sex vidos http://someurl,everyone,814308889076310017,Twitter Web Client,,241365968,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:10:53.000Z,814307674347175937,rugrats all grown up porn ic #super horny http://someurl,everyone,814307674347175937,Twitter Web Client,,443559163,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:09:36.000Z,814307353751207936,"@someuser @someuser cool podcast man, I myself believe in the red rifle @someuser #nextjimplunkett #Super Bowl #raidernation",everyone,797221651142295552,Twitter for iPhone,,492438638,en,#super,"[{'type': 'replied_to', 'id': '797221651142295552'}]",62848834,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:08:00.000Z,814306949730799616,#super drunk girl porn lingeries http://someurl,everyone,814306949730799616,Twitter Web Client,,556447394,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:06:35.000Z,814306592149618692,#Defense #News App: http://someurl ; the  #super  #plane that could replace the  #f-35  #stealth  #fighter http://someurl,everyone,814306592149618692,The Military Feed,,806542488626311170,en,#super,,,
"{'retweet_count': 7, 'reply_count': 2, 'like_count': 31, 'quote_count': 0}",2016-12-29T03:06:08.000Z,814306478974611456,http://someurl @someuser  #interviewoftheyear #podcast #playmaker @someuser #NFL #truth #wisdom #halloffame #Super Bowl http://someurl,everyone,814306478974611456,Twitter for iPhone,,1965374310,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:04:32.000Z,814306078120964096,sexy male stripper #super sexy mexican girls having sex http://someurl,everyone,814306078120964096,Twitter Web Client,,739924482,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:04:02.000Z,814305950790197249,#super sexy ebony pussy pissing video http://someurl,everyone,814305950790197249,Twitter Web Client,,387037010,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:02:50.000Z,814305648041148416,naturally busty pornstars #super sex me http://someurl,everyone,814305648041148416,Twitter Web Client,,307442093,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T03:00:13.000Z,814304988885303297,sexy office babe #super size pussy http://someurl,everyone,814304988885303297,Twitter Web Client,,42383488,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T02:57:20.000Z,814304266341011456,nude babe tits #super high quality porn http://someurl,everyone,814304266341011456,Twitter Web Client,,560901644,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T02:55:30.000Z,814303805781184513,weird lesbian sex #super stars porno http://someurl,everyone,814303805781184513,Twitter Web Client,,158401518,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T02:55:20.000Z,814303761808158720,Super Bowl Party February 5 catering by Chaps Famous open bar call for tickets 410-483-3356| #Super Bowl #chapspitbeef http://someurl,everyone,814303761808158720,Twitter for iPhone,,490831393,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T02:55:10.000Z,814303718170644481,#super sexy non nude teen amy fisher sex pics http://someurl,everyone,814303718170644481,Twitter Web Client,,500585291,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T02:53:02.000Z,814303181148749824,#super heroes nude long xxx porn http://someurl,everyone,814303181148749824,Twitter Web Client,,842167382,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-29T02:50:08.000Z,814302452975599617,"#wallpaper #Lamborghini Reventon, #Matte painting, #Lamborghini, #black cars, #Super Car , #vehicle, #car http://someurl",everyone,814302452975599617,Random_Board,,767097761552531456,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T02:50:03.000Z,814302431454621696,riley raven nude #super skinny pornstars http://someurl,everyone,814302431454621696,Twitter Web Client,,30883559,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T02:47:57.000Z,814301905115639808,#super skinny teen free female squirter http://someurl,everyone,814301905115639808,Twitter Web Client,,312586081,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T02:45:37.000Z,814301317770395648,watch free sexy clips #super big pussy lips http://someurl,everyone,814301317770395648,Twitter Web Client,,1400287508,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T02:43:41.000Z,814300830639783936,miss norway porn video #super tight pussy fucked http://someurl,everyone,814300830639783936,Twitter Web Client,,190888546,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T02:40:34.000Z,814300046577516544,#super sexy models sex xxx online http://someurl,everyone,814300046577516544,Twitter Web Client,,115362034,de,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T02:39:11.000Z,814299698412523525,#super black pussy jakes free porn http://someurl,everyone,814299698412523525,Twitter Web Client,,37834792,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T02:37:05.000Z,814299170869825536,freckled naked #super girl sex http://someurl,everyone,814299170869825536,Twitter Web Client,,111492104,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T02:35:21.000Z,814298731726143488,PierceLilholt: My piano playing is #SUPER #BAIK!!!| | http://someurl| | Whats up #Indonesia?,everyone,814298731726143488,IFTTT,,3509459121,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T02:35:08.000Z,814298677640577025,#super anal sex boys having sex in the shower http://someurl,everyone,814298677640577025,Twitter Web Client,,221150979,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-29T02:34:33.000Z,814298531083288577,#super models having sex white dreads fuck http://someurl,everyone,814298531083288577,Twitter Web Client,,203264002,en,#super,,,
