lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,geo,referenced_tweets,in_reply_to_user_id
pt,353686563898658816,353686563898658816,2013-07-07T01:27:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",101618086,Twitter for Android,Graves são perturbadores. Não gosto deles. #annoyed XC,everyone,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [-47.1660533, -22.8966252]}, 'place_id': 'dcfb523083152c0f'}",,
pt,353619202738880512,353619202738880512,2013-07-06T20:59:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",570157067,Twitter for Android,Agora tá a dar a whistle ahhhhhh vou matar o gajo!! #annoyed,everyone,#annoyed,,,
pt,353421612625833985,353525097270743041,2013-07-06T14:45:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1465058617,Twitter for BlackBerry®,@someuser Diva #annoyed!,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '353421612625833985'}]",221248669
en,352938936320000000,352938936320000000,2013-07-04T23:56:14.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",380052887,Twitter for iPhone,Jesus @someuser #ispeakmymindtoo #movetotext #annoyed,everyone,#annoyed,,,
pt,352853662751666177,352853662751666177,2013-07-04T18:17:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",149351985,Instagram,nhaa tédio oO #annoyed  #shoutout #shout #goodvibes #rise #beauty #blush #brazilian #l4l #fanatic... http://someurl,everyone,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [-46.56756619, -23.58269687]}, 'place_id': '68e019afec7d0ba5'}",,
tl,351832181154398208,351832181154398208,2013-07-01T22:38:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",410136745,LG Phone,Ha... Haha... Hahaha... #annoyed,everyone,#annoyed,,,
tl,351565295334330368,351575243803992065,2013-07-01T05:37:24.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",303566444,Twitter for BlackBerry®,@someuser haha! #annoyed hahahahaha! #EngSeklepNemen #whatevs #lol  #pushmoyanteh haha,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '351574093927157760'}]",319503388
tl,351416602018844673,351416602018844673,2013-06-30T19:07:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",83824279,Twitter for iPhone,Hahaha k. #annoyed,everyone,#annoyed,,,
en,351083734830813184,351083734830813184,2013-06-29T21:04:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",66755364,Twitter for Android,Cuuuuute. #annoyed,everyone,#annoyed,,,
pt,350804312680710145,350804312680710145,2013-06-29T02:34:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1370895283,Twitter Web Client,Buii Ii So Bored| #Annoyed,everyone,#annoyed,,,
pt,350803467989823491,350803467989823491,2013-06-29T02:30:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",175041615,Twitter Web Client,"Sonho, você poderia ter alegrado meu dia, mas teve o incrível poder de estragar! #StrangeDream #Annoyed",everyone,#annoyed,,,
es,350647958154379264,350647958154379264,2013-06-28T16:12:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",279836739,Twitter for iPhone,Darn Mosquitos! #annoyed #itchin @someuser,everyone,#annoyed,,,
pt,350596229958352896,350596229958352896,2013-06-28T12:47:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",175041615,Twitter Web Client,Os sonhos e a sua grande capacidade de alegrar ou estragar seu dia! #StrangeDream #Annoyed,everyone,#annoyed,,,
fr,349807381334605825,349807381334605825,2013-06-26T08:32:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",92462748,Twitter for Android,Environmental Management #annoyed,everyone,#annoyed,,,
pt,348217013040197633,348217013040197633,2013-06-21T23:13:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",208706972,Instagram,#Duck #Annoyed #Palermo @ Palermo http://someurl,everyone,#annoyed,,,
es,347519797820530689,347527396666257408,2013-06-20T01:32:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",154948369,Twitter Web Client,@someuser Ferreal #annoyed,everyone,#annoyed,{'place_id': '5d441fd5487fc133'},"[{'type': 'replied_to', 'id': '347519797820530689'}]",156130307
pt,347500708582539266,347500944461811714,2013-06-19T23:47:36.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1080135630,Twitter for Android,@someuser #annoyed asf rn!,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '347500831479844864'}]",577876188
en,347400699711209473,347400699711209473,2013-06-19T17:09:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1404027438,Twitter for iPhone,Sisters 😒 #annoyed #suchajerk #tiredofher,everyone,#annoyed,,,
en,346931477298151425,346931477298151425,2013-06-18T10:04:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",19749469,Twitter for iPhone,#yappydog #insomnia color me #annoyed,everyone,#annoyed,,,
pt,346801881026293760,346801881026293760,2013-06-18T01:29:46.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",113735718,Instagram,Forever amargada :) #me #beauty #annoyed #odiotodo http://someurl,everyone,#annoyed,,,
pt,346024675224195072,346024675224195072,2013-06-15T22:01:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",560598131,Twitter for iPhone,Panda Express. #prime @someuser #annoyed,everyone,#annoyed,,,
pt,345444161241104384,345444161241104384,2013-06-14T07:34:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",106907150,Twitter for Android,"U.O.E.N.O < #annoyed pero me queda rn, ajaaa!!",everyone,#annoyed,,,
en,345257440671051776,345257440671051776,2013-06-13T19:12:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",435170272,Vine - Make a Scene,chris delia #Remake #Annoyed #loop http://someurl,everyone,#annoyed,,,
pt,344723230814257152,344723230814257152,2013-06-12T07:49:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",53409672,Twitter for Android,Raio das miúdas que nao param de olhar... Nunca devem ter visto #annoyed,everyone,#annoyed,,,
tr,344651164643643392,344651164643643392,2013-06-12T03:03:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",455270040,Twitter for Android,#annoyed HA! Ok,everyone,#annoyed,,,
tl,344227315770875904,344228417253814272,2013-06-10T23:03:44.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",233302986,Twitter Web Client,@someuser @someuser Hehehe #damntwitterunfollowspeople #annoyed #gladtohavemybabiesback,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '344228283967238144'}]",71351462
en,344038905147949056,344038905147949056,2013-06-10T10:30:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",720076092,Twitter for iPhone,Guitar lesson later. #annoyed,everyone,#annoyed,,,
pt,342825522973245441,342825522973245441,2013-06-07T02:09:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",356551084,Twitter for iPhone,DEFENSE 👏👏 DEFENSE 👏👏 #annoyed,everyone,#annoyed,,,
en,342332117327441922,342332117327441922,2013-06-05T17:28:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1480585524,Twitter for iPhone,3.99 for gas! Ridiculous! #annoyed,everyone,#annoyed,,,
pt,341987490128855042,341987490128855042,2013-06-04T18:39:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",149448226,Instagram,Florida time!! #busride #14hours #mixedemotions #happy #sad #annoyed http://someurl,everyone,#annoyed,,,
nl,341732779962286080,341732779962286080,2013-06-04T01:46:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",95092442,Twitter for iPhone,Super #super super! #Annoyed,everyone,#annoyed,,,
pt,341595398605008896,341595398605008896,2013-06-03T16:41:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",372210419,Twitter for Android,Hospital A&E system..... Crap!!! #annoyed #bored,everyone,#annoyed,,,
pt,340752033793585152,340752033793585152,2013-06-01T08:49:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",501545390,Twitter Web Client,Aisssssshhhhh ! #Annoyed,everyone,#annoyed,,,
pt,340154801163759616,340154801163759616,2013-05-30T17:16:39.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",807118590,Twitter Web Client,eu não acredito!!! afinal ainda não estou totalmente livre... tenho a porcaria de um trabalho #annoyed,everyone,#annoyed,,,
pt,339841407055433728,339841407055433728,2013-05-29T20:31:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",228885452,Twitter Web Client,"eletropaulo, dá pra parar de ficar cortando a minha energia semanalmente por várias horas? #annoyed",everyone,#annoyed,,,
tl,339535761219145728,339535761219145728,2013-05-29T00:16:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",328166974,Twitter for iPhone,Oh.... Haha um ok #annoyed ✋,everyone,#annoyed,,,
pt,338687110854877184,338687110854877184,2013-05-26T16:04:34.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",148004842,Instagram,Da fez?! #bangs #fishtail #braid #ngusoooo #bored #annoyed #fugly #lol #instamood #instashare http://someurl,everyone,#annoyed,,,
pt,337797729600299008,337797729600299008,2013-05-24T05:10:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",61090735,Twitter for iPhone,K. K. K. K. K.   #howifeelrightnow #butreally #annoyed 👊,everyone,#annoyed,,,
es,337732354485415936,337732354485415936,2013-05-24T00:50:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",860024600,Twitter for Android,Que calmas!! #annoyed #nonomaserestu #quetecres,everyone,#annoyed,,,
pt,337678030304575488,337678030304575488,2013-05-23T21:14:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",791541834,Twitter for Android,"Necessito que sigui divendres, siusplau.#relaxtime #stress #annoyed #bored",everyone,#annoyed,,,
tl,337237068830867457,337237068830867457,2013-05-22T16:02:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",172389517,Twitter Web Client,"@someuser Us,haha xD #annoyed http://someurl",everyone,#annoyed,,,30444311
en,336162006396710913,336162006396710913,2013-05-19T16:50:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",289899824,Twitter for BlackBerry®,Ou ma. #AFCvNUFC #AFC #Gooner #annoyed,everyone,#annoyed,,,
in,335957027488686080,335957027488686080,2013-05-19T03:16:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",29558615,Twitter for iPhone,Hahah k. 😂 #dying #annoyed,everyone,#annoyed,,,
es,334880486990151680,334880486990151680,2013-05-16T03:58:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1082728027,Twitter for iPhone,#annoyed Bye Felicia ✌,everyone,#annoyed,,,
es,334845850654232576,334845850654232576,2013-05-16T01:40:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1345601076,Twitter for iPhone,Concerttttt😩👎🎶 #annoyed @someuser,everyone,#annoyed,,,
es,334385783626661888,334385783626661888,2013-05-14T19:12:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",210237973,Instagram,#smile #angry #happy #annoyed #green #congress #friend #impact #beautys #like #behappy @ Polideportivo... http://someurl,everyone,#annoyed,"{'place_id': 'efcdd0cc2919c82a', 'coordinates': {'type': 'Point', 'coordinates': [-100.28891005, 25.7845248]}}",,
tl,334112165726408704,334115779479998466,2013-05-14T01:19:44.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1291742113,Twitter for iPad,@someuser hahahahahahaha......... No| #annoyed,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '334115563628527617'}]",1055525066
pt,334088957182754816,334088957182754816,2013-05-13T23:33:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",524780823,iOS,Ummm ok..? #annoyed.,everyone,#annoyed,,,
pt,334047287691071488,334047287691071488,2013-05-13T20:47:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1074963476,Twitter for BlackBerry®,Cant I just get 5mins à peace ñ quiet in this house #annoyed,everyone,#annoyed,,,
pt,332833139200253952,332833139200253952,2013-05-10T12:22:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",438802578,Twitter for iPhone,No means NO Negro!!!!! #Annoyed,everyone,#annoyed,,,
es,332711724987850752,332711724987850752,2013-05-10T04:20:31.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",544481275,Twitter for iPhone,Liar #annoyed #watevs,everyone,#annoyed,,,
es,332588033914322944,332588033914322944,2013-05-09T20:09:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",38825404,Instagram,#Around #Houston #running #errands. ..pfff. ..so #muchTraffic- .- #annoyed. .time for a #selfie http://someurl,everyone,#annoyed,,,
pt,331867172559278080,331867172559278080,2013-05-07T20:24:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",321099669,Twitter for BlackBerry®,"A mulher precisa ficar fora da estrada, quando não há um homem no carro com eles. #Annoyed",everyone,#annoyed,,,
en,331577856708714496,331577856708714496,2013-05-07T01:14:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",144529342,Twitter Web Client,"#ANNOYED , Jesus .",everyone,#annoyed,,,
pt,330423579508371457,330423579508371457,2013-05-03T20:48:14.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",95337535,Twitter for iPhone,K bye a todos. #annoyed,everyone,#annoyed,,,
pt,330027072351268864,330027072351268864,2013-05-02T18:32:40.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",322864919,Twitter for iPhone,K. Bye Felicia #annoyed,everyone,#annoyed,,,
fr,329587081280114688,329587081280114688,2013-05-01T13:24:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",415324974,Twitter Web Client,Vous ne pouvez pas vous taire? #annoyed,everyone,#annoyed,,,
pt,328957352634089472,328957352634089472,2013-04-29T19:41:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",159941518,Camera on iOS,Really mymaths? Estimate--- ESTIMATE!!! #annoyed http://someurl,everyone,#annoyed,,,
de,327481958760329216,327481958760329216,2013-04-25T17:59:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",463347816,Twitter for Android,"Umm, umm, umm, um, ummm, umm..well, umm.. -_- #annoyed",everyone,#annoyed,,,
pt,327242156920172544,327242156920172544,2013-04-25T02:06:24.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",944906599,Twitter for Android,Pele@someuser #Annoyed,everyone,#annoyed,,,
pt,326455643240288256,326455643240288256,2013-04-22T22:01:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1266157909,Twitter for iPhone,Continual sarcasm. #annoyed,everyone,#annoyed,,,
in,325829523411197952,325829523411197952,2013-04-21T04:33:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",76109041,Twitter for iPhone,Ha. Um.. Wow #annoyed,everyone,#annoyed,,,
pt,325809880235642880,325809880235642880,2013-04-21T03:15:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",431277631,Twitter Web Client,oaboafbra fafia fa #annoyed,everyone,#annoyed,,,
fr,325363074116751360,325363074116751360,2013-04-19T21:39:36.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",63905214,Twitter for Android,Ha douche.... #annoyed,everyone,#annoyed,,,
pt,325314139364929536,325314139364929536,2013-04-19T18:25:09.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",461165360,Twitter for Android,Pele @someuser @someuser #Annoyed,everyone,#annoyed,,,
pt,325038487344668673,325038487344668673,2013-04-19T00:09:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",404396723,Twitter for BlackBerry®,Chuppzzzz #Annoyed asf,everyone,#annoyed,,,
in,324961427347623936,324961427347623936,2013-04-18T19:03:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",40258405,Twitter for iPhone,DPMO 😠 #annoyed,everyone,#annoyed,,,
pt,324907954329485316,324907954329485316,2013-04-18T15:31:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",227120962,Twitter Web Client,Status: com DP em Governamental.  #frustrated #upset #annoyed,everyone,#annoyed,,,
es,324809748992102400,324809748992102400,2013-04-18T09:00:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",96224521,Twitter for iPhone,Back Pain #CantSleep 😭😓que dolor mas incomodo !! #Annoyed #InPain,everyone,#annoyed,,,
in,324354510057259008,324354510057259008,2013-04-17T02:51:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",582399630,Twitter for iPhone,@someuser toucan Sam #mybestfriend #sorrynotsorry #annoyed,everyone,#annoyed,,,325964980
en,324208261077291008,324208261077291008,2013-04-16T17:10:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",611272905,Twitter for iPhone,Cute. #Annoyed,everyone,#annoyed,,,
pt,323887086241476608,323887086241476608,2013-04-15T19:54:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",77043284,Twitter for BlackBerry®,"Odeio ter o olho inchado, estou literalmente assim O.o      #annoyed",everyone,#annoyed,,,
en,323705578255970305,323705578255970305,2013-04-15T07:53:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1277135935,JF_test_server,#Jab! - abcd #Annoyed - Agree or Disagree? > http://someurl,everyone,#annoyed,,,
pt,323609423207624706,323609423207624706,2013-04-15T01:31:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",474525836,Twitter for iPhone,Uhummmm. #annoyed,everyone,#annoyed,,,
pt,323508759722872833,323508759722872833,2013-04-14T18:51:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",60405561,Twitter for Android,cbf now! #annoyed,everyone,#annoyed,"{'place_id': '4644af0995f5f5c7', 'coordinates': {'type': 'Point', 'coordinates': [-3.1102057, 51.5169968]}}",,
