lang,created_at,public_metrics,reply_settings,text,id,author_id,conversation_id,source,search_query,geo,in_reply_to_user_id,referenced_tweets
tl,2014-10-17T17:05:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"yung lalakeng sinabihang baduy ang star wars at childish ang anime... srsly, lalake ka ba talaga?! #annoyed",523157917546328064,70620610,523157917546328064,Mobile Web (M2),#annoyed,,,
tl,2014-10-17T04:11:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Sabi ko mag pm pag paalis na eh. #annoyed,522963001612070912,151039542,522963001612070912,Twitter for Android,#annoyed,,,
tl,2014-10-16T04:43:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Makarealize raka puhon ! Buang man diay ka , mura kag naay ginapagmalaki :3 Hiiilas keey Madam , waaaay makatupong ! #Annoyed",522608755075072001,2480046402,522608755075072001,Twitter Web Client,#annoyed,,,
tl,2014-10-15T18:33:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Hahaa RT @someuser Rejection deh @someuser Feeling #Betrayed #Annoyed #Hurt NKT!,522455143090888706,227967371,522455143090888706,Ultwimate App,#annoyed,,,
tl,2014-10-15T15:34:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,kung tingin mo kilala mo ako think again #pissed #annoyed #myworldoesntrevolvearoundyou #backoff,522410232124039168,2719105552,522410232124039168,Twitter for iPhone,#annoyed,,,
tl,2014-10-15T09:05:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Hindi ba pwede manuod ng walang side comment?????????? #annoyed,522312356169138176,2846940528,522312356169138176,Twitter for iPhone,#annoyed,,,
tl,2014-10-15T08:09:52.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Pwede ba papalitan name KO sa birth certificate? | | Like KO Maria Mercedez .. :-). Lols | | #annoyed #crazy,522298296048832512,1340021448,522298296048832512,Facebook,#annoyed,,,
tl,2014-10-15T02:58:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Wala ka pa ring maipagmamalake peste ka! #annoyed,522219980176523264,103208410,522219980176523264,Facebook,#annoyed,,,
tl,2014-10-15T02:07:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Jenna Lagdamen, Jhen Lagdamen. Aynko bsta gsto ku ng mag changed ng name >_< name policy ./. #annoyed",522207167596986368,1857594986,522207167596986368,Facebook,#annoyed,,,
tl,2014-10-14T13:01:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ung mga agente nio kayo lang ba ang nakakita @someuser @someuser #annoyed,522009373925986304,107471746,522009373925986304,Twitter for iPad,#annoyed,,,
tl,2014-10-14T12:57:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Marami kaung sword @someuser BAKIT MADAMI KAUNG KAAWAY @someuser  ano ba naman yun #annoyed,522008203513450496,107471746,522008203513450496,Twitter for iPad,#annoyed,,,
tl,2014-10-14T09:23:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,kung sino pa yung hindi kong inaasahang online cia pa ung inline tas ung gusto kong mag ol nd ol. kaines lang!| #annoyed,521954516262862850,1637693652,521954516262862850,Twitter Web Client,#annoyed,,,
tl,2014-10-14T04:03:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Uugghhh #annoyed,521873826351964161,62393456,521873826351964161,Twitter for Android,#annoyed,,,
tl,2014-10-12T16:47:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,yung tipong walang signal ang globe sa new house! kembot! smart na ang wifi ko. hhnp aq bukas.... #annoyed,521341279880642562,494895569,521341279880642562,Facebook,#annoyed,,,
tl,2014-10-12T12:22:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,bored akong manghud unya ako iyang gnasamok2. #annoyed,521274713050324992,91314279,521274713050324992,Mobile Web (M2),#annoyed,,,
tl,2014-10-12T09:39:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#SelosLines -- ang selos isa sa mahirap pigilin na nararamdaman yan! #Annoyed,521233743592558592,616138615,521233743592558592,Mobile Web (M2),#annoyed,,,
tl,2014-10-12T07:08:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Pwedeng bumili ng sariling gamit te. | #Annoyed | #Nakakainis >.<,521195799670423552,156903920,521195799670423552,Mobile Web (M2),#annoyed,,,
tl,2014-10-12T03:33:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,"Bat puro Minecraft sa bahay, ano ba yung Minecraft na yan?!!! #Annoyed",521141657031286785,40222976,521141657031286785,Twitter for Mac,#annoyed,,,
tl,2014-10-11T01:49:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,TAMA na na ka flirt pls! Tak.an ngd ko yaaaaa! #annoyed,520753018224910337,481152585,520753018224910337,Twitter for iPhone,#annoyed,,,
tl,2014-10-10T15:35:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ai kasamok! I.block bi! Alingasa! Ugggh! #Annoyed,520598409636372480,160762191,520598409636372480,Facebook,#annoyed,,,
tl,2014-10-10T06:58:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Samoka anang mga tao nga makasapot uyyyy! Tssssss....| | #annoyed,520468282315251712,1086006889,520468282315251712,Twitter Web Client,#annoyed,,,
tl,2014-10-09T07:51:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Kana bitawng jeep nga himoon ug personal vehicle unya dghan karga??!! Pagpalit mog truck be? #annoyed,520119390776614912,160471095,520119390776614912,Twitter for Android,#annoyed,"{'place_id': '4187cb801dfc5f9d', 'coordinates': {'type': 'Point', 'coordinates': [124.8116455, 8.4192115]}}",,
tl,2014-10-09T06:40:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Aye wani ngaye kandishi okanona kohe :-( #Irritated #annoyed,520101356741599232,196983133,520101356741599232,Twitter Web Client,#annoyed,,,
tl,2014-10-08T20:47:06.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,Back to sleep... nagising ako sa tunog ng cp ... kala ko kung sino na then ganun pa mababasa mo ... hay nako nemen.. #annoyed,519952144275750912,135452582,519952144275750912,Twitter for Android,#annoyed,"{'place_id': '53df18e21825a89c', 'coordinates': {'type': 'Point', 'coordinates': [120.9778652, 14.5920022]}}",,
tl,2014-10-08T13:42:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Juan suffers before and still suffering now...kelan ba mawawala sa mundo yung mga corrupt na politician sa pinas? #annoyed #politics #denial,519845364459773952,26409812,519845364459773952,Twitter Web Client,#annoyed,,,
tl,2014-10-07T17:16:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,try mo kaya iparamdam sakin na mahal mo ko.. baka sakaling magbago isip ko  :))) #annoyed,519536692001116160,45298764,519536692001116160,Twitter for Android,#annoyed,"{'place_id': '53df18e21825a89c', 'coordinates': {'type': 'Point', 'coordinates': [121.0241192, 14.5805413]}}",,
tl,2014-10-07T13:00:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ung feeling na tatahimik ka nlang kasi nkakainis na. #annoyed,519472439906926592,2399940643,519472439906926592,Twitter for iPhone,#annoyed,,,
tl,2014-10-07T10:25:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"grabe yong internet, wala akong masabi sa bagal!!!!!! #annoyed",519433415909584896,186084597,519433415909584896,Twitter Web Client,#annoyed,,,
tl,2014-10-07T08:57:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Yung kaklase mong napaiyak dahil sa sobrang inis sayo. #annoyed,519411185175654400,510115353,519411185175654400,Mobile Web (M2),#annoyed,,,
tl,2014-10-07T01:05:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,resetting kik -.- #annoyed #hurt,519292334274785280,2745458879,519292334274785280,Twitter for Android,#annoyed,,,
tl,2014-10-06T09:52:14.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,@someuser aaki TL nu satyanash karyu Che snap deal ane flip kart e ..public has gone mad #annoyed,519062567671459841,39212361,519058574392430592,Twitter for Android,#annoyed,,14300066,"[{'type': 'replied_to', 'id': '519062263756763136'}]"
tl,2014-10-05T22:56:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Nalulungkot ako pag Nagugutom na :( | -___- I need foods that will occupy my big tummy :P | #Annoyed,518897485108883456,2839977943,518897485108883456,Twitter for Android,#annoyed,,,
tl,2014-10-05T12:00:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,Kung bibili ka ng condo siguraduhin mong afford mo ang parking space. Inalis pa yung sign! Kapal! #annoyed #dontblockthedrivewaynga,518732379058229249,181464183,518732379058229249,Twitter for iPhone,#annoyed,,,
tl,2014-10-04T09:35:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Mas gusto ko yung sobrang init kaysa yung nag-uuulan. #annoyed,518333692494614528,299712551,518333692494614528,Twitter for iPhone,#annoyed,,,
tl,2014-10-03T06:48:48.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,"Bathong! Daddy here at the hair dresser o busy ka rona yong,o tsamaya leng,nna ha ke sa batla #Bored #Annoyed",517929242840268800,172056064,517929242840268800,Twitter for BlackBerry®,#annoyed,,,
tl,2014-10-03T03:50:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,"Bayad muna bago utos, pwede? #annoyed",517884311807078400,72233137,517884311807078400,Twitter for iPhone,#annoyed,,,
tl,2014-10-03T02:11:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Gayshit ka gru ay? Abi tegelan na ! Plastiran ko na sungad mo para di mag sungaw gru ay. -_- #Annoyed #Pissed #ThatBullshit! ./.,517859361431883776,857688091,517859361431883776,Twitter for Android,#annoyed,,,
tl,2014-10-02T11:49:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Bakit sobrang babagal ng mga wifi ngaun kahit saan ka magpunta mapa foodchain, coffee shop or bars.. #disappointed #annoyed #walamagawa",517642540657684480,1210006422,517642540657684480,Twitter for iPhone,#annoyed,"{'place_id': 'c1430b24da8e9229', 'coordinates': {'type': 'Point', 'coordinates': [-9.14053262, 38.7145633]}}",,
tl,2014-10-02T11:36:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Binabalewala lang mga sinasabi mo! #ANNOYED,517639173461639168,93771262,517639173461639168,Twitter Web Client,#annoyed,,,
tl,2014-10-02T06:37:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,Pwede bang ipa-air condition ang buong Manila? Ugh. #hotday #Annoyed,517564122506883072,2798120819,517564122506883072,Twitter for Android,#annoyed,,,
tl,2014-10-02T04:09:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,haha okay bye. #annoyed,517526675689455616,1168165225,517526675689455616,Twitter for iPhone,#annoyed,,,
tl,2014-10-01T15:14:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Computer maha shai plzz   abb toh chalo naa yaar #Annoyed,517331651672961024,2247227724,517331651672961024,Mobile Web (M2),#annoyed,,,
tl,2014-10-01T14:45:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Mktulog n nga-____- #annoyed,517324367466745857,364655665,517324367466745857,Twitter for Android,#annoyed,,,
tl,2014-10-01T10:55:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Yung mga taong tsismosat tsimoso. Ugh! #annoyed,517266460020727809,2420229894,517266460020727809,Twitter for Android,#annoyed,,,
tl,2014-10-01T09:50:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Its more fun in tag-ulan .| More Baha, more basa .. | | #Annoyed #Rainy http://someurl",517250271261388800,78847090,517250271261388800,Instagram,#annoyed,,,
tl,2014-10-01T07:51:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,@someuser Sharing an office kunesdina la! When omunye ezodinga I aircon ungayidingi or a letse classic music tjeeeeeeeeeeeeer #annoyed,517220136533913600,84544032,517220136533913600,Twitter for Android,#annoyed,"{'place_id': '810e12ec4af983de', 'coordinates': {'type': 'Point', 'coordinates': [26.1996908, -29.1205116]}}",,
tl,2014-10-01T06:40:55.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,Bwisit na globe yan!walang kwenta ang SUPERSURF! Naka 3G nga wala namang makitang pics!#annoyed,517202480384315392,254092755,517202480384315392,Twitter for iPhone,#annoyed,,,
tl,2014-09-30T18:03:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,TELL ME WHHYYYYY! #annoyed #LibraryLife,517011777507586048,65692312,517011777507586048,Twitter for iPhone,#annoyed,,,
tl,2014-09-30T12:03:52.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,ganto dapat ang reply sa mga lecheng para-paraan para magkaload #annoyed http://someurl,516921368487538688,441713033,516921368487538688,Twitter for Android,#annoyed,"{'place_id': '0c4cd224fc7fb579', 'coordinates': {'type': 'Point', 'coordinates': [121.141878, 14.7241359]}}",,
tl,2014-09-30T11:40:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,Ayaw ko lahat yung magulong kausap. Yes kung yes! No kung no! Ganun lng kasimple! >< #Annoyed #badday,516915361174671360,133114473,516915361174671360,Twitter for Android,#annoyed,,,
tl,2014-09-30T04:10:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",everyone,Biglang lumabas sa folder ko. Shit happens. -__- #Annoyed #Flashback? #PhuCk! #Lunch http://someurl,516802152572809216,2817014767,516802152572809216,Twitter for Android,#annoyed,,,
tl,2014-09-30T02:57:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Putek! Bakit niyo inaaway si Shindong??? Wag siya idamay sa gulo ni Jessica. Pakingshet. >< #Annoyed,516783799297114113,1099960081,516783799297114113,Hootsuite,#annoyed,,,
tl,2014-09-29T23:27:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Barado ilong -.- #Annoyed󾌽,516731084294598656,904538964,516731084294598656,Facebook,#annoyed,,,
tl,2014-09-28T19:18:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Aru ne reply nhi kiya:(| #annoyed huh!:-/,516305969249148929,2184597726,516305969249148929,Twitter for Android,#annoyed,,,
tl,2014-09-28T17:46:32.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,@someuser   Aargghh!!  #annoyed http://someurl,516282826434838528,606698487,516282826434838528,Twitter for iPhone,#annoyed,,738277080,
tl,2014-09-28T17:10:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Bat ganun resulta?! Waw. Anyare. #HindiWala lang yung gusto ko dun sa limang nanalo. Ano ga yun! #annoyed,516273832441544704,40628904,516273832441544704,Twitter for Android,#annoyed,,,
tl,2014-09-28T13:13:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,I want to be a one month issue photographer ng sports digest cover...naknang tupang mga theme at gngwa sa players #Annoyed,516214158979649536,253970536,516214158979649536,Twitter for iPad,#annoyed,,,
tl,2014-09-28T05:27:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Ang poporma, panay kain sa labas, pero bahay kasing laki lang ng garage namin. Haha. #annoyed #datingneighbors #puroporma",516096812738809856,292685185,516096812738809856,Twitter for iPhone,#annoyed,,,
tl,2014-09-28T03:39:01.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,Ano ba sa ayaw ko ang hindi niyo lahat maintindihan. #annoyed,516069539759394816,101498515,516069539759394816,Twitter Web Client,#annoyed,,,
tl,2014-09-28T03:31:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"utang na loob, katahimikan ang kailangan ko... #annoyed",516067551227301889,144791010,516067551227301889,Twitter Web Client,#annoyed,,,
tl,2014-09-27T19:10:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,kash ye HMM lafz na bna hota ________ feeling #annoyed,515941572987207681,1036815463,515941572987207681,Twitter Web Client,#annoyed,,,
tl,2014-09-26T22:43:34.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser #MasOkSanaKapag titigilan niyo na ako sa kaka-nvite niyo ng games sa facebook. #justsaying #annoyed,515632803438817280,984015272,515632803438817280,Twitter for BlackBerry,#annoyed,,353593353,
tl,2014-09-26T16:20:26.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,@someuser ikaw gyd #annoyed,515536383599865856,45278704,515532844521635841,Twitter Web Client,#annoyed,,244409931,"[{'type': 'replied_to', 'id': '515536313999585280'}]"
tl,2014-09-25T17:03:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Konting talino po para sa batang paslit, awa na po!!! Nauubos po pati baon kong pasensiya!!! #annoyed",515184785530957824,2229155036,515184785530957824,Twitter for iPad,#annoyed,"{'place_id': '0c4cd224fc7fb579', 'coordinates': {'type': 'Point', 'coordinates': [120.91586304, 13.86279869]}}",,
tl,2014-09-25T10:03:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,dahil ayaw nyo makipag cooperate. ok fine! #annoyed,515079185862123520,553309958,515079185862123520,Twitter Web Client,#annoyed,,,
tl,2014-09-25T08:15:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Push mo yang style ng pananalita mo! Ayusin mo muna yung P&F syndrome mo at banggitin mo ng maayos ang letter S! #Annoyed,515052007187415040,57601179,515052007187415040,Twitter for Android,#annoyed,"{'place_id': '53df18e21825a89c', 'coordinates': {'type': 'Point', 'coordinates': [121.0464359, 14.5473794]}}",,
