lang,public_metrics,id,text,author_id,reply_settings,created_at,conversation_id,source,search_query,geo,referenced_tweets,in_reply_to_user_id
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",705429103344644096,Eu meio Drag ❤💋 #dragqueen #wonderful #iloveit http://someurl,195580836,everyone,2016-03-03T16:26:19.000Z,705429103344644096,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",705252754214801409,Cute! Chulo de bonito ❣👌 #ScottC #mexico #exposition #wonderful #art #davidbowie #adventuretime... http://someurl,145767771,everyone,2016-03-03T04:45:34.000Z,705252754214801409,Instagram,#wonderful,"{'place_id': 'bfc35dcc7e63252a', 'coordinates': {'type': 'Point', 'coordinates': [-99.15942, 19.42771]}}",,
pt,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",705214315033403392,Cheguei só o bagaço da laranja... 😨😨😨 #love #live #wonderful #instame #peace #amo #smile... http://someurl,222449364,everyone,2016-03-03T02:12:49.000Z,705214315033403392,Instagram,#wonderful,"{'place_id': '4d80dba43c65e0c9', 'coordinates': {'type': 'Point', 'coordinates': [-40.0719, -19.3908]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",705151294814740480,No swing das poderosas!!!!  ## #zin #marykay #health #instaphoto #instalike #wonderful #... http://someurl,365162220,everyone,2016-03-02T22:02:24.000Z,705151294814740480,Instagram,#wonderful,"{'place_id': 'eb064d2fe812dac8', 'coordinates': {'type': 'Point', 'coordinates': [-35.2657704, -5.9199959]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",705048899833217024,Yamaha FZ6| #Yamaha| #wonderful| #motorcycles http://someurl,3321184001,everyone,2016-03-02T15:15:31.000Z,705048899833217024,TwitterBender,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",704865628792844288,"#nevadodetoluca #snowday #wonderful @ Xinantecatl, Nevado De Toluca http://someurl",704856705411121152,everyone,2016-03-02T03:07:16.000Z,704865628792844288,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",704820459624394753,Uau!!!!! Morri com essa #piscina 💙💙💙✨✨ #pool #wonderful #amazing #awesome #love | #Repost... http://someurl,53651571,everyone,2016-03-02T00:07:47.000Z,704820459624394753,Instagram,#wonderful,,,
fr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",704799154892087296,volkswagen cross coupe gte concept 2015| #volkswagen| #wonderful| #supercars http://someurl,3309529355,everyone,2016-03-01T22:43:07.000Z,704799154892087296,TwitterBender,#wonderful,,,
pt,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",704760569602162688,Honda CRF100F| #Honda| #superbike| #wonderful http://someurl,3321184001,everyone,2016-03-01T20:09:48.000Z,704760569602162688,TwitterBender,#wonderful,,,
pt,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",704705600245080065,Yamaha FZ6| #Yamaha| #wonderful| #ride http://someurl,3321184001,everyone,2016-03-01T16:31:22.000Z,704705600245080065,TwitterBender,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",704699742048096257,Almoço de hj 🍲😋😊💓🍆🍈🍀#lunchtime #wonderful #delicious #inspiração #diabom #almoço http://someurl,51760989,everyone,2016-03-01T16:08:05.000Z,704699742048096257,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",704648837776875520,Va dorim o #primăvara minunata!| Have a #wonderful #spring!| #1stofmarch #enjoy #every #season... http://someurl,2524471764,everyone,2016-03-01T12:45:49.000Z,704648837776875520,Instagram,#wonderful,,,
de,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",704576437941112832,2014 volkswagen golf r| #volkswagen| #wonderful| #supercars http://someurl,3309529355,everyone,2016-03-01T07:58:07.000Z,704576437941112832,TwitterBender,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",704377644729688065,Acada dia que passa fico mais gostosa 💋 #snap #girl #wonderful #amazing #delicious #cute #fluffy... http://someurl,134632772,everyone,2016-02-29T18:48:11.000Z,704377644729688065,Instagram,#wonderful,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",704153609362137088,TE AMO! #littlemonsters #gaga #oscars #beautiful #wonderful #pawsup #love #ladygaga http://someurl,227478009,everyone,2016-02-29T03:57:57.000Z,704153609362137088,Instagram,#wonderful,,,
pt,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",704129442214506500,Açaizando vendo Oscar 2016 #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz... http://someurl,222449364,everyone,2016-02-29T02:21:55.000Z,704129442214506500,Instagram,#wonderful,"{'place_id': '4d80dba43c65e0c9', 'coordinates': {'type': 'Point', 'coordinates': [-40.0719, -19.3908]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",704118591977865216,... #Now 💝| #INEEDeliciou*s2* | #REst 😘 #MYbEaUtY 🌸🌸🌸🌸🌸🌸🌸| #IaRRIvEDeliciou*s2*| #bEautiful \💫\| #SMEll 🐣🐣🐣🐣🐣🐣🐣| #wondErfUl 💋💋💋💋💋💋💋| #SlEEPING💤,63133382,everyone,2016-02-29T01:38:48.000Z,704118591977865216,Twitter for iPhone,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",704041321716019201,"Se isso não é magnetismo, o que será então, né?! ;)| #Charm #Cute #Wonderful http://someurl",279839733,everyone,2016-02-28T20:31:46.000Z,704041321716019201,Facebook,#wonderful,,,
pt,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",704006874790809600,"Um lugar assim,  feito só pra mim... Rede é vida... #love #live #wonderful #instame #peace #amo... http://someurl",222449364,everyone,2016-02-28T18:14:53.000Z,704006874790809600,Instagram,#wonderful,"{'place_id': '4d80dba43c65e0c9', 'coordinates': {'type': 'Point', 'coordinates': [-40.0719, -19.3908]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",703999896895021056,Gosto demais de RPG pra ficar tanto tempo longe...  #Wonderful,111468922,everyone,2016-02-28T17:47:09.000Z,703999896895021056,TweetDeck,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",703902195993985024,#retiro #wonderful #welcome #Madrid @ Retiro http://someurl,353114626,everyone,2016-02-28T11:18:56.000Z,703902195993985024,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",703852085456957440,A #wonderful #night #build #on #trust agapeisc #with #inyalavanzant http://someurl,3031934528,everyone,2016-02-28T07:59:48.000Z,703852085456957440,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",703822644118827008,Paraíso #paradise #bestoftheday #beautiful #blessed #wonderful #instacool #instapic #instagood... http://someurl,25110774,everyone,2016-02-28T06:02:49.000Z,703822644118827008,Instagram,#wonderful,"{'place_id': '41dee56b76bb7c77', 'coordinates': {'type': 'Point', 'coordinates': [-99.1887331, 18.76989608]}}",,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",703728663934722048,#pordosol #ceu #sky_captures #sun #summer #sunset_pics #sunset #colors #sky #wonderful @ Vale Verde http://someurl,1440050174,everyone,2016-02-27T23:49:22.000Z,703728663934722048,Instagram,#wonderful,"{'place_id': 'b648059bc5484a06', 'coordinates': {'type': 'Point', 'coordinates': [-52.15, -29.766667]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",703680244671066112,"Agora um poema: rosas são vermelhas... Não, pera... #WhiteRose #Wonderful 🌷💖😍 http://someurl",158124790,everyone,2016-02-27T20:36:58.000Z,703680244671066112,Instagram,#wonderful,,,
fr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",703666074143866880,Paris♡| #toureiffel #paris #viaggio #travel #paris #wonderful #girl #photo #picture #scatta... http://someurl http://someurl,4497785489,everyone,2016-02-27T19:40:40.000Z,703666074143866880,IFTTT,#wonderful,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",703604562113007616,Durarara #weird #weirdo #wonderful #random #otaku #pretty #love #kawaii #great #fab #fabulous... http://someurl,2936417047,everyone,2016-02-27T15:36:14.000Z,703604562113007616,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",703600306517630978,... #gREatDaY o/\o| #woNDERfUl 😍😍😍😍😍😍😍| Have a Nice #wEEkENDeliciciou*s2*| #gMoRNINg  🌻🌻🌻🌻🌻🌻🌻,63133382,everyone,2016-02-27T15:19:19.000Z,703600306517630978,Twitter for iPhone,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",703367448989458432,Harumaki de camarão com shitake.... 💜💜💜 #love #live #wonderful #instame #peace #amo #smile... http://someurl,222449364,everyone,2016-02-26T23:54:02.000Z,703367448989458432,Instagram,#wonderful,"{'place_id': '4d80dba43c65e0c9', 'coordinates': {'type': 'Point', 'coordinates': [-40.0719, -19.3908]}}",,
pt,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",703336909456732160,"Parthenon, Acrópolis de Atenas! #parthenon #acropolis #atenas #wonderful #place #beautiful... http://someurl",3548982196,everyone,2016-02-26T21:52:41.000Z,703336909456732160,Instagram,#wonderful,"{'place_id': '00279a5763b04e35', 'coordinates': {'type': 'Point', 'coordinates': [23.73419316, 37.97579869]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",703309208838643712,Liiiindo trabalho ❤️✨| By marcioamaral | Beauty: carlospompeio | | #amazing #wonderful #model #sp... http://someurl,3582454281,everyone,2016-02-26T20:02:36.000Z,703309208838643712,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",703043648619941888,Alegria da noite 💜💜💜 #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz... http://someurl,222449364,everyone,2016-02-26T02:27:22.000Z,703043648619941888,Instagram,#wonderful,"{'place_id': '4d80dba43c65e0c9', 'coordinates': {'type': 'Point', 'coordinates': [-40.0719, -19.3908]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",702901719991246848,Tramonto reale o dipinto ? #tramonto #reale #wonderful  #beautiful #paesaggio #colli #euganei... http://someurl,501225769,everyone,2016-02-25T17:03:23.000Z,702901719991246848,Instagram,#wonderful,,,
fr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",702845942190497792,Magnifique ❤️. #paris #france #europe #love #carousel #clouds #sky #live #shot #wonderful ... http://someurl http://someurl,4497785489,everyone,2016-02-25T13:21:45.000Z,702845942190497792,IFTTT,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",702840937576308736,A leila noivas tem!☝󾌸󾌸| #dresslindo #Royalblue #leilanoivas #formatura #wonderful #repost #vemserleilanoivas󾆶󾆶 http://someurl,299740919,everyone,2016-02-25T13:01:52.000Z,702840937576308736,Facebook,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",702779439013371904,#Lucky to #enjoy this #wonderful place on #earth @ Cataratas Do Iguaçu http://someurl,1450270429,everyone,2016-02-25T08:57:29.000Z,702779439013371904,Instagram,#wonderful,"{'place_id': 'd9d978b087a92583', 'coordinates': {'type': 'Point', 'coordinates': [-43.94919435, -19.93411014]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",702616101348315136,Watch #BritAwards2016 #BritsNoMultishow | Abertura linda de @someuser #Wonderful😍,178152486,everyone,2016-02-24T22:08:27.000Z,702616101348315136,Twitter for Android,#wonderful,,,
en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",702546208527654912,#specialday #special #message #venice #workinvenice #wonderful #goodday 🎉 by marco2222 http://someurl http://someurl,4507936169,everyone,2016-02-24T17:30:43.000Z,702546208527654912,IFTTT,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",702422988973588486,Bom dia pra você que acordou com esse céu maravilhoso! #God #sky #wonderful #goodmorning http://someurl,156006870,everyone,2016-02-24T09:21:05.000Z,702422988973588486,Instagram,#wonderful,,,
it,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",702181660457041920,2012 maserati grancabrio fendi| #maserati| #sportscar| #wonderful http://someurl,3309529355,everyone,2016-02-23T17:22:08.000Z,702181660457041920,TwitterBender,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",702149022618750976,Pensamento que eterniza! #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz... http://someurl,222449364,everyone,2016-02-23T15:12:26.000Z,702149022618750976,Instagram,#wonderful,"{'place_id': '4d80dba43c65e0c9', 'coordinates': {'type': 'Point', 'coordinates': [-40.0719, -19.3908]}}",,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",702102641732505600,Honda Rebel| #Honda| #wonderful| #motorcycles http://someurl,3321184001,everyone,2016-02-23T12:08:08.000Z,702102641732505600,TwitterBender,#wonderful,,,
pt,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",701962048138301440,2013 acura nsx concept| #acura| #motorsport| #wonderful http://someurl,3309529355,everyone,2016-02-23T02:49:28.000Z,701962048138301440,TwitterBender,#wonderful,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",701919480952320000,Al tramonto...🌾| #lucca #toscana #love #friends #roadtrip #instanight #nature #wonderful #natura http://someurl,3401910113,everyone,2016-02-23T00:00:19.000Z,701919480952320000,IFTTT,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",701917176236793857,Foto de sonia.rodriguess: Miradouro Vila Nova de Cerveira ✅ #view #viewpoint #landscape #height #wonderful #river... http://someurl,14210574,everyone,2016-02-22T23:51:10.000Z,701917176236793857,Facebook,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",701904045951295491,Me contou que está na hora da minha metamorfose #butterflys #wonderful #beautifulday http://someurl,1514695021,everyone,2016-02-22T22:58:59.000Z,701904045951295491,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",701803932746645505,"Parthenon, Acrópolis de Atenas! #parthenon #acropolis #atenas #wonderful #place #beautiful... http://someurl http://someurl",2908321702,everyone,2016-02-22T16:21:11.000Z,701803932746645505,IFTTT,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",701705354892029952,Foto de nunogmapimenta: Saudade de ti!!! #beautiful #igersportugal #travel #oldtown #wonderful #wonderful_places... http://someurl,14210574,everyone,2016-02-22T09:49:28.000Z,701705354892029952,Facebook,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",701660151481237504,Foto de valentinazeta: 󾀸󾀸󾬙 #sea #winterseason #winter #sky #bluesky #sun #sunset #wonderful #beautiful #sunday... http://someurl,14210574,everyone,2016-02-22T06:49:50.000Z,701660151481237504,Facebook,#wonderful,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",701624686908731392,Paisaje achilotado #lagunamillan #paisaje #landscape #chiloe #nature #wonderful http://someurl,157452570,everyone,2016-02-22T04:28:55.000Z,701624686908731392,Instagram,#wonderful,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",701450815559446528,Rural| 🌲☀🌄| #indonesia #dieng #wonderful  #society #life #visitindonesia http://someurl,616788830,everyone,2016-02-21T16:58:01.000Z,701450815559446528,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",701213767980331009,Parece que foi ontem nossas festinhas de UFF ... Saudades bel! 💜💜💜 #love #live #wonderful... http://someurl,222449364,everyone,2016-02-21T01:16:04.000Z,701213767980331009,Instagram,#wonderful,"{'place_id': '59373f0a295160e4', 'coordinates': {'type': 'Point', 'coordinates': [-43.12499098, -22.89718968]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",701198162522800128,Pode viver sempre??? #bb #cadela #minha #feinha #good #wonderful #rj #tbt #instalike #orelhuda... http://someurl,355240166,everyone,2016-02-21T00:14:04.000Z,701198162522800128,Instagram,#wonderful,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",701191452383174657,Enamorado💘| | #lucia #instamoment #cute #bella #wonderful #instadaily #instagood #instagram... http://someurl,1312558848,everyone,2016-02-20T23:47:24.000Z,701191452383174657,Instagram,#wonderful,,,
et,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",701183008401989632,2009 KLX250S| #ride| #wonderful http://someurl,3321184001,everyone,2016-02-20T23:13:51.000Z,701183008401989632,TwitterBender,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",701176811582050304,"O diabo sabe seu nome, mas te chama pelo teu pecado. Deus conhece seu pecado, mas te chama pelo teu nome.. #shoooow #wonderful",137750208,everyone,2016-02-20T22:49:13.000Z,701176811582050304,Twitter Web Client,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",701108120702083072,RT: Alexissam10: #licenciados #emprendedores #work #naturaleza #wonderful #friends... http://someurl,2977354185,everyone,2016-02-20T18:16:16.000Z,701108120702083072,IFTTT,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",701055602831859713,RT Cloopeccable Finalmente!!! frigo_gelatoartigianale #icecream #wonderful #food #foodporn #mercatoditestaccio... http://someurl,3278791459,everyone,2016-02-20T14:47:35.000Z,701055602831859713,IFTTT,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",701054800943833088,Finalmente!!! frigo_gelatoartigianale #icecream #wonderful #food #foodporn #mercatoditestaccio... http://someurl,25266782,everyone,2016-02-20T14:44:24.000Z,701054800943833088,Instagram,#wonderful,,,
