public_metrics,source,created_at,id,conversation_id,text,author_id,lang,reply_settings,search_query,referenced_tweets,geo,in_reply_to_user_id
"{'retweet_count': 2, 'reply_count': 3, 'like_count': 17, 'quote_count': 0}",Twitter for Android,2016-12-29T02:00:38.000Z,814289995578167296,814289995578167296,OMG not Debbie Reynolds also #RIPDebbie  you are now with Carrie .😢| #heartbroken 😢💔,718125420357492736,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T02:00:34.000Z,814289978633007105,814289978633007105,100% not okay with how 2016 is treating beloved celebrities. STOP. #heartbroken,537047318,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-29T02:00:22.000Z,814289930050478080,814289930050478080,Worst year ever for me. Bring on 2017 please. #heartbroken,24291126,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-12-29T02:00:03.000Z,814289849150750720,814289849150750720,• no. just no. 💔. • #RIP #debbiereynolds #carriefisher #motherdaughter #sad #heartbroken #icons... http://someurl,37272126,en,everyone,#heartbroken,,"{'place_id': '7183cae332544afd', 'coordinates': {'type': 'Point', 'coordinates': [-117.771, 34.1144]}}",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-29T01:59:59.000Z,814289831715074048,814289831715074048,Broken hearted over the death of Hollywood legend Debbie Reynolds.#heartbroken #ChildhoodFavorite,1249642279,en,everyone,#heartbroken,,{'place_id': '23c9865273efcb5c'},
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2016-12-29T01:59:23.000Z,814289681949097984,814289681949097984,"Stop 2016, just fucking stop it. #DebbieReynolds #heartbroken #sad",165119962,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-29T01:59:11.000Z,814289631944515585,814289631944515585,a mother and a daughter in 2 days . rip debbie reynolds 😭❤️ #heartbroken,512778992,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-29T01:58:47.000Z,814289530064961537,814289189822930945,@someuser Carries death was too much for her.  #heartbroken,18409925,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '814289189822930945'}]",,283694266
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-29T01:58:40.000Z,814289500121743360,814289500121743360,Fuuuuuuuuuck you 2016!!! #nomore #fuck2016 #carrie #debbie #george #trump #heartbroken,23983079,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-29T01:58:38.000Z,814289492370714624,814289492370714624,Who is up for watching Singing In the Rain and pretending this year didnt happen? #RIPDebbieReynolds #heartbroken,1704957631,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T01:58:23.000Z,814289430538317824,814289430538317824,I cant even imagine how their family feels. I am so very sorry. #DebbieReynolds #CarrieFisher #heartbroken,286809956,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T01:58:20.000Z,814289419310170112,814289419310170112,Not another celebrity 😞#RIPDebbieReynolds #heartbroken,2490572774,en,everyone,#heartbroken,,{'place_id': 'c3f37afa9efcf94b'},
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-29T01:58:19.000Z,814289414134304768,814289414134304768,I swear for the last week every time my husband has woken from a nap I have had to tell him a legend has died. PLEASE no more!! #heartbroken,15574190,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-29T01:58:06.000Z,814289358316507136,814289358316507136,"RIP @someuser so sad for Todd and Billie, just a day after @someuser passing. Together again #Heartbroken",122169947,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T01:57:22.000Z,814289173683335168,814289173683335168,I hate that the only time Im on twitter anymore is when were saying goodbye to someone else...  this needs to stop. :( #heartbroken,286809956,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T01:57:02.000Z,814289091365834752,814289091365834752,Screw you 2016. How dare you take the goddess that is Debbie Reynolds. #heartbroken,454265816,en,everyone,#heartbroken,,{'place_id': '0f804188bb25fc47'},
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T01:56:59.000Z,814289079529455616,814289079529455616,OMG!!! NO!!! The day after her daughter?! ENOUGH 2016.... ENOUGH!!!! #Heartbroken 😞😢 http://someurl,781864648752504833,en,everyone,#heartbroken,"[{'type': 'quoted', 'id': '814283850633408512'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-29T01:56:33.000Z,814288966480461828,814288966480461828,"Debbie Reynolds, too????? #heartbroken",460348696,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,2016-12-29T01:56:07.000Z,814288857533480960,814288857533480960,#RIPDebbieReynolds #ripcarriefisher just so so sad #heartbroken😭😭😭💔  http://someurl,1025438862,en,everyone,#heartbroken,,{'place_id': '463f5d9615d7d1be'},
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-29T01:56:06.000Z,814288853490143232,814288853490143232,Words cant even come close to express the sadness of the past few days.  #heartbroken,2685221859,en,everyone,#heartbroken,,{'place_id': '96683cc9126741d1'},
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-29T01:55:45.000Z,814288768018563072,814288768018563072,Not #DebbieReynolds too!!??  This is too much. #heartbroken,38862682,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-29T01:55:45.000Z,814288767376887808,814288767376887808,How I loved her movies and her quirky life. What a talent and what a loss. RIP and enjoy your reunion with @someuser #heartbroken http://someurl,716624040,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-29T01:55:38.000Z,814288738624868353,814288738624868353,She was such a beautiful actress!! #HeartBroken http://someurl,46538781,en,everyone,#heartbroken,"[{'type': 'quoted', 'id': '814287573602299904'}]",,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,2016-12-29T01:54:54.000Z,814288553786085377,814288553786085377,I have no words. All I know for sure is God has a plan. It doesnt mean I understand it or even like it. Im #Heartbroken #DebbieReynolds http://someurl,1345626834,en,everyone,#heartbroken,"[{'type': 'quoted', 'id': '814286702298759169'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T01:54:16.000Z,814288395199463424,814288395199463424,December has been too much!!! Now one of my all time favorites has passed away! #heartbroken #singingintherain http://someurl,400102749,en,everyone,#heartbroken,"[{'type': 'quoted', 'id': '814286566822739968'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-29T01:53:35.000Z,814288223040131072,814288223040131072,#heartbroken 😢#DebbieReynolds Dead at 84 – Variety http://someurl,43207549,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-12-29T01:53:25.000Z,814288178106564608,814288178106564608,This year totally sucks!!! #ripcarriefisher #ripgeorgemichael #RIPPRINCE #RIPDEBBIEREYNOLDS #RIPROBINWILIAMS AND MANY MANY MORE #HEARTBROKEN http://someurl,27744757,en,everyone,#heartbroken,"[{'type': 'quoted', 'id': '814287055282794496'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-29T01:52:27.000Z,814287938020216832,814287938020216832,Debbie Reynolds Dead at 84 http://someurl via @someuser #RestInPeace #heartbroken,802246546607644672,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-29T01:51:48.000Z,814287774794874884,814287774794874884,"@someuser & now @someuser, she died of a broken heart. #TogetherAgain #SinginInTheRain #HeartBroken http://someurl",29744731,en,everyone,#heartbroken,,,75641903
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-29T01:51:43.000Z,814287751281393664,814287751281393664,Still #heartbroken over #CarrieFisher ...a #true #legend and #iconic #hero of mine #RestInPeace  #PrincessLeia You will be #missed 😭😭,34558614,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-29T01:51:38.000Z,814287730054152194,814287730054152194,I simple cannot. Carrie and now Debbie. #heartbroken,105722391,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T01:51:28.000Z,814287690074095617,814287690074095617,@someuser @someuser  @someuser #heartbroken #ripcarriefisher #ripDebbieReynolds Going thru heavens gate hand in hand,1279678842,en,everyone,#heartbroken,,,15227791
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T01:51:18.000Z,814287645987766272,814287645987766272,Debbie Reynolds has died at the age of 84.  This is unbearable. Rest peacefully.| #heartbroken💔 http://someurl,3243600182,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T01:51:13.000Z,814287625565700098,814287625565700098,#RIPDebbieReynolds I cant imagine the pain she felt. Now she can be with her baby girl #Heartbroken,14482803,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T01:50:52.000Z,814287537200107520,814287537200107520,"Rest In Peace, @someuser. You were a legend just like your daughter and will be missed terribly. #heartbroken #comeon2016 #stopit",23307866,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-29T01:50:51.000Z,814287533055963136,814287533055963136,"I know 2016 is the year of endings.  But, Damn!  This is getting really sad and just a horrible year for celebrities. #Heartbroken #SoSad http://someurl",16963863,en,everyone,#heartbroken,"[{'type': 'quoted', 'id': '814286582907748352'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-29T01:49:28.000Z,814287184102506497,814287184102506497,RIP Debbie Reynolds.  #heartbroken #favoriteactress #sadsadsad,601283968,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-29T01:49:24.000Z,814287169946664960,814287169946664960,This cant be real. #heartbroken http://someurl,36000664,en,everyone,#heartbroken,"[{'type': 'quoted', 'id': '814286348848771072'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-29T01:49:15.000Z,814287130134544384,814287130134544384,Thoughts and prayers go out to Billie Lourd and Family. ...#heartbroken,2273695506,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",IFTTT,2016-12-29T01:47:50.000Z,814286775946477568,814286775946477568,#RIPDebbieReynolds...Another legend lost. #heartbroken http://someurl http://someurl,1653308395,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TweetDeck,2016-12-29T01:46:39.000Z,814286475256823808,814286475256823808,I feel for #BillieLourd right now! #heartbroken,1713857324,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-29T01:45:36.000Z,814286212177530880,814286212177530880,#Heartbroken grew up watching @someuser s movies! http://someurl,46538781,en,everyone,#heartbroken,"[{'type': 'quoted', 'id': '814284477425926144'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-29T01:45:07.000Z,814286090492198912,814286090492198912,#RIP @someuser  #HEARTBROKEN She will be deeply missed.,1069404246,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-29T01:43:55.000Z,814285787835539456,814285787835539456,Debbie Reynolds died? One day after her daughter. Wow. #heartbroken 😢💔,22500115,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",TweetDeck,2016-12-29T01:42:09.000Z,814285344141025280,814285344141025280,#heartbroken again. http://someurl,47820439,en,everyone,#heartbroken,"[{'type': 'quoted', 'id': '814285187185946624'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,2016-12-29T01:41:33.000Z,814285193557278725,814285193557278725,OMG!!! RIP @someuser  #HeartBroken.,15666183,en,everyone,#heartbroken,,,
"{'retweet_count': 39, 'reply_count': 15, 'like_count': 269, 'quote_count': 4}",Twitter Web Client,2016-12-29T01:40:53.000Z,814285024316956674,814285024316956674,#HEARTBROKEN @someuser has passed away.  The losses of 2016 are too much to bear. Thinking of everyone at @someuser #RIP,55050269,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-29T01:39:02.000Z,814284559894323200,814284559894323200,2016 go F yourself you have been horrible!! #DebbieReynolds #RIP #CarrieFisher #HeartBroken 💔💔,55460881,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-29T00:58:32.000Z,814274369442693120,814274369442693120,2017 goal~  Who needs friends when you have #kpop and bias. Im gonna study. >~< (I want friends but no one likes me) #heartbroken,813097873776713730,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2016-12-29T00:56:42.000Z,814273908316766208,814273908316766208,Really praying for some peace and understanding right now #heartbroken,44958733,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-29T00:51:56.000Z,814272706644307970,814272706644307970,oh my...just heard about Debbie Reynolds being hospitalized today. I hope she pulls through. | #heartbroken,49044310,en,everyone,#heartbroken,,{'place_id': '5a110d312052166f'},
"{'retweet_count': 14, 'reply_count': 10, 'like_count': 45, 'quote_count': 0}",Twitter for iPhone,2016-12-29T00:35:51.000Z,814268658604240896,814268658604240896,Were going to pay our respects together 💖🙏🏻🙏🏻saying goodbye at the same spot we said hello😥💔😥#heartbroken #georgemichael @someuser #love 🎤💙 http://someurl,27420321,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-29T00:27:52.000Z,814266649624780800,813816434073579521,@someuser #heartbroken will miss her a lot 😢 #GoodByePrincess #GoodbyePrincessLeia,616380462,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '813816434073579521'}]",,304679484
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2016-12-28T23:52:26.000Z,814257734413647872,814257734413647872,@someuser What happened? 😭 I have ordered to Mexico before without any problem 😭💔 #HeartBroken http://someurl,812564966318346240,en,everyone,#heartbroken,,,18584875
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-28T23:40:22.000Z,814254697410334720,814254697410334720,When you lose a $50 @someuser gift card :( #heartbroken,299211725,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-12-28T23:38:21.000Z,814254188624388096,814254188624388096,Put the earbuds on and drown in the music..| #heartbroken #inpain #healing #staypositive... http://someurl,936147338,en,everyone,#heartbroken,,,
