reply_settings,lang,conversation_id,referenced_tweets,author_id,public_metrics,id,text,source,created_at,search_query,geo,in_reply_to_user_id
everyone,nl,463768376980942849,"[{'type': 'replied_to', 'id': '463769137916149760'}]",54643400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",463769512685617152,@someuser Ja. Echt. Belachelijk. #heartbroken,Twitter for iPhone,2014-05-06T19:57:22.000Z,#heartbroken,"{'place_id': 'ea0a61fa0c646676', 'coordinates': {'type': 'Point', 'coordinates': [4.47934658, 51.93788756]}}",141713541
everyone,nl,463382045226315776,"[{'type': 'retweeted', 'id': '463380820930347008'}]",549195631,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",463382045226315776,RT @someuser 😔😢😫😩 word nie meer eena genooi nie @someuser @someuser @someuser @someuser #heartbroken #lostapolapfrien...,Twitter for Android,2014-05-05T18:17:43.000Z,#heartbroken,,
everyone,nl,463380820930347008,,45943002,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",463380820930347008,😔😢😫😩 word nie meer eena genooi nie @someuser @someuser @someuser @someuser #heartbroken #lostapolapfriend #shocked,Twitter for iPhone,2014-05-05T18:12:51.000Z,#heartbroken,,
everyone,nl,463364387022327809,,1275437917,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",463364387022327809,Wat een jammere zaak #heartbroken #lol,Twitter for iPhone,2014-05-05T17:07:33.000Z,#heartbroken,,
everyone,nl,463038571105255424,,347360003,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",463038571105255424,Willen jullie het eigenlijk zelf ? Of zijn wij supporters alleen ? @someuser #cluand #playoffs #heartbroken @someuser,Twitter for Android,2014-05-04T19:32:52.000Z,#heartbroken,,
everyone,nl,463028100247601152,,608568000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",463028100247601152,Iedereen eet sushi vandaag ofwa? 😔 #heartbroken,Twitter for iPhone,2014-05-04T18:51:16.000Z,#heartbroken,"{'place_id': 'ec78d82e8aaa67b4', 'coordinates': {'type': 'Point', 'coordinates': [4.66490962, 51.00719917]}}",
everyone,nl,462702760132374529,,838045195,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",462702760132374529,Ik kan well huile maar dat wil ik niet😭😭😭 #heartbroken #again #same #person #on #my #facking #birthday #why #you #facking #slut,Twitter for iPhone,2014-05-03T21:18:29.000Z,#heartbroken,,
everyone,nl,462358826554261504,,1909090369,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",462358826554261504,De laptop ligt bij mama en ik ben dit weekend bij papa #heartbroken,Twitter for iPhone,2014-05-02T22:31:49.000Z,#heartbroken,,
everyone,nl,461576062330470400,,60960797,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 0, 'quote_count': 0}",461576062330470400,Dat het leven soms niet gaat zoals je het verwacht had.. #heartbroken,TweetDeck,2014-04-30T18:41:23.000Z,#heartbroken,,
everyone,nl,461247469360541696,"[{'type': 'replied_to', 'id': '461247863134371840'}]",133742372,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",461250416584691714,@someuser Toch niet @someuser en  @someuser ? #heartbroken,Twitter for Android,2014-04-29T21:07:23.000Z,#heartbroken,,333568505
everyone,nl,461164226749669376,,288929620,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",461164226749669376,#heartbroken-feeling... wanneer uw zus opeens stuurt dat ze in Marokko wil blijven wonen/leven :s,Twitter Web Client,2014-04-29T15:24:54.000Z,#heartbroken,,
everyone,nl,459147264540545025,,241964725,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",459147264540545025,Poor binx #HeartBroken #madeinchelsea,Twitter for  Android,2014-04-24T01:50:13.000Z,#heartbroken,,
everyone,nl,457836717991817216,,492468230,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",457836717991817216,Mijn mama heeft mij juist verteld dat zij de paashaas is. #heartbroken #HappyEaster #ovni 💔💔💔💔,Twitter for iPhone,2014-04-20T11:02:34.000Z,#heartbroken,"{'place_id': '4c9bbfa11e396ed1', 'coordinates': {'type': 'Point', 'coordinates': [4.43246012, 51.17817778]}}",
everyone,nl,457544566049370113,,2485912079,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",457544566049370113,Ik kijk nu ongeveer 10 minuten naar Peter R over de grens en mijn hart breekt.. #savethechildren #heartbroken #PeterRDeVries #overdegrens,Twitter for iPhone,2014-04-19T15:41:39.000Z,#heartbroken,,
everyone,nl,456980112580161536,,446296155,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",456980112580161536,Poor Mellie!!! #heartbroken @someuser,Twitter for Android,2014-04-18T02:18:43.000Z,#heartbroken,,
everyone,nl,456149825772195840,,474365154,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",456149825772195840,Proberen te slape #heartbroken,Twitter for Android,2014-04-15T19:19:27.000Z,#heartbroken,,
everyone,nl,455417418270375936,,1868556866,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",455417418270375936,@someuser: Whats Wrong With Wesley Sneijder? http://someurl #dislike oranje need #sneijder #heartbroken,Twitter for BlackBerry,2014-04-13T18:49:08.000Z,#heartbroken,,
everyone,nl,455313430808117248,,1024930178,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",455313430808117248,Meisies soos jy is die rede hoekom ouens soos ek dose raak #heartbroken,Twitter for Android,2014-04-13T11:55:55.000Z,#heartbroken,,
everyone,nl,454993119575289856,"[{'type': 'replied_to', 'id': '454993119575289856'}]",1718767454,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",455045802189402113,@someuser ja ja pak die foto maar #heartbroken,Twitter for iPhone,2014-04-12T18:12:28.000Z,#heartbroken,,2431487050
everyone,nl,454216283656310784,,2183699291,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",454216283656310784,Wtf... Ben jij mee bezig!? Wil je echt alles stuk maken ?? :( #heartbroken,Twitter for Android,2014-04-10T11:16:15.000Z,#heartbroken,,
everyone,nl,454205486095933440,"[{'type': 'replied_to', 'id': '454209466490421248'}]",982498454,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",454209749383663616,@someuser @someuser @someuser mensen gaan naar bxl zonder mij...#heartbroken,Twitter Web Client,2014-04-10T10:50:17.000Z,#heartbroken,,874057452
everyone,nl,453801010201624576,"[{'type': 'replied_to', 'id': '453801010201624576'}]",863561672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",453804427456307200,@someuser vorige keer zei diegast dat churros pas beschikbaar zijn vanaf 16 uur.  he lied . #heartbroken,Twitter for Android,2014-04-09T07:59:41.000Z,#heartbroken,,379684894
everyone,nl,453637598431285248,"[{'type': 'replied_to', 'id': '453642190405648385'}]",812935662,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",453642621697544192,@someuser kzit er effe door bbi #heartbroken #heartbreak #gonnadie #cantlooseyou #needyourlove #daag,Twitter for iPhone,2014-04-08T21:16:43.000Z,#heartbroken,,566419176
everyone,nl,452872191575461890,,2333216669,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",452872191575461890,Beyond broken #depressed #sad #breakup #heartbroken,Twitter for iPhone,2014-04-06T18:15:19.000Z,#heartbroken,,
everyone,nl,452859661369085952,"[{'type': 'retweeted', 'id': '452850380511408128'}]",1288259809,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",452859661369085952,RT @someuser Ekt gedog jy is anders...toe vat jy my eintlik vir n doos #heartbroken,Twitter for Android,2014-04-06T17:25:31.000Z,#heartbroken,,
everyone,nl,452850380511408128,,1024930178,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",452850380511408128,Ekt gedog jy is anders...toe vat jy my eintlik vir n doos #heartbroken,Twitter for Android,2014-04-06T16:48:38.000Z,#heartbroken,,
everyone,nl,452736502020472832,"[{'type': 'retweeted', 'id': '452736434928377856'}]",215032162,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",452736502020472832,RT @someuser @someuser Ik miss jouu meer😭 #heartbroken,Twitter for iPhone,2014-04-06T09:16:08.000Z,#heartbroken,,
everyone,nl,452563822923239425,"[{'type': 'replied_to', 'id': '452563822923239425'}]",2183361671,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",452736434928377856,@someuser Ik miss jouu meer😭 #heartbroken,Twitter for iPhone,2014-04-06T09:15:52.000Z,#heartbroken,,215032162
everyone,nl,451962287176564736,,208691310,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",451962287176564736,@someuser In groep 1 en 2 was ik verliefd op juf Anja. Toen ging ze trouwen. #heartbroken,Twitter for Android,2014-04-04T05:59:40.000Z,#heartbroken,,533497886
everyone,nl,451638323459932160,,982498454,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",451638323459932160,Ik word genegeerd door @someuser #heartbroken #ghair,Twitter for Android,2014-04-03T08:32:22.000Z,#heartbroken,,
everyone,nl,450597753358675968,"[{'type': 'replied_to', 'id': '450620166528073728'}]",2410668779,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",450680693203677184,@someuser Ek en my meisiie bakleii #heartbroken,Twitter for BlackBerry®,2014-03-31T17:07:05.000Z,#heartbroken,,2346287741
everyone,nl,450390021598896128,,178873370,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",450390021598896128,Niet te geloven hoeveel ik van je hou en om je geef... Maar ik het je niet meer kan laten merken... #heartbroken  😭,Twitter for iPhone,2014-03-30T21:52:03.000Z,#heartbroken,,
everyone,nl,450376757758402561,,40689747,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",450376757758402561,Komt juist tot de vaststelling dat morgen een zeer #emotionele dag gaat worden. #heartbroken | Een andere datum onthouden...,Twitter for iPhone,2014-03-30T20:59:21.000Z,#heartbroken,,
everyone,nl,450343842789986305,"[{'type': 'replied_to', 'id': '450343842789986305'}]",2431228299,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",450370484342124545,“@someuser: Wat het ek gedoen om dit te verdien #Heartbroken” | Presies hoe ek nou voel.... #Heartbroken,Twitter for iPhone,2014-03-30T20:34:25.000Z,#heartbroken,,2279442610
everyone,nl,450368742040825856,,2431228299,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",450368742040825856,MoRe kAn Nie NoG ErGer WeeS aS vAnDaG nIe Kan DiT? OH wElL sAl MaaR sien LeKkEr SlaaP JuLle SAl SekEr mOre wEer Fotos oP sit? #Heartbroken,Twitter for iPhone,2014-03-30T20:27:30.000Z,#heartbroken,,
everyone,nl,450365173078175744,,40689747,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",450365173078175744,Het programma #koppels @someuser was iets wat ik graag zag. Maar is nu te pijnlijk en zal ik niet weten hoe het verder verloopt. #heartbroken,Twitter for iPhone,2014-03-30T20:13:19.000Z,#heartbroken,,
everyone,nl,450343842789986305,,2279442610,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",450343842789986305,Wat het ek gedoen om dit te verdien #Heartbroken,Twitter for Android,2014-03-30T18:48:33.000Z,#heartbroken,"{'place_id': '26c50236da5a3de1', 'coordinates': {'type': 'Point', 'coordinates': [29.2760453, -26.2448988]}}",
everyone,nl,449860012488527872,,2180856698,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",449860012488527872,Verslapen voor sneaker release #hartpijn #deleven #heartbroken 💔,Twitter for iPhone,2014-03-29T10:45:59.000Z,#heartbroken,,
everyone,nl,449668863446495232,,36970503,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",449668863446495232,Ben wont marry me ;( ben_gadd96 #heartbroken http://someurl,Instagram,2014-03-28T22:06:26.000Z,#heartbroken,,
everyone,nl,449347872296038402,,40689747,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",449347872296038402,Mensen die me aanspreken en vragen of ik Niels heet... #vanallenamenindewereld #heartbroken #iwannascreamandshout,Twitter for iPhone,2014-03-28T00:50:55.000Z,#heartbroken,,
everyone,nl,449277976363139072,,40689747,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",449277976363139072,En het is zo ver. De eerste keer dat ik John Legends nummer All Of You| We proberen ons sterk te houden #heartbroken,Twitter for iPhone,2014-03-27T20:13:11.000Z,#heartbroken,,
everyone,nl,449165372026269697,,19913036,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",449165372026269697,Wie o wie heeft mijn Tim McGraw t-shirt gezien? #PleaseRT #Heartbroken http://someurl,Twitter for Mac,2014-03-27T12:45:44.000Z,#heartbroken,,
everyone,nl,448676291479625728,,425685913,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",448676291479625728,Ons harte is stukkend. Hoe steel jy net iemand se baba hondjie uit n tuin uit? Dis net so verkeerd!!!!! #HeartBroken,Twitter for iPhone,2014-03-26T04:22:18.000Z,#heartbroken,,
everyone,nl,448109718901235712,"[{'type': 'replied_to', 'id': '448117946959671297'}]",118122526,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",448119903720333312,@someuser kfine #sambungBerkabung #heartbroken #foreveralone #cintajanganpergi #iwishicouldbreakyourheart hahahahaha over --,Twitter Web Client,2014-03-24T15:31:25.000Z,#heartbroken,,129463441
everyone,nl,448065101032357888,,158403489,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",448065101032357888,"pff back to reality, straks les en geen Ed Westwick die mijn boyfriend is #heartbroken",Twitter Web Client,2014-03-24T11:53:39.000Z,#heartbroken,,
everyone,nl,447687799500976128,,158403489,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",447687799500976128,Ermin die dreigt met mij van snapchat te verwijderen.  #heartbroken,Twitter for  Android,2014-03-23T10:54:23.000Z,#heartbroken,,
everyone,nl,446368916336832512,,624800007,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",446368916336832512,Dang Steven. #heartbroken,Twitter for iPhone,2014-03-19T19:33:37.000Z,#heartbroken,,
everyone,nl,446034293564129281,,130764143,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",446034293564129281,Wat heb jij mij pijn gedaan met die tweet! #heartbroken,Twitter for Android,2014-03-18T21:23:57.000Z,#heartbroken,,
everyone,nl,445309252127977472,"[{'type': 'replied_to', 'id': '445309539542634497'}]",48113582,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",445309647231401984,@someuser dat antwoord had ik niet verwacht :( #heartbroken,Twitter for iPhone,2014-03-16T21:24:28.000Z,#heartbroken,,2302006062
everyone,nl,444903895765372929,"[{'type': 'replied_to', 'id': '444903895765372929'}]",194067496,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",444905498970968065,@someuser ik vind m echt slecht.  Ook slecht gecast... i almost cried #heartbroken,Twitter for Android,2014-03-15T18:38:31.000Z,#heartbroken,,2210396497
everyone,nl,444840239698546689,,375152209,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",444840239698546689,Echt jammer van me beeldscherm.... Ik zie alles niet meer zo goed. Ben er nog steeds kapot van.  #heartbroken,Twitter for iPhone,2014-03-15T14:19:12.000Z,#heartbroken,,
everyone,nl,444454902010765312,"[{'type': 'replied_to', 'id': '444455904726220800'}]",564281343,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",444456320700547072,@someuser nee maar je zou wel komen naar de studio met je zwarte trui #heartbroken,Twitter for BlackBerry®,2014-03-14T12:53:39.000Z,#heartbroken,,50109547
everyone,nl,444422744739155968,,40300769,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",444422744739155968,Waarom hebben we hier geen Aussie aussome volume shampoo en conditioner in 1 zoals in de UK? #heartbroken #hairbroken,Twitter for Android,2014-03-14T10:40:13.000Z,#heartbroken,,
everyone,nl,444393140913713152,,1189853131,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",444393140913713152,Eerste kras op scherm van mijn iphone😭 #heartbroken,Twitter for iPhone,2014-03-14T08:42:35.000Z,#heartbroken,,
everyone,nl,444197562573389824,,346835411,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",444197562573389824,"Wat denkt misha , pff tss ik wil haar baby toch niet zijn. Fuck off.... #heartbroken #emo4life",Twitter for iPhone,2014-03-13T19:45:26.000Z,#heartbroken,,
everyone,nl,443845672115372032,,69932961,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",443845672115372032,"Vogeldokter spelen, t arme arme ding.. #heartbroken",Twitter for Android,2014-03-12T20:27:09.000Z,#heartbroken,,
everyone,nl,443465840152023040,"[{'type': 'replied_to', 'id': '443469381386113024'}]",448972374,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",443469597547978752,"@someuser @someuser @someuser Ga weg met je xjes moet ze niet, hater 💔 #heartbroken",Twitter for Android,2014-03-11T19:32:45.000Z,#heartbroken,,2190824888
everyone,nl,442655638427275264,,1209765535,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",442655638427275264,"Ik dacht dat we vrienden waren, maar blijkbaar vergiste ik me ... #HeartBroken",Twitter for Android,2014-03-09T13:38:23.000Z,#heartbroken,,
everyone,nl,441909408491401216,"[{'type': 'retweeted', 'id': '434324058596212736'}]",157422411,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",441909408491401216,RT @someuser Happy Valentine PvdA!!! #heartbroken http://someurl,Twitter for Android,2014-03-07T12:13:07.000Z,#heartbroken,,
everyone,nl,441728888272453633,,1913878045,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",441728888272453633,@someuser #NowPlaying: T2 - Heartbroken. Kevin Nolan not POTM #heartbroken,Twitter for BlackBerry®,2014-03-07T00:15:48.000Z,#heartbroken,,
