lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,geo,in_reply_to_user_id,referenced_tweets
tl,812418738280484864,812418738280484864,2016-12-23T22:04:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2804985793,Facebook,Merry Xmas <3 To all :)| Last Day sa Simbang gabi ;) :) | Happy kaayo ko kay na complete nako :) yeahhhh| #happy — feeling blessed,everyone,#happy,,,
tl,812414614998753281,812414614998753281,2016-12-23T21:48:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",723574706,Twitter Web Client,.Hiiro no Kakera by @someuser http://someurl #anime #manga #drawing #art #hobby #fun #happy #fantasy,everyone,#happy,,,
tl,812414594341801985,812414594341801985,2016-12-23T21:48:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",723574706,Twitter Web Client,Hiiro no Kakera by @someuser http://someurl #anime #manga #drawing #art #hobby #fun #happy #fantasy,everyone,#happy,,,
tl,812413944983732224,812413944983732224,2016-12-23T21:45:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",595104041,Facebook,9th Day Of Simbang Nagmamaganda 😂😂| | #Happy,everyone,#happy,,,
tl,812412044121018368,812412044121018368,2016-12-23T21:38:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1112870598,Instagram,#Pineapple purchasing at Luwero 🍍| #uganda #food #photooftheday #food #happy #selfie #travel... http://someurl,everyone,#happy,"{'place_id': '014d44840ab94333', 'coordinates': {'type': 'Point', 'coordinates': [32.4731, 0.849167]}}",,
tl,812378679112134656,812378679112134656,2016-12-23T19:25:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",37898387,Instagram,"#peace, #love & #happy #life| | Repost @someuser  jenniyoung @ Lipa, Batangas http://someurl",everyone,#happy,"{'place_id': '0195f20932171d80', 'coordinates': {'type': 'Point', 'coordinates': [121.174, 13.9394]}}",,
tl,812376189956423680,812376189956423680,2016-12-23T19:15:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",778246113904168960,Instagram,F R I I D A A Y ✨🎄 #fashion #friday #happy #fun #tgif #thankful #joy #family #friends #awesome... http://someurl,everyone,#happy,,,
tl,812369419255115776,812369419255115776,2016-12-23T18:48:57.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2909296532,Facebook,Bilaa gii | Aj to eid ho gai | Bilay ne treat di | #excel pizza wo bh| Bila g great | #happy birthday EhSan Ali Mughal,everyone,#happy,,,
tl,812359964832329728,812359964832329728,2016-12-23T18:11:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",51819999,Twitter for iPhone,Santa Clarita City Council OKs Temporary Marijuana Ban - Hometown Station | KHTS AM 1220. #happy #greatcity http://someurl,everyone,#happy,,,
tl,812351392690110464,812351392690110464,2016-12-23T17:37:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1669110788,Instagram,🎄🎅MerryXmas🎅🎄| #クリパ| #年に1度の楽しみ | #笑い過ぎ| #happy| #大好きなメンバー❤️ | #snowアプリ http://someurl,everyone,#happy,,,
tl,812344812812849152,812344812812849152,2016-12-23T17:11:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",790806858110005248,Twitter for Android,Ara si...  Lets go to wekeendi bon nadal a tots!!! #Happy #OnHeDeixatLaBarba #FriizBike 🤘🤘🤘,everyone,#happy,,,
tl,812343720913891331,812343720913891331,2016-12-23T17:06:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2360826673,Instagram,Happy Birthday jo 😄😀 sanniya_012| °| °| °| @someuser @someuser | #birthday #happy #19yearsold #19yo... http://someurl,everyone,#happy,"{'place_id': '62a5c5ffca44cab5', 'coordinates': {'type': 'Point', 'coordinates': [110.392105, -7.835237]}}",,
tl,812341782746832896,812341782746832896,2016-12-23T16:59:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3075426193,Facebook,Ang nagpapasakdal sa mabubuting gawa| | #Busilak na mapuputing Damit| #Happy PBB SAlamat ng marami sa Dios :-) http://someurl,everyone,#happy,,,
tl,812327568175075328,812327568175075328,2016-12-23T16:02:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",97479046,Twitter for iPhone,Balle balle #happy Wala #Christmas http://someurl,everyone,#happy,{'place_id': '58a4c3a0d54e1400'},,
tl,812300092568805377,812300092568805377,2016-12-23T14:13:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3646084628,Twitter for Android,Nakumpleto ko simbang gabi. #yesnemern #happy #blessed #how,everyone,#happy,,,
tl,812276406906404864,812276406906404864,2016-12-23T12:39:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",482609301,Instagram,Muka cabeeeeeee 😂😂😂#love #like #instagood #followforfollow #followme #tbh #tbt #happy #cute... http://someurl,everyone,#happy,"{'place_id': '883f5d6170e94533', 'coordinates': {'type': 'Point', 'coordinates': [119.64043123, -3.98587262]}}",,
tl,812275718008832004,812275718008832004,2016-12-23T12:36:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1195279273,Instagram,Bon Nadal! Feliz Navidad! Buon Natale! Merry Christmas! #nadal #navidad #christmas #happy... http://someurl,everyone,#happy,,,
tl,812271317688913920,812271317688913920,2016-12-23T12:19:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",232085292,Instagram,Kami PissekPhotoTeam | | #kami #happy #tolunahobby #jphotography #pissekphototeam http://someurl,everyone,#happy,,,
tl,812229922748043264,812229922748043264,2016-12-23T09:34:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",3312877197,Twitter Web Client,MIKASA BEAUTY BRUSHES | BLOGMAS http://someurl| @someuser #review #Christmas #makeupbrushes #beauty #happy #VSCO #blogger http://someurl,everyone,#happy,,,
tl,812228586656579584,812228586656579584,2016-12-23T09:29:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",275919525,Twitter for Android,Yung 13th month at sahod ko iniisip ko palang ubos na agad. Hahaha #Happy #MedyoSad #HappyPaDin #MerryChristmas #13thMonthConfessions,everyone,#happy,,,
tl,812209721541279744,812209721541279744,2016-12-23T08:14:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2746450580,Twitter for iPhone,@someuser @someuser  #Happy Chanukah #Merrychristmas #happynewyear #PEACE @someuser @someuser @someuser @someuser http://someurl,everyone,#happy,,1157336437,
tl,812199608440893440,812199608440893440,2016-12-23T07:34:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",340036740,Instagram,"#uae #abudhabi #happy #party #friends #marriage @ Abu Dhabi, United Arab Emirates http://someurl",everyone,#happy,,,
tl,812197029610811392,812197029610811392,2016-12-23T07:23:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",705621996076281856,Twitter for Android,#oraclecard -KUAN YIN. #tarot #journey#angelcards #Balance #harmony #Wisdom #archangels #candles #flowers #innerknowing #divineself #happy http://someurl,everyone,#happy,,,
tl,812196591427694592,812196591427694592,2016-12-23T07:22:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",340036740,Instagram,"#abudhabi #uae #happy #party #friends #marriage @ Abu Dhabi, United Arab Emirates http://someurl",everyone,#happy,,,
tl,812142477188694016,812142477188694016,2016-12-23T03:47:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",39635084,IFTTT,RT didyouhitrecord: #midweek #mini #mashup #number #three! #happy #holidays! #podernfamily #podcasting #podcast... http://someurl,everyone,#happy,,,
tl,812127357356167168,812127357356167168,2016-12-23T02:47:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2491462992,Facebook,Photo by yuiyahonda @someuserabe_wedding | #指輪 #リング #wedding  #weddingnews #happy  #smile  #instagood #カメラ... http://someurl,everyone,#happy,,,
tl,812122392113872896,812122392113872896,2016-12-23T02:27:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4614204614,herowallpaper,Wallpaper http://someurl #Iphone #Walpaper #EidAl-adha #Happy #Eid #Do http://someurl,everyone,#happy,,,
tl,812121938571063297,812121938571063297,2016-12-23T02:25:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806255744056197120,Instagram,Feliz cumpleaños kawanapolanco  #theboss      Happy birthday Boss! #happybirthday #happy... http://someurl,everyone,#happy,,,
tl,812120215110578177,812120215110578177,2016-12-23T02:18:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",31129986,Instagram,Bakit ka #happy??? #flashbackfriday #davao @ Eden Nature Park and Resort http://someurl,everyone,#happy,"{'place_id': '01b763b150004405', 'coordinates': {'type': 'Point', 'coordinates': [125.39851382, 7.03019864]}}",,
tl,812118241711509506,812118241711509506,2016-12-23T02:10:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",748367818979184640,Twitter Web App,Good morning eto lng nman ang natanggap ko kagabi sa exchange gift #happy #gift #galingsapuso #kilig #effort 😉😘😍 gusto silang lahat #ballpen http://someurl,everyone,#happy,,,
tl,812087630460436480,812087630460436480,2016-12-23T00:09:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",623697966,Instagram,Kaya mo paba Akong Mahalin Kahit ganto na Ako! 😂😂😂 haha #happy #crazy #intsapic #instagram... http://someurl,everyone,#happy,,,
tl,812080491960549376,812080491960549376,2016-12-22T23:40:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",536171359,TweetDeck,#MCGISpirituallyBlessed Mabubusog nanaman tayo spiritually! #Happy PBB!,everyone,#happy,,,
tl,812063250938376192,812063250938376192,2016-12-22T22:32:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",32918556,Instagram,Parada Graal ❤️#familia #family #happy  #sleep #sleeping eyes  #fashiongram #fashion... http://someurl,everyone,#happy,"{'place_id': '1e7d90ec73f8abe8', 'coordinates': {'type': 'Point', 'coordinates': [-47.89541682, -24.62353149]}}",,
tl,812046970466529280,812046970466529280,2016-12-22T21:27:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",846414882,Instagram,Kiiiim ❤️️😍😘 cojines! $4.990 🎅🏼✌️️🎄 | #inlov #happy #love #pillow #kimkardashian @ I N L O V http://someurl,everyone,#happy,"{'place_id': '0010b4cb51ca93d8', 'coordinates': {'type': 'Point', 'coordinates': [-70.64115608, -33.43825365]}}",,
tl,812041378662404096,812041378662404096,2016-12-22T21:05:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",67586161,Instagram,Medyo magulo lang. Pero HAPPY! #carecentre #nextcare #yearendparty #happy #2016 #christmas2016... http://someurl,everyone,#happy,"{'place_id': '001907e868d06e24', 'coordinates': {'type': 'Point', 'coordinates': [55.28, 25.2522]}}",,
tl,812040368250384385,812040368250384385,2016-12-22T21:01:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",750435894918721536,Twitter for iPhone,Afternoon catnap... #sleepy #blankets #cat #happy http://someurl,everyone,#happy,,,
tl,811999178767273984,811999178767273984,2016-12-22T18:17:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",866366652,Instagram,Xmas 🎅 ❄ | #xmas #rmfans #rmfan #¡HalaMadrid! #hotwine #palinka #budapest #Happy #enjoy # http://someurl,everyone,#happy,,,
tl,811983391646105600,811983391646105600,2016-12-22T17:15:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",717380225076584452,Twitter for Android,ang saya huhu nagvoicerecord kme | #night #beshpren #happy,everyone,#happy,,,
tl,811952149059997696,811952149059997696,2016-12-22T15:10:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1524852878,Instagram,Pa cute pose... 😜😜😜😜😜| | #squadgoals | #ilovemyteam | #happy| #happiness| #lovelovelove| #bonding... http://someurl,everyone,#happy,,,
tl,811943396919181312,811943396919181312,2016-12-22T14:36:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3105882107,Facebook,Lanz ga na ka| #happy? http://someurl,everyone,#happy,,,
tl,811922065221566464,811922065221566464,2016-12-22T13:11:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",781735454731218944,Twitter for Android,Happy  20th birthday  kuya joao...more blessings to come at nandito lng po kami nagsosoporta para sayo 😍😁😁| | #Happy 20th Birthday Joao,everyone,#happy,,,
tl,811920239923445761,811920239923445761,2016-12-22T13:04:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",446712550,Facebook,XD Love baya taka dugay na. | | Pero dili man gud pwidi maging kita kay di ko nimo gusto。| | Pero Lab2 ug forever taka na crush. | Mwuaaah| #Happy,everyone,#happy,,,
tl,811911452063895552,811916770302980096,2016-12-22T12:50:17.000Z,"{'retweet_count': 8, 'reply_count': 1, 'like_count': 9, 'quote_count': 0}",764428691799670784,Twitter for iPad,@someuser @someuser #Happy B-Day Lovely Elektra🎉😘💛 http://someurl,everyone,#happy,,3012340185,"[{'type': 'replied_to', 'id': '811911452063895552'}]"
tl,811911840947118081,811911840947118081,2016-12-22T12:30:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1380707113,Facebook,Tangiang ni dainangi| Na parorot tondiki| | #doakuslaluuntukmumak| #happy mothers day,everyone,#happy,,,
tl,811874106052198404,811911328629542912,2016-12-22T12:28:39.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",781735454731218944,Twitter for Android,@someuser @someuser  ...| Kakakilig 😍| #happy birthday,everyone,#happy,,797768369264963584,"[{'type': 'replied_to', 'id': '811874106052198404'}]"
tl,811911101994520578,811911101994520578,2016-12-22T12:27:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",419467254,Facebook,GOODEVE...  3DAYS TO GO..  CHRISTMAS na.. san kaya pde mmasko.. | #SELFIE@someuser| #HAPPY,everyone,#happy,,,
tl,811900273857855488,811900273857855488,2016-12-22T11:44:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",200796740,IFTTT,Meat shop in Manila 🍗🍖🍗| .| .| .| 📍 #travel #traveling #vacation #happy #love #instatravel #in... http://someurl http://someurl,everyone,#happy,,,
tl,811897780193128448,811897780193128448,2016-12-22T11:34:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4436934749,Instagram,Its time to play #enjoy | #GhettoRock #bag #dog #play #havefun #happy @ Duomo di Fermo http://someurl,everyone,#happy,"{'place_id': '6d216a3a2948bbb5', 'coordinates': {'type': 'Point', 'coordinates': [13.71511, 43.16076]}}",,
tl,811897637037293568,811897637037293568,2016-12-22T11:34:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",846598704,Instagram,Part ✌🏻#happy #graduation #wisuda #bandung @ Sasana Budaya Ganesha... http://someurl,everyone,#happy,"{'place_id': '2c0294c5eab821c9', 'coordinates': {'type': 'Point', 'coordinates': [107.60836244, -6.88626015]}}",,
tl,811887128506462208,811887128506462208,2016-12-22T10:52:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1386223344,Instagram,Christmas display somewhere in Parañaque#philippines #christmas #happy #holidays... http://someurl,everyone,#happy,,,
tl,811875776652079105,811875776652079105,2016-12-22T10:07:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",32531093,Instagram,"Si asha, | #play #fun #daughter #familyday #familyfirst #happy #birthday http://someurl",everyone,#happy,,,
tl,811835942600372224,811835942600372224,2016-12-22T07:29:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",347461881,Instagram,"Pagod magisip para maglagay ng caption. #friends #work #happy #love #yoga #flow @ New Manila,... http://someurl",everyone,#happy,"{'place_id': '006523c50dfe9086', 'coordinates': {'type': 'Point', 'coordinates': [121.027, 14.6189]}}",,
tl,811833660089303040,811833660089303040,2016-12-22T07:20:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",308260537,Twitter for Android,christmas party na mamaya.. so excited..much.. sana mangyri ung gusto ko... hihi... #happy,everyone,#happy,,,
tl,811832663413784576,811832663413784576,2016-12-22T07:16:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",51970869,Instagram,"Hi ex, ako nga pala yung sinayang mo 😏 charot lang haha #kim #selfie #ggss #gandaproblems #happy... http://someurl",everyone,#happy,"{'place_id': '01ca92e1561dcd0f', 'coordinates': {'type': 'Point', 'coordinates': [121.01847174, 14.52040622]}}",,
tl,811781561251078145,811781561251078145,2016-12-22T03:53:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2598935310,Instagram,#happy #mothersday #my #lovely #wife @someuser ...| #love #you @ Mitsubishi Surabaya http://someurl,everyone,#happy,"{'place_id': '4d9ec7fd31feac3e', 'coordinates': {'type': 'Point', 'coordinates': [112.7436545, -7.2701657]}}",,
tl,811756956499070976,811756956499070976,2016-12-22T02:15:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1150681772,Path,Syukron Laki ya ummi .. 💐😘| .| #happy mothers day .. (with ryan) [pic] — http://someurl,everyone,#happy,,,
tl,811697685560315904,811697685560315904,2016-12-21T22:19:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",334034413,Facebook,Jgh 😂😊😊 | | Thanks guys hahaha nag enjoy ako ng sobra 😂😂😂😂 | | #single| #happy,everyone,#happy,,,
tl,811687588746534912,811687588746534912,2016-12-21T21:39:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4909148139,Instagram,Nail Lacquer By kikomilano 😍☘🌴🌅🇫🇷🙌🏻🍁❤️💙💚🎅🏻⛄️❄️#Wendesday   #Evening   #Happy #Smile... http://someurl,everyone,#happy,"{'place_id': '09f6a7707f18e0b1', 'coordinates': {'type': 'Point', 'coordinates': [2.3508, 48.8567]}}",,
