reply_settings,geo,public_metrics,created_at,id,conversation_id,source,author_id,lang,text,search_query,in_reply_to_user_id,referenced_tweets
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-21T04:40:51.000Z,480208703569031168,480208703569031168,Instagram,2175455683,zh,悠閒假日午後的喜怒哀樂 #심심해 #오후 #주말 #happy #angry #sad #exciting #holiday #樂怎麼出不來 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-18T15:35:08.000Z,479286194035904512,479286194035904512,Instagram,266072403,zh,這表情真的很能表達我現在的想法。#hate #angry #sad #get out http://someurl,#angry,,
everyone,"{'place_id': '204a435ce97d5de4', 'coordinates': {'type': 'Point', 'coordinates': [121.25843151, 25.02663712]}}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-17T15:13:57.000Z,478918477906866176,478918477906866176,Instagram,555271978,zh,處理事情可以付責任、認真、有心一點嗎？是要敷衍和我形我素到何時？？😡😡😡 #angry #烤焦麵包 #night @ My HoMe~ http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-17T06:42:27.000Z,478789752200511488,478789752200511488,Instagram,166465251,zh,又來了的#豬頭人、又有人逼我畫這豬妹妹。| #pig #humanbody #illustration #drawing #animal #cute #mad #angry #豬 #肥美 #生氣... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-15T15:46:32.000Z,478201902749208576,478201902749208576,Instagram,1092902472,zh,心情唔好 化悲憤為食量😞| #instamood #kiwi #fruit #angry @ 麵語錄aminn http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-06-14T00:01:28.000Z,477601678527832064,477601678527832064,Instagram,413644621,zh,先生 現在才7:56分，你也不用這麼勤奮玩遊戲吧！想繼續賴床都無法😤😡😤 #noise #game #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-13T20:54:57.000Z,477554742395412480,477554742395412480,Instagram,80024397,zh,不爽直接買醉算了 西班牙根本去郊遊阿 #angry #sad #ridiculous #WTF #tired http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-13T11:02:54.000Z,477405747643289602,477405747643289602,Instagram,582499195,zh,等人等到下雨一個火🔥 #rainy #fire #angry #iam http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-13T02:05:30.000Z,477270505548824576,477270505548824576,Instagram,2524374727,zh,好壞喔Mi Lu你們幹嘛直視女生的boobs😡😡😡😡 #5sos #5sostw #Angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-12T12:48:35.000Z,477069954710507520,477069954710507520,Instagram,1309542444,zh,從來沒有這麼強烈的想法，再見。| #angry#goodbye http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-08T12:11:13.000Z,475611002046672897,475611002046672897,Twitter for Android,2343732230,zh,請大家廣傳，幫忙表態一下！尤其在微博，杯葛這無謂日子！|  #rejection #angry #anger #protection #protect #save #animals #dogs #sad #sorrow #help http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-08T04:14:29.000Z,475491028191834112,475491028191834112,Instagram,1470178760,zh,天气真的很热  Beh Tahan 恶！😨 #Sunday #Angry #Hotday #Shopping•• 📷 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-06T19:13:50.000Z,474992578283470849,474992578283470849,Instagram,2352644706,zh,20140607  Again | | 又是一個睡不著的感覺| 又是一個到天明的感覺| | 幸好，| 我的室友們也都還沒睡| | 睡不著，覺得生氣| | #cannot #sleep | #feel #angry... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-04T11:38:51.000Z,474153304839421952,474153304839421952,Instagram,390345190,zh,捏捏～請了解乾娘的用心！畢竟，你的廢毛太多，吃進肚子也不好。| 剃光光涼快些😁況且，還有妞陪你，別生氣囉！| ～照片敬請期待～| #cat #angry#猫 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-02T12:20:07.000Z,473438914015809537,473438914015809537,Instagram,1383925502,zh,他們在大戰| 我爬到椅子上嚇的要死😭| | #taiwan #girl #dog #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-01T15:58:55.000Z,473131588457205761,473131588457205761,Instagram,1383925502,zh,覺得被誤會很生氣😡| 怒吃永和跟我又愛又恨的男人👦| 看到吃的立馬笑開| | #taiwan #girl #angry #永和豆漿 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-31T17:14:19.000Z,472788175551623169,472788175551623169,Instagram,2193489283,zh,覺得今天有被搞到的港覺:-(| 惹毛了我......像妞一樣的表情| 生氣到覺得諸事不順| #felt #angry #easy #things #someone  #didnt #achieve #request... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-30T16:07:19.000Z,472408927145959426,472408927145959426,Instagram,92255992,zh,繼自大鬼跟公主病之後挑戰我極限的第三個魔王叫耳包人#angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-26T12:10:18.000Z,470899726494085120,470899726494085120,Instagram,540719952,zh,。。。。。。。| 淡淡的看這一切| 下一步| 我需要一股勇氣！哼！| #NTChang| #angry| #Monday| #20140526 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-24T09:39:02.000Z,470136882534563840,470136882534563840,Instagram,2394731148,zh,身邊老是會有讓我生氣的事情發生| 深呼吸| 一切都會過去的| | pic.捷運上充滿熊貓......| #angry #mad #calm #down #lofe #MRT #taipei #panda @someuser http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-24T08:13:50.000Z,470115444183924736,470115444183924736,Instagram,2256444697,zh,Jessica 要生氣又生氣不起來!?| #jessica #jessicajung #jungsis #jungsister #iceprincess #angry #snsd #sosi... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-23T09:43:54.000Z,469775720169103360,469775720169103360,Instagram,46612798,zh,屌 d 細路當正lobby 係公園遊樂場咁玩 嘈撚住哂 又車仔又扔波又尖叫又大笑 無d家教 係屋企想靜下都唔得 DLLM 幾乎日日都係咁 我真係好想出去屌7佢地 ╰_╯ #angry #noisy http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-23T02:56:13.000Z,469673123487301632,469673123487301632,Instagram,1227351913,zh,真的很煩耶| 一個人要不生氣 把EQ訓練好真的很困難| 都走開啦 #EQ #angry #go #away http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-16T20:16:46.000Z,467398272558968832,467398272558968832,Facebook,1037188428,zh,我一直都在输，我在输你的厚面皮。| 我真的真的真的第一次遇见那么那么那么厚面皮的人！| 托衰家！| 但我不能做些什么，人家是人家，我只能考状态发泄一下呗╰(*´︶`*)╯| | #angry #nomoodtonight... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-16T14:34:13.000Z,467312064701022209,467312064701022209,Instagram,103499863,zh,有人生气了哦， 你生气的时候特别可爱懂吗， 所以要生气多一点， 哈哈哈哈 XD  #cute #angry #care #Friday #instagram #TGIF http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-15T07:48:08.000Z,466847483960631296,466847483960631296,Instagram,1383925502,zh,不是5元素200%提升嗎| 很衰💩。| #taiwan #girl #angry #神魔之塔 #玄武 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-13T16:25:39.000Z,466252945659412480,466252945659412480,Instagram,1383925502,zh,想來就來 想走就走| 還喜歡講些無意義的話| 真是令人抓狂💬| #taiwan #girl #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-11T15:06:14.000Z,465508183201443840,465508183201443840,Instagram,823570800,zh,又抽到一樣的...| 我也要跟浩克一樣憤怒了💢💢| 誠徵新主人  求交換or80元出售💃| #Hulk #marvel #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-09T14:44:49.000Z,464778017336619008,464778017336619008,Instagram,1620716797,zh,似乎是被罵過後心情不好就這樣趴在地上了🐱| 那個...我好像看見了PUMA哈哈哈哈哈| #bad #mood #cat #angry #emo #puma http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-09T14:43:29.000Z,464777684913250304,464777684913250304,Instagram,270279132,zh,飞机延迟你们很生气吗？😵klia 2 发生什么事？😐 #angry#flight#delayed#airasia#klia2 @ Don Mueang International Airport http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-09T08:08:17.000Z,464678228628865024,464678228628865024,Instagram,2198062213,zh,過站不停真的很想罵髒話!!!| 還我15分鐘來⋯😤😤😤💢| #angry#bus#annoyed#mad http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-09T06:39:47.000Z,464655957083963392,464655957083963392,Twitter for  Android,725447341,zh,实在不想吃你买的东西，看到你都讨厌，可是不能跟你斗过| 等我有能力了，我要你好看。。。| #angry #hate,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-08T16:05:00.000Z,464435809525829632,464435809525829632,Instagram,433696756,zh,.| 黑咩雨丫大佬？！| 你估高潮咩！？| 搞到我對白色鞋出曬水！|  #Angry #Hkig #Hkstore #扮 #Kimchiboy http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-03T13:34:22.000Z,462585962015784960,462585962015784960,Tumblr,38156154,zh,Video: #angry #kitty #cat (at 臺中教育大學 國際會館) http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-03T13:25:46.000Z,462583799319375873,462583799319375873,Tumblr,38156154,zh,Video: 看到一隻很兇的小貓咪#kitty #cat #angry (at 勤美 誠品綠園道) http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-30T17:45:25.000Z,461561976465149952,461561976465149952,Instagram,950904414,zh,有時候想一拳給那些人👊👊👊| 你不用懂我，因為我說的你也不會明白😶😶😶| #taiwan #taichung #angry#fist http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-04-28T08:27:09.000Z,460696711208644608,460696711208644608,Instagram,2196128862,zh,逆風飆腳踏車| 15分鐘從學校到中山站| 看我有多火嘖嘖嘖| #bike #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-27T23:44:34.000Z,460565197879783424,460565197879783424,Instagram,399187041,zh,My #framy #expression : #happy #sad #angry #laugh #tear ... 演员的基本素养...... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-27T09:50:28.000Z,460355290752630784,460355290752630784,Instagram,1943758698,zh,難得一日係屋企，點解連一下安稳日子都無。。。| 好煩呀!!!!!| #HONGKONG #Angry #╮(╯_╰)╭  #REST #????? #CANT #RELAX http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-26T11:37:16.000Z,460019778649083904,460019778649083904,Instagram,1554892956,zh,好不容易结果了，却被发春的疯狗踩断了西瓜藤...| 真的....当下很想拿把剪刀让它做太监...←_←| 虽说是邻居，可是忍让很多次也会达到极限的...到时就没有什么多余的邻居亲！！| #angry#disapp... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-22T10:03:19.000Z,458546582326345728,458546582326345728,Instagram,1670801760,zh,手機從昨天就這樣是怎| 爛爛S2一直出問題啦法克 😤 😤 😤 😤| 我要換又在那邊該 說我故意用壞它馬的 💢 💢| 心情如圖啦幹!!!!!!!!!!!!!! #angry #omg #sad http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-22T08:30:09.000Z,458523138377383936,458523138377383936,Instagram,934350823,zh,每個人都有路權 人人都可路過我家胖妞散個步是有礙到你嗎?為何不把你家的狗管好呢!TMD😡#Angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-21T13:22:32.000Z,458234330301886464,458234330301886464,Instagram,210480662,zh,大陸神蚊 瘀青比兩隻手指的範圍更大| #pain #painful #mainland #china #blood #mosquito #angry #why #area #bigger #big... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-20T17:24:14.000Z,457932767552999424,457932767552999424,Twitter for Android,265320820,zh,睡不著 #Angry,#angry,,
everyone,"{'place_id': '204a435ce97d5de4', 'coordinates': {'type': 'Point', 'coordinates': [120.30202202, 22.62043061]}}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-19T12:27:16.000Z,457495646346698752,457495646346698752,Instagram,226568487,zh,很會飛的蚊子愛耍腦的婊子聊政治的蠢子| 我是被迫來的 很不爽| #noise #bitch #idiot #angry @ 品田牧場 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-18T14:26:36.000Z,457163291190898688,457163291190898688,Instagram,1153786106,zh,沒想到我如此肥胖的腿也能招來痴漢拿出手機📷還跟我搭同台公車幹他媽的真廢😤#angry#bad http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-18T05:26:02.000Z,457027249804673025,457027249804673025,Instagram,288007164,zh,誰是我最愛的。應該一個，應該三個，應該數到像流水 😏 #depress #sadness #savior #angry #hate #love #calm #cantopop #repost... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-17T14:38:26.000Z,456803878898380801,456803878898380801,Instagram,1276144926,zh,有人最近越來越愛生氣😤| 明明都早睡早起還火氣很大| #who #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-10T09:10:45.000Z,454184699100135424,454184699100135424,Instagram,950904414,zh,又開始熱了😡😡😡| #taiwan #taichung #hot #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-09T10:12:04.000Z,453837742238339072,453837742238339072,Instagram,950904414,zh,我還以為回診不用掛號，害我又衝回家拿錢😡😡😡| #taiwan #taichung #tooth #angry #wait http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-08T13:25:42.000Z,453524084669026305,453524084669026305,Instagram,1276144926,zh,我今天到底幹嘛去補課啦🔥😡| #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-08T08:26:26.000Z,453448769942855680,453448769942855680,Instagram,950904414,zh,真他媽的，熱😡😡😡| #taiwan #taichung #hot#road #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-07T13:14:28.000Z,453158868521324544,453158868521324544,Instagram,582499195,zh,Siri超欠揍的阿... #siri #바보 #angry #🔥 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-02T02:54:29.000Z,451190904972673024,451190904972673024,Instagram,702394802,zh,#Angry| 哼哼哼哼哼！| 再不睡覺啊！累死算了！| 😡😤😠😡😤😠😡😤😠😡😤😠😡😤😠😡😤😠😡😤😠😡 http://someurl,#angry,,
