source,geo,text,reply_settings,lang,conversation_id,id,author_id,created_at,public_metrics,search_query,in_reply_to_user_id,referenced_tweets
Twitter Web Client,,#super mario porno tips sex japanese movies http://someurl,everyone,es,811872321099145216,811872321099145216,2239092508,2016-12-22T09:53:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
geopoliting,,"La #facturación en #súper y #shoppings subió, pero fue menor que la inflación   http://someurl",everyone,es,811870903235710976,811870903235710976,328686317,2016-12-22T09:48:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,#super porn video nude guido http://someurl,everyone,es,811838237333450752,811838237333450752,164391559,2016-12-22T07:38:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,historias de porno #super bowl adult http://someurl,everyone,es,811815907999760384,811815907999760384,1144930182,2016-12-22T06:09:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,Retomando clases #súper #estudiantes #encolombiakite #encolombiakitesurf #cartagena #colombia #... http://someurl,everyone,es,811814055467950080,811814055467950080,765635858695327744,2016-12-22T06:02:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,UNIVERSO NOKIA: #Gioco #Nuovo #LEGO DC #Super #Heroes #Totalmente ... http://someurl,everyone,es,811804083317329920,811804083317329920,4177696288,2016-12-22T05:22:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,"{'place_id': '005d5532117f26e8', 'coordinates': {'type': 'Point', 'coordinates': [-69.91752409, 18.51901175]}}",Compartir con familias y amigos #fiesta #findeaño #super... http://someurl,everyone,es,811771985382371329,811771985382371329,447729392,2016-12-22T03:14:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for iPhone,,http://someurl Que bien la estoy pasando con @someuser en @someuser Mi #pr y #amiga @someuser atenta!! #team #super #humano #cnn http://someurl,everyone,es,811767628297568256,811767628297568256,7508812,2016-12-22T02:57:39.000Z,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",#super,,
Instagram,"{'place_id': '018f1cde6bad9747', 'coordinates': {'type': 'Point', 'coordinates': [-58.36467705, -34.63655738]}}",👦🏻👦🏼✨#DelPotro #amistoso #Bombonera #sol #Boca #campeon #solidario #Davis #Súper #👊🏼 @ Estadio... http://someurl,everyone,es,811747011837820928,811747011837820928,172563830,2016-12-22T01:35:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Twitter Web Client,,#super mario nude video porno de eva maria http://someurl,everyone,es,811744842711781376,811744842711781376,1342845264,2016-12-22T01:27:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,{'place_id': 'cf9828599ad4ad7d'},Me siento como la camisa negra de @someuser  #pobre y #feo pero #super #antojado! 😂😂😂😂,everyone,es,811719459060625408,811719459060625408,570222427,2016-12-21T23:46:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,"Necesitaba un abrazo de oso, literal.. #bear #freehugs #toy #ositodepeluche #super #mall #xmastime http://someurl",everyone,es,811712597158481920,811712597158481920,2172595572,2016-12-21T23:18:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Facebook,,La participante para la rifa del súper colchón | #Rifa #super #super #colombia #colchón #palmira #Supersuave... http://someurl,everyone,es,811691056655831040,811691056655831040,143202833,2016-12-21T21:53:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for iPhone,,Para la jornada XII y primera del año #súper #derbi en el Mpal entre @someuser y @someuser (domingo 19:00 h) #partidazo #juv1G2,everyone,es,811684961849901057,811684961849901057,864709890,2016-12-21T21:29:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
geopoliting,,#Super #Mario para #móviles registra récord de descargas a pesar de sus precios   http://someurl,everyone,es,811684171718467585,811684171718467585,328686317,2016-12-21T21:26:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Hootsuite,,- PROMO 3 X ✌ -| Meriendas ricas y en #SUPER precio para los más peques. http://someurl,everyone,es,811681504925544449,811681504925544449,742725062084689920,2016-12-21T21:15:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for iPhone,,"Para la 1ª del año, jornada XIV,  en #juvpreG3 #mola ese #súper del 8 de enero a las 12 entre @someuser v AT Segre #líder 🍀",everyone,es,811680170155372544,811680170155372544,864709890,2016-12-21T21:10:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,@someuser @someuser @someuser @someuser A #super#hero. http://someurl,everyone,es,811436353711992833,811664184240984066,2752394060,2016-12-21T20:06:36.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#super,16476281,"[{'type': 'replied_to', 'id': '811436353711992833'}]"
Facebook,,¡¡Super padres!! ¿Te gustaría uno asi para tu cumpleaños? #Super #Pasteles 💥💫,everyone,es,811662712719732736,811662712719732736,41212182,2016-12-21T20:00:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for iPhone,,Cuidadín con el #shopping en el #super http://someurl,everyone,es,811651366133387264,811651366133387264,2771056114,2016-12-21T19:15:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,{'place_id': '13d479b108707983'},Gracias  #Dios por permitirme cumplir mis #21años🎈🎂🎁 ..|  #Cumple2016 fue un día #SUPER 🙌😏😍🌞🌊🌴☺😊 http://someurl,everyone,es,811646921303592960,811646921303592960,702040172,2016-12-21T18:58:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Twitter Web Client,,cubanas eroticas #super creamy pussy http://someurl,everyone,es,811643127421399040,811643127421399040,374142506,2016-12-21T18:42:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,{'place_id': '9d8ae4b0fac2036a'},"No es #Super @someuser No es #Santa, EEEEEEES... #SuperSanta 😂🎅 en el #SnackMusic #PasalaBien http://someurl",everyone,es,811637898659368960,811637898659368960,536273507,2016-12-21T18:22:09.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Twitter for iPhone,,Las personas exitosas saben que una batalla está sucediendo en sus mentes y hacen lo que sea para ganarla !!! #q #actitud #motivacion #super http://someurl,everyone,es,811637656253845505,811637656253845505,733126496999645184,2016-12-21T18:21:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#super,,
Twitter for Android,,@someuser ahiii que tudoo ..#super-anciosa,everyone,es,811605141833007105,811605862871666688,810641388828327936,2016-12-21T16:14:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,230186518,"[{'type': 'replied_to', 'id': '811605141833007105'}]"
Twitter Web Client,,¿Qué canales de venta ganan terreno al súper y al híper? - See more at: http://someurl #Retail #compra #super http://someurl,everyone,es,811604762198208512,811604762198208512,1139624803,2016-12-21T16:10:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,"{'place_id': '0086c37e4416111e', 'coordinates': {'type': 'Point', 'coordinates': [-58.55201134, -34.48025215]}}",#newarrival #zara #new #short #rapsodia #vintagestyle Las espero hasta las 19 hs! #super #sale... http://someurl,everyone,es,811584924243234816,811584924243234816,3228156129,2016-12-21T14:51:39.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Google,,"#Super #saver #Stainless #Steel 46,000 BTU #Propane Gas #Commercial #Patio #Heater... http://someurl",everyone,in,811574168588259328,811574168588259328,792317482635669504,2016-12-21T14:08:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
IFTTT,,#news #Super Mario Run: Critical Consensus #business #fdlx,everyone,es,811559413907648512,811559413907648512,2721208404,2016-12-21T13:10:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,Divinooooos looks!!!! 💖🍸💖| :: Verano :: PreFiestas :: Amigas ::| #looks #divine #fashion #super... http://someurl,everyone,es,811555386109083652,811555386109083652,144838406,2016-12-21T12:54:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,"#r6 #yamaha #2017 #300kmh #japan #600cc #españa #nave #super 🛵🛵🚀😄 @ Plaza El Espolón, Logroño http://someurl",everyone,es,811545387605655557,811545387605655557,713928072265920512,2016-12-21T12:14:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,EL SUPERMERCADO DEL FUTURO DE ITALIA COOP ABRIÓ http://someurl #Retail #super #compra #comercio,everyone,es,811535330742562816,811535330742562816,1139624803,2016-12-21T11:34:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Facebook,,#Wagner el líquido de freno con más de un siglo protegiendo tus #vida.  Cómpralo en todos los #super #mercados y... http://someurl,everyone,es,811532287103746048,811532287103746048,268655805,2016-12-21T11:22:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Facebook,,Cuántos #datos gasta #Super #Mario #Run en tu #iPhone sin #WiFi http://someurl,everyone,es,811516641360179200,811516641360179200,42481202,2016-12-21T10:20:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Facebook,,"18 #trucos y consejos para #Super #Mario #Run, el primero juego de #Nintendo para dispositivos móviles http://someurl",everyone,es,811515701903114240,811515701903114240,42481202,2016-12-21T10:16:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
geopoliting,,Hubo #acuerdo en los #súper y se #desactivó paro de tres días   http://someurl,everyone,es,811507004338556928,811507004338556928,328686317,2016-12-21T09:42:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
kaufkunst,,#Sale http://someurl #Super #72 #einfuegen #grosse #Kapazitaet #Mehrlagige #Studenten #Federmaeppchen Federtasc... http://someurl,everyone,es,811501480498917376,811501480498917376,340765953,2016-12-21T09:20:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,Que te parece esta #ferrari #california original de #negro vinilada en #gris #super #glossy... http://someurl,everyone,es,811482256019783681,811482256019783681,20585701,2016-12-21T08:03:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,que hermosa es mi novia #super #bendecida,everyone,es,811476800954048512,811476800954048512,4884002739,2016-12-21T07:42:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,Seguimos con el super #Armani y #super rueda grande mi VERDE,everyone,es,811435314950656000,811435314950656000,321745849,2016-12-21T04:57:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
TweetDeck,,"En #SaleVale todos festejamos esta época decembrina, y @someuser te consiente con sus deliciosos productos. ¡Visítanos!  #Súper #Puebla http://someurl",everyone,es,811398289379696640,811398289379696640,3077594899,2016-12-21T02:30:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
TweetDeck,,#Súper Inicia operativo Peregrino Seguro 2016 por parte de Protección Civil Municipal -http://someurl,everyone,es,811395266196701185,811395266196701185,381076588,2016-12-21T02:18:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
TweetDeck,,[AHORA] llega #Súper #QClásico con temas de @someuser @someuser #LosPiojos #Ataque77 y muchos más! http://someurl,everyone,es,811392748246933504,811392748246933504,156773534,2016-12-21T02:08:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 17, 'quote_count': 0}",#super,,
Instagram,"{'place_id': '3ad512d283f67a11', 'coordinates': {'type': 'Point', 'coordinates': [-99.21841463, 19.45241169]}}",#Super #Comida en #CasaRegia y #Bohemia con #Grandes #Compañeros #Cantantes Padrisimo!!! @ Casa... http://someurl,everyone,es,811381272572465153,811381272572465153,149202450,2016-12-21T01:22:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
TweetDeck,,Hoy 23 hs llega #Súper #QClásico con temas de @someuser @someuser #LosPiojos #Ataque77 y muchos más! http://someurl,everyone,es,811370603844403201,811370603844403201,156773534,2016-12-21T00:40:01.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 17, 'quote_count': 1}",#super,,
Twitter for Android,,Tú no te imaginas mujer la cosas que yo quisiera hacerte 🎵 jajajajajjajajaj #super #wilcho,everyone,es,811369445738287108,811369445738287108,478160056,2016-12-21T00:35:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Buffer,,Otra maravillosa foto hecha con #LEEFilters #Super Stopper #LargaExposición en #Sidmouth. entérate en http://someurl http://someurl,everyone,es,811359830363557893,811359830363557893,72977506,2016-12-20T23:57:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,"{'place_id': '0103d4375c78ffad', 'coordinates': {'type': 'Point', 'coordinates': [-68.40947748, 18.67568027]}}",#vodka #vodkasoda #super #poderes #agua #poderes #toma #hidrata @ Punta Cana - Dominican... http://someurl,everyone,es,811349149429932032,811349149429932032,90409844,2016-12-20T23:14:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,Se veía #SUPER 👏👏👏👏👏👏 | Felicitaciones!!! http://someurl,everyone,es,811347508010119168,811347508010119168,138944480,2016-12-20T23:08:14.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,"[{'type': 'quoted', 'id': '811345951868723200'}]"
Twitter Web Client,,"Televisor 55 UHD 4K Smart Tv LG, gran resolución y exquisito diseño. #SUPER #OFERTA hasta 38% de dcto en Jumbo .co: http://someurl http://someurl",everyone,es,811326505292861440,811326505292861440,330505265,2016-12-20T21:44:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Hootsuite,,- JUGOS // OFERTA - | #Super promo| ¿Cuál es tu gusto preferido? 🍊🍎🍉 http://someurl,everyone,es,811317841282682881,811317841282682881,742725062084689920,2016-12-20T21:10:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,Lambo vs McLaren #super #supercar #hypercar #fast #street #racing #style #lux #love #designer... http://someurl,everyone,es,811310020591808512,811310020591808512,757789954684522497,2016-12-20T20:39:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for iPhone,,#yo lo quiero #super http://someurl,everyone,es,811301874578165760,811301874578165760,810341288629465089,2016-12-20T20:06:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Facebook,,"***** #ATENCIÓN #TERMINA #EN 1 #HORA *****| | #Súper #Lotazo de #Productos de nuestros amigos de Nelly, qué poco te... http://someurl",everyone,es,811300550520274944,811300550520274944,16807148,2016-12-20T20:01:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Facebook,,#SUPER #PROMO‼️ (Del 26 al 31 de Dic) En tu tratamiento de plasma rico en plaquetas (#VAMPIRE #FACE #LIFT) 💉 Te... http://someurl,everyone,es,811295388955066368,811295388955066368,434955817,2016-12-20T19:41:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,@someuser T estoy viendo en mtmolatarde #super genio q bueno es verte Dios t Bendiga y a tu flia.felices fiestas y muy buen año nuevo !,everyone,es,811294073848000515,811294073848000515,145058607,2016-12-20T19:35:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,174345178,
geopoliting,,La #Súper #Liga #dará comienzo el próximo jueves con una tabla muy apretada   http://someurl,everyone,es,811290077204717568,811290077204717568,328686317,2016-12-20T19:20:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
