lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,geo,referenced_tweets,in_reply_to_user_id
eu,627014096412504065,627047049083486208,2015-07-31T09:24:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1049223380,Twitter for Android,@someuser Zero!!! #Excited,everyone,#excited,,"[{'type': 'replied_to', 'id': '627014096412504065'}]",170329537
pt,626779635309768704,626779635309768704,2015-07-30T15:41:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",192641320,Instagram,Hello Madeira! 🌴✈🌅 #yesterday #awesome #island #Madeira #flight #airport #excited #wedding #beautiful http://someurl,everyone,#excited,,,
tl,626465636219244544,626465636219244544,2015-07-29T18:53:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",92832772,Twitter Web Client,SuperHero Feed ha regresado #yay #excited,everyone,#excited,,,
pt,626449133512040448,626449133512040448,2015-07-29T17:48:06.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",164017439,Twitter for Android,"So, um...  #excited http://someurl",everyone,#excited,,,
es,626258867366686720,626258867366686720,2015-07-29T05:12:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",158438335,Twitter for iPhone,Cada vez menos ⏳✈️ #excited 😁😁😁😁,everyone,#excited,,,
es,626181557032779777,626181557032779777,2015-07-29T00:04:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",894421428,IFTTT,Proceso medirobot #yamero #estaspesadisimo #teamocreacion #diseñobyme #medirobot #robotica #yamañana #excited #robo... http://someurl,everyone,#excited,,,
pt,625922324345303040,625922324345303040,2015-07-28T06:54:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3239277246,IFTTT,http://someurl PRONTO SERAS MIA LINDURA!!!! #puppy #puppylove #mine #mine #mine #love #amore #excited #pe... http://someurl,everyone,#excited,,,
tl,625853341982011392,625853341982011392,2015-07-28T02:20:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",636467190,Twitter for iPhone,Hehehehe #excited http://someurl,everyone,#excited,,,
tl,625757510125887488,625758407077851136,2015-07-27T20:03:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",985110325,Twitter for iPhone,@someuser hehe #excited 😁😁😁,everyone,#excited,,"[{'type': 'replied_to', 'id': '625757510125887488'}]",985110325
es,625031213330366464,625031213330366464,2015-07-25T19:53:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",129832377,Instagram,Apero planchaaaaa!!! ☀️🐠🍴#CharlotteEtRemi #Wedding #Summer #Mariage #apero #Celebration #Excited... http://someurl,everyone,#excited,,,
pt,624959858840895488,624959858840895488,2015-07-25T15:10:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",1481821988,Twitter for Android,Miss Muireann pre -concert @someuser #excited http://someurl,everyone,#excited,,,
pt,624950140135206912,624950140135206912,2015-07-25T14:31:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",73389321,Instagram,Manhã de experimentações! #video #excited #imyai http://someurl,everyone,#excited,,,
fr,624944261763436545,624944261763436545,2015-07-25T14:08:17.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2410474016,Twitter Web Client,@someuser vs @someuser | Superb #Excited! ⚾️👍,everyone,#excited,,,96951800
nl,624582995274559488,624582995274559488,2015-07-24T14:12:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",20919865,Instagram,#excited #BIGBANG #BigBangfever #MADEtour #MADESERIES #vip #yellowcrown @ Putra indoor stadium http://someurl,everyone,#excited,,,
pt,624322092176011264,624322092176011264,2015-07-23T20:56:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2717705450,Instagram,Positividade! 🍀 #happy #smile #fun #instahappy #goodmood #sohappy #happier #excited #feelgood... http://someurl,everyone,#excited,,,
pt,624245717624836096,624245717624836096,2015-07-23T15:52:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1834230535,Twitter Web Client,O pre-toefl começa daqui três semanas. #blessed #excited,everyone,#excited,,,
tl,624200772306141185,624200772306141185,2015-07-23T12:53:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",608980805,Twitter for Windows Phone,Sana sabado na!!! ❤ #Excited #sobra,everyone,#excited,,,
pt,624113526664228864,624113526664228864,2015-07-23T07:07:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",367256712,Facebook,Off to Sylhet 󾌧| #Excited | #Rain| #listening to Prem Tumi http://someurl,everyone,#excited,,,
pt,624025630854782977,624025630854782977,2015-07-23T01:17:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2719746865,Twitter Web Client,E amanhã é Cidade de Papel! #excited,everyone,#excited,,,
pt,623977147091263488,623977147091263488,2015-07-22T22:05:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",44375873,Twitter for iPhone,"E aí, lindxs que queremos no #AllStars2??? 😍😄😂😀😁😐😝😲 #excited",everyone,#excited,,,
it,623853407707787266,623853407707787266,2015-07-22T13:53:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2201772806,Twitter Web Client,sto finendo il mio primo video #skyeward !| #excited,everyone,#excited,,,
in,623699183518748672,623699183518748672,2015-07-22T03:40:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",101834847,Facebook,goalllllll juan mata scores| #manutd 1-0 #sanjoseearthquakes| #manutd #ggmu #mufc #glory #mutour #excited #happy... http://someurl,everyone,#excited,,,
pt,623672661797924864,623672661797924864,2015-07-22T01:55:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",255096393,Twitter for Android,noutro dia recebi duas mensagens quase ao mesmo tempo tava todo #excited e depois era uma da yorn e outra da tele pizza,everyone,#excited,,,
pt,623652426852245508,623652426852245508,2015-07-22T00:35:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",285784312,Twitter for Android,"Agora bola pra frente, evoluir e crescer #excited",everyone,#excited,{'place_id': 'dea26f2dec72d734'},,
pt,623579161899233280,623579161899233280,2015-07-21T19:43:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3138806438,Twitter Web Client,Vídeo quase a ser publicado!!! #ListaP #excited,everyone,#excited,,,
lv,623320540070088704,623320540070088704,2015-07-21T02:36:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",160156165,Twitter for iPhone,Maam Valdes!!!!!!! #excited,everyone,#excited,,,
pt,623196812749504512,623196812749504512,2015-07-20T18:24:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1191445255,Facebook,Primeiro Dragon ball e agora Digimon?? Mas porque raio fazem istoo??? #excited #acriançadentrodemimmanifestouse... http://someurl,everyone,#excited,,,
tl,623082355494772736,623082355494772736,2015-07-20T10:49:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",147176169,Twitter Web Client,#excited hihihi,everyone,#excited,,,
pt,622918846551326720,622918846551326720,2015-07-20T00:00:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2667384737,Instagram,"Eu fico tão animado quando eu descubro algo raro, como você#denimhunters #maple #excited #guys #glg... http://someurl",everyone,#excited,,,
pt,622437352988909568,622481748111310848,2015-07-18T19:03:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1912927705,Twitter for iPhone,@someuser Vivaldi Concerto for 4 Violins #excited 🎻🎻🎻🎻,everyone,#excited,,"[{'type': 'replied_to', 'id': '622481433622388738'}]",1366029882
it,622478244810518528,622478244810518528,2015-07-18T18:49:13.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",423758379,Instagram,Quase quase #monday #paris #wjr2015imready #wjr2015 #alliwant #excited http://someurl,everyone,#excited,,,
pt,622443490354397184,622443490354397184,2015-07-18T16:31:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",19724248,Twitter for Android,Oficialmente está declarada contagem regressiva! Falta um mês #bigmove #excited,everyone,#excited,,,
pt,622232938625822720,622232938625822720,2015-07-18T02:34:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",389779566,Twitter for iPhone,E preparando-me para amanhã #excited,everyone,#excited,,,
it,622135180539596801,622135180539596801,2015-07-17T20:06:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2987216361,Twitter for Android,✈✈Orlando 🎢 #Nervous #Excited #SeeYouSoon,everyone,#excited,,,
tl,621976223531470848,621985206682030080,2015-07-17T10:10:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",311898250,Twitter for Android,@someuser haha too late Chuma. #excited,everyone,#excited,,"[{'type': 'replied_to', 'id': '621983176890580996'}]",1350814886
pt,621949472348708864,621949472348708864,2015-07-17T07:48:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2822224435,IFTTT,Bom diaaaa 👅😊😊😊 #friday #fun #weekend #excited http://someurl http://someurl,everyone,#excited,,,
pt,621949464803180544,621949464803180544,2015-07-17T07:48:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2822224435,Instagram,Bom diaaaa 👅😊😊😊 #friday #fun #weekend #excited http://someurl,everyone,#excited,,,
pt,621779660926492673,621779660926492673,2015-07-16T20:33:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",365332010,Instagram,Mudança de planos! ☺️ #goodomens #neilgaiman #newbook #currentlyreading #excited http://someurl,everyone,#excited,,,
pt,621748512984834048,621748512984834048,2015-07-16T18:29:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",173747561,Instagram,regrann from faisalviruz  -  #switchingtoblackberry #excited 😬😬😎 #blackberry #passport #mobile... http://someurl,everyone,#excited,,,
pt,621747876805386240,621747876805386240,2015-07-16T18:27:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",3100029312,Twitter for Android,@someuser 😍❤ dudeee se nos iso de different ways pero se nos iso #happy #excited #omg #inlove,everyone,#excited,,,3071903916
pt,621716511279968256,621716511279968256,2015-07-16T16:22:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",388134998,Twitter for Android,Parece que vamos ter starbucks no Porto!! #excited,everyone,#excited,,,
pt,621486975271497728,621486975271497728,2015-07-16T01:10:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",389779566,Twitter for iPhone,2 dias para Florence. #Excited,everyone,#excited,,,
pt,621464585925718016,621464585925718016,2015-07-15T23:41:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",108392565,Instagram,Helllllloooooooo #goldcoast #australia #katietravel #excited http://someurl,everyone,#excited,,,
pt,621442356764647424,621442356764647424,2015-07-15T22:12:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1444574820,Twitter Web Client,É já no sabado #Excited,everyone,#excited,,,
pt,621427245752680448,621427245752680448,2015-07-15T21:12:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",419964916,Twitter for Android,"VEEEEEEM!!! #excited mal posso esperaaaaaar, o orgulho já ta dominando de agora 😍 @someuser http://someurl",everyone,#excited,,,
en,621330435042373632,621330435042373632,2015-07-15T14:48:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2878019675,Instagram,EXOTICA by @someuser | #Comingsoon to @someuser #cantwait #excited | | #statementjewellery... http://someurl,everyone,#excited,,,
tl,621272826985582592,621272826985582592,2015-07-15T10:59:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",261118253,Twitter for Android,Andito na sila! Hihi #excited,everyone,#excited,{'place_id': '005de1fe214f002d'},,
it,620942868052623360,620942868052623360,2015-07-14T13:08:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1400237473,Twitter for iPhone,Sarai mio 😍 #excited http://someurl,everyone,#excited,,,
es,620812855076626432,620812855076626432,2015-07-14T04:31:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2467162590,Twitter for Android,7:49a est!!! #spacegeek #excited  http://someurl,everyone,#excited,,"[{'type': 'quoted', 'id': '620812493007400961'}]",
pt,620760136844492800,620760136844492800,2015-07-14T01:02:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3360419847,Twitter for iPhone,Esperando a meia noite pra ver se baixa automaticamente @someuser no Kindle. #excited #HaperLee #kindle,everyone,#excited,,,
en,620746389706813441,620746389706813441,2015-07-14T00:07:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",881110046,Twitter for iPhone,Pluto. 😍 #excited,everyone,#excited,,,
pt,620403752034508800,620403752034508800,2015-07-13T01:25:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2717705450,Instagram,O Rei do Balanço! #happy  #smile #fun #instahappy #goodmood #sohappy #happier #excited #feelgood... http://someurl,everyone,#excited,,,
pt,620339055444815873,620339055444815873,2015-07-12T21:08:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1431534895,Twitter for Android,Vou comprar uma Honda CBR600! #gonnadie #excited #motorcycles,everyone,#excited,,,
pt,620240559937077249,620240559937077249,2015-07-12T14:37:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1124749800,Twitter for Android,Preparando a Race 2 que é já daqui a uma hora e meia. #Excited http://someurl,everyone,#excited,,,
pt,620222904576290816,620222904576290816,2015-07-12T13:27:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3041126740,Twitter Web Client,"OMG!!! Ennio Morricone vai fazer a banda sonora do Tarantino Hateful8, ele já não faz Ost para Westerns há mais de 40 anos #excited #OST",everyone,#excited,,,
tl,620010324461289472,620010324461289472,2015-07-11T23:22:35.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",3051286830,Instagram,#Vegas dress numero uno!! Hehehe @someuser #excited #thecurvaceousdoll #model #lebanese... http://someurl,everyone,#excited,,,
pt,619854759214870530,619854759214870530,2015-07-11T13:04:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",287312354,Facebook,Primeira etapa: Lisboa >> Dubai ✈️ #travel #lisboa #boeing #amazingairplane #letsgo #excited... http://someurl,everyone,#excited,,,
pt,619825593585147905,619825593585147905,2015-07-11T11:08:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",503363810,Twitter Web Client,Hello Delhi. ♥ #readyforthecompetition #TeamIndia #excited 🙈 http://someurl,everyone,#excited,{'place_id': '457b4814b4240d87'},,
en,619812744758476801,619812744758476801,2015-07-11T10:17:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",27415437,Instagram,O MY GAAAAAAAAAAD #holiday #excited http://someurl,everyone,#excited,,,
es,619793151746666496,619793151746666496,2015-07-11T08:59:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",115085828,Twitter Web Client,#BootCamp promo!! #excited!!! *_* *_*  http://someurl,everyone,#excited,,"[{'type': 'quoted', 'id': '619792832635629568'}]",
es,619732738430607360,619732738430607360,2015-07-11T04:59:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2992585177,Instagram,Lenguita!! 😏😋😝😂😂| #haciendofila #comiccon #sandiego #friday #walkingdead #new #season #excited to... http://someurl,everyone,#excited,,,
es,619618438181289984,619618438181289984,2015-07-10T21:25:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1359591896,Twitter for iPhone,.@someuser concert!!!!! 😄😊😍😜👭🎤💕 #excited #fridaynightfun #fairfun,everyone,#excited,,,
pt,619611530783522817,619611530783522817,2015-07-10T20:57:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",55834411,Twitter Web Client,#PARTIU amanhã tem FCE (First Certificate in English) part 1 logo cedo...Uma data decisiva e importante na minha life haha #anxious #excited,everyone,#excited,{'place_id': '1b107df3ccc0aaa1'},,
pt,619515252410064897,619515252410064897,2015-07-10T14:35:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",287312354,Facebook,Last hours to the nexo big trip ✈️ • A poucas horas da próxima grande viagem ✈️ #excited #travelkit #nikon... http://someurl,everyone,#excited,,,
pt,619515243866292224,619515243866292224,2015-07-10T14:35:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",287312354,Instagram,Last hours to the nexo big trip ✈️🕑 • A poucas horas da próxima grande viagem ✈️🕑 #excited... http://someurl,everyone,#excited,,,
pt,619392099365093376,619392099365093376,2015-07-10T06:25:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",31468528,IFTTT,@someuser @someuser fonte http://someurl ⏩@someuser0| | #lazy #pet #makeup #excited #son #sh... http://someurl,everyone,#excited,,,
