source,public_metrics,geo,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,in_reply_to_user_id,referenced_tweets
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,416737352,#pumped for Orlando Florida OMG. 😍😍,312046007439466496,312046007439466496,pt,everyone,2013-03-14T03:42:20.000Z,#pumped,,
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,570558226,Dubai tomorrow :D #pumped #litttleboysinabathtub @someuser,311869275537297409,311869275537297409,pt,everyone,2013-03-13T16:00:04.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,380212144,"“@someuser Rio de Janeiro, Brazil. http://someurl @someuser #notlong #looksgood #pumped",311510996432867328,311510996432867328,pt,everyone,2013-03-12T16:16:23.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,1259626128,Go Gonzaga! #Pumped,311303988001771520,311303988001771520,eu,everyone,2013-03-12T02:33:49.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'place_id': '5503191311b198fa', 'coordinates': {'type': 'Point', 'coordinates': [-63.460344, 44.7113774]}}",950566718,CUBA. 6am #pumped,311272243961397248,311272243961397248,es,everyone,2013-03-12T00:27:40.000Z,#pumped,,
Mobile Web (M2),"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",,257544241,DECADECADECADECADECADECADECA #StateDECA #pumped,311161025477091329,311161025477091329,pt,everyone,2013-03-11T17:05:44.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,149248619,@someuser @someuser ditto :) #pumped,310885719935680512,310885227864133632,it,everyone,2013-03-10T22:51:46.000Z,#pumped,68823913,"[{'type': 'replied_to', 'id': '310885383678332928'}]"
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,388589045,Jamaica :) #pumped,310810439820914688,310810439820914688,lv,everyone,2013-03-10T17:52:38.000Z,#pumped,,
iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,906912024,mixaaa timeee✌ #pumped,310546001029103616,310546001029103616,pt,everyone,2013-03-10T00:21:50.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,433453616,#MonstersOfHipHop #DanceLife #AlarmClock #Pumped lets do this! 👍 kristacortissoz @someuser http://someurl,310368143388315648,310368143388315648,pt,everyone,2013-03-09T12:35:06.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,592365928,PANDA EXPRESS!!! #PUMPED #Florida #pandaexpress,310156059568377858,310156059568377858,pt,everyone,2013-03-08T22:32:21.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,24793696,TAME IMPALA TOMORROW!!! #koolhaus #tameimpala #pumped,310044531250847745,310044531250847745,pt,everyone,2013-03-08T15:09:11.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",,259428626,"Masquerade, paper faces on parade. #Pumped http://someurl",309852058377412610,309852058377412610,pt,everyone,2013-03-08T02:24:22.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,558893927,floridaaaaa #3weeks #pumped,309822503822454784,309822503822454784,pt,everyone,2013-03-08T00:26:55.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",,458645884,Ambassador camp. >>>>>>|  #WINNING 😄 #Pumped,309817467759382528,309817467759382528,ca,everyone,2013-03-08T00:06:55.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,384503431,Atlanta aquarium and zoo!!!! #pumped,309801729317285889,309801729317285889,pt,everyone,2013-03-07T23:04:22.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,1002935456,@someuser concert !! #pumped,309796849827602432,309796849827602432,es,everyone,2013-03-07T22:44:59.000Z,#pumped,17861062,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,468938000,Made Chamber Orchestra...ahhhh<3 #excited #pumped,309757984773378048,309757984773378048,fr,everyone,2013-03-07T20:10:33.000Z,#pumped,,
Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,812337979,Toronto! #pumped @someuser,309741849655005184,309741849655005184,es,everyone,2013-03-07T19:06:26.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,1226993220,bag for Colorado!!!!! #springbreak2013 #pumped http://someurl,309487535728504833,309487535728504833,pt,everyone,2013-03-07T02:15:53.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,379831242,F-l-o-r-i-d-a-! #pumped #summa,309334885171085313,309334885171085313,pt,everyone,2013-03-06T16:09:18.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,1228331792,@someuser Nemo! #pumped,309134918863167488,309124925132795907,pt,everyone,2013-03-06T02:54:42.000Z,#pumped,736283017,"[{'type': 'replied_to', 'id': '309134819118436352'}]"
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,608262394,Level 1 #CrossFit Cert!! #pumped #Crossfit #Trainer http://someurl,308960662086881281,308960662086881281,es,everyone,2013-03-05T15:22:16.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",,533692479,Jamaica time ☀#pumped #bballonthebeach,308872688976400384,308872688976400384,pt,everyone,2013-03-05T09:32:42.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,756198925,#hhhvsbrock part 2 #pumped #WWEMSG,308772479135010816,308772479135010816,en,everyone,2013-03-05T02:54:30.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,925548175,Florida #2days #prepared #pumped http://someurl,308727832496992256,308727832496992256,pt,everyone,2013-03-04T23:57:06.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,159719030,“@someuser 4 days til cuba wtb #pumped” 😜😝😃,308365607659773953,308365607659773953,pt,everyone,2013-03-03T23:57:44.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,57552092,Lezz Do Dizzz! \m/ #FinAcc #Pumped :),307503803937202176,307503803937202176,pt,everyone,2013-03-01T14:53:14.000Z,#pumped,,
Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,382394162,Supa #pumped for #impact2013!!!,307258774979215361,307258774979215361,pt,everyone,2013-02-28T22:39:35.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,329865449,@someuser Hehe #pumped,306953139230216193,306939525819691008,tl,everyone,2013-02-28T02:25:05.000Z,#pumped,17535065,"[{'type': 'replied_to', 'id': '306946948898893824'}]"
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,40171581,EDC EDC EDC #pumped,306871074572861440,306871074572861440,pt,everyone,2013-02-27T20:59:00.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,328699942,Bon Jovi concert tomorrow! #pumped 🎤🎶,306610937417306112,306610937417306112,pt,everyone,2013-02-27T03:45:18.000Z,#pumped,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,467753264,#montreal vs pens #saturdaynight #bellcenter #pumped http://someurl,306572108757086209,306572108757086209,fr,everyone,2013-02-27T01:11:01.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,712645706,#september142013 #taylorswift #edsheeran concert :) #cantwait #itsgonnarock #yay #pumped #awesome @someuser,306550460154785792,306550460154785792,es,everyone,2013-02-26T23:44:59.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 14, 'quote_count': 0}",,821663016,G2 certified #pumped #truck #freedom,306523081139159041,306523081139159041,pt,everyone,2013-02-26T21:56:12.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,480493374,2 clásicos tomorrow!!! #Pumped,306251842176827392,306251842176827392,pt,everyone,2013-02-26T03:58:23.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,629924335,Rugby wtb #pumped,306182664107487234,306182664107487234,pt,everyone,2013-02-25T23:23:30.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,637353369,Neoaa today!| Lets go cité! #volleyball  #pumped,306003974023163904,306003974023163904,pt,everyone,2013-02-25T11:33:27.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,256250839,@someuser hahahahha ikik me to #PUMPED,305902748111630337,305900572870049792,tl,everyone,2013-02-25T04:51:13.000Z,#pumped,770797825,"[{'type': 'replied_to', 'id': '305901639179571201'}]"
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,140601519,@someuser attta be! #pumped,305857953578237952,305839239298416641,pt,everyone,2013-02-25T01:53:13.000Z,#pumped,624200498,"[{'type': 'replied_to', 'id': '305839239298416641'}]"
Twitter MMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,498392689,Concert #TheWho #Pumped http://someurl,305825806117122049,305825806117122049,es,everyone,2013-02-24T23:45:29.000Z,#pumped,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,292760874,Purim. #pumped #gametime,305707486596435968,305707486596435968,pt,everyone,2013-02-24T15:55:19.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,1064312034,sens game weuu #pumped #letsgosens,305453319323783169,305453319323783169,fr,everyone,2013-02-23T23:05:21.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': 'd009bfdb11c20f3e', 'coordinates': {'type': 'Point', 'coordinates': [-1.0835459, 51.2823226]}}",20102052,@someuser @someuser 2585 2hrs20m #pumped #BringItOn,305435391933165569,305001747452145664,in,everyone,2013-02-23T21:54:06.000Z,#pumped,76625027,"[{'type': 'replied_to', 'id': '305001747452145664'}]"
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,352048700,MUSC #chucktown #pumped #premedconference,305364706456121345,305364706456121345,es,everyone,2013-02-23T17:13:14.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,79718832,Coras! #Yummy #pumped #breakfast,305292117633277953,305292117633277953,es,everyone,2013-02-23T12:24:47.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,956704710,Nossa tomorrow!!! #pumped,304753229726617601,304753229726617601,pt,everyone,2013-02-22T00:43:26.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,513972245,LETS GO RENEGADES!!! #pumped 😁,304726426526035968,304726426526035968,ca,everyone,2013-02-21T22:56:56.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,923369924,en route to florida!!! #pumped #paradise #finally 🌴☀🍹👌,304706157891698690,304706157891698690,en,everyone,2013-02-21T21:36:23.000Z,#pumped,,
Twitter for BlackBerry®,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,363756477,Semis #girlsjets #playoffs #pumped #win,304705154417057793,304705154417057793,in,everyone,2013-02-21T21:32:24.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,87555912,Começando a ficar legal haha. #Aesthetic #zyzz #shredded  #pumped http://someurl,304696525102141440,304696525102141440,pt,everyone,2013-02-21T20:58:07.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,213854529,Bora ficar fortinho ? Haha #strong #strike #pumped #academy #tasty #love #instagram #Instalove #instagood... http://someurl,304417286494752768,304417286494752768,pt,everyone,2013-02-21T02:28:31.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,258587412,Flyers vs. penguins #pumped #Flyers,304383892620726272,304383892620726272,pt,everyone,2013-02-21T00:15:49.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,403473754,Tomar o dobro da dose de pre-workout para explodir no ginasio #pumped #gym,304373253751857152,304373253751857152,pt,everyone,2013-02-20T23:33:33.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,346975076,PRESCOTT 315 #pumped,304325268842098688,304325268842098688,pt,everyone,2013-02-20T20:22:52.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,319715434,Mu Florida lets go MIZ ZOU| #pumped,304037176780419073,304037176780419073,pt,everyone,2013-02-20T01:18:06.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,424679906,Indiana- MSU! 😱 #SuperTuesday #Pumped,303998886832386049,303998886832386049,in,everyone,2013-02-19T22:45:57.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,529454700,Mizzou vs Florida Tomm!! #pumped #upsetcitybaby,303702145008549889,303702145008549889,pt,everyone,2013-02-19T03:06:48.000Z,#pumped,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,51614474,E esse foi o inicio do final! O ultimo primeiro dia do ensino medio... #SeniorYear #HereWeGo #Pumped,303628161374105600,303628161374105600,pt,everyone,2013-02-18T22:12:49.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,1005702276,Bon jovi!!!! #pumped!,303493278198820864,303493278198820864,pt,everyone,2013-02-18T13:16:50.000Z,#pumped,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,390901030,Pens VS buffalo td #HYFR #pumped,303118764126380035,303118764126380035,in,everyone,2013-02-17T12:28:39.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,1035137328,Ahhhh.! Im #pumped for April.!,302809453370150912,302809453370150912,pt,everyone,2013-02-16T15:59:34.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,335368150,Grande jogo hoje. #forcaslb #CARREGABENFICA #europaliga #pumped,302113036339138560,302113036339138560,pt,everyone,2013-02-14T17:52:15.000Z,#pumped,,
Twitter for BlackBerry®,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,1029786308,SBTV TOMORROW PERIOD 3 :D <3 !!!!!!!!!! #watchit #soexcited #pumped,301895036268867585,301895036268867585,in,everyone,2013-02-14T03:26:00.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,451620751,Mom said yes to tattoo número 2!!!! #pumped,301419908288372736,301419908288372736,pt,everyone,2013-02-12T19:58:00.000Z,#pumped,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,447368268,@someuser cuteeee. #pumped #iloveyou,301333058336989185,301239022095831040,en,everyone,2013-02-12T14:12:54.000Z,#pumped,268362212,"[{'type': 'replied_to', 'id': '301239022095831040'}]"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,168255375,Lezzzz go! #pumped #cantwait http://someurl,301070652922802176,301070652922802176,pt,everyone,2013-02-11T20:50:12.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,883824859,Pandora #Pumped,300871089981095936,300871089981095936,pt,everyone,2013-02-11T07:37:12.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 4, 'reply_count': 2, 'like_count': 5, 'quote_count': 0}",,502418269,PAL CONF😋😎 @someuser @someuser @someuser @someuser @someuser  @someuser @someuser @someuser @someuser #PUMPED,300805727092609026,300805727092609026,pt,everyone,2013-02-11T03:17:28.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,67785687,G1 Tmo #Pumped,300766050444800000,300766050444800000,pt,everyone,2013-02-11T00:39:49.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,391695703,@someuser K25 bais @someuser @someuser @someuser @someuser @someuser @someuser #Weout #pumped,300660025167343616,300660025167343616,pt,everyone,2013-02-10T17:38:30.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,499143583,"Renegade FC game, #Pumped #ScoreGoals",300382329296285696,300382329296285696,pt,everyone,2013-02-09T23:15:02.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,257146971,@someuser concert!! @someuser #pumped #yay #1morehour <3,300375681399918592,300375681399918592,es,everyone,2013-02-09T22:48:37.000Z,#pumped,75343843,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,85658935,Promenade!! #promtime #pumped #ready #swag :) http://someurl,300333744986943489,300333744986943489,pt,everyone,2013-02-09T20:01:59.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,613150552,Prommm boiii!| | #pumped,300262574245703680,300262574245703680,pt,everyone,2013-02-09T15:19:10.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,621431990,SBCs tomorrow #pumped,300047192465489920,300047192465489920,pt,everyone,2013-02-09T01:03:19.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,758448906,OFCs!!! #pumped #emily http://someurl,300021184257470464,300021184257470464,pt,everyone,2013-02-08T23:19:59.000Z,#pumped,,
